date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,PM25_mean
2013-05-22,89.0,57.708,15.0,8.565999999999999,12.269,3.703,,315.0,206.875,130.0,20.083
2013-05-23,84.0,48.708,21.0,9.375,12.4585,3.0835,,258.0,182.917,123.0,13.292
2013-05-24,77.0,45.542,22.0,10.5835,14.667000000000002,4.0835,,265.0,177.333,90.0,7.083
2013-05-25,74.0,55.583,24.0,8.375,10.917,2.5415,,289.0,184.875,103.0,15.5
2013-05-26,82.0,61.75,32.0,6.646,8.6665,2.021,,293.0,203.917,144.0,19.25
2013-05-27,85.0,64.458,48.0,7.8955,10.75,2.8545,,254.0,202.125,142.0,21.417
2013-05-28,78.0,64.917,47.0,7.1665,9.8125,2.6455,,244.0,199.208,164.0,14.042
2013-05-29,89.0,76.625,67.0,7.797,10.919,3.1225,,205.0,186.0,164.0,6.042
2013-05-30,97.0,82.833,68.0,7.021,10.854,3.833,,217.0,185.667,160.0,4.75
2013-05-31,89.0,55.042,22.0,7.5835,11.0625,3.479,,277.0,199.958,117.0,11.375
2013-06-01,82.0,53.0,28.0,8.3545,11.6875,3.3335,,254.0,192.0,130.0,12.292
2013-06-02,81.0,61.125,39.0,5.271,7.104,1.8330000000000002,,244.0,188.25,143.0,11.208
2013-06-03,90.0,58.167,29.0,8.294,12.1295,3.835,,276.0,198.0,121.0,11.875
2013-06-04,86.0,50.5,15.0,10.4665,15.962499999999999,5.496499999999999,,296.0,209.042,122.0,12.217
2013-06-05,81.0,59.5,24.0,11.2405,14.5455,3.3049999999999997,,304.0,216.833,143.0,19.522
2013-06-06,93.0,75.25,45.0,10.8125,15.1875,4.375,,267.0,202.292,164.0,21.417
2013-06-07,95.0,82.833,54.0,9.3955,12.667000000000002,3.2705,,232.0,181.5,158.0,18.917
2013-06-08,93.0,64.792,37.0,6.4375,9.396,2.9585,,262.0,196.5,150.0,16.75
2013-06-09,91.0,57.75,22.0,6.2915,8.6455,2.354,,286.0,206.667,119.0,16.958
2013-06-10,79.0,56.333,27.0,8.667,11.354,2.6875,,287.0,228.75,187.0,24.5
2013-06-11,98.0,69.333,47.0,7.5835,10.2915,2.708,,259.0,208.167,177.0,14.875
2013-06-12,91.0,74.792,57.0,6.2805,10.2315,3.951,,262.0,216.125,176.0,3.417
2013-06-13,90.0,75.792,61.0,5.75,10.9375,5.1875,,258.0,227.583,205.0,1.833
2013-06-14,94.0,71.208,49.0,6.896,12.9375,6.042,,304.0,250.5,199.0,3.75
2013-06-15,99.0,86.125,59.0,7.0835,11.479,4.3955,,285.0,228.583,199.0,9.042
2013-06-16,100.0,80.125,53.0,4.625,7.1665,2.5415,,289.0,229.667,194.0,4.958
2013-06-17,91.0,66.042,31.0,8.25,12.1875,3.9375,,314.0,253.333,203.0,10.833
2013-06-18,92.0,82.875,76.0,17.729,26.375,8.6455,,222.0,215.917,207.0,20.875
2013-06-19,97.0,91.5,76.0,10.6325,14.4835,3.8515,,235.0,206.417,186.0,8.875
2013-06-20,98.0,86.417,73.0,13.9165,20.479,6.5625,,229.0,205.667,184.0,6.708
2013-06-21,99.0,89.875,79.0,12.146,17.292,5.146,,201.0,185.208,165.0,7.792
2013-06-22,99.0,75.208,45.0,6.229,9.25,3.021,,260.0,200.75,158.0,3.875
2013-06-23,89.0,69.583,44.0,4.417,6.333,1.9169999999999998,,273.0,213.458,163.0,5.875
2013-06-24,98.0,75.375,45.0,8.1665,12.604,4.4375,,276.0,215.958,187.0,10.375
2013-06-25,98.0,74.125,50.0,8.1665,13.4375,5.271,,278.0,226.542,183.0,11.125
2013-06-26,100.0,90.625,79.0,10.669,15.0565,4.3865,,211.0,192.458,173.0,11.375
2013-06-27,100.0,76.5,49.0,8.5835,12.229,3.6455,,277.0,214.208,170.0,3.417
2013-06-28,96.0,69.667,52.0,7.6875,10.1875,2.5,,271.0,216.208,185.0,12.5
2013-06-29,96.0,78.417,43.0,7.7915,10.5835,2.792,,283.0,216.375,172.0,15.875
2013-06-30,100.0,78.75,49.0,5.75,7.75,2.0,,283.0,224.292,193.0,13.667
2013-07-01,96.0,77.833,58.0,7.5,11.104500000000002,3.6045,,264.0,218.125,190.0,11.167
2013-07-02,91.0,67.083,46.0,8.396,11.520499999999998,3.125,,284.0,228.375,182.0,12.792
2013-07-03,90.0,74.417,58.0,6.693,9.296,2.6035,,257.0,219.417,193.0,6.875
2013-07-04,95.0,80.208,60.0,9.7085,15.229500000000002,5.521,,290.0,234.5,195.0,9.167
2013-07-05,100.0,79.167,60.0,8.638,12.459999999999999,3.8225,,290.0,250.292,210.0,9.565
2013-07-06,96.0,67.625,50.0,4.521,7.396,2.875,,321.0,272.917,228.0,8.042
2013-07-07,98.0,89.667,71.0,6.292,10.646,4.354,,281.0,241.25,220.0,5.542
2013-07-08,98.0,73.25,47.0,7.229,13.479,6.25,,341.0,274.167,216.0,10.833
2013-07-09,92.0,68.292,39.0,8.354,13.25,4.896,,350.0,282.5,222.0,16.792
2013-07-10,91.0,70.583,47.0,8.8905,14.18,5.29,,336.0,279.75,229.0,21.667
2013-07-11,93.0,67.208,37.0,8.979,14.270499999999998,5.2915,,365.0,288.042,227.0,17.875
2013-07-12,89.0,62.5,30.0,8.6455,12.957999999999998,4.3125,,364.0,288.333,227.0,19.708
2013-07-13,89.0,76.542,66.0,10.625,17.0625,6.4375,,282.0,248.667,223.0,27.917
2013-07-14,92.0,68.917,47.0,5.646,9.3335,3.6875,,309.0,260.042,214.0,13.458
2013-07-15,100.0,75.333,53.0,4.479,7.229,2.75,,289.0,241.583,210.0,2.667
2013-07-16,90.0,65.875,37.0,8.9375,13.396,4.458,,306.0,247.458,187.0,10.042
2013-07-17,90.0,75.292,39.0,9.77,12.9465,3.1765,,316.0,243.792,216.0,15.625
2013-07-18,98.0,68.625,26.0,7.6045,11.645499999999998,4.042,,329.0,250.25,203.0,4.792
2013-07-19,80.0,63.042,39.0,4.8545,7.292,2.4375,,291.0,234.708,194.0,1.167
2013-07-20,83.0,58.958,23.0,6.2085,9.25,3.042,,319.0,241.5,178.0,5.292
2013-07-21,81.0,61.708,33.0,4.875,6.417,1.542,,333.0,253.375,191.0,11.792
2013-07-22,93.0,71.333,42.0,7.75,11.229,3.479,,337.0,260.708,205.0,15.917
2013-07-23,100.0,76.542,49.0,7.458,12.146,4.6875,,317.0,263.958,222.0,12.292
2013-07-24,99.0,90.625,77.0,13.2335,20.087,6.8535,,259.0,238.042,222.0,8.167
2013-07-25,99.0,80.0,56.0,9.0,16.625,7.625,,313.0,252.458,212.0,6.833
2013-07-26,93.0,68.333,34.0,9.8125,14.4375,4.625,,332.0,271.375,223.0,17.625
2013-07-27,96.0,80.083,48.0,7.021,9.9375,2.917,,315.0,242.583,209.0,20.125
2013-07-28,95.0,79.875,53.0,5.4585,8.5415,3.0835,,297.0,239.958,204.0,14.167
2013-07-29,100.0,91.792,77.0,9.0,13.979,4.979,,256.0,231.083,218.0,6.5
2013-07-30,100.0,79.261,49.0,8.3335,15.770499999999998,7.4375,,325.0,259.167,212.0,17.542
2013-07-31,100.0,72.375,39.0,8.9835,13.685500000000001,4.702,,329.0,273.125,231.0,28.042
2013-08-01,100.0,84.391,60.0,10.2915,15.4165,5.125,,314.0,257.25,230.0,22.542
2013-08-02,90.0,76.5,58.0,8.7085,13.5625,4.854,,291.0,247.0,219.0,8.958
2013-08-03,90.0,71.667,49.0,5.9375,9.5,3.5625,,297.0,241.417,193.0,5.0
2013-08-04,99.0,78.125,52.0,5.0625,7.896,2.8335,,311.0,243.375,198.0,10.125
2013-08-05,100.0,85.25,61.0,10.4165,16.3335,5.9165,,307.0,256.792,224.0,14.833
2013-08-06,100.0,83.833,59.0,10.3935,19.788999999999998,9.396,,306.0,257.417,233.0,14.087
2013-08-07,96.0,71.375,42.0,9.1495,13.3215,4.172,,333.0,270.917,224.0,19.625
2013-08-08,90.0,71.333,44.0,9.9165,14.396,4.479,,336.0,271.792,221.0,25.875
2013-08-09,91.0,69.25,40.0,9.167,13.0625,3.896,,366.0,292.958,231.0,29.75
2013-08-10,90.0,70.583,38.0,7.5625,10.646,3.083,,364.0,295.0,241.0,36.292
2013-08-11,88.0,69.0,42.0,4.625,6.4585,1.8335,,362.0,294.125,248.0,37.042
2013-08-12,87.0,64.75,33.0,5.8955,8.417,2.5205,,359.0,286.375,248.0,31.125
2013-08-13,83.0,62.833,37.0,6.3125,9.125,2.8125,,339.0,275.208,229.0,30.667
2013-08-14,81.0,61.25,30.0,5.074,6.642,1.568,,356.0,282.25,225.0,27.917
2013-08-15,100.0,74.708,28.0,5.708,7.4165,1.7085,,366.0,269.5,223.0,26.333
2013-08-16,100.0,79.5,45.0,5.583,8.0625,2.479,,347.0,265.083,226.0,20.875
2013-08-17,99.0,71.958,32.0,6.0415,9.125,3.083,,360.0,275.5,215.0,21.625
2013-08-18,94.0,67.0,37.0,5.4375,7.8335,2.3955,,354.0,282.417,219.0,16.917
2013-08-19,100.0,71.609,34.0,8.0625,12.1665,4.104,,364.0,277.792,219.0,15.583
2013-08-20,100.0,85.083,69.0,11.396,18.146,6.75,,288.0,257.292,229.0,16.083
2013-08-21,100.0,87.261,68.0,10.99,18.828,7.8375,,300.0,256.667,228.0,11.333
2013-08-22,99.0,73.667,43.0,9.104,14.042000000000002,4.9375,,345.0,279.875,233.0,14.333
2013-08-23,100.0,93.929,85.0,17.3545,28.1455,10.792000000000002,,248.0,223.5,210.0,8.958
2013-08-24,100.0,77.444,61.0,8.2085,12.8125,4.6045,,283.0,237.792,203.0,7.375
2013-08-25,98.0,80.083,54.0,5.5,8.875,3.375,,287.0,226.75,195.0,10.833
2013-08-26,99.0,70.833,43.0,7.6875,11.9585,4.271,,302.0,228.042,167.0,6.792
2013-08-27,100.0,74.583,46.0,6.99,10.8225,3.8335,,285.0,228.375,191.0,5.875
2013-08-28,91.0,70.708,48.0,7.296,11.263000000000002,3.9665,,282.0,226.625,172.0,3.25
2013-08-29,95.0,62.542,35.0,8.472999999999999,12.738499999999998,4.265000000000001,,322.0,254.583,184.0,11.174
2013-08-30,100.0,77.5,55.0,10.9795,19.8125,8.8335,,316.0,256.542,223.0,11.708
2013-08-31,100.0,75.696,43.0,6.1875,10.5625,4.375,,347.0,270.5,214.0,7.25
2013-09-01,100.0,90.087,67.0,4.5625,7.2705,2.7085,,278.0,235.208,214.0,4.667
2013-09-02,100.0,97.391,76.0,8.896,16.625,7.729,,258.0,222.75,210.0,4.208
2013-09-03,100.0,89.792,60.0,9.146,19.75,10.6045,,297.0,235.292,200.0,4.625
2013-09-04,100.0,79.364,59.0,6.894,14.940999999999999,8.047,,296.0,242.042,191.0,3.417
2013-09-05,100.0,78.267,65.0,7.567,12.623,5.0565,,272.0,227.565,196.0,1.696
2013-09-06,93.0,77.792,58.0,7.9585,12.9585,5.0,,275.0,229.708,198.0,4.208
2013-09-07,100.0,87.875,66.0,7.8125,12.1875,4.375,,255.0,212.667,192.0,3.667
2013-09-08,100.0,94.083,82.0,6.25,9.25,3.0,,213.0,195.0,177.0,1.708
2013-09-09,98.0,72.75,44.0,8.4165,13.625,5.2085,,272.0,211.375,155.0,3.583
2013-09-10,88.0,70.583,47.0,8.4795,12.146,3.6665,,275.0,226.083,189.0,10.25
2013-09-11,87.0,73.292,58.0,9.1115,14.401499999999999,5.29,,275.0,225.667,194.0,10.667
2013-09-12,93.0,75.917,53.0,10.396,16.146,5.75,,296.0,237.958,184.0,16.5
2013-09-13,92.0,76.125,50.0,8.667,12.6665,4.0,,312.0,256.0,220.0,25.958
2013-09-14,92.0,75.25,53.0,6.979,10.3125,3.333,,307.0,257.417,222.0,20.667
2013-09-15,96.0,88.958,75.0,5.458,9.271,3.8125,,252.0,229.375,213.0,7.333
2013-09-16,100.0,84.739,55.0,4.917,8.146,3.229,,225.0,197.458,131.0,2.333
2013-09-17,94.0,69.75,41.0,8.958,14.646,5.6875,,249.0,172.25,109.0,4.417
2013-09-18,97.0,70.917,39.0,11.0735,18.2005,7.127,,269.0,188.208,118.0,9.333
2013-09-19,91.0,68.083,30.0,12.125,18.5415,6.417,,270.0,190.833,136.0,10.833
2013-09-20,94.0,71.208,41.0,11.625,17.167,5.5415,,285.0,202.958,133.0,18.417
2013-09-21,96.0,69.875,39.0,9.333,13.9375,4.604,,277.0,205.625,143.0,15.5
2013-09-22,94.0,76.042,54.0,5.729,8.3125,2.5835,,244.0,199.833,147.0,19.042
2013-09-23,93.0,75.75,56.0,5.583,8.2915,2.7085,,230.0,186.667,154.0,9.875
2013-09-24,88.0,72.875,53.0,8.0625,12.625,4.5625,,267.0,205.5,158.0,7.042
2013-09-25,91.0,73.083,54.0,9.1015,15.3695,6.2684999999999995,,296.0,226.167,174.0,8.958
2013-09-26,81.0,67.042,53.0,4.1455,7.3125,3.167,,212.0,173.292,134.0,1.25
2013-09-27,92.0,62.042,32.0,8.1045,13.104,5.0,,220.0,156.542,103.0,3.667
2013-09-28,91.0,69.625,39.0,8.7915,12.832999999999998,4.0415,,241.0,159.292,93.0,9.292
2013-09-29,90.0,69.542,39.0,6.104,8.396,2.292,,264.0,179.958,116.0,10.625
2013-09-30,90.0,65.833,38.0,9.1665,13.1875,4.021,,256.0,181.5,121.0,9.792
2013-10-01,88.0,69.917,42.0,13.0,19.958,6.9585,,270.0,198.542,143.0,13.375
2013-10-02,89.0,75.083,56.0,9.885,15.509,5.6245,,272.0,215.083,181.0,16.417
2013-10-03,94.0,75.875,61.0,9.7085,14.375,4.6665,,215.0,174.5,151.0,6.375
2013-10-04,79.0,73.542,65.0,7.146,11.354500000000002,4.2085,,207.0,171.958,147.0,6.958
2013-10-05,96.0,80.5,66.0,5.042,7.479,2.4375,,233.0,193.292,158.0,0.167
2013-10-06,95.0,75.75,54.0,4.6875,7.7915,3.104,,282.0,220.375,172.0,2.375
2013-10-07,91.0,74.417,50.0,7.3045,12.861999999999998,5.558,,281.0,215.708,159.0,3.5
2013-10-08,96.0,75.292,49.0,10.3125,17.604,7.2915,,266.0,216.875,164.0,9.565
2013-10-09,84.0,65.333,51.0,7.951,12.506,4.555,,287.0,239.375,203.0,2.75
2013-10-10,94.0,76.208,54.0,9.229,13.5625,4.3335,,285.0,224.958,180.0,5.042
2013-10-11,88.0,64.375,38.0,6.875,10.1875,3.3125,,292.0,234.25,192.0,4.292
2013-10-12,93.0,56.75,27.0,5.042,7.6875,2.6455,,270.0,200.5,125.0,5.833
2013-10-13,88.0,62.667,30.0,3.979,5.6875,1.7085,,218.0,144.208,82.0,3.958
2013-10-14,86.0,67.25,38.0,9.958,14.75,4.792,,232.0,143.042,74.0,8.292
2013-10-15,100.0,91.667,79.0,20.792,36.917,16.125,,140.0,125.0,97.0,32.375
2013-10-16,100.0,76.087,61.0,3.7435,6.5465,2.803,,175.0,144.417,95.0,-1.417
2013-10-17,97.0,70.125,37.0,7.542,12.6665,5.125,,167.0,112.75,70.0,3.083
2013-10-18,95.0,75.5,55.0,9.6875,16.7295,7.042,,175.0,123.292,68.0,6.917
2013-10-19,88.0,76.375,62.0,6.8125,9.7085,2.8955,,153.0,134.125,115.0,8.125
2013-10-20,100.0,97.769,85.0,7.0835,9.375,2.292,,134.0,124.875,119.0,-0.625
2013-10-21,100.0,89.1,64.0,9.2705,15.479500000000002,6.208,,205.0,152.875,115.0,2.0
2013-10-22,100.0,81.292,58.0,8.5,13.25,4.75,,218.0,169.5,151.0,2.083
2013-10-23,82.0,75.917,66.0,6.4435,10.3695,3.9259999999999997,,170.0,149.875,137.0,-2.75
2013-10-24,99.0,83.333,65.0,7.5835,11.1665,3.583,,164.0,142.708,125.0,-1.292
2013-10-25,100.0,91.458,80.0,9.1665,15.021,5.8545,,197.0,162.167,141.0,-1.458
2013-10-26,97.0,80.208,60.0,3.208,5.354,2.146,,140.0,120.0,83.0,1.875
2013-10-27,98.0,76.333,44.0,6.7705,10.3545,3.583,,156.0,97.292,54.0,6.0
2013-10-28,98.0,79.0,45.0,13.6665,26.0415,12.375,,170.0,93.583,30.0,11.0
2013-10-29,100.0,85.3,60.0,13.875,26.8125,12.9375,,166.0,114.292,65.0,15.333
2013-10-30,100.0,80.944,59.0,13.528,21.1625,7.634,,191.0,126.625,73.0,12.875
2013-10-31,99.0,80.042,48.0,15.125,24.271,9.146,,172.0,101.417,46.0,22.5
2013-11-01,100.0,76.583,43.0,13.646,25.208,11.5625,,168.0,104.875,54.0,16.458
2013-11-02,96.0,80.083,48.0,11.6665,19.2705,7.604,,200.0,106.208,39.0,20.125
2013-11-03,100.0,86.667,65.0,10.1665,15.021,4.854,,168.0,123.875,81.0,28.75
2013-11-04,100.0,82.556,61.0,5.9585,8.167,2.2085,,167.0,122.375,72.0,15.417
2013-11-05,96.0,74.667,44.0,10.9165,16.9585,6.0415,,150.0,100.25,50.0,16.75
2013-11-06,99.0,74.125,36.0,16.0825,28.0025,11.9205,,193.0,96.458,23.0,18.167
2013-11-07,100.0,89.5,60.0,18.792,28.104,9.3125,,191.0,121.625,83.0,14.75
2013-11-08,100.0,74.5,31.0,13.542,25.6875,12.146,,165.0,93.458,43.0,9.417
2013-11-09,94.0,80.042,55.0,9.75,14.604,4.8545,,138.0,77.875,29.0,7.958
2013-11-10,92.0,77.417,56.0,5.021,7.229,2.208,,179.0,119.042,75.0,3.625
2013-11-11,93.0,76.333,61.0,5.7555,9.0345,3.279,,115.0,57.333,21.0,3.174
2013-11-12,93.0,73.625,42.0,10.292,17.125,6.8335,,89.0,36.333,-6.0,1.875
2013-11-13,93.0,78.833,51.0,9.638,15.3915,5.7535,,78.0,30.833,-6.0,2.792
2013-11-14,93.0,69.667,47.0,12.771,20.896,8.125,,104.0,44.125,-17.0,7.792
2013-11-15,100.0,87.75,67.0,18.9795,32.833,13.854500000000002,,89.0,67.708,52.0,16.375
2013-11-16,98.0,77.083,39.0,11.5835,18.9585,7.375,,132.0,75.958,40.0,16.375
2013-11-17,94.0,66.208,29.0,9.5625,14.7085,5.1455,,175.0,81.667,-1.0,19.375
2013-11-18,95.0,64.542,33.0,14.167000000000002,23.771,9.604,,158.0,88.875,49.0,16.292
2013-11-19,61.0,42.125,25.0,9.125,14.25,5.125,,107.0,65.708,30.0,3.583
2013-11-20,73.0,52.708,33.0,14.03,21.8065,7.7764999999999995,,120.0,62.542,16.0,5.583
2013-11-21,93.0,68.292,38.0,17.146,30.25,13.104,,118.0,54.167,3.0,7.542
2013-11-22,91.0,71.208,41.0,13.229,26.208,12.979,,132.0,57.708,-4.0,6.292
2013-11-23,97.0,75.667,45.0,10.229,15.8125,5.583,,112.0,53.25,13.0,8.292
2013-11-24,92.0,73.708,45.0,11.9165,18.979,7.0625,,129.0,49.208,-12.0,17.917
2013-11-25,100.0,67.1,39.0,11.8545,16.646,4.7915,,146.0,93.125,37.0,14.958
2013-11-26,100.0,50.4,30.0,14.604,22.7295,8.125,,135.0,72.708,9.0,6.708
2013-11-27,86.0,60.625,28.0,14.652,30.5685,15.9165,,128.0,59.708,-13.0,6.0
2013-11-28,72.0,47.875,27.0,11.0,18.5415,7.5415,,120.0,72.458,-9.0,3.917
2013-11-29,88.0,54.5,26.0,10.604,20.667,10.0625,,89.0,36.083,-30.0,3.792
2013-11-30,88.0,68.583,40.0,14.9375,25.1665,10.229,,89.0,26.292,-23.0,8.292
2013-12-01,91.0,75.375,49.0,13.333,22.75,9.4165,,103.0,25.458,-34.0,14.458
2013-12-02,94.0,77.542,47.0,16.9165,29.729,12.8125,,110.0,34.583,-14.0,17.25
2013-12-03,90.0,73.875,45.0,19.958,41.104,21.146,,115.0,40.125,-23.0,19.083
2013-12-04,90.0,74.125,40.0,22.185000000000002,45.4925,23.308,,116.0,38.208,-12.0,26.208
2013-12-05,93.0,71.5,45.0,21.5,46.875,25.375,,116.0,39.833,-22.0,21.583
2013-12-06,88.0,72.042,42.0,19.229,37.625,18.3955,,121.0,50.917,-2.0,15.375
2013-12-07,93.0,76.958,53.0,13.3335,20.0835,6.75,,80.0,34.792,0.0,5.333
2013-12-08,81.0,64.875,44.0,8.0205,12.021,4.0,,67.0,29.375,-21.0,4.167
2013-12-09,87.0,64.0,39.0,16.9795,31.8125,14.8335,,106.0,22.625,-47.0,9.875
2013-12-10,100.0,74.375,52.0,10.979,17.5625,6.583,,106.0,62.917,28.0,4.75
2013-12-11,96.0,70.208,39.0,14.0055,25.2835,11.278,,92.0,35.708,-17.0,7.792
2013-12-12,94.0,73.042,52.0,13.055,22.3315,9.2765,,52.0,23.792,-21.0,5.826
2013-12-13,99.0,59.292,41.0,9.2085,15.896,6.6875,,92.0,34.208,-31.0,3.75
2013-12-14,88.0,65.292,38.0,7.083,11.5835,4.5,,61.0,20.875,-20.0,1.708
2013-12-15,94.0,70.375,41.0,3.167,5.1875,2.021,,49.0,15.042,-3.0,0.667
2013-12-16,81.0,61.083,42.0,8.0,14.146,6.146,,56.0,17.0,-18.0,4.375
2013-12-17,89.0,76.542,61.0,15.521,28.2705,12.75,,56.0,19.292,-16.0,7.25
2013-12-18,100.0,90.042,72.0,22.793999999999997,43.317,20.5225,,30.0,10.042,1.0,19.083
2013-12-19,100.0,98.792,93.0,19.2085,31.0625,11.854,,53.0,31.75,8.0,6.333
2013-12-20,100.0,95.773,81.0,15.9165,26.604,10.6875,,46.0,15.958,-24.0,5.5
2013-12-21,99.0,88.667,54.0,14.292,25.146,10.854,,79.0,13.75,-30.0,5.792
2013-12-22,96.0,77.125,51.0,5.25,8.25,3.0,,46.0,11.583,-16.0,1.625
2013-12-23,90.0,74.583,50.0,11.146,17.729,6.583,,51.0,3.833,-40.0,3.917
2013-12-24,91.0,75.125,52.0,14.146,24.5,10.3545,,50.0,-3.75,-45.0,8.583
2013-12-25,91.0,71.083,45.0,16.5455,28.848,12.302499999999998,,53.0,3.333,-30.0,10.458
2013-12-26,100.0,76.208,48.0,26.104,59.4795,33.375,,101.0,23.792,-39.0,23.042
2013-12-27,100.0,76.875,59.0,11.604,19.3335,7.7295,,38.0,19.333,-21.0,11.875
2013-12-28,89.0,67.458,39.0,6.4585,10.396,3.9375,,27.0,-7.625,-28.0,4.292
2013-12-29,90.0,68.125,32.0,13.542,22.354,8.8125,,38.0,-15.333,-62.0,8.375
2013-12-30,87.0,67.333,35.0,17.146,33.3335,16.1875,,82.0,-1.792,-63.0,12.0
2013-12-31,89.0,71.75,44.0,15.146,26.5625,11.4165,,85.0,9.292,-45.0,16.292
2014-01-01,94.0,82.5,71.0,2.625,4.0,1.375,,4.0,-25.333,-54.0,
2014-01-02,96.0,77.542,55.0,6.042,8.583,2.542,,12.0,-34.25,-86.0,
2014-01-03,92.0,71.833,48.0,6.208,8.333,2.125,,26.0,-14.375,-50.0,
2014-01-04,88.0,76.208,52.0,13.333,18.917,5.583,,46.0,-19.0,-72.0,
2014-01-05,99.0,78.208,50.0,17.208,23.042,5.833,,69.0,19.708,-6.0,
2014-01-06,85.0,66.083,47.0,7.583,10.125,2.542,,96.0,53.333,1.0,
2014-01-07,77.0,60.042,37.0,5.0,7.87,2.87,,44.0,0.458,-27.0,
2014-01-08,85.0,68.292,42.0,5.625,7.333,1.708,,45.0,-1.792,-33.0,
2014-01-09,89.0,66.625,34.0,15.125,22.583,7.458,,53.0,-6.792,-63.0,
2014-01-10,87.0,67.833,36.0,19.917,32.792,12.875,,47.0,-5.792,-55.0,
2014-01-11,98.0,76.583,44.0,10.417,14.458,4.042,,61.0,-1.333,-55.0,
2014-01-12,90.0,73.167,51.0,9.5,18.333,8.833,,24.0,-6.292,-31.0,
2014-01-13,89.0,68.833,50.0,9.083,12.542,3.458,,45.0,5.625,-41.0,
2014-01-14,85.0,71.333,49.0,26.125,41.0,14.875,,49.0,-2.625,-61.0,
2014-01-15,100.0,86.444,78.0,23.583,45.0,21.417,,18.0,9.042,2.0,
2014-01-16,94.0,81.333,68.0,14.875,20.208,5.333,,40.0,14.542,-26.0,
2014-01-17,100.0,78.522,57.0,14.333,23.208,8.875,,30.0,-11.75,-35.0,
2014-01-18,90.0,71.292,41.0,15.167,23.25,8.083,,26.0,-30.708,-85.0,
2014-01-19,98.0,83.667,69.0,17.958,25.167,7.208,,37.0,-14.25,-61.0,
2014-01-20,93.0,74.875,56.0,7.708,24.5,16.792,,27.0,0.583,-36.0,
2014-01-21,89.0,73.25,51.0,20.25,28.25,8.0,,63.0,-9.875,-60.0,
2014-01-22,100.0,95.077,90.0,31.625,52.0,20.375,,20.0,3.708,-16.0,
2014-01-23,94.0,74.042,54.0,3.458,5.667,2.208,,48.0,20.667,-18.0,
2014-01-24,85.0,71.167,50.0,17.292,27.167,9.875,,43.0,-0.875,-40.0,
2014-01-25,89.0,76.875,48.0,16.792,23.208,6.417,,66.0,3.292,-52.0,
2014-01-26,96.0,70.25,37.0,19.042,28.333,9.292,,118.0,43.833,-16.0,
2014-01-27,93.0,73.385,67.0,9.417,13.542,4.125,,58.0,33.333,14.0,
2014-01-28,82.0,58.875,30.0,5.25,8.208,2.958,,24.0,-7.417,-40.0,
2014-01-29,87.0,65.708,40.0,14.625,19.5,4.875,,25.0,-19.792,-69.0,
2014-01-30,100.0,79.167,57.0,22.958,31.875,8.917,,6.0,-1.25,-12.0,
2014-01-31,100.0,69.9,55.0,11.958,19.625,7.667,,28.0,-2.083,-29.0,
2014-02-01,82.0,65.083,47.0,4.208,6.917,2.708,,17.0,-17.75,-39.0,
2014-02-02,85.0,69.667,45.0,5.542,8.0,2.458,,30.0,-17.542,-58.0,
2014-02-03,84.0,70.042,48.0,5.625,8.0,2.375,,40.0,-3.958,-39.0,
2014-02-04,84.0,64.5,40.0,10.917,15.083,4.167,,52.0,4.417,-50.0,
2014-02-05,85.0,76.208,62.0,21.5,29.958,8.458,,47.0,1.333,-24.0,
2014-02-06,99.0,74.917,43.0,13.261,18.739,5.478,,56.0,7.458,-34.0,
2014-02-07,78.0,60.875,36.0,7.958,11.125,3.167,,98.0,20.833,-42.0,
2014-02-08,83.0,70.0,55.0,8.5,11.375,2.875,,68.0,27.042,-4.0,
2014-02-09,85.0,54.0,33.0,3.875,6.0,2.125,,12.0,-21.375,-51.0,
2014-02-10,93.0,70.208,36.0,12.5,17.083,4.583,,46.0,-13.958,-57.0,
2014-02-11,88.0,61.708,29.0,20.167,29.833,9.667,,115.0,10.542,-69.0,
2014-02-12,89.0,64.458,30.0,19.083,30.542,11.458,,108.0,25.333,-46.0,
2014-02-13,93.0,58.708,27.0,6.0,8.333,2.333,,24.0,-7.333,-53.0,
2014-02-14,94.0,65.375,34.0,10.625,16.917,6.292,,47.0,-7.417,-62.0,
2014-02-15,100.0,75.857,47.0,5.0,7.917,2.917,,36.0,-0.458,-31.0,
2014-02-16,84.0,66.375,47.0,11.833,15.875,4.042,,45.0,-3.542,-58.0,
2014-02-17,96.0,69.042,50.0,16.458,20.875,4.417,,71.0,21.625,-7.0,
2014-02-18,100.0,94.895,86.0,19.958,26.875,6.917,,36.0,9.625,-5.0,
2014-02-19,97.0,74.208,40.0,5.083,7.25,2.167,,83.0,34.708,5.0,
2014-02-20,98.0,79.042,49.0,5.875,8.083,2.208,,50.0,18.667,-13.0,
2014-02-21,89.0,64.5,33.0,11.292,15.0,3.708,,112.0,29.542,-41.0,
2014-02-22,98.0,67.125,44.0,6.792,9.125,2.333,,144.0,80.542,23.0,
2014-02-23,97.0,84.6,70.0,13.0,17.333,4.333,,113.0,67.708,19.0,
2014-02-24,98.0,77.125,49.0,15.917,23.667,7.75,,89.0,38.208,-2.0,
2014-02-25,92.0,77.125,45.0,15.958,23.333,7.375,,92.0,26.583,-20.0,
2014-02-26,99.0,86.409,66.0,13.792,34.208,20.417,,67.0,37.333,13.0,
