date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CO_mean,PM25_mean
2011-09-06,81.0,56.25,31.0,19.625,24.7705,5.1455,13.0935,282.0,240.917,204.0,,9.312
2011-09-07,85.0,54.458,25.0,22.875,33.7705,10.895499999999998,16.042,292.0,235.625,179.0,,
2011-09-08,78.0,56.792,32.0,22.0,30.3045,8.304499999999999,25.0,304.0,250.208,178.0,,23.5
2011-09-09,75.0,61.708,38.0,21.979,32.875,10.896,27.5835,337.0,286.083,251.0,,20.625
2011-09-10,85.0,68.958,45.0,17.613500000000002,26.4965,8.883,30.417,321.0,282.083,240.0,,20.167
2011-09-11,83.0,64.167,40.0,9.5495,13.6605,4.1105,18.021,324.0,285.125,248.0,,13.875
2011-09-12,77.0,60.0,36.0,16.3125,26.7705,10.457999999999998,16.4375,318.0,274.958,233.0,,13.25
2011-09-13,83.0,60.542,39.0,19.479,31.167,11.6875,19.4795,328.0,279.792,230.0,,16.083
2011-09-14,81.0,58.958,30.0,19.9085,31.497999999999998,11.5895,22.918999999999997,345.0,286.833,246.0,,19.083
2011-09-15,80.0,56.583,35.0,16.8125,29.5835,12.770499999999998,19.875,338.0,286.708,234.0,,15.583
2011-09-16,91.0,68.87,44.0,10.674,26.239,15.565,13.2605,321.0,274.087,249.0,,9.708
2011-09-17,92.0,81.625,54.0,16.388,29.971,13.5835,14.7085,307.0,266.083,246.0,,8.208
2011-09-18,90.0,72.5,45.0,8.8595,14.761,5.9014999999999995,14.5625,324.0,276.708,242.0,,9.792
2011-09-19,92.0,72.667,45.0,9.0205,14.7085,5.6875,13.4165,324.0,260.167,214.0,,9.583
2011-09-20,92.0,89.458,82.0,21.9795,34.354,12.375,9.875,231.0,222.708,213.0,,4.542
2011-09-21,94.0,84.083,64.0,13.9165,19.4165,5.5,6.6665,252.0,232.208,210.0,,3.375
2011-09-22,91.0,67.083,52.0,15.0735,18.5525,3.4795,9.934999999999999,231.0,208.833,190.0,,5.542
2011-09-23,86.0,55.125,30.0,14.25,19.1875,4.9375,10.5,243.0,193.875,145.0,,9.042
2011-09-24,82.0,54.917,29.0,14.312000000000001,21.459,7.1475,12.0835,256.0,195.125,133.0,,11.167
2011-09-25,79.0,62.875,47.0,9.3705,12.867,3.4964999999999997,15.0625,262.0,212.583,155.0,,12.625
2011-09-26,82.0,71.083,61.0,21.792,34.9795,13.1875,19.104,224.0,205.875,189.0,,11.917
2011-09-27,85.0,55.375,20.0,21.9585,32.6665,10.707999999999998,20.4165,282.0,223.167,170.0,,16.583
2011-09-28,82.0,53.208,24.0,24.8335,36.083,11.25,22.2295,280.0,223.0,172.0,,20.0
2011-09-29,78.0,58.875,42.0,22.636,31.775,9.1395,26.76,278.0,230.75,171.0,,20.667
2011-09-30,90.0,76.042,51.0,27.0,38.4565,11.456499999999998,21.279,291.0,235.083,207.0,,14.375
2011-10-01,75.0,52.958,34.0,10.373000000000001,13.036,2.663,11.5835,227.0,199.708,162.0,,9.292
2011-10-02,76.0,57.333,41.0,10.212,13.096,2.884,11.3125,212.0,176.25,138.0,,8.208
2011-10-03,68.0,49.708,38.0,14.770499999999998,21.1045,6.333,10.2705,204.0,173.333,140.0,,7.458
2011-10-04,80.0,53.708,22.0,22.7915,39.729,16.9375,16.396,232.0,170.5,115.0,,13.792
2011-10-05,92.0,81.875,68.0,24.521,38.4375,13.917000000000002,22.0,204.0,179.5,145.0,,10.458
2011-10-06,94.0,68.292,45.0,19.608,23.509500000000003,3.9015,,240.0,205.042,172.0,,8.636
2011-10-07,72.0,47.708,31.0,18.9565,22.234499999999997,3.278,26.625,234.0,201.042,154.0,,27.0
2011-10-08,84.0,56.167,25.0,22.163999999999998,31.585,9.421,29.75,245.0,182.833,126.0,,31.042
2011-10-09,81.0,52.25,19.0,13.6675,16.903,3.2355,34.792,264.0,192.5,129.0,,34.208
2011-10-10,77.0,59.292,34.0,15.9375,19.7915,3.854,42.417,257.0,201.708,156.0,,35.125
2011-10-11,86.0,69.875,45.0,33.3545,49.6875,16.3335,51.5,234.0,196.167,159.0,,43.708
2011-10-12,90.0,63.458,31.0,28.8335,45.75,16.917,56.292,257.0,201.208,157.0,,49.958
2011-10-13,84.0,69.792,57.0,38.0435,56.935,18.8915,71.957,215.0,190.042,170.0,,55.391
2011-10-14,94.0,83.625,62.0,28.292,43.875,15.5835,34.8505,216.0,193.333,175.0,,29.625
2011-10-15,94.0,82.833,67.0,20.622999999999998,31.0005,10.3775,11.4375,264.0,223.042,198.0,,8.542
2011-10-16,94.0,62.0,33.0,10.959,11.869,0.9095,24.625,240.0,210.042,181.0,,21.042
2011-10-17,79.0,60.0,40.0,26.104,39.5835,13.479,31.9585,220.0,190.417,158.0,,28.25
2011-10-18,74.0,52.0,29.0,18.3125,23.8955,5.5835,15.3335,232.0,186.167,136.0,,13.417
2011-10-19,78.0,56.167,36.0,22.7085,33.9375,11.229,20.958,245.0,182.708,120.0,,17.417
2011-10-20,74.0,57.083,36.0,21.6085,36.3915,14.783000000000001,20.130499999999998,268.0,208.25,157.0,,19.087
2011-10-21,91.0,65.708,45.0,17.9795,28.771,10.7915,13.854,256.0,211.167,185.0,,10.667
2011-10-22,91.0,81.208,54.0,18.461000000000002,28.701,10.239999999999998,10.3545,268.0,217.0,192.0,,7.125
2011-10-23,94.0,77.0,59.0,15.524999999999999,22.18,6.655,13.354500000000002,240.0,203.708,173.0,,10.042
2011-10-24,91.0,70.167,48.0,28.25,44.4165,16.167,16.25,243.0,201.458,160.0,,11.25
2011-10-25,88.0,69.417,49.0,20.6045,28.6045,8.0,17.0,208.0,185.0,142.0,,14.083
2011-10-26,80.0,55.542,33.0,20.557000000000002,33.7995,13.2425,11.6965,183.0,138.625,101.0,,11.75
2011-10-27,84.0,57.375,27.0,24.9585,43.042,18.0835,17.479,206.0,143.292,81.0,,18.042
2011-10-28,75.0,55.583,27.0,24.5155,35.754000000000005,11.2385,22.104,241.0,178.0,130.0,,20.042
2011-10-29,79.0,58.917,34.0,23.359499999999997,33.288,9.928500000000001,25.6455,234.0,185.083,130.0,,22.25
2011-10-30,95.0,82.542,60.0,16.52,19.864,3.3445,25.1875,192.0,167.542,149.0,,22.125
2011-10-31,95.0,71.167,40.0,19.1455,28.771,9.625,10.417,229.0,177.583,140.0,,9.958
2011-11-01,89.0,62.208,34.0,23.271,42.229,18.958,16.7915,252.0,181.875,121.0,,16.167
2011-11-02,81.0,63.375,42.0,29.704,48.6665,18.9625,26.2235,232.0,184.042,142.0,,20.083
2011-11-03,87.0,75.167,60.0,23.7085,37.9375,14.229,32.8125,209.0,183.667,164.0,,26.833
2011-11-04,90.0,67.042,32.0,28.547,49.2045,20.657500000000002,29.585,264.0,201.167,151.0,,25.545
2011-11-05,92.0,84.458,71.0,24.51,39.021,14.511,39.542,201.0,188.208,171.0,,29.25
2011-11-06,93.0,82.542,69.0,15.8295,21.7845,5.9545,17.5,235.0,207.542,184.0,,13.917
2011-11-07,74.0,62.125,52.0,14.375,16.6875,2.3125,7.3125,204.0,181.625,139.0,,5.708
2011-11-08,84.0,59.25,33.0,20.833,34.5,13.6665,12.4375,191.0,148.125,108.0,,11.5
2011-11-09,83.0,62.917,45.0,20.9165,37.292,16.375,12.271,168.0,132.292,98.0,,10.792
2011-11-10,81.0,62.042,43.0,19.479,34.9585,15.479500000000002,15.104,165.0,138.375,101.0,,12.667
2011-11-11,92.0,85.542,81.0,27.412999999999997,48.89150000000001,21.4785,15.172999999999998,173.0,155.583,138.0,,12.913
2011-11-12,94.0,74.583,46.0,26.3615,52.9995,26.638,20.646,215.0,166.542,132.0,,17.333
2011-11-13,90.0,71.667,58.0,19.2155,26.299,7.0835,29.1665,211.0,168.167,124.0,,22.792
2011-11-14,84.0,65.333,37.0,30.25,49.021,18.7705,53.0,198.0,155.958,117.0,,43.125
2011-11-15,81.0,52.958,31.0,19.5,24.729,5.229,20.5625,180.0,146.0,118.0,,17.708
2011-11-16,85.0,59.708,31.0,23.8545,43.146,19.2915,14.75,157.0,115.25,77.0,,12.625
2011-11-17,78.0,54.667,33.0,25.564500000000002,43.9105,18.346,25.060499999999998,174.0,129.542,87.0,,22.25
2011-11-18,81.0,63.958,55.0,31.9285,56.2745,24.346,36.693,158.0,131.458,96.0,,30.5
2011-11-19,95.0,91.583,78.0,23.7495,35.6215,11.8725,28.254,211.0,168.5,133.0,,14.417
2011-11-20,90.0,58.5,35.0,9.009,10.355,1.346,10.75,194.0,164.625,109.0,,11.292
2011-11-21,63.0,42.542,30.0,15.385000000000002,18.6205,3.2355,10.146,136.0,107.083,73.0,,8.043
2011-11-22,82.0,58.375,31.0,29.458,53.4375,23.9795,16.8125,141.0,92.208,49.0,,15.25
2011-11-23,90.0,72.208,49.0,23.9375,38.271,14.3335,26.083,151.0,107.833,57.0,,21.0
2011-11-24,49.0,39.0,31.0,11.667,14.479,2.8125,13.1665,148.0,111.708,84.0,,11.917
2011-11-25,79.0,53.333,35.0,20.3065,26.5235,6.2175,11.5325,132.0,97.042,60.0,,9.625
2011-11-26,87.0,62.125,32.0,22.4575,40.4995,18.0415,14.771,144.0,84.0,39.0,,12.583
2011-11-27,83.0,67.125,41.0,21.222,31.261,10.039000000000001,27.979,159.0,98.75,46.0,,26.292
2011-11-28,84.0,75.417,64.0,31.792,75.3125,43.5205,47.5415,148.0,120.375,92.0,,39.208
2011-11-29,89.0,74.042,56.0,41.167,92.875,51.7085,61.542,181.0,142.833,121.0,,49.125
2011-11-30,92.0,71.125,50.0,33.815,74.8325,41.016999999999996,37.6245,204.0,157.25,110.0,,29.87
2011-12-01,64.0,58.708,52.0,14.5,18.9375,4.4375,7.1875,132.0,116.125,98.0,,5.333
2011-12-02,91.0,75.417,66.0,19.012,34.854,15.841999999999999,11.74,140.0,100.583,72.0,,7.333
2011-12-03,87.0,72.25,52.0,16.182000000000002,26.261499999999998,10.0795,10.771,183.0,150.75,130.0,,6.833
2011-12-04,81.0,57.833,39.0,10.6465,14.2665,3.6195,10.1665,144.0,120.333,91.0,,6.083
2011-12-05,80.0,60.417,43.0,24.625,44.4375,19.8125,15.896,134.0,104.917,73.0,,11.917
2011-12-06,79.0,63.042,38.0,30.7915,57.854,27.0625,24.875,121.0,85.0,61.0,,18.833
2011-12-07,89.0,69.708,50.0,28.9375,63.4165,34.479,27.375,147.0,107.25,64.0,,22.125
2011-12-08,91.0,82.125,59.0,29.6665,46.521,16.854,24.833,120.0,104.75,97.0,,20.708
2011-12-09,88.0,62.083,49.0,16.435000000000002,23.5435,7.1085,10.4565,108.0,67.417,17.0,,7.458
2011-12-10,90.0,68.083,50.0,20.221,35.9355,15.7145,17.0,100.0,60.417,8.0,,14.667
2011-12-11,78.0,58.458,45.0,14.3885,18.3535,3.9645,20.5835,103.0,74.958,45.0,,15.458
2011-12-12,87.0,66.625,48.0,26.8125,49.6665,22.8545,29.4585,129.0,86.792,33.0,,25.0
2011-12-13,87.0,64.458,35.0,28.625,64.4375,35.8125,25.5,138.0,93.833,58.0,,22.042
2011-12-14,79.0,61.042,33.0,31.1875,57.021,25.8335,25.282,147.0,91.875,56.0,,20.542
2011-12-15,84.0,56.75,40.0,25.875,51.5415,25.6665,32.292,145.0,111.917,76.0,,28.292
2011-12-16,59.0,45.042,31.0,13.799,17.3415,3.5425,11.7195,94.0,71.417,39.0,,9.348
2011-12-17,68.0,49.917,37.0,15.527000000000001,20.823999999999998,5.297,9.0415,90.0,60.667,25.0,,8.042
2011-12-18,59.0,50.917,39.0,11.298,12.794,1.4965,13.2085,93.0,76.5,57.0,,10.25
2011-12-19,59.0,47.0,38.0,17.917,22.3335,4.4165,16.0,104.0,82.875,64.0,,12.083
2011-12-20,72.0,54.0,38.0,24.6875,32.771,8.0835,12.5,97.0,75.0,47.0,,9.583
2011-12-21,82.0,61.208,38.0,30.326999999999998,59.577,29.25,29.886,115.0,78.875,37.0,,27.435
2011-12-22,70.0,55.708,43.0,24.288,36.8485,12.5605,34.9075,113.0,82.917,55.0,,31.583
2011-12-23,78.0,54.375,41.0,12.875,15.646,2.771,7.479,78.0,46.042,9.0,,6.25
2011-12-24,82.0,58.042,40.0,18.6775,34.5345,15.856499999999999,12.854,79.0,44.25,4.0,,10.542
2011-12-25,64.0,49.708,32.0,6.5025,7.1985,0.6955,11.0415,67.0,42.333,30.0,,7.667
2011-12-26,69.0,59.083,42.0,15.917000000000002,20.5,4.5835,10.667,67.0,39.708,21.0,,7.958
2011-12-27,85.0,65.542,44.0,27.604,49.2085,21.6045,11.5625,75.0,36.208,1.0,,10.167
2011-12-28,85.0,65.75,41.0,30.691000000000003,63.3735,32.683,17.804000000000002,86.0,39.417,0.0,,16.739
2011-12-29,88.0,63.042,45.0,20.5205,41.375,20.854,26.667,109.0,62.208,3.0,,24.25
2011-12-30,71.0,53.958,35.0,11.396,14.133,2.737,8.521,74.0,49.208,9.0,,8.417
2011-12-31,80.0,57.208,31.0,17.6975,23.9475,6.25,12.2295,88.0,40.917,-1.0,,11.167
2012-01-01,71.0,58.75,43.0,12.229,14.729,2.5,,72.0,38.042,3.0,4.292,16.583
2012-01-02,70.0,51.375,33.0,8.3335,9.396,1.0625,,130.0,84.792,41.0,3.667,27.167
2012-01-03,59.0,39.75,32.0,5.271,6.146,0.875,,49.0,31.958,13.0,2.875,11.917
2012-01-04,74.0,56.292,40.0,11.354,13.646,2.2915,,46.0,19.917,-6.0,3.25,9.042
2012-01-05,80.0,58.208,35.0,21.971,31.9625,9.992,,64.0,24.292,-14.0,5.0,12.792
2012-01-06,81.0,59.167,33.0,22.560000000000002,32.4435,9.884,,90.0,45.083,1.0,5.458,20.583
2012-01-07,84.0,64.667,32.0,31.354,55.604,24.25,,102.0,49.625,9.0,6.375,27.917
2012-01-08,85.0,64.75,37.0,36.1875,71.854,35.6665,,104.0,50.708,7.0,7.208,35.792
2012-01-09,85.0,55.417,32.0,25.625,50.917,25.2915,,93.0,55.458,15.0,5.542,24.792
2012-01-10,57.0,48.375,37.0,16.333,22.5835,6.25,,80.0,51.208,33.0,3.375,12.375
2012-01-11,73.0,54.458,35.0,29.1385,45.563,16.4245,,71.0,41.333,4.0,5.435,19.478
2012-01-12,77.0,61.667,39.0,33.15,56.426500000000004,23.2765,,102.0,40.0,-2.0,6.625,26.875
2012-01-13,81.0,64.0,48.0,30.7255,39.0925,8.367,,96.0,57.167,5.0,7.542,39.083
2012-01-14,95.0,82.25,55.0,18.125,23.4165,5.2915,,73.0,50.792,16.0,4.375,14.25
2012-01-15,80.0,60.708,46.0,17.5,23.0205,5.521,,67.0,44.958,6.0,4.333,16.125
2012-01-16,82.0,59.167,36.0,28.9165,50.9165,22.0,,85.0,44.708,-8.0,4.958,19.542
2012-01-17,66.0,57.125,46.0,19.251,23.628500000000003,4.377,,70.0,52.083,21.0,5.348,23.917
2012-01-18,71.0,54.125,41.0,18.646,25.917,7.271,,48.0,23.375,6.0,4.625,9.333
2012-01-19,74.0,57.792,45.0,22.3045,34.3915,12.087,,84.0,48.708,0.0,5.958,22.167
2012-01-20,68.0,49.458,36.0,11.25,13.4585,2.208,,88.0,65.333,30.0,5.958,26.875
2012-01-21,91.0,68.958,44.0,34.333,54.9585,20.625,,90.0,47.208,-4.0,7.667,33.75
2012-01-22,94.0,83.083,66.0,27.771,46.3125,18.5415,,100.0,78.917,60.0,6.833,20.792
2012-01-23,89.0,66.917,46.0,28.5625,51.042,22.4795,,88.0,65.292,33.0,6.125,15.125
2012-01-24,90.0,64.208,37.0,24.0415,47.5625,23.521,,121.0,70.833,18.0,6.208,21.333
2012-01-25,69.0,45.042,28.0,11.3345,14.112,2.778,,82.0,51.292,18.0,4.45,20.636
2012-01-26,60.0,37.875,25.0,8.804,11.6305,2.826,,58.0,31.917,7.0,2.792,10.0
2012-01-27,93.0,51.958,33.0,10.8955,13.1455,2.25,,57.0,25.042,-16.0,3.667,13.208
2012-01-28,76.0,57.208,43.0,19.792,26.1875,6.396,,59.0,31.833,3.0,3.917,13.667
2012-01-29,77.0,58.958,36.0,30.8125,49.2705,18.4585,,93.0,49.417,9.0,5.792,25.333
2012-01-30,81.0,64.042,44.0,32.9165,58.3545,25.4375,,104.0,66.75,31.0,6.917,36.625
2012-01-31,85.0,58.208,22.0,36.7915,71.396,34.6045,,127.0,58.625,7.0,7.75,35.167
2012-02-01,85.0,58.375,33.0,40.5435,77.0435,36.5,,142.0,82.958,12.0,8.174,39.333
2012-02-02,90.0,74.917,56.0,26.065,43.1305,17.0655,,175.0,126.958,95.0,6.042,29.083
2012-02-03,66.0,47.5,29.0,10.1875,11.542,1.354,,115.0,89.792,70.0,4.167,21.958
2012-02-04,89.0,78.917,55.0,31.3125,48.3125,17.0,,111.0,84.958,53.0,5.833,29.417
2012-02-05,75.0,50.958,40.0,16.5,19.5625,3.0625,,88.0,67.917,44.0,3.917,22.583
2012-02-06,93.0,84.958,73.0,28.6875,44.667,15.979500000000002,,78.0,54.417,37.0,5.167,20.25
2012-02-07,92.0,64.0,40.0,20.771,46.7595,25.988500000000002,,101.0,67.583,30.0,5.375,25.917
2012-02-08,78.0,50.958,32.0,12.091000000000001,14.7515,2.661,,38.0,16.167,-9.0,3.348,12.696
2012-02-09,71.0,49.792,34.0,17.869500000000002,22.3915,4.522,,48.0,22.208,-2.0,4.208,17.917
2012-02-10,72.0,50.708,32.0,15.354500000000002,20.7915,5.4375,,86.0,46.542,-9.0,4.583,22.958
2012-02-11,67.0,49.792,34.0,11.5,12.896,1.396,,87.0,53.208,17.0,4.458,31.042
2012-02-12,93.0,62.458,30.0,28.958,45.7085,16.75,,81.0,38.208,-11.0,5.708,30.125
2012-02-13,93.0,61.583,34.0,23.729,32.2085,8.479,,84.0,54.625,18.0,5.167,23.0
2012-02-14,83.0,57.5,23.0,32.087,57.043499999999995,24.956500000000002,,120.0,59.5,11.0,6.043,32.4
2012-02-15,91.0,78.292,62.0,31.271,54.375,23.104,,62.0,47.0,21.0,5.583,19.0
2012-02-16,66.0,50.0,32.0,9.0,10.935,1.9344999999999999,,55.0,28.25,6.0,3.25,11.417
2012-02-17,79.0,53.875,33.0,16.708,21.396,4.6875,,52.0,22.792,-20.0,4.542,16.583
2012-02-18,94.0,85.792,56.0,29.979,55.0835,25.1045,,72.0,49.542,27.0,5.875,14.25
2012-02-19,93.0,74.125,55.0,28.896,44.146,15.25,,54.0,30.25,9.0,4.875,20.917
2012-02-20,84.0,58.542,34.0,22.604,34.25,11.645499999999998,,84.0,37.458,-5.0,4.083,14.708
2012-02-21,81.0,57.25,41.0,24.008,33.78,9.7715,,73.0,36.833,9.0,4.957,26.875
2012-02-22,82.0,53.375,35.0,26.0325,37.3215,11.289,,79.0,45.417,9.0,5.667,31.458
2012-02-23,75.0,56.792,43.0,19.217,23.065,3.848,,75.0,52.958,33.0,4.667,32.292
2012-02-24,62.0,50.833,34.0,7.792,8.5835,0.7915,,66.0,42.667,13.0,3.208,13.625
2012-02-25,61.0,47.042,33.0,15.0835,18.646,3.5625,,61.0,31.125,7.0,3.75,12.417
2012-02-26,88.0,60.208,30.0,26.4795,37.708,11.229500000000002,,99.0,49.25,3.0,4.833,29.208
2012-02-27,91.0,81.042,55.0,34.8125,60.25,25.4375,,124.0,74.417,49.0,6.792,44.083
2012-02-28,85.0,58.583,28.0,36.5865,61.3045,24.7175,,145.0,84.75,40.0,6.348,34.682
2012-02-29,,,,,,,,,,,,
2012-03-01,91.0,67.125,34.0,23.75,36.792,13.0415,,194.0,116.75,47.0,4.667,17.958
2012-03-02,62.0,51.583,36.0,9.9345,12.3695,2.435,,78.0,53.208,26.0,4.167,24.875
2012-03-03,67.0,48.667,31.0,10.5,12.3545,1.854,,78.0,41.333,13.0,3.542,17.083
2012-03-04,79.0,51.375,29.0,24.375,36.8125,12.4375,,104.0,54.292,-7.0,4.333,22.917
2012-03-05,77.0,53.292,32.0,30.875,45.1875,14.3125,,120.0,74.083,26.0,6.542,47.792
2012-03-06,78.0,47.708,21.0,33.2915,55.25,21.9585,,153.0,90.667,22.0,6.667,38.5
2012-03-07,69.0,50.25,23.0,43.082,66.805,23.7235,,184.0,114.25,36.0,6.783,38.348
2012-03-08,83.0,49.333,24.0,33.104,54.417,21.3125,,201.0,157.083,93.0,5.667,46.125
2012-03-09,66.0,44.25,22.0,40.5435,53.82599999999999,13.282499999999999,,226.0,160.75,100.0,7.083,66.875
2012-03-10,86.0,60.042,39.0,19.2085,21.9795,2.771,,223.0,102.125,22.0,5.292,41.792
2012-03-11,76.0,40.625,20.0,19.854,30.4375,10.5835,,107.0,58.958,6.0,4.083,14.5
2012-03-12,72.0,46.125,22.0,33.167,49.729,16.5625,,169.0,87.125,3.0,5.417,25.458
2012-03-13,91.0,63.833,32.0,24.854,35.792,10.9375,,218.0,138.708,73.0,4.458,25.458
2012-03-14,76.0,50.792,37.0,11.75,14.207999999999998,2.4585,,69.0,53.375,13.0,3.292,13.458
2012-03-15,81.0,56.667,31.0,30.695,51.35249999999999,20.658,,130.0,60.542,-8.0,5.565,21.696
2012-03-16,85.0,50.958,27.0,26.9785,44.304500000000004,17.3265,,157.0,102.125,30.0,5.708,27.5
2012-03-17,73.0,48.125,17.0,23.979,27.4585,3.4795,,195.0,117.542,36.0,6.333,43.958
2012-03-18,90.0,62.375,41.0,16.1665,21.4585,5.292,,219.0,187.667,140.0,3.5,31.083
2012-03-19,84.0,55.625,27.0,27.1875,37.271,10.0835,,216.0,170.375,135.0,4.875,17.8
2012-03-20,91.0,65.75,44.0,26.5,35.2915,8.792,,169.0,134.542,100.0,5.625,31.8
2012-03-21,62.0,45.375,27.0,13.225999999999999,17.506,4.279999999999999,,111.0,72.958,43.0,3.304,8.565
2012-03-22,79.0,55.833,34.0,28.9795,41.875,12.896,,157.0,96.167,16.0,4.583,19.125
2012-03-23,78.0,57.5,36.0,17.848,21.238999999999997,3.3915,,142.0,104.917,71.0,4.417,22.542
2012-03-24,68.0,51.958,35.0,16.458,19.104,2.646,,183.0,116.417,51.0,4.375,25.625
2012-03-25,59.0,47.667,34.0,16.8955,19.25,2.354,,135.0,103.292,63.0,3.75,18.75
2012-03-26,70.0,43.167,28.0,19.771,30.146,10.375,,110.0,76.375,30.0,4.458,16.542
2012-03-27,63.0,46.792,32.0,29.6665,41.6875,12.021,,162.0,107.667,54.0,5.0,19.25
2012-03-28,90.0,76.958,63.0,30.729,43.9375,13.207999999999998,,159.0,137.083,123.0,5.792,19.542
2012-03-29,92.0,72.0,52.0,26.5,47.643,21.1425,,181.0,140.667,105.0,6.174,34.875
2012-03-30,59.0,39.667,22.0,14.7175,17.543499999999998,2.8259999999999996,,165.0,121.625,88.0,3.75,17.125
2012-03-31,75.0,55.5,44.0,17.0205,20.6665,3.646,,157.0,114.292,91.0,4.583,21.0
2012-04-01,70.0,53.917,34.0,12.117,15.142,3.025,,123.0,82.417,37.0,4.042,12.375
2012-04-02,76.0,44.167,12.0,26.5415,38.521,11.979500000000002,,181.0,103.708,29.0,4.708,16.75
2012-04-03,82.0,61.958,45.0,22.0625,32.3125,10.25,,213.0,127.458,75.0,4.417,15.333
2012-04-04,62.0,43.75,23.0,14.326,17.21,2.8840000000000003,,138.0,100.125,66.0,3.762,16.143
2012-04-05,82.0,45.792,29.0,14.479,16.875,2.396,,178.0,135.333,88.0,4.375,26.636
2012-04-06,92.0,67.75,43.0,21.8125,27.375,5.5625,,103.0,79.833,57.0,4.417,17.042
2012-04-07,79.0,48.708,31.0,15.551000000000002,18.225,2.674,,101.0,73.625,41.0,3.708,14.542
2012-04-08,75.0,49.708,21.0,15.264500000000002,18.7935,3.529,,157.0,90.875,13.0,4.458,18.833
2012-04-09,77.0,51.25,25.0,27.104,37.5,10.396,,214.0,147.292,67.0,5.583,35.208
2012-04-10,78.0,56.625,32.0,40.2915,51.771,11.479500000000002,,223.0,164.125,101.0,6.25,49.792
2012-04-11,93.0,83.417,61.0,29.875,42.4165,12.542000000000002,,165.0,149.875,139.0,4.958,25.583
2012-04-12,89.0,53.333,23.0,25.6625,32.996,7.3335,,217.0,167.25,126.0,5.042,24.833
2012-04-13,85.0,62.208,35.0,28.318,40.6305,12.3125,,194.0,151.458,120.0,5.696,29.417
2012-04-14,92.0,70.5,38.0,15.777999999999999,17.157,1.3785,,169.0,124.667,93.0,3.917,15.458
2012-04-15,87.0,62.708,37.0,15.8905,19.0,3.1095,,187.0,128.625,63.0,4.708,17.458
2012-04-16,86.0,66.333,42.0,23.083,32.0625,8.979,,194.0,146.458,110.0,4.625,17.208
2012-04-17,90.0,60.625,32.0,18.854,27.375,8.521,,222.0,151.042,91.0,4.125,20.333
2012-04-18,78.0,51.083,22.0,26.2915,31.375,5.0835,,225.0,159.083,95.0,4.458,27.625
2012-04-19,88.0,54.958,26.0,23.3125,30.9585,7.646,,232.0,169.292,116.0,4.25,23.583
2012-04-20,91.0,82.125,74.0,23.678,34.2385,10.5605,,176.0,156.333,142.0,4.348,16.042
2012-04-21,84.0,63.917,44.0,13.753499999999999,20.673000000000002,6.9190000000000005,,232.0,183.625,135.0,3.708,9.958
2012-04-22,87.0,79.542,69.0,9.873000000000001,11.774999999999999,1.902,,174.0,159.5,149.0,3.292,4.292
2012-04-23,87.0,64.5,35.0,23.2705,31.0835,7.8125,,230.0,186.333,151.0,4.625,18.542
2012-04-24,83.0,54.542,28.0,31.729,44.9165,13.1875,,258.0,195.875,127.0,5.917,52.375
2012-04-25,80.0,55.583,30.0,35.6455,46.1875,10.5415,,260.0,202.542,147.0,6.167,59.0
2012-04-26,91.0,71.042,54.0,24.0415,28.6875,4.646,,217.0,179.083,141.0,4.375,22.542
2012-04-27,78.0,42.542,19.0,24.7325,32.903,8.171000000000001,,232.0,177.875,132.0,3.87,12.667
2012-04-28,78.0,43.333,8.0,25.7735,32.9585,7.185,,297.0,196.958,104.0,4.25,20.125
2012-04-29,77.0,58.75,31.0,17.25,20.2365,2.9865,,257.0,203.458,144.0,4.417,29.25
2012-04-30,83.0,69.417,45.0,13.1665,17.8125,4.6455,,226.0,196.958,181.0,3.833,20.792
2012-05-01,72.0,59.667,43.0,10.458,16.1045,5.6455,,256.0,221.5,195.0,2.583,7.375
2012-05-02,87.0,71.25,62.0,7.771,11.3125,3.5415,,228.0,207.708,190.0,2.375,3.042
2012-05-03,82.0,69.583,59.0,10.3545,12.9375,2.5835,,221.0,196.708,174.0,2.792,5.708
2012-05-04,71.0,61.083,47.0,7.3125,9.6875,2.375,,198.0,174.875,147.0,2.417,3.833
2012-05-05,79.0,54.958,29.0,13.013,16.0025,2.99,,263.0,193.917,121.0,4.0,15.458
2012-05-06,78.0,53.625,26.0,10.568,12.222999999999999,1.655,,229.0,188.292,147.0,4.208,26.0
2012-05-07,81.0,60.875,34.0,34.9375,46.0205,11.0835,,220.0,177.333,129.0,5.625,34.917
2012-05-08,85.0,59.833,32.0,32.9585,42.2915,9.333,,248.0,204.667,157.0,5.792,54.208
2012-05-09,80.0,61.667,30.0,37.0835,50.375,13.292000000000002,,253.0,202.0,168.0,6.708,55.333
2012-05-10,89.0,55.708,31.0,16.742,23.255,6.513,,225.0,172.208,136.0,3.87,28.333
2012-05-11,62.0,52.667,41.0,8.0,10.0835,2.0835,,165.0,137.875,121.0,2.375,5.083
2012-05-12,68.0,52.042,34.0,7.4719999999999995,9.396,1.924,,171.0,134.667,106.0,2.5,6.875
2012-05-13,79.0,48.625,19.0,13.155000000000001,15.677499999999998,2.5225,,213.0,148.083,74.0,3.625,16.792
2012-05-14,68.0,45.042,19.0,23.75,32.0415,8.292,,249.0,192.833,112.0,4.125,23.167
2012-05-15,92.0,79.667,59.0,28.583,38.146,9.5625,,202.0,177.625,159.0,3.958,12.625
