date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,NMHC_mean,THC_mean
2011-08-07,87.0,74.708,47.0,9.625,14.667000000000002,5.042,,21.5625,330.0,270.875,238.0,188.458,12.333,200.792
2011-08-08,88.0,70.333,44.0,14.4375,24.271,9.8335,,21.0625,335.0,276.875,236.0,191.917,13.458,205.375
2011-08-09,87.0,62.75,36.0,14.596,22.28,7.683999999999999,,32.6455,366.0,296.625,236.0,197.739,14.957,212.696
2011-08-10,86.0,61.792,32.0,17.706000000000003,24.472,6.7665,,37.75,372.0,308.167,256.0,195.25,18.5,213.75
2011-08-11,83.0,60.875,35.0,19.375,28.083,8.7085,,31.6665,377.0,304.5,256.0,193.917,15.667,209.583
2011-08-12,82.0,61.083,39.0,13.479,18.3125,4.8335,,31.9375,344.0,296.542,250.0,192.75,10.792,203.542
2011-08-13,79.0,59.583,38.0,8.792,10.646,1.854,,36.5415,343.0,295.667,252.0,191.083,9.083,200.167
2011-08-14,83.0,63.875,41.0,9.229,10.375,1.1455,,47.729,352.0,300.375,260.0,194.75,11.042,205.792
2011-08-15,83.0,65.375,39.0,9.5625,11.125,1.5625,,30.5205,346.0,293.583,252.0,190.417,9.833,200.25
2011-08-16,87.0,64.417,37.0,8.6585,10.902000000000001,2.2439999999999998,,26.25,362.0,296.292,246.0,189.174,9.0,198.174
2011-08-17,88.0,63.833,38.0,13.855,18.9125,5.057,,33.7235,355.0,297.625,243.0,195.864,11.864,207.727
2011-08-18,86.0,63.25,36.0,14.417000000000002,18.6875,4.2705,,39.9795,367.0,305.708,259.0,198.083,13.333,211.417
2011-08-19,87.0,84.125,78.0,14.4585,22.0,7.5415,,13.167,270.0,234.542,216.0,189.625,10.083,199.708
2011-08-20,88.0,77.042,53.0,16.0835,23.792,7.7085,,14.7085,259.0,228.542,212.0,192.25,10.125,202.375
2011-08-21,88.0,83.875,76.0,8.979,11.895499999999998,2.9165,,8.3125,213.0,198.792,184.0,190.042,7.167,197.208
2011-08-22,89.0,84.875,75.0,13.3125,20.729,7.417,,9.4375,238.0,211.333,189.0,193.167,9.625,202.792
2011-08-23,91.0,84.708,72.0,19.6115,31.122999999999998,11.5115,,29.042,260.0,231.708,207.0,198.333,17.333,215.667
2011-08-24,90.0,73.958,51.0,13.9755,24.0425,10.067,,28.354,323.0,264.25,226.0,195.348,16.217,211.565
2011-08-25,89.0,82.583,69.0,11.8335,31.875,20.0415,,11.8335,269.0,254.542,236.0,185.0,17.958,202.958
2011-08-26,89.0,82.333,59.0,13.0625,32.271,19.2085,,15.125,295.0,244.292,228.0,190.75,14.5,205.25
2011-08-27,89.0,76.125,65.0,9.5625,14.520499999999998,4.9585,,13.708,263.0,239.75,222.0,192.458,10.542,203.0
2011-08-28,86.0,64.417,48.0,8.5625,10.396,1.8330000000000002,,12.917,296.0,251.042,208.0,193.875,8.167,202.042
2011-08-29,85.0,66.25,36.0,12.3545,19.6665,7.3125,,13.896,301.0,247.5,202.0,196.0,8.875,204.875
2011-08-30,86.0,60.875,36.0,13.589,22.296,8.7075,,15.375,307.0,251.25,202.0,196.125,10.833,206.958
2011-08-31,89.0,79.458,56.0,11.869,23.731,11.861999999999998,,14.25,299.0,246.667,209.0,181.826,11.565,193.391
2011-09-01,89.0,83.583,69.0,9.1365,23.340999999999998,14.2045,,14.003,286.0,256.083,239.0,179.682,13.545,193.227
2011-09-02,91.0,76.958,56.0,4.9165,9.8125,4.896,,15.75,309.0,273.167,242.0,177.583,5.333,182.917
2011-09-03,83.0,73.167,57.0,3.5415,5.2085,1.6665,,19.5205,305.0,275.125,257.0,176.0,3.833,179.833
2011-09-04,84.0,73.292,57.0,3.021,4.083,1.0625,,16.25,287.0,264.0,243.0,178.417,3.0,181.417
2011-09-05,88.0,80.75,59.0,14.1875,23.5415,9.354,,19.625,279.0,245.958,221.0,186.5,11.542,198.042
2011-09-06,89.0,64.417,39.0,12.364,15.977500000000001,3.6134999999999997,,9.4375,290.0,240.875,201.0,186.25,9.208,195.458
2011-09-07,79.0,58.708,33.0,14.973500000000001,20.8025,5.829,,17.7705,294.0,236.625,194.0,191.833,10.292,202.125
2011-09-08,82.0,61.083,34.0,18.5835,23.5835,5.0,,31.729,310.0,246.75,194.0,199.957,16.0,215.957
2011-09-09,84.0,67.042,44.0,20.479,26.4795,6.0,,37.0,316.0,259.208,204.0,198.542,18.208,216.75
2011-09-10,85.0,67.042,45.0,15.542000000000002,20.9585,5.4165,,38.8125,331.0,280.708,232.0,195.208,17.25,212.458
2011-09-11,82.0,69.417,52.0,7.6665,9.6875,2.021,,27.0625,305.0,270.875,246.0,184.458,7.917,192.375
2011-09-12,88.0,65.125,38.0,11.9795,16.5205,4.542,,22.792,324.0,277.542,237.0,185.958,12.0,197.958
2011-09-13,81.0,63.75,38.0,14.649999999999999,27.49,12.839500000000001,,25.0415,339.0,279.417,236.0,187.917,16.792,204.708
2011-09-14,85.0,67.417,41.0,13.3705,24.081000000000003,10.71,,27.604,336.0,276.583,228.0,187.917,15.708,203.625
2011-09-15,87.0,61.625,35.0,14.9285,24.9315,10.002500000000001,,26.7765,335.0,281.75,237.0,188.048,17.429,205.476
2011-09-16,83.0,62.417,41.0,12.4375,23.5625,11.125,,19.2295,328.0,279.083,240.0,187.958,16.125,204.083
2011-09-17,89.0,70.667,46.0,9.25,20.1665,10.9165,,17.354,320.0,274.75,243.0,181.25,11.792,193.042
2011-09-18,88.0,62.25,33.0,8.9165,14.667000000000002,5.75,,17.9795,339.0,279.625,237.0,184.333,11.958,196.292
2011-09-19,87.0,72.042,51.0,8.042,13.75,5.7085,,21.5415,303.0,244.167,186.0,184.625,9.375,194.0
2011-09-20,89.0,87.625,86.0,13.5415,24.775,11.2335,,7.5835,187.0,179.208,167.0,190.083,9.167,199.25
2011-09-21,89.0,84.333,56.0,10.0425,16.191,6.1485,,6.9165,241.0,194.917,169.0,185.458,4.958,190.417
2011-09-22,88.0,75.458,53.0,13.9165,24.6665,10.75,,8.9375,268.0,207.0,170.0,188.217,10.478,198.696
2011-09-23,89.0,72.542,50.0,13.042,22.979,9.9375,,8.458,218.0,181.292,156.0,192.458,8.458,200.917
2011-09-24,88.0,61.333,33.0,11.792,20.458,8.667,,12.4165,233.0,182.958,126.0,193.083,8.75,201.833
2011-09-25,83.0,65.042,42.0,9.875,13.125,3.25,,13.895499999999998,227.0,186.083,150.0,193.583,8.083,201.667
2011-09-26,85.0,73.917,57.0,19.021,39.1875,20.1665,,17.875,200.0,171.542,140.0,193.75,11.875,205.625
2011-09-27,83.0,61.625,25.0,15.616,27.856,12.239999999999998,,16.1455,251.0,188.042,143.0,191.875,9.333,201.208
2011-09-28,83.0,61.042,33.0,19.704,31.6095,11.9055,,22.1045,243.0,179.292,128.0,193.0,10.792,203.792
2011-09-29,81.0,60.542,33.0,14.479,20.875,6.396,,21.4795,256.0,196.25,134.0,188.652,10.261,198.913
2011-09-30,86.0,69.458,45.0,25.646,37.771,12.125,,41.396,253.0,210.333,166.0,190.5,19.458,209.958
2011-10-01,84.0,60.0,43.0,10.6875,13.0415,2.354,,18.625,221.0,199.833,157.0,190.125,9.208,199.333
2011-10-02,79.0,65.875,49.0,9.896,13.104,3.2085,,15.271,184.0,159.25,144.0,188.25,7.875,196.125
2011-10-03,75.0,45.375,20.0,16.091,24.994500000000002,8.9035,,9.129,214.0,160.083,105.0,190.792,7.083,197.875
2011-10-04,78.0,53.083,25.0,16.3255,28.4165,12.0915,,16.2705,214.0,151.667,84.0,192.0,10.333,202.333
2011-10-05,89.0,80.958,64.0,18.109499999999997,33.0565,14.9465,,16.875,161.0,150.708,140.0,192.5,11.792,204.292
2011-10-06,89.0,73.25,51.0,12.8125,16.979,4.1665,,8.4375,243.0,196.042,162.0,187.435,7.435,194.87
2011-10-07,87.0,49.0,25.0,19.8125,29.0835,9.271,,14.5415,233.0,184.375,114.0,189.5,11.292,200.792
2011-10-08,78.0,57.083,30.0,17.542,24.5625,7.0205,,30.4375,222.0,159.75,93.0,192.875,13.292,206.167
2011-10-09,80.0,63.75,39.0,10.3335,12.3335,2.0,,33.4375,221.0,179.75,140.0,193.542,8.5,202.042
2011-10-10,88.0,73.667,47.0,10.9585,16.021,5.0625,,30.0835,243.0,190.458,161.0,193.333,11.125,204.458
2011-10-11,86.0,64.917,34.0,16.002000000000002,27.9785,11.9765,,37.1455,246.0,189.208,140.0,192.875,10.958,203.833
2011-10-12,78.0,60.333,35.0,17.395,24.023500000000002,6.6285,,41.875,233.0,184.042,154.0,194.833,16.875,211.708
2011-10-13,83.0,68.375,52.0,23.9165,37.25,13.3335,,49.3955,216.0,177.75,145.0,192.739,18.826,211.565
2011-10-14,89.0,74.0,54.0,23.958,41.6665,17.7085,,64.9795,227.0,184.167,135.0,195.917,22.375,218.292
2011-10-15,91.0,88.917,86.0,20.646,36.479,15.8335,,48.7915,207.0,198.917,182.0,195.333,27.958,223.292
2011-10-16,91.0,75.917,57.0,10.104,15.271,5.167,,17.646,262.0,219.167,183.0,188.042,19.375,207.417
2011-10-17,87.0,67.75,41.0,18.3125,31.792,13.479,,28.9795,239.0,194.167,158.0,192.25,24.542,216.792
2011-10-18,79.0,61.458,43.0,14.433499999999999,22.524500000000003,8.091000000000001,,17.106,211.0,175.667,142.0,187.909,11.591,199.5
2011-10-19,80.0,63.75,48.0,18.7745,33.313,14.539000000000001,,15.625,158.0,133.417,111.0,181.792,16.083,197.875
2011-10-20,83.0,64.792,47.0,19.0205,33.625,14.604,,17.229,203.0,160.083,125.0,179.958,11.292,191.25
2011-10-21,87.0,70.25,51.0,18.167,32.521,14.354,,16.125,206.0,170.708,133.0,178.333,10.208,188.542
2011-10-22,90.0,87.583,82.0,15.646,25.6875,10.042000000000002,,16.7915,208.0,188.042,163.0,180.417,14.125,194.542
2011-10-23,91.0,82.958,67.0,13.7915,20.7705,6.979,,23.2915,239.0,205.042,186.0,184.125,18.292,202.417
2011-10-24,89.0,75.708,66.0,15.521,27.4375,11.917000000000002,,13.9375,206.0,191.375,175.0,180.125,10.375,190.5
2011-10-25,89.0,69.875,44.0,18.421,29.8745,11.453000000000001,,24.25,221.0,191.792,164.0,190.391,15.043,205.435
2011-10-26,78.0,49.5,33.0,11.858,16.614,4.756,,7.1875,189.0,143.25,81.0,191.0,7.208,198.208
2011-10-27,81.0,60.708,31.0,19.5415,37.125,17.5835,,19.521,173.0,113.5,65.0,190.208,12.625,202.833
2011-10-28,86.0,65.042,35.0,20.4165,41.5835,21.1665,,24.6665,188.0,124.125,67.0,189.739,14.174,203.913
2011-10-29,85.0,65.833,35.0,17.396,27.646,10.25,,28.875,207.0,139.792,77.0,188.833,12.25,201.083
2011-10-30,86.0,71.5,48.0,14.9585,19.354,4.3955,,25.229,182.0,151.333,129.0,189.833,10.083,199.917
2011-10-31,88.0,66.542,37.0,17.8125,32.2085,14.396,,16.854,227.0,165.042,118.0,188.435,11.348,199.783
2011-11-01,84.0,60.833,23.0,20.3,41.919,21.619,,18.494,214.0,138.875,88.0,189.35,20.25,209.6
2011-11-02,85.0,68.167,40.0,23.6645,38.3585,14.693999999999999,,31.9585,199.0,138.708,81.0,191.708,22.792,214.5
2011-11-03,82.0,72.792,49.0,21.0,42.8955,21.896,,41.0,192.0,147.667,126.0,192.167,27.375,219.542
2011-11-04,86.0,68.333,41.0,18.25,37.5415,19.2915,,27.4585,225.0,161.75,110.0,188.333,19.458,207.792
2011-11-05,90.0,78.583,58.0,20.4375,42.6875,22.25,,63.854,205.0,160.625,111.0,193.958,25.583,219.542
2011-11-06,90.0,84.833,75.0,13.5,22.021,8.5205,,58.083,188.0,168.375,155.0,195.0,22.0,217.0
2011-11-07,88.0,72.875,46.0,12.6455,19.583,6.9375,,11.2915,215.0,171.833,148.0,190.0,12.458,202.458
2011-11-08,83.0,68.417,50.0,12.842500000000001,16.7235,3.8810000000000002,,13.479,172.0,143.042,119.0,188.957,12.13,201.087
2011-11-09,86.0,66.542,42.0,18.275,38.164,19.8885,,17.75,159.0,120.708,89.0,191.708,19.917,211.625
2011-11-10,84.0,69.5,45.0,16.917,39.5,22.583,,20.0415,151.0,114.208,90.0,189.208,18.833,208.042
2011-11-11,90.0,86.042,81.0,17.9375,50.0205,32.0835,,19.396,128.0,110.708,95.0,192.25,21.917,214.167
2011-11-12,91.0,76.5,55.0,13.125,25.0835,11.9585,,10.6455,196.0,154.25,117.0,190.375,14.917,205.292
2011-11-13,89.0,80.333,62.0,13.3125,21.9375,8.625,,25.25,192.0,148.958,122.0,192.042,19.292,211.333
2011-11-14,87.0,73.792,48.0,12.7915,26.5,13.7085,,21.8545,200.0,146.417,113.0,189.625,13.708,203.333
2011-11-15,83.0,65.625,39.0,16.509,26.6745,10.166,,16.021,161.0,115.167,60.0,190.261,15.87,206.13
2011-11-16,84.0,60.125,30.0,17.7455,36.8635,19.1175,,12.4165,135.0,82.958,40.0,193.083,18.417,211.5
2011-11-17,82.0,57.667,22.0,19.8295,55.608000000000004,35.7785,,17.560499999999998,162.0,90.0,33.0,195.5,20.65,216.15
2011-11-18,85.0,70.167,56.0,23.2145,50.7085,27.494,,27.2085,135.0,97.583,60.0,192.958,22.25,215.208
2011-11-19,94.0,88.667,85.0,19.939500000000002,68.06700000000001,48.1275,,31.1175,141.0,110.333,82.0,200.833,40.917,241.75
2011-11-20,95.0,79.958,54.0,12.979,23.5625,10.583,,12.5625,197.0,145.875,90.0,194.667,18.375,213.042
2011-11-21,83.0,55.25,20.0,19.235500000000002,37.4075,18.172,,6.396,150.0,90.0,30.0,192.833,15.417,208.25
2011-11-22,84.0,60.542,20.0,19.862,47.6555,27.7935,,11.646,136.0,68.75,12.0,192.792,19.0,211.792
2011-11-23,84.0,66.833,46.0,17.646,31.958,14.3125,,18.5625,147.0,94.5,42.0,192.583,18.417,211.0
2011-11-24,88.0,53.25,22.0,22.191,52.3805,30.189500000000002,,16.396,174.0,99.75,53.0,191.826,27.739,219.565
2011-11-25,67.0,38.083,21.0,21.8335,40.271,18.4375,,7.0,150.0,94.5,36.0,188.667,14.708,203.375
2011-11-26,78.0,58.0,30.0,19.979,37.7915,17.8125,,17.2085,123.0,60.25,9.0,192.333,17.875,210.208
2011-11-27,84.0,67.125,41.0,17.921,32.82,14.898499999999999,,30.9375,124.0,66.292,17.0,192.917,22.333,215.25
2011-11-28,85.0,72.833,59.0,24.1875,94.0625,69.875,,38.1875,137.0,86.792,45.0,195.083,39.417,234.5
2011-11-29,82.0,64.417,31.0,23.8585,71.3505,47.492000000000004,,29.354,175.0,107.5,63.0,191.667,23.417,215.083
2011-11-30,84.0,66.667,46.0,18.5245,46.038,27.5135,,24.396,175.0,117.083,70.0,,,
2011-12-01,87.0,75.25,57.0,11.896,16.521,4.625,,6.4545,75.0,63.417,58.0,,,
2011-12-02,81.0,64.208,44.0,16.9795,29.5625,12.5835,,8.8305,71.0,53.958,34.0,,,
2011-12-03,92.0,87.458,78.0,15.9265,25.9755,10.049,,8.0625,140.0,110.208,69.0,,,
2011-12-04,93.0,39.125,20.0,10.021,13.479,3.458,,5.979,153.0,123.708,68.0,,,
2011-12-05,83.0,53.708,24.0,19.3125,41.25,21.9375,,10.9585,149.0,75.0,27.0,,,
2011-12-06,77.0,59.042,35.0,23.0435,52.4785,29.4345,,18.8125,92.0,57.083,13.0,,,
2011-12-07,84.0,64.792,41.0,21.0835,50.917,29.8335,,25.6455,116.0,70.083,26.0,193.545,36.727,230.273
2011-12-08,85.0,75.917,57.0,19.1875,47.0,27.8125,,21.5,84.0,57.708,32.0,192.25,20.042,212.292
2011-12-09,87.0,70.25,31.0,17.002,29.6085,12.6065,,10.4375,61.0,39.958,21.0,191.292,18.833,210.125
2011-12-10,75.0,48.375,19.0,19.5415,36.0,16.458,,11.229,101.0,46.792,3.0,190.0,18.792,208.792
2011-12-11,83.0,54.458,22.0,15.396,26.458,11.0625,,11.0625,140.0,61.0,-13.0,193.375,18.667,212.042
2011-12-12,83.0,63.5,33.0,21.8205,47.1,25.279,,18.2085,134.0,60.25,5.0,191.792,23.417,215.208
2011-12-13,86.0,61.042,31.0,20.3585,56.091499999999996,35.733000000000004,,16.229,112.0,56.417,9.0,193.375,21.75,215.125
2011-12-14,83.0,66.083,50.0,22.1,62.7125,40.6125,,21.479,95.0,58.583,11.0,193.87,25.522,219.391
2011-12-15,91.0,67.667,41.0,24.775,60.525000000000006,35.75,,22.479,140.0,65.375,7.0,193.381,26.571,219.952
2011-12-16,79.0,54.917,22.0,16.646,32.021,15.375,,10.021,112.0,55.208,-3.0,192.667,16.708,209.375
2011-12-17,76.0,51.042,23.0,23.958,62.583,38.625,,10.75,80.0,21.583,-27.0,193.083,20.167,213.25
2011-12-18,78.0,55.75,27.0,19.043,38.0,18.957,,12.5,91.0,26.542,-34.0,195.625,19.542,215.167
2011-12-19,82.0,65.708,40.0,22.5,69.5,47.0,,16.354,82.0,23.417,-19.0,191.042,21.333,212.375
2011-12-20,84.0,58.083,21.0,24.792,73.292,48.5,,15.521,91.0,22.5,-29.0,193.083,22.208,215.292
2011-12-21,78.0,63.375,39.0,29.478,109.435,79.957,,21.4585,68.0,21.0,-23.0,191.458,30.667,222.125
2011-12-22,86.0,76.667,59.0,26.4375,82.5,56.0625,,36.604,72.0,25.875,-8.0,192.435,34.87,227.304
2011-12-23,81.0,40.708,21.0,14.9375,32.9165,17.979,,11.3335,77.0,38.458,-11.0,192.917,20.167,213.083
2011-12-24,65.0,44.417,25.0,17.9375,34.964,17.0265,,15.8335,77.0,24.958,-21.0,191.708,17.917,209.625
2011-12-25,79.0,44.083,16.0,15.5625,29.896,14.3335,,11.583,81.0,23.375,-38.0,192.833,17.792,210.625
2011-12-26,38.0,31.917,21.0,13.479,21.292,7.8125,,4.854,62.0,34.917,15.0,188.958,9.458,198.417
2011-12-27,72.0,43.333,24.0,20.0655,40.413000000000004,20.348,,9.195,70.0,23.5,-35.0,191.708,16.5,208.208
2011-12-28,72.0,52.667,26.0,24.5205,63.729,39.2085,,16.0205,71.0,8.417,-37.0,193.083,23.667,216.75
2011-12-29,74.0,59.083,36.0,23.6665,46.7915,23.125,,24.75,80.0,19.0,-29.0,191.391,21.739,213.13
2011-12-30,77.0,40.75,17.0,14.233,20.7065,6.4735000000000005,,9.5835,80.0,33.167,-19.0,190.292,14.208,204.5
2011-12-31,70.0,52.083,26.0,15.0625,21.271,6.2085,,17.5415,84.0,13.625,-34.0,192.333,15.792,208.125
2012-01-01,71.0,46.208,20.0,11.869499999999999,15.434999999999999,3.5654999999999997,,8.146,91.0,35.5,-8.0,195.0,15.958,210.958
2012-01-02,79.0,46.25,20.0,10.1875,13.395499999999998,3.2085,,12.9165,130.0,56.542,-26.0,195.542,14.042,209.583
2012-01-03,48.0,29.583,15.0,6.875,8.375,1.5,,4.604,76.0,37.667,-9.0,191.25,11.542,202.792
2012-01-04,66.0,35.042,23.0,10.625,12.9375,2.3125,,5.5835,41.0,9.042,-37.0,192.875,12.083,204.958
2012-01-05,70.0,53.125,27.0,17.021,29.021,12.0,,11.8125,44.0,-8.708,-60.0,193.625,16.625,210.25
2012-01-06,79.0,59.458,35.0,18.1045,30.0,11.896,,14.75,83.0,6.75,-52.0,194.958,19.5,214.458
2012-01-07,77.0,56.625,28.0,22.4775,41.3865,18.909,,14.360500000000002,73.0,10.25,-42.0,193.727,22.455,216.182
2012-01-08,77.0,60.875,37.0,26.174,49.8915,23.7175,,25.875,95.0,27.5,-22.0,192.375,23.542,215.917
2012-01-09,77.0,64.958,53.0,22.0205,37.5205,15.5,,21.529,83.0,40.75,15.0,193.875,21.167,215.042
2012-01-10,82.0,49.625,16.0,24.104,50.4795,26.375,,9.8335,77.0,16.917,-31.0,193.125,22.083,215.208
2012-01-11,66.0,49.5,24.0,26.0,60.5205,34.521,,13.7915,65.0,1.625,-43.0,195.125,24.458,219.583
2012-01-12,73.0,54.625,31.0,24.5,47.125,22.625,,24.625,78.0,9.958,-39.0,194.042,25.375,219.417
2012-01-13,81.0,58.792,32.0,24.0415,43.208,19.1665,,44.9585,113.0,32.125,-39.0,200.583,32.625,233.208
2012-01-14,91.0,79.75,55.0,12.479,15.5,3.021,,11.9375,55.0,26.542,5.0,192.0,14.348,206.348
2012-01-15,90.0,64.75,38.0,19.804499999999997,28.826500000000003,9.022,,13.521,53.0,21.667,-4.0,192.292,17.083,209.375
2012-01-16,87.0,69.5,37.0,25.3955,60.354,34.9585,,18.9795,53.0,4.958,-30.0,193.292,29.042,222.333
2012-01-17,88.0,60.042,18.0,23.5415,60.042,36.5,,15.6875,84.0,12.625,-32.0,193.375,22.458,215.833
2012-01-18,79.0,45.792,20.0,19.4795,42.5835,23.104,,7.6665,40.0,4.208,-46.0,193.042,17.833,210.875
2012-01-19,68.0,45.0,24.0,19.5625,31.417,11.854,,11.75,96.0,29.833,-20.0,194.292,18.917,213.208
2012-01-20,79.0,52.917,20.0,16.625,22.625,6.0,,8.896,95.0,22.458,-29.0,192.292,15.917,208.208
2012-01-21,69.0,54.125,32.0,27.015,54.4405,27.4255,,19.22,72.0,22.083,-22.0,192.444,43.5,235.944
2012-01-22,85.0,71.958,46.0,22.7825,42.9565,20.1735,,19.3955,92.0,51.667,25.0,191.5,19.167,210.667
2012-01-23,87.0,60.042,29.0,17.8545,36.729,18.875,,9.771,82.0,38.792,-7.0,189.125,14.167,203.292
2012-01-24,86.0,67.333,45.0,19.208,33.5415,14.3335,,14.9375,94.0,44.292,12.0,190.708,18.542,209.25
2012-01-25,89.0,56.375,21.0,20.1875,52.4165,32.229,,15.0,90.0,27.0,-11.0,191.25,23.792,215.042
2012-01-26,40.0,30.042,22.0,12.3125,15.4585,3.1455,,5.6045,51.0,19.875,-5.0,188.333,9.667,198.0
2012-01-27,65.0,46.875,25.0,10.8125,14.770499999999998,3.958,,8.229,72.0,21.917,-11.0,190.542,13.375,203.917
2012-01-28,77.0,44.25,14.0,16.417,22.917,6.5,,8.5625,88.0,34.75,-3.0,192.0,25.217,217.217
2012-01-29,70.0,47.0,20.0,23.435000000000002,40.304500000000004,16.8695,,9.5625,102.0,28.792,-30.0,193.125,21.042,214.167
2012-01-30,72.0,49.708,18.0,23.5415,51.271,27.729,,16.25,117.0,29.458,-29.0,195.0,23.667,218.667
2012-01-31,73.0,49.083,21.0,25.271,49.4165,24.146,,19.667,82.0,15.625,-38.0,194.042,23.917,217.958
2012-02-01,75.0,55.583,38.0,30.2725,60.295500000000004,30.0225,,31.3065,103.0,43.25,-31.0,194.783,26.87,221.652
2012-02-02,81.0,64.75,55.0,29.271,52.6875,23.417,,46.667,158.0,95.458,42.0,200.417,39.083,239.5
2012-02-03,41.0,25.042,7.0,9.2085,11.479,2.2705,,8.5205,127.0,78.833,38.0,191.542,10.417,201.958
2012-02-04,73.0,50.167,26.0,20.854,31.396,10.542000000000002,,22.7915,120.0,77.708,40.0,197.087,18.087,215.174
2012-02-05,39.0,26.25,18.0,11.413,13.695,2.282,,10.646,110.0,74.5,38.0,190.333,8.833,199.167
2012-02-06,93.0,82.042,38.0,21.029,33.207499999999996,12.1785,,10.4375,36.0,17.375,4.0,191.625,19.0,210.625
2012-02-07,90.0,77.875,54.0,23.479,41.6455,18.1665,,19.9585,88.0,37.0,-2.0,193.292,21.083,214.375
2012-02-08,88.0,37.625,15.0,14.25,24.1455,9.8955,,7.521,45.0,23.25,8.0,190.0,11.542,201.542
2012-02-09,59.0,33.542,18.0,13.396,18.375,4.979,,8.75,74.0,27.333,-11.0,190.75,10.583,201.333
2012-02-10,73.0,45.917,15.0,14.3125,18.854,4.5415,,11.25,108.0,30.75,-29.0,191.417,14.125,205.542
2012-02-11,70.0,39.083,14.0,14.707999999999998,20.271,5.5625,,13.229,74.0,23.5,-27.0,193.391,13.478,206.87
2012-02-12,68.0,48.375,26.0,21.381,33.443,12.062000000000001,,21.8125,55.0,12.333,-50.0,194.375,14.375,208.75
2012-02-13,91.0,55.5,18.0,21.585,34.462,12.876999999999999,,18.3125,111.0,49.125,2.0,193.375,17.25,210.625
2012-02-14,76.0,60.375,40.0,25.979,50.4585,24.4795,,17.229,72.0,24.708,-22.0,193.375,24.625,218.0
2012-02-15,94.0,76.417,47.0,26.019,46.433499999999995,20.415,,16.104,69.0,27.083,-4.0,189.905,21.286,211.19
2012-02-16,95.0,41.083,23.0,14.332999999999998,19.354,5.021,,8.417,31.0,8.458,-22.0,189.75,11.208,200.958
2012-02-17,68.0,43.667,22.0,14.5625,19.854,5.2915,,9.5625,61.0,0.333,-64.0,193.083,14.667,207.75
2012-02-18,89.0,64.292,40.0,28.0625,54.25,26.1875,,23.1875,58.0,27.333,-14.0,193.958,24.125,218.083
2012-02-19,93.0,62.667,38.0,19.604,32.163,12.559000000000001,,16.667,52.0,33.5,-5.0,193.917,19.917,213.833
2012-02-20,78.0,41.208,17.0,20.93,41.134,20.204,,10.9165,95.0,19.083,-53.0,193.583,16.042,209.625
2012-02-21,50.0,27.5,16.0,17.3125,24.3125,7.0,,8.896,64.0,24.458,-23.0,190.792,12.875,203.667
2012-02-22,66.0,38.292,13.0,28.0205,46.771,18.75,,16.5,99.0,33.25,-44.0,193.348,20.217,213.565
2012-02-23,55.0,26.667,14.0,15.896,20.2295,4.3335,,9.917,77.0,39.917,-16.0,188.417,11.708,200.125
2012-02-24,60.0,34.542,19.0,10.1875,12.4375,2.25,,9.0625,50.0,7.333,-24.0,190.875,10.875,201.75
2012-02-25,64.0,36.375,14.0,17.854,26.354,8.5,,7.3125,54.0,-0.708,-60.0,191.0,11.458,202.458
2012-02-26,57.0,35.917,16.0,24.3335,37.5925,13.258999999999999,,14.9375,75.0,9.833,-54.0,191.75,16.875,208.625
2012-02-27,86.0,61.583,40.0,25.2085,40.0685,14.860499999999998,,22.625,102.0,46.417,14.0,193.458,23.333,216.792
2012-02-28,87.0,59.958,25.0,20.8955,42.521,21.625,,27.4375,138.0,66.667,-5.0,191.708,21.917,213.625
2012-02-29,,,,,,,,,,,,,,
2012-03-01,85.0,61.875,33.0,27.773,51.227,23.454500000000003,,35.0325,163.0,102.208,52.0,191.5,26.65,218.15
2012-03-02,85.0,33.583,19.0,9.875,11.3125,1.4375,,14.5415,92.0,63.833,28.0,190.833,8.375,199.208
2012-03-03,55.0,34.75,18.0,8.5835,10.0835,1.5,,12.1875,98.0,47.125,-10.0,190.708,8.708,199.417
2012-03-04,83.0,53.917,37.0,17.146,26.75,9.604,,14.332999999999998,82.0,36.375,-16.0,191.083,12.083,203.167
2012-03-05,90.0,54.25,19.0,20.459,34.7385,14.279,,17.208,127.0,57.25,-4.0,191.083,15.5,206.583
2012-03-06,69.0,40.0,17.0,22.654,32.8675,10.213999999999999,,24.583,162.0,80.125,-11.0,192.208,17.875,210.083
2012-03-07,70.0,52.708,34.0,34.958,51.5625,16.604,,48.1875,167.0,90.75,15.0,194.667,25.667,220.333
2012-03-08,84.0,43.417,14.0,20.3125,35.5,15.1875,,42.0625,209.0,133.458,39.0,193.043,18.739,211.783
2012-03-09,63.0,30.667,12.0,10.1665,10.8125,0.646,,26.375,243.0,165.833,107.0,189.583,8.375,197.958
2012-03-10,79.0,41.125,11.0,9.6045,10.646,1.0415,,25.896,240.0,110.958,49.0,193.083,12.458,205.542
2012-03-11,45.0,24.458,10.0,12.271,14.4165,2.146,,9.771,109.0,58.833,13.0,190.375,8.208,198.583
2012-03-12,64.0,40.208,19.0,23.7265,32.5625,8.836,,22.0415,156.0,76.5,-8.0,191.958,17.75,209.708
2012-03-13,78.0,52.125,30.0,20.598,33.975,13.376999999999999,,34.5205,216.0,125.542,25.0,190.333,20.958,211.292
