date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,THC_mean,SO2_mean
2018-01-14,196.0,9.542,15.492,18.44,2.949,8.666,8.486,205.542,3.667
2018-01-15,197.708,12.208,18.278,25.167,6.889,20.354,21.528,209.917,4.0
2018-01-16,198.696,7.957,8.216,8.975,0.759,13.708,14.569,206.652,3.333
2018-01-17,196.25,6.208,11.018,15.27,4.252,8.312,8.32,202.458,3.125
2018-01-18,195.833,7.958,14.167,17.583,3.417,9.354,10.847,203.792,3.042
2018-01-19,197.167,16.458,22.25,27.431,5.18,13.729,14.556,213.625,4.833
2018-01-20,196.417,8.875,10.556,11.917,1.361,16.0,19.125,205.292,3.292
2018-01-21,195.917,6.292,10.301,13.615,3.313,8.188,8.555,202.208,3.042
2018-01-22,195.708,8.25,14.722,18.25,3.528,8.688,10.278,203.958,3.083
2018-01-23,198.174,10.304,16.422,22.657,6.235,17.916,20.75,208.478,4.083
2018-01-24,195.417,5.375,7.095,7.888,0.793,9.286,9.996,200.792,3.208
2018-01-25,197.083,11.167,17.667,22.264,4.597,15.625,17.383,208.25,4.333
2018-01-26,195.833,2.542,5.056,5.82,0.764,4.02,4.25,198.375,2.792
2018-01-27,194.792,4.708,9.278,10.555,1.278,8.708,8.084,199.5,2.792
2018-01-28,195.875,8.292,13.857,19.797,5.94,9.958,10.445,204.167,3.0
2018-01-29,195.458,4.542,8.57,10.361,1.792,9.104,9.792,200.0,3.042
2018-01-30,196.261,9.478,21.306,26.929,5.622,15.084,17.583,205.739,4.167
2018-01-31,196.625,12.958,15.908,20.433,4.525,14.667,15.736,209.583,3.333
2018-02-01,195.75,7.167,12.625,16.43,3.806,5.354,4.875,202.917,2.792
2018-02-02,196.875,9.125,17.667,23.75,6.083,12.375,14.542,206.0,3.833
2018-02-03,197.0,12.5,12.444,14.847,2.403,18.375,20.986,209.5,3.0
2018-02-04,197.958,5.667,8.82,11.308,2.489,13.75,16.93,203.625,2.958
2018-02-05,197.125,9.875,13.653,17.958,4.305,17.354,20.514,207.0,3.667
2018-02-06,196.174,11.261,18.67,24.038,5.367,14.979,17.903,207.435,3.375
2018-02-07,196.542,10.583,15.523,24.124,8.601,20.229,24.583,207.125,3.875
2018-02-08,195.826,3.696,7.042,8.375,1.333,7.539,8.969,199.522,3.261
2018-02-09,195.917,4.292,9.931,11.722,1.792,8.75,9.278,200.208,3.125
2018-02-10,195.25,3.375,3.75,4.264,0.514,8.708,8.347,198.625,2.75
2018-02-11,196.25,6.083,10.284,12.072,1.788,14.0,13.972,202.333,2.792
2018-02-12,195.708,5.792,11.875,14.375,2.5,10.188,12.292,201.5,3.333
2018-02-13,198.217,11.609,15.015,18.337,3.322,18.896,21.097,209.826,3.958
2018-02-14,196.375,4.042,7.654,8.552,0.897,11.646,11.514,200.417,3.083
2018-02-15,195.333,5.458,14.283,16.698,2.415,9.604,9.458,200.792,3.792
2018-02-16,197.917,11.833,13.097,16.514,3.417,14.729,16.014,209.75,3.75
2018-02-17,198.0,5.583,8.722,9.792,1.069,11.542,10.25,203.583,3.375
2018-02-18,197.333,7.708,12.695,15.126,2.431,18.042,19.333,205.042,3.583
2018-02-19,196.208,11.417,19.861,22.847,2.986,15.229,20.417,207.625,3.125
2018-02-20,197.217,12.609,15.397,23.054,7.657,13.375,19.681,209.826,3.292
2018-02-21,195.958,8.5,8.424,9.36,0.936,20.448,21.356,204.458,3.125
2018-02-22,196.375,10.25,12.208,14.111,1.903,32.688,32.903,206.625,3.625
2018-02-23,195.667,9.0,8.181,9.431,1.25,14.98,15.403,204.667,3.25
2018-02-24,197.292,11.792,10.0,10.875,0.875,16.604,19.083,209.083,3.833
2018-02-25,197.208,13.417,15.729,19.601,3.872,22.625,24.403,210.625,5.542
2018-02-26,196.792,13.542,9.931,11.791,1.861,20.104,21.764,210.333,3.708
2018-02-27,197.565,9.261,13.421,15.631,2.211,12.979,13.389,206.826,3.542
2018-02-28,195.583,9.375,11.821,14.608,2.788,10.062,13.903,204.958,3.042
2018-03-01,196.5,8.208,12.028,15.528,3.5,19.042,21.958,204.708,3.708
2018-03-02,197.375,8.333,11.153,13.111,1.958,23.25,25.819,205.708,3.792
2018-03-03,195.042,7.5,7.819,8.847,1.028,15.916,17.791,202.542,3.0
2018-03-04,193.833,6.458,7.242,8.527,1.285,4.854,5.347,200.292,2.458
2018-03-05,196.792,9.625,17.458,20.042,2.583,19.938,22.167,206.417,4.792
2018-03-06,197.261,9.0,15.687,18.143,2.456,20.271,23.167,206.261,3.792
2018-03-07,195.708,3.333,5.486,5.873,0.387,13.916,15.597,199.042,3.125
2018-03-08,194.957,4.087,10.458,12.528,2.069,7.284,7.967,199.043,3.304
2018-03-09,195.625,5.833,10.806,12.806,2.0,9.771,9.57,201.458,3.667
2018-03-10,195.25,4.458,8.056,8.861,0.806,7.021,8.278,199.708,2.458
2018-03-11,194.474,6.579,8.025,9.029,1.004,4.166,7.056,201.053,2.458
2018-03-12,198.1,11.7,14.056,16.472,2.417,16.23,19.278,209.8,3.458
2018-03-13,197.826,6.652,7.851,9.077,1.226,8.23,10.014,204.478,3.208
2018-03-14,198.8,13.933,12.589,14.621,2.032,9.438,10.389,212.733,3.583
2018-03-15,197.875,13.25,12.958,16.028,3.069,12.604,12.722,211.125,4.0
2018-03-16,196.292,7.792,7.153,8.32,1.167,3.729,5.139,204.083,2.792
2018-03-17,197.375,9.042,6.528,7.208,0.681,7.688,7.653,206.417,2.708
2018-03-18,197.375,9.708,10.302,12.672,2.37,11.312,12.319,207.083,3.292
2018-03-19,194.417,11.667,14.56,16.407,1.847,9.104,10.778,206.083,2.458
2018-03-20,195.13,10.217,12.906,15.924,3.018,10.162,11.387,205.348,3.417
2018-03-21,193.75,10.042,12.365,13.852,1.487,14.396,19.389,203.792,2.917
2018-03-22,196.417,6.75,5.338,5.862,0.524,26.188,28.69,203.167,3.208
2018-03-23,196.125,9.958,7.695,9.097,1.403,15.292,15.125,206.083,2.792
2018-03-24,196.917,7.333,9.042,10.611,1.57,8.479,8.584,204.25,3.083
2018-03-25,197.083,9.583,16.137,19.721,3.584,10.27,11.389,206.667,4.625
2018-03-26,197.625,11.5,13.75,17.208,3.458,18.729,21.528,209.125,4.417
2018-03-27,198.391,9.565,15.107,17.535,2.428,26.646,29.389,207.957,6.333
2018-03-28,195.625,4.708,6.395,7.227,0.833,13.396,14.167,200.333,3.875
2018-03-29,196.292,5.333,10.347,12.056,1.709,12.646,14.611,201.625,3.708
2018-03-30,197.5,10.125,15.806,18.611,2.806,21.208,25.805,207.625,3.792
2018-03-31,196.875,3.458,4.847,5.5,0.653,10.542,11.236,200.333,3.125
2018-04-01,193.708,8.292,11.028,12.389,1.361,20.458,27.278,202.0,6.625
2018-04-02,192.708,10.125,18.929,21.187,2.258,31.417,38.208,202.833,10.583
2018-04-03,193.522,9.478,20.611,23.917,3.306,31.167,37.43,203.0,10.0
2018-04-04,193.042,7.5,14.307,17.959,3.652,19.875,26.153,200.542,7.458
2018-04-05,195.125,3.333,7.597,8.847,1.25,4.042,5.486,198.458,3.625
2018-04-06,195.435,5.87,13.926,16.681,2.755,11.043,20.741,201.304,3.609
2018-04-07,197.125,3.042,6.347,7.472,1.125,18.583,25.209,200.167,3.0
2018-04-08,197.5,2.625,6.986,7.722,0.736,12.375,13.917,200.125,3.25
2018-04-09,198.458,6.125,12.384,14.804,2.42,17.542,18.903,204.583,3.5
2018-04-10,195.261,6.478,9.778,11.611,1.833,22.625,27.194,201.739,3.417
2018-04-11,194.583,12.167,21.811,26.132,4.321,22.917,32.25,206.75,5.5
2018-04-12,192.917,8.458,16.542,20.597,4.055,17.583,19.931,201.375,5.833
2018-04-13,193.375,4.667,7.109,8.393,1.284,12.667,12.917,198.042,3.917
2018-04-14,193.25,5.167,8.736,10.042,1.306,11.25,16.764,198.417,3.875
2018-04-15,192.458,3.333,2.931,3.5,0.57,5.0,9.18,195.792,2.75
2018-04-16,193.25,5.375,6.756,7.92,1.164,15.708,24.486,198.625,3.125
2018-04-17,195.435,8.13,14.736,16.889,2.153,22.958,39.653,203.565,3.958
2018-04-18,192.958,7.333,12.763,14.897,2.134,24.208,33.278,200.292,5.208
2018-04-19,193.042,9.417,18.666,20.875,2.208,25.375,33.46,202.458,8.792
2018-04-20,193.273,11.591,19.305,21.646,2.341,24.333,32.177,204.864,7.5
2018-04-21,193.083,10.458,13.472,14.583,1.111,28.917,34.916,203.542,6.708
2018-04-22,192.208,8.5,10.403,11.028,0.625,32.792,39.292,200.708,7.583
2018-04-23,191.417,6.708,10.642,11.979,1.336,25.667,34.861,198.125,6.458
2018-04-24,189.391,5.522,9.18,10.792,1.611,7.958,20.055,194.913,2.958
2018-04-25,191.792,3.542,4.409,5.223,0.814,3.875,9.778,195.333,2.875
2018-04-26,193.125,5.0,10.736,12.208,1.472,8.292,9.583,198.125,4.083
2018-04-27,193.917,8.125,16.069,18.741,2.672,17.417,22.153,202.042,6.5
2018-04-28,195.208,6.667,15.68,16.916,1.236,26.75,33.5,201.875,6.667
2018-04-29,194.667,7.333,9.806,10.708,0.903,22.333,27.514,202.0,5.833
2018-04-30,192.583,6.125,8.711,9.639,0.927,22.333,28.389,198.708,4.417
2018-05-01,193.043,4.043,10.042,11.375,1.333,27.667,33.458,197.087,6.333
2018-05-02,190.625,3.292,9.632,10.907,1.275,17.958,26.667,193.917,4.042
2018-05-03,194.25,2.375,8.139,8.986,0.847,12.708,19.153,196.625,4.583
2018-05-04,194.958,1.083,6.513,7.278,0.766,11.708,12.931,196.042,4.375
2018-05-05,195.208,3.0,11.264,12.222,0.958,13.583,18.0,198.208,7.292
2018-05-06,195.042,3.625,10.014,10.764,0.75,16.792,23.292,198.667,5.375
2018-05-07,192.917,7.958,11.557,14.135,2.578,8.0,14.584,200.875,2.375
2018-05-08,191.913,0.043,5.028,5.778,0.75,4.208,7.917,191.957,2.917
2018-05-09,193.0,0.0,3.13,3.542,0.411,8.625,11.305,193.0,2.75
2018-05-10,193.5,1.583,8.041,9.166,1.125,8.583,11.625,195.083,3.792
2018-05-11,194.409,2.545,15.759,18.606,2.847,13.13,16.778,196.955,5.826
2018-05-12,193.0,3.792,9.833,11.014,1.181,18.417,19.736,196.792,5.333
2018-05-13,191.667,5.792,11.361,12.583,1.222,11.208,18.916,197.458,3.125
2018-05-14,193.0,3.708,10.431,11.743,1.312,13.5,20.833,196.708,4.375
2018-05-15,193.957,5.174,17.209,18.875,1.667,20.875,27.305,199.13,7.458
2018-05-16,192.792,3.25,11.395,12.236,0.841,22.708,30.014,196.042,5.875
2018-05-17,194.125,4.667,15.486,17.792,2.305,34.292,43.931,198.792,8.417
2018-05-18,193.5,3.25,14.833,17.25,2.417,40.917,54.792,196.75,7.458
2018-05-19,190.042,0.292,2.945,3.417,0.472,4.208,5.778,190.333,4.083
2018-05-20,191.0,0.667,4.153,4.806,0.653,4.292,6.694,191.667,3.5
2018-05-21,190.833,0.5,7.391,8.763,1.371,7.208,10.097,191.333,4.792
2018-05-22,191.826,5.87,8.5,10.222,1.722,8.292,11.194,197.696,4.875
2018-05-23,190.75,7.083,9.123,11.109,1.986,6.792,9.958,197.833,3.042
2018-05-24,192.208,7.583,13.903,16.347,2.445,9.5,12.709,199.792,6.167
2018-05-25,194.75,12.708,19.187,21.808,2.621,19.958,25.436,207.458,7.917
2018-05-26,195.292,11.125,18.347,20.57,2.222,24.375,32.583,206.417,8.375
2018-05-27,196.125,12.25,16.944,18.875,1.93,34.0,41.111,208.375,9.75
2018-05-28,191.458,7.542,10.077,11.145,1.068,21.833,27.389,199.0,5.833
2018-05-29,189.217,4.13,8.306,9.57,1.264,12.625,15.597,193.348,4.0
2018-05-30,191.167,4.125,10.831,13.064,2.233,8.042,15.0,195.292,2.958
2018-05-31,194.667,5.792,13.672,17.39,3.719,16.792,33.116,200.458,4.739
2018-06-01,192.958,3.292,8.56,9.423,0.864,11.292,14.75,196.25,4.75
2018-06-02,193.292,4.083,8.431,9.278,0.847,11.417,16.403,197.375,5.292
2018-06-03,192.5,3.5,6.597,7.0,0.403,12.458,17.653,196.0,5.125
2018-06-04,191.958,3.458,8.564,9.21,0.645,11.833,16.153,195.417,5.583
2018-06-05,191.043,3.826,8.208,8.972,0.764,9.583,15.042,194.87,4.125
2018-06-06,191.0,3.125,7.147,7.936,0.789,4.333,7.222,194.125,2.667
2018-06-07,190.125,4.25,7.236,8.361,1.125,6.333,9.392,194.375,2.913
2018-06-08,190.87,5.043,10.479,12.321,1.841,16.87,26.806,195.913,2.958
2018-06-09,193.458,5.0,6.944,7.583,0.639,19.333,31.708,198.458,3.792
2018-06-10,192.792,2.792,4.292,4.792,0.5,11.125,15.167,195.583,3.5
2018-06-11,190.875,3.833,5.929,7.111,1.182,2.833,6.347,194.708,3.0
2018-06-12,189.261,4.087,3.917,4.847,0.931,4.0,5.0,193.348,2.833
2018-06-13,189.417,2.458,3.564,4.338,0.774,4.292,5.43,191.875,3.25
2018-06-14,190.167,5.792,7.528,8.778,1.25,7.75,10.358,195.958,3.667
2018-06-15,190.417,4.583,7.192,8.708,1.516,8.792,12.292,195.0,3.542
2018-06-16,188.542,2.167,4.319,5.125,0.806,4.708,7.486,190.708,3.583
2018-06-17,189.5,3.292,4.778,5.486,0.708,8.917,12.347,192.792,3.792
2018-06-18,189.167,4.458,10.267,11.688,1.421,9.75,14.208,193.625,4.25
2018-06-19,191.435,4.957,13.14,15.911,2.771,11.917,23.361,196.391,4.458
2018-06-20,188.208,4.833,17.53,22.021,4.491,11.083,24.218,193.042,4.125
2018-06-21,192.958,5.542,14.667,17.333,2.667,17.375,20.247,198.5,6.167
2018-06-22,193.792,5.208,11.074,12.17,1.096,20.042,29.25,199.0,5.667
2018-06-23,193.0,4.792,9.861,10.82,0.958,18.208,26.611,197.792,4.417
2018-06-24,195.5,6.833,13.569,14.805,1.236,25.5,35.056,202.333,8.25
2018-06-25,198.583,6.458,12.144,13.414,1.27,32.25,43.903,205.042,8.0
2018-06-26,193.304,1.696,10.333,11.569,1.236,31.417,45.806,195.0,7.083
2018-06-27,185.708,1.583,13.338,18.056,4.718,19.625,33.111,187.292,9.333
2018-06-28,183.875,1.125,11.847,15.694,3.847,17.0,24.542,185.0,6.417
2018-06-29,183.292,1.0,9.65,14.542,4.892,7.125,11.945,184.292,4.25
2018-06-30,181.5,0.958,5.472,8.555,3.083,6.667,13.25,182.458,3.208
2018-07-01,180.833,0.0,3.181,4.833,1.653,9.542,17.722,180.833,3.5
2018-07-02,181.0,0.208,3.854,5.946,2.092,8.5,20.139,181.208,3.25
2018-07-03,181.435,2.87,3.041,5.209,2.166,6.292,16.736,184.304,2.083
2018-07-04,185.0,5.792,12.314,15.306,2.992,9.0,17.847,190.792,4.042
2018-07-05,184.478,5.087,10.375,13.153,2.778,4.609,9.827,189.565,3.045
2018-07-06,188.625,6.167,9.403,12.591,3.188,2.583,5.264,194.792,2.833
2018-07-07,186.792,5.167,6.736,8.903,2.167,3.917,6.639,191.958,2.958
2018-07-08,182.75,3.542,4.521,5.979,1.458,5.333,14.104,186.292,3.083
2018-07-09,182.333,3.458,5.068,6.868,1.799,6.625,12.354,185.792,2.958
2018-07-10,182.478,3.957,6.834,8.958,2.125,9.833,17.75,186.435,3.125
2018-07-11,185.826,7.304,11.335,14.694,3.359,15.0,27.861,193.13,5.125
2018-07-12,188.333,7.833,9.133,10.483,1.35,15.5,24.584,196.167,4.792
2018-07-13,189.292,8.833,10.233,12.308,2.076,22.0,34.93,198.125,5.417
2018-07-14,193.042,9.792,12.667,13.694,1.028,28.417,48.111,202.833,7.75
2018-07-15,195.417,7.833,8.097,8.653,0.556,30.625,55.18,203.25,6.208
2018-07-16,192.5,8.375,10.053,10.771,0.718,34.5,57.167,200.875,7.292
2018-07-17,193.783,8.304,12.583,13.611,1.028,39.667,70.945,202.087,7.792
2018-07-18,193.792,8.792,13.897,15.251,1.354,40.292,70.595,202.583,8.417
2018-07-19,191.083,7.0,9.264,10.181,0.916,35.75,62.347,198.083,6.083
2018-07-20,183.292,5.417,6.055,7.955,1.9,16.708,33.647,188.708,4.167
2018-07-21,181.542,4.708,4.667,6.833,2.166,7.125,16.764,186.25,3.208
2018-07-22,184.583,6.083,8.542,9.958,1.417,10.833,23.458,190.667,5.292
2018-07-23,185.917,7.625,8.794,10.764,1.97,10.25,23.667,193.542,4.917
2018-07-24,184.478,10.0,6.555,8.167,1.611,15.833,29.028,194.478,5.167
2018-07-25,193.5,7.625,9.289,10.609,1.321,21.042,42.528,201.125,5.542
2018-07-26,190.25,6.875,7.861,8.778,0.917,23.208,46.306,197.125,4.708
2018-07-27,188.458,5.458,6.116,7.19,1.074,15.0,31.556,193.917,4.042
2018-07-28,191.208,6.0,3.972,4.472,0.5,12.292,25.0,197.208,4.958
2018-07-29,185.75,4.042,2.431,3.028,0.597,5.917,16.389,189.792,3.5
2018-07-30,187.875,5.417,6.154,7.623,1.469,7.083,14.32,193.292,3.958
2018-07-31,187.435,4.87,6.417,8.208,1.792,8.042,14.097,192.304,4.0
2018-08-01,184.75,4.333,5.266,6.801,1.534,11.958,26.722,189.083,3.625
2018-08-02,188.083,5.958,9.264,10.917,1.653,16.958,37.417,194.042,3.792
2018-08-03,191.292,10.417,11.319,12.803,1.484,17.875,35.139,201.708,5.458
2018-08-04,189.0,7.667,9.194,10.278,1.083,15.083,28.556,196.667,5.917
2018-08-05,191.708,10.208,12.181,13.236,1.056,22.042,41.431,201.917,7.583
2018-08-06,189.708,6.208,3.931,4.418,0.487,14.875,28.681,195.917,4.167
2018-08-07,192.348,6.174,3.0,3.625,0.625,2.667,11.0,198.522,4.458
2018-08-08,189.833,5.5,3.764,4.241,0.477,5.556,11.559,195.333,5.917
2018-08-09,186.087,3.435,3.514,4.25,0.736,3.565,9.678,189.522,3.696
2018-08-10,186.292,4.792,6.66,8.201,1.541,5.5,11.181,191.083,3.5
2018-08-11,190.0,3.375,5.25,6.18,0.931,18.25,30.236,193.375,3.833
2018-08-12,,,5.097,5.986,0.889,9.25,17.875,,3.0
2018-08-13,183.067,5.667,5.551,6.873,1.322,9.917,24.875,188.733,3.333
2018-08-14,181.478,8.217,3.389,4.833,1.444,4.542,12.945,189.696,3.208
2018-08-15,180.625,5.958,3.732,5.04,1.308,5.583,13.555,186.583,2.292
2018-08-16,183.458,7.042,5.875,9.306,3.431,4.25,11.347,190.5,2.792
2018-08-17,188.75,6.125,3.149,3.984,0.836,4.042,8.486,194.875,5.375
2018-08-18,190.75,6.042,7.042,8.25,1.208,6.625,11.375,196.792,5.417
2018-08-19,191.917,6.583,5.514,6.319,0.806,8.917,14.653,198.5,4.833
2018-08-20,189.833,5.75,6.656,7.741,1.086,9.792,14.778,195.583,4.75
2018-08-21,180.087,5.391,3.222,5.583,2.361,7.083,19.764,185.478,2.417
2018-08-22,179.542,5.042,3.14,5.473,2.333,5.583,16.347,184.583,2.625
2018-08-23,181.0,5.667,4.32,6.542,2.222,4.583,10.108,186.667,2.917
2018-08-24,184.833,7.417,8.027,11.489,3.461,9.167,14.383,192.25,3.636
2018-08-25,185.75,7.5,8.333,11.569,3.236,6.583,14.444,193.25,3.458
2018-08-26,184.708,7.375,8.458,10.667,2.208,9.292,17.32,192.083,4.708
2018-08-27,183.792,9.792,9.237,11.507,2.27,11.458,19.194,193.583,4.667
2018-08-28,184.217,6.391,8.81,11.005,2.195,11.208,20.569,190.609,4.583
2018-08-29,186.0,6.917,11.385,13.208,1.823,18.042,29.43,192.917,6.083
2018-08-30,185.125,5.875,11.662,15.204,3.542,16.292,25.417,191.0,7.417
2018-08-31,182.5,4.333,9.264,12.528,3.264,10.542,18.181,186.833,4.833
2018-09-01,187.25,3.667,6.764,8.528,1.764,4.583,9.542,190.917,3.0
2018-09-02,191.583,2.833,3.681,4.139,0.458,8.167,12.042,194.417,3.667
2018-09-03,185.167,2.75,5.254,6.908,1.654,6.208,10.889,187.917,3.583
2018-09-04,180.652,4.826,3.944,5.514,1.569,3.958,11.75,185.478,2.583
2018-09-05,190.292,6.417,9.253,10.687,1.434,8.458,12.472,196.708,5.208
2018-09-06,196.083,8.208,13.523,15.407,1.884,13.833,22.0,204.292,5.875
2018-09-07,191.0,9.087,9.482,12.073,2.591,13.652,23.636,200.087,5.087
2018-09-08,192.25,6.417,7.014,7.722,0.708,8.625,11.07,198.667,4.0
2018-09-09,189.208,6.167,5.514,6.528,1.014,1.25,5.639,195.375,2.958
2018-09-10,189.25,5.792,5.294,6.005,0.711,3.625,4.778,195.042,3.333
2018-09-11,191.5,8.0,6.555,7.93,1.375,3.5,8.083,199.5,3.667
2018-09-12,191.583,7.667,8.933,10.349,1.415,6.875,9.903,199.25,3.625
2018-09-13,191.417,9.042,9.401,10.917,1.515,7.917,13.139,200.458,3.583
2018-09-14,192.125,8.417,9.736,11.236,1.5,7.5,13.75,200.542,3.25
2018-09-15,190.292,9.958,13.042,17.681,4.639,11.167,20.639,200.25,4.667
2018-09-16,188.458,8.5,9.208,11.319,2.111,11.0,20.111,196.958,5.125
2018-09-17,191.542,8.0,4.979,5.723,0.745,7.542,15.305,199.542,3.542
2018-09-18,196.435,7.435,8.153,9.986,1.833,13.958,19.333,203.87,4.417
2018-09-19,195.958,6.458,8.23,9.309,1.08,16.042,21.5,202.417,4.333
2018-09-20,194.875,6.167,9.725,10.934,1.209,8.875,12.423,201.042,3.375
2018-09-21,195.958,9.125,11.32,13.459,2.139,6.833,13.042,205.083,2.75
2018-09-22,193.458,8.375,8.528,9.736,1.208,5.875,12.306,201.833,3.292
2018-09-23,193.25,5.833,5.111,5.847,0.736,9.958,14.583,199.083,3.458
2018-09-24,196.833,9.958,6.868,8.332,1.464,15.625,22.778,206.792,3.75
2018-09-25,194.13,2.174,4.986,6.028,1.042,10.667,16.208,196.304,3.0
2018-09-26,192.417,2.542,5.623,7.01,1.387,6.458,8.972,194.958,3.083
2018-09-27,192.417,2.875,5.504,6.833,1.33,5.083,6.611,195.292,3.0
2018-09-28,193.917,2.708,8.5,10.569,2.069,7.292,10.278,196.625,3.25
2018-09-29,191.583,2.0,5.583,6.472,0.889,3.958,5.07,193.583,2.25
2018-09-30,188.458,0.125,1.556,1.819,0.264,1.333,1.597,188.583,1.917
2018-10-01,193.25,0.042,5.74,6.796,1.055,7.542,9.361,193.292,3.208
2018-10-02,195.043,1.696,9.959,11.639,1.68,10.833,12.708,196.739,3.833
2018-10-03,195.917,2.5,8.905,10.392,1.487,10.792,13.903,198.417,3.625
2018-10-04,195.227,4.682,9.718,11.266,1.548,11.042,13.208,199.909,3.167
2018-10-05,191.333,8.583,7.597,8.986,1.389,9.75,12.653,199.917,2.833
2018-10-06,185.958,6.333,4.014,5.319,1.306,5.708,9.042,192.292,3.042
2018-10-07,188.375,6.708,2.945,3.167,0.222,1.583,5.056,195.083,3.208
2018-10-08,189.292,8.625,5.955,6.799,0.844,5.25,8.583,197.917,4.125
2018-10-09,192.0,0.826,6.639,7.458,0.819,13.375,16.708,192.826,3.667
2018-10-10,193.792,5.708,11.434,13.528,2.094,15.708,22.514,199.5,3.5
2018-10-11,194.75,2.875,11.028,13.216,2.188,12.125,14.222,197.625,3.125
2018-10-12,195.25,1.125,5.736,7.556,1.82,4.826,5.301,196.375,3.0
2018-10-13,195.542,1.583,6.32,8.181,1.861,5.875,6.986,197.125,2.458
2018-10-14,194.792,1.042,6.986,8.014,1.028,10.0,10.75,195.833,3.0
2018-10-15,194.083,2.958,9.695,11.284,1.59,12.125,15.18,197.042,3.833
2018-10-16,192.25,2.375,7.167,8.486,1.32,9.667,11.889,194.625,3.042
2018-10-17,190.889,5.889,6.176,7.377,1.201,9.625,10.958,196.778,2.458
2018-10-18,193.542,6.208,7.882,10.105,2.223,8.333,8.458,199.75,3.0
2018-10-19,194.958,7.042,8.292,10.181,1.889,9.0,11.319,202.0,2.833
2018-10-20,190.792,6.125,3.528,3.986,0.458,1.75,3.861,196.917,2.458
2018-10-21,192.792,7.667,6.389,7.528,1.139,8.208,9.694,200.458,2.708
2018-10-22,193.208,6.375,11.386,13.563,2.177,9.667,14.514,199.583,2.625
2018-10-23,194.208,9.542,14.722,17.32,2.597,15.792,19.667,203.75,2.5
2018-10-24,193.87,17.826,8.326,10.318,1.992,14.208,16.899,211.696,2.583
2018-10-25,194.792,15.792,8.921,11.32,2.398,14.792,17.248,210.583,2.542
2018-10-26,194.739,17.826,13.181,15.847,2.667,14.417,18.875,212.565,2.583
2018-10-27,193.0,15.167,7.986,9.292,1.306,9.333,13.653,208.167,2.75
2018-10-28,195.083,15.042,7.639,8.778,1.139,7.333,9.139,210.125,3.083
2018-10-29,195.208,16.417,11.457,13.773,2.316,8.708,11.556,211.625,3.083
2018-10-30,193.292,13.958,6.292,7.458,1.167,7.333,9.472,207.25,2.542
2018-10-31,194.174,11.348,7.435,9.011,1.576,6.542,7.389,205.522,2.542
2018-11-01,194.167,12.208,9.385,11.377,1.992,4.792,5.486,206.375,2.292
2018-11-02,192.958,11.542,10.097,13.306,3.208,4.458,6.667,204.5,2.208
2018-11-03,192.25,11.667,7.722,9.57,1.847,9.625,14.069,203.917,2.292
2018-11-04,192.833,11.278,8.167,9.722,1.555,15.417,21.347,204.111,3.042
2018-11-05,193.429,19.143,11.545,14.228,2.682,12.5,22.458,212.571,2.542
2018-11-06,191.875,14.042,10.0,13.736,3.736,9.125,12.375,205.917,2.5
2018-11-07,193.13,12.435,10.693,13.687,2.994,9.542,11.181,205.565,2.375
2018-11-08,195.208,12.375,11.293,13.739,2.446,16.125,19.472,207.583,2.708
2018-11-09,193.696,13.957,13.708,16.333,2.625,11.87,16.976,207.652,3.043
2018-11-10,195.917,16.875,8.347,9.389,1.042,12.208,13.986,212.792,3.375
2018-11-11,198.917,16.667,8.028,8.889,0.861,21.417,24.166,215.583,3.083
2018-11-12,200.083,19.5,12.493,14.807,2.314,20.292,27.194,219.583,2.792
2018-11-13,195.208,15.458,7.236,8.986,1.75,6.708,9.361,210.667,2.042
2018-11-14,192.957,12.391,6.996,8.322,1.326,4.625,4.75,205.348,2.083
2018-11-15,193.458,17.0,13.229,17.603,4.374,5.833,8.125,210.458,2.75
2018-11-16,193.833,14.792,15.695,18.931,3.236,12.75,15.708,208.625,2.917
2018-11-17,194.042,14.667,8.736,10.528,1.792,10.333,13.5,208.708,2.667
2018-11-18,196.25,13.167,8.917,10.014,1.097,13.167,16.583,209.417,3.083
2018-11-19,193.542,14.083,6.874,8.158,1.284,8.5,11.597,207.625,2.417
2018-11-20,194.917,13.417,10.878,13.507,2.629,8.917,13.348,208.333,2.542
2018-11-21,197.304,16.478,16.06,19.558,3.499,25.667,28.611,213.783,3.208
2018-11-22,193.435,11.565,8.782,10.812,2.029,8.917,10.571,205.0,2.522
2018-11-23,192.792,9.625,7.097,9.042,1.944,3.833,5.528,202.417,2.0
2018-11-24,193.875,14.417,12.25,15.458,3.208,6.792,7.792,208.292,2.458
2018-11-25,194.25,13.083,12.278,14.847,2.57,12.167,18.916,207.333,3.292
2018-11-26,197.167,15.625,17.038,21.746,4.709,23.833,27.764,212.792,2.708
2018-11-27,198.708,20.667,23.319,28.417,5.097,34.792,47.555,219.375,4.75
2018-11-28,200.087,21.913,16.874,22.167,5.293,32.083,43.639,222.0,3.25
2018-11-29,195.083,15.25,11.226,15.379,4.153,15.958,21.806,210.333,3.083
2018-11-30,196.292,21.083,19.236,24.486,5.25,13.875,22.041,217.375,3.542
