date,CH4_mean,NMHC_mean,SO2_mean,SPM_mean,THC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean
2015-11-13,195.625,10.958,1.0,8.708,206.583,14.917,38.042,23.125,7.75
2015-11-14,192.625,14.0,1.0,7.5,206.625,15.125,39.583,24.458,5.25
2015-11-15,187.958,11.417,0.958,4.333,199.375,14.0,25.375,11.375,4.042
2015-11-16,190.583,11.875,0.958,7.75,202.458,17.417,46.75,29.333,6.5
2015-11-17,192.25,14.917,1.208,20.292,207.167,20.625,53.042,32.417,16.042
2015-11-18,192.792,10.375,1.0,12.229,203.167,16.792,37.75,20.958,11.0
2015-11-19,192.292,8.583,1.0,9.75,200.875,14.083,28.375,14.292,8.5
2015-11-20,195.708,13.375,1.042,16.042,209.083,16.125,53.625,37.5,13.125
2015-11-21,195.125,17.292,0.958,8.834,212.417,10.583,27.083,16.5,7.667
2015-11-22,196.542,26.0,1.0,13.292,222.542,8.917,14.708,5.792,11.458
2015-11-23,193.435,7.435,1.042,10.521,200.87,11.042,20.958,9.917,8.875
2015-11-24,190.826,8.609,1.227,7.131,199.435,12.304,29.652,17.348,5.565
2015-11-25,189.125,27.708,1.0,5.688,216.833,17.391,32.087,14.696,5.5
2015-11-26,188.708,9.208,1.125,10.229,197.917,16.542,37.75,21.208,8.708
2015-11-27,187.667,8.667,1.042,4.354,196.333,13.208,38.75,25.542,3.958
2015-11-28,189.042,27.375,1.083,7.5,216.417,11.208,22.208,11.0,6.625
2015-11-29,192.333,25.458,1.667,8.708,217.792,14.083,25.458,11.375,7.333
2015-11-30,194.042,19.458,2.125,16.604,213.5,18.625,58.875,40.25,14.542
2015-12-01,192.083,15.667,1.917,6.688,207.75,15.958,40.625,24.667,6.042
2015-12-02,193.833,22.833,2.417,11.98,216.667,20.75,63.542,42.792,9.25
2015-12-03,190.458,13.0,2.125,17.416,203.458,17.958,45.875,27.917,10.875
2015-12-04,189.042,8.042,1.708,3.0,197.083,15.542,39.75,24.208,2.583
2015-12-05,188.542,8.583,1.75,5.188,197.125,13.458,27.667,14.208,4.125
2015-12-06,192.0,6.125,1.208,6.021,198.125,7.083,13.417,6.333,5.042
2015-12-07,191.913,2.913,1.25,5.584,194.826,9.708,20.417,10.708,4.375
2015-12-08,193.25,7.25,1.652,7.417,200.5,21.167,49.042,27.875,6.292
2015-12-09,195.318,12.818,1.591,12.296,208.136,18.333,66.952,48.619,9.913
2015-12-10,195.875,13.833,1.75,24.334,209.708,25.0,78.458,53.458,19.583
2015-12-11,187.542,5.667,1.375,15.208,193.208,17.0,31.375,14.375,8.417
2015-12-12,193.5,10.875,1.583,13.312,204.375,20.0,43.167,23.167,10.583
2015-12-13,195.333,6.875,1.292,20.48,202.208,14.708,29.417,14.708,15.875
2015-12-14,192.5,10.25,1.25,17.708,202.75,20.917,48.542,27.625,14.25
2015-12-15,190.875,11.667,1.583,15.375,202.542,24.75,77.5,52.75,13.208
2015-12-16,189.375,10.125,1.458,13.75,199.5,24.5,62.292,37.792,10.083
2015-12-17,192.833,5.792,1.417,11.958,198.625,17.583,37.667,20.083,11.125
2015-12-18,193.261,4.304,1.273,11.13,197.565,16.348,33.609,17.261,9.957
2015-12-19,192.292,2.833,1.0,7.104,195.125,8.667,17.625,8.958,5.5
2015-12-20,191.958,4.333,0.958,8.938,196.292,10.917,21.708,10.792,7.667
2015-12-21,191.652,11.913,1.5,16.708,203.565,22.0,61.417,39.417,12.0
2015-12-22,189.125,9.583,1.391,13.396,198.708,19.417,42.917,23.5,11.75
2015-12-23,193.458,14.375,1.375,17.604,207.833,20.043,62.87,42.826,13.708
2015-12-24,189.208,14.167,1.792,20.938,203.375,22.958,59.25,36.292,15.792
2015-12-25,189.042,8.958,1.333,14.396,198.0,12.042,42.542,30.5,12.917
2015-12-26,188.667,5.458,1.083,5.562,194.125,11.083,25.125,14.042,5.083
2015-12-27,190.417,4.917,1.042,4.042,195.333,6.083,12.5,6.417,4.083
2015-12-28,190.958,8.875,1.208,5.146,199.833,18.125,41.5,23.375,4.333
2015-12-29,190.667,5.5,0.957,4.979,196.167,11.333,23.917,12.583,4.458
2015-12-30,192.208,6.833,0.905,7.542,199.042,14.0,22.75,8.75,6.0
2015-12-31,193.458,11.125,0.895,11.188,204.583,13.75,23.708,9.958,10.0
2016-01-01,195.833,8.958,1.0,12.021,204.792,11.042,15.583,4.542,10.417
2016-01-02,197.522,11.783,1.0,18.938,209.304,13.625,21.417,7.792,15.333
2016-01-03,197.958,8.708,1.261,21.583,206.667,11.083,16.75,5.667,19.917
2016-01-04,198.083,8.375,1.0,18.042,206.458,12.696,22.348,9.652,15.333
2016-01-05,195.524,5.857,1.0,4.792,201.381,12.565,23.174,10.609,6.174
2016-01-06,197.042,9.417,1.0,6.958,206.458,18.792,40.917,22.125,6.375
2016-01-07,195.75,9.542,1.042,8.25,205.292,18.042,33.125,15.083,7.417
2016-01-08,193.667,5.542,1.083,9.5,199.208,8.25,12.375,4.125,9.5
2016-01-09,191.0,5.583,1.0,7.896,196.583,10.542,19.208,8.667,8.375
2016-01-10,191.625,5.333,1.0,7.98,196.958,12.583,26.958,14.375,8.417
2016-01-11,193.167,6.167,0.958,4.146,199.333,15.125,36.0,20.875,5.583
2016-01-12,192.625,7.917,1.0,6.021,200.542,18.833,44.458,25.625,6.708
2016-01-13,193.708,8.5,1.083,11.25,202.208,20.458,36.792,16.333,12.292
2016-01-14,194.542,6.875,1.042,11.27,201.417,16.042,30.375,14.333,11.917
2016-01-15,195.208,6.542,1.042,5.979,201.75,12.458,19.875,7.417,6.75
2016-01-16,195.522,12.261,1.125,7.042,207.783,20.417,43.0,22.583,7.833
2016-01-17,196.292,12.75,1.087,5.354,209.042,21.375,43.542,22.167,7.375
2016-01-18,197.208,17.792,1.25,9.875,215.0,25.565,62.087,36.522,9.958
2016-01-19,195.292,12.333,1.0,6.458,207.625,19.292,45.167,25.875,6.542
2016-01-20,195.0,10.5,1.375,13.188,205.5,19.5,40.333,20.833,13.167
2016-01-21,194.375,8.333,1.0,8.458,202.708,15.542,27.875,12.333,8.833
2016-01-22,194.417,10.25,1.167,9.792,204.667,13.333,25.208,11.875,10.0
2016-01-23,193.417,11.375,1.0,6.042,204.792,20.042,43.333,23.292,7.375
2016-01-24,194.25,9.083,1.0,4.413,203.333,20.045,43.045,23.0,5.217
2016-01-25,,,1.083,8.5,,24.792,48.625,23.833,9.542
2016-01-26,,,1.333,10.875,,25.542,58.292,32.75,11.125
2016-01-27,,,1.417,11.833,,20.25,48.292,28.042,10.167
2016-01-28,,,1.0,5.458,,11.792,22.375,10.583,5.417
2016-01-29,,,1.208,8.312,,12.333,22.583,10.25,9.208
2016-01-30,,,1.125,10.646,,14.0,26.917,12.917,10.25
2016-01-31,191.136,21.591,1.043,5.146,212.727,14.458,28.5,14.042,7.375
2016-02-01,191.75,21.625,1.292,5.833,213.375,16.348,41.87,25.522,6.667
2016-02-02,193.625,19.375,1.0,4.125,213.0,10.917,20.917,10.0,4.833
2016-02-03,192.917,21.125,1.0,7.646,214.042,17.708,36.583,18.875,7.708
2016-02-04,189.792,17.458,1.042,9.083,207.25,12.417,22.583,10.167,10.042
2016-02-05,192.708,22.708,1.0,14.125,215.417,16.917,26.458,9.542,12.917
2016-02-06,193.542,18.708,1.0,7.77,212.25,15.083,30.125,15.042,7.083
2016-02-07,191.381,16.905,1.0,3.24,208.286,9.217,22.957,13.739,4.565
2016-02-08,191.958,18.25,1.0,4.02,210.208,16.833,31.458,14.625,4.25
2016-02-09,194.0,19.833,1.125,9.938,213.833,20.542,42.958,22.417,11.042
2016-02-10,194.292,20.958,1.0,9.333,215.25,23.083,45.333,22.25,8.458
2016-02-11,193.833,20.0,1.0,5.416,213.833,16.583,35.333,18.75,6.958
2016-02-12,191.833,16.333,1.0,3.5,208.167,8.042,13.292,5.25,4.792
2016-02-13,190.333,16.417,1.0,4.938,206.75,17.25,35.667,18.417,6.292
2016-02-14,191.217,19.87,1.043,5.834,211.087,14.667,31.208,16.542,6.875
2016-02-15,190.417,21.292,1.292,5.938,211.708,22.087,47.913,25.826,7.458
2016-02-16,191.458,23.792,1.5,17.542,215.25,24.625,53.792,29.167,18.333
2016-02-17,192.944,21.278,1.542,14.04,214.222,18.792,47.792,29.0,13.792
2016-02-18,192.042,15.25,1.0,6.542,207.292,7.917,15.042,7.125,8.958
2016-02-19,192.042,16.458,1.0,6.083,208.5,6.958,11.667,4.708,6.792
2016-02-20,194.833,22.417,1.5,11.084,217.25,20.5,42.917,22.417,11.583
2016-02-21,192.0,15.042,1.0,4.416,207.042,7.292,15.625,8.333,5.333
2016-02-22,191.4,20.25,1.13,8.391,211.65,21.957,44.565,22.609,10.609
2016-02-23,195.5,23.167,1.167,18.208,218.667,23.333,47.042,23.708,15.458
2016-02-24,193.958,16.083,1.0,8.625,210.042,11.833,24.75,12.917,8.833
2016-02-25,193.708,17.875,1.125,6.23,211.583,13.792,25.875,12.083,6.208
2016-02-26,194.5,18.083,1.042,8.979,212.583,11.0,18.25,7.25,8.333
2016-02-27,191.0,16.458,1.0,5.938,207.458,15.542,27.625,12.083,6.208
2016-02-28,192.609,21.478,1.565,10.438,214.087,21.0,42.5,21.5,13.083
2016-02-29,,,,,,,,,
2016-03-01,193.667,21.708,1.667,14.646,215.375,20.087,40.522,20.435,15.25
2016-03-02,195.625,22.708,1.75,22.229,218.333,19.917,35.083,15.167,22.625
2016-03-03,194.958,18.042,1.292,12.166,213.0,11.083,18.792,7.708,12.875
2016-03-04,195.208,19.125,1.167,13.354,214.333,13.5,25.125,11.625,12.042
2016-03-05,195.583,19.25,1.292,15.0,214.833,11.333,18.625,7.292,14.958
2016-03-06,197.458,21.458,2.292,18.688,218.917,18.25,37.458,19.208,18.25
2016-03-07,194.619,19.19,1.0,8.055,213.81,10.5,23.667,13.167,9.958
2016-03-08,192.25,19.667,1.083,6.93,211.917,15.696,33.391,17.696,8.0
2016-03-09,192.125,19.792,1.0,10.396,211.917,18.208,39.25,21.042,9.542
2016-03-10,193.208,21.042,1.125,12.042,214.25,16.417,35.0,18.583,12.417
2016-03-11,192.125,18.833,1.042,7.771,210.958,15.542,28.417,12.875,8.042
2016-03-12,191.375,18.458,1.083,10.604,209.833,11.75,18.292,6.542,10.417
2016-03-13,191.042,17.833,2.292,11.562,208.875,19.458,42.292,22.833,11.333
2016-03-14,191.348,18.348,1.0,9.729,209.696,16.583,35.208,18.625,8.583
2016-03-15,192.542,14.25,1.0,8.334,206.792,14.0,24.739,10.739,7.667
2016-03-16,192.476,17.143,1.174,9.028,209.619,16.583,32.083,15.5,10.958
2016-03-17,191.042,15.75,1.0,8.771,206.792,14.5,28.958,14.458,10.0
2016-03-18,190.708,14.667,1.042,12.458,205.375,11.042,20.583,9.542,12.792
2016-03-19,190.542,14.042,1.0,7.854,204.583,7.375,11.375,4.0,9.75
2016-03-20,190.417,14.792,1.042,13.979,205.208,11.583,18.833,7.25,14.667
2016-03-21,194.375,19.417,1.125,26.562,213.792,24.083,44.083,20.0,26.083
2016-03-22,191.625,14.833,1.0,11.304,206.458,12.391,23.087,10.696,13.773
2016-03-23,191.917,14.208,1.083,10.604,206.125,13.542,26.833,13.292,11.167
2016-03-24,191.833,14.0,1.0,7.729,205.833,12.667,26.583,13.917,8.583
2016-03-25,190.25,14.875,1.0,4.834,205.125,15.542,29.458,13.917,5.542
2016-03-26,191.0,14.417,1.042,8.375,205.417,10.958,18.708,7.75,8.208
2016-03-27,191.292,14.833,1.0,8.896,206.125,15.375,26.458,11.083,7.458
2016-03-28,190.478,16.783,1.0,13.292,207.261,15.5,29.583,14.083,13.75
2016-03-29,190.958,19.417,1.125,21.521,210.375,18.696,42.522,23.826,21.0
2016-03-30,190.875,17.667,1.208,20.417,208.542,15.708,34.125,18.417,20.0
2016-03-31,190.292,16.042,1.0,9.604,206.333,13.0,21.833,8.833,8.875
2016-04-01,192.625,6.25,1.5,16.25,198.875,17.167,36.875,19.708,13.583
2016-04-02,192.042,4.875,1.208,13.25,196.917,9.375,18.833,9.458,10.375
2016-04-03,190.958,5.542,1.458,23.146,196.5,10.5,17.583,7.083,14.583
2016-04-04,189.583,6.167,1.167,8.938,195.75,14.167,22.333,8.167,7.292
2016-04-05,190.542,6.333,1.333,9.125,196.875,18.375,38.125,19.75,7.792
2016-04-06,191.917,7.333,1.042,11.708,199.25,16.542,30.125,13.583,11.0
2016-04-07,192.818,9.182,1.455,11.6,202.0,19.13,36.435,17.304,9.75
2016-04-08,191.0,6.167,1.167,10.396,197.167,12.667,23.833,11.167,9.042
2016-04-09,193.125,8.167,1.458,15.667,201.292,14.708,27.542,12.833,13.458
2016-04-10,193.125,5.542,1.417,17.375,198.667,8.708,15.125,6.417,13.0
2016-04-11,194.826,7.478,1.0,9.896,202.304,8.917,17.417,8.5,8.792
2016-04-12,197.042,7.125,1.087,13.333,204.167,13.208,25.833,12.625,10.792
2016-04-13,194.917,7.5,1.625,17.208,202.417,17.087,36.261,19.174,14.417
2016-04-14,191.125,7.792,1.167,11.958,198.917,17.5,36.792,19.292,8.042
2016-04-15,193.292,5.5,0.958,9.021,198.792,8.292,16.208,7.917,9.042
2016-04-16,195.708,6.333,1.292,17.77,202.042,12.375,24.292,11.917,15.833
2016-04-17,192.125,6.833,1.125,19.792,198.958,8.333,15.458,7.125,14.083
2016-04-18,193.0,6.353,1.208,20.292,199.353,11.292,23.0,11.708,16.208
2016-04-19,196.25,7.5,1.087,10.544,203.75,12.304,22.043,9.739,9.136
2016-04-20,197.167,7.667,1.292,12.792,204.833,17.375,34.083,16.708,13.75
2016-04-21,196.75,9.708,1.542,20.646,206.458,20.583,40.167,19.583,19.458
2016-04-22,191.875,7.917,1.292,17.938,199.792,14.375,24.083,9.708,16.417
2016-04-23,191.833,6.75,1.208,19.438,198.583,12.875,24.375,11.5,17.583
2016-04-24,194.875,6.875,1.042,20.688,201.75,9.667,14.375,4.708,16.625
2016-04-25,193.87,6.913,1.583,19.896,200.783,12.875,28.417,15.542,15.417
2016-04-26,192.625,6.667,1.478,18.646,199.292,16.375,30.917,14.542,15.458
2016-04-27,193.042,6.625,1.375,16.77,199.667,13.174,27.87,14.696,14.417
2016-04-28,190.583,6.417,1.0,9.938,197.0,14.208,24.417,10.208,9.25
2016-04-29,188.458,4.75,0.958,3.104,193.208,5.25,9.458,4.208,4.25
2016-04-30,191.0,5.167,0.917,6.812,196.167,8.625,15.75,7.125,8.417
2016-05-01,192.292,5.958,0.875,10.0,198.25,10.167,14.375,4.208,10.667
2016-05-02,195.083,7.625,0.875,16.438,202.708,13.417,24.75,11.333,14.375
2016-05-03,193.125,6.542,1.0,27.688,199.667,8.375,14.792,6.417,21.833
2016-05-04,187.417,5.208,1.083,26.542,192.625,6.833,10.625,3.792,12.417
2016-05-05,190.042,5.958,1.125,9.438,196.0,6.25,10.792,4.542,8.542
2016-05-06,191.458,6.208,1.083,12.042,197.667,13.333,24.25,10.917,12.042
2016-05-07,189.125,6.583,1.125,28.98,195.708,12.458,23.542,11.083,21.958
2016-05-08,190.583,5.708,1.0,17.0,196.292,6.167,10.458,4.292,14.625
2016-05-09,190.409,6.773,1.261,19.022,197.182,12.696,24.696,12.0,14.957
2016-05-10,188.583,7.625,0.913,12.042,196.208,14.458,28.542,14.083,9.5
2016-05-11,186.292,8.5,0.75,5.896,194.792,20.261,38.0,17.739,6.125
2016-05-12,188.5,6.958,0.875,5.375,195.458,10.75,19.417,8.667,5.75
2016-05-13,190.542,8.083,1.5,12.688,198.625,14.833,31.25,16.417,11.083
2016-05-14,190.75,6.708,1.333,13.542,197.458,10.917,17.667,6.75,13.167
2016-05-15,191.708,6.083,1.125,9.416,197.792,6.208,11.583,5.375,7.875
2016-05-16,188.792,5.625,1.292,16.271,194.417,12.667,29.417,16.75,13.792
2016-05-17,187.833,6.333,1.167,8.688,194.167,15.333,26.375,11.042,6.917
2016-05-18,190.958,7.542,1.208,18.73,198.5,13.708,23.917,10.208,18.0
2016-05-19,191.833,9.5,1.375,15.25,201.333,15.458,35.042,19.583,14.5
2016-05-20,191.682,7.364,1.048,7.238,199.045,15.217,35.174,19.957,7.87
2016-05-21,198.917,9.167,1.083,10.25,208.083,10.0,20.042,10.042,9.542
2016-05-22,187.917,7.167,1.042,11.834,195.083,6.958,13.292,6.333,11.458
2016-05-23,192.261,9.391,1.583,20.083,201.652,13.833,23.458,9.625,19.125
2016-05-24,192.75,7.625,1.739,26.708,200.375,11.917,20.125,8.208,24.042
2016-05-25,193.5,8.917,1.708,38.625,202.417,18.217,31.522,13.304,33.125
2016-05-26,198.167,9.667,1.875,45.166,207.833,17.458,30.917,13.458,35.708
2016-05-27,191.917,7.583,1.125,21.062,199.5,17.167,30.333,13.167,19.083
2016-05-28,194.292,7.083,1.333,24.334,201.375,12.0,20.375,8.375,22.708
2016-05-29,192.542,5.667,1.292,17.812,198.208,7.25,11.542,4.292,14.917
2016-05-30,191.75,6.042,1.167,15.688,197.792,13.167,27.125,13.958,15.5
2016-05-31,189.75,5.667,1.125,11.792,195.417,12.958,29.042,16.083,10.833
2016-06-01,190.0,5.6,0.409,5.64,195.6,7.591,17.318,9.727,4.435
2016-06-02,191.417,5.25,0.125,4.688,196.667,8.042,16.25,8.208,3.958
2016-06-03,195.792,6.833,0.542,8.125,202.625,12.333,25.583,13.25,7.75
2016-06-04,198.042,8.0,0.833,13.854,206.042,10.958,19.958,9.0,14.292
2016-06-05,195.917,6.5,0.833,18.458,202.417,7.042,10.333,3.292,17.667
2016-06-06,193.522,5.0,0.667,11.062,198.522,11.667,27.083,15.417,10.125
2016-06-07,194.417,6.417,0.913,12.792,200.833,16.0,33.542,17.542,12.583
2016-06-08,191.875,5.958,1.042,15.25,197.833,15.087,34.957,19.87,13.667
2016-06-09,191.417,6.125,1.0,22.0,197.542,15.375,35.417,20.042,13.292
2016-06-10,192.75,6.542,0.792,7.562,199.292,10.75,20.833,10.083,5.833
2016-06-11,197.458,5.75,0.958,14.979,203.208,9.833,16.875,7.042,14.042
2016-06-12,193.75,5.25,1.042,19.625,199.0,6.25,10.542,4.292,17.417
2016-06-13,188.458,6.208,0.917,9.792,194.667,11.25,20.292,9.042,9.333
2016-06-14,192.208,5.542,0.708,9.229,197.75,12.733,25.333,12.6,7.708
2016-06-15,189.609,4.913,0.609,6.394,194.522,10.273,22.636,12.364,6.25
2016-06-16,189.208,6.125,0.625,10.25,195.333,12.583,28.125,15.542,7.125
2016-06-17,190.083,6.458,0.667,8.041,196.542,14.833,31.625,16.792,8.958
2016-06-18,194.083,6.375,0.792,6.021,200.458,8.333,14.833,6.5,6.833
2016-06-19,199.125,6.0,0.708,13.521,205.125,5.458,10.292,4.833,11.042
2016-06-20,194.739,7.13,0.875,14.208,201.87,14.75,33.417,18.667,11.208
2016-06-21,199.792,7.958,0.957,14.562,207.75,13.917,29.917,16.0,14.458
2016-06-22,193.375,6.417,1.0,9.77,199.792,7.957,17.478,9.522,8.875
2016-06-23,194.167,7.167,0.875,4.583,201.333,14.917,31.042,16.125,5.125
2016-06-24,196.75,6.75,0.792,7.979,203.5,12.625,28.292,15.667,7.833
2016-06-25,195.833,9.75,0.708,12.146,205.583,14.208,28.375,14.167,8.125
2016-06-26,195.375,6.5,0.583,5.73,201.875,6.417,10.958,4.542,4.667
2016-06-27,195.125,6.208,0.875,5.708,201.333,8.333,17.333,9.0,5.833
2016-06-28,197.833,7.458,0.875,9.417,205.292,13.833,32.875,19.042,9.542
2016-06-29,206.667,7.208,0.875,11.125,213.875,13.125,32.0,18.875,10.667
2016-06-30,197.292,7.667,1.0,9.792,204.958,12.208,25.167,12.958,8.5
2016-07-01,198.917,7.125,0.917,12.834,206.042,9.833,18.333,8.5,10.833
2016-07-02,206.375,7.708,1.0,34.708,214.083,12.708,25.083,12.375,26.25
2016-07-03,203.167,6.75,0.958,11.229,209.917,7.083,10.958,3.875,10.667
2016-07-04,198.783,7.435,1.0,9.292,206.217,11.625,25.5,13.875,9.083
2016-07-05,198.917,6.167,0.87,7.416,205.083,10.833,30.542,19.708,7.708
2016-07-06,196.182,11.182,0.739,9.0,207.364,16.81,46.048,29.238,7.833
2016-07-07,195.913,12.217,0.667,6.667,208.13,10.375,25.167,14.792,4.125
2016-07-08,195.167,8.792,0.958,12.458,203.958,10.167,24.333,14.167,11.542
2016-07-09,198.792,8.625,0.917,12.812,207.417,10.167,23.333,13.167,8.75
2016-07-10,198.208,8.25,0.792,13.875,206.458,6.458,12.625,6.167,11.125
2016-07-11,201.0,8.208,1.0,10.312,209.208,8.292,20.708,12.417,9.75
2016-07-12,200.958,7.708,1.083,12.166,208.667,9.5,21.25,11.75,12.125
2016-07-13,196.167,11.583,1.292,17.084,207.75,12.75,26.083,13.333,16.375
2016-07-14,194.667,9.333,0.958,9.458,204.0,14.375,26.917,12.542,7.125
2016-07-15,190.833,7.208,1.083,7.834,198.042,9.042,24.333,15.292,7.292
2016-07-16,193.0,6.0,0.958,11.938,199.0,9.375,23.708,14.333,10.875
2016-07-17,192.083,7.667,0.875,22.354,199.75,6.583,13.042,6.458,16.208
2016-07-18,195.739,7.0,1.0,14.895,202.739,6.208,12.0,5.792,10.792
2016-07-19,199.087,7.783,0.909,5.826,206.87,6.957,20.13,13.174,6.391
2016-07-20,193.875,6.375,1.083,6.75,200.25,7.217,18.174,10.957,6.917
2016-07-21,189.125,5.208,1.0,6.854,194.333,8.5,27.667,19.167,6.542
2016-07-22,193.167,5.875,0.958,10.584,199.042,8.292,30.5,22.208,10.417
2016-07-23,189.25,5.458,0.917,8.625,194.708,6.708,18.042,11.333,9.25
2016-07-24,191.5,5.667,1.0,5.25,197.167,4.5,12.083,7.583,5.25
2016-07-25,188.458,5.5,1.083,5.729,193.958,6.0,26.292,20.292,7.167
2016-07-26,186.917,5.917,1.458,5.708,192.833,5.417,22.083,16.667,5.958
2016-07-27,187.292,6.625,1.583,10.375,193.917,7.542,22.083,14.542,9.542
2016-07-28,190.458,6.667,1.667,20.334,197.125,14.292,34.958,20.667,17.208
2016-07-29,190.083,7.667,1.75,12.625,197.75,10.0,28.042,18.042,11.042
2016-07-30,197.083,7.083,1.208,12.708,204.167,8.208,20.708,12.5,11.708
2016-07-31,184.917,5.583,1.0,9.396,190.5,3.125,9.667,6.542,7.708
2016-08-01,184.087,7.87,1.125,9.261,191.957,3.958,16.875,12.917,7.792
2016-08-02,183.571,8.714,1.182,9.472,192.286,6.87,23.696,16.826,8.304
2016-08-03,188.583,10.917,1.25,12.896,199.5,8.957,27.957,19.0,9.958
2016-08-04,193.542,11.458,1.25,18.188,205.0,7.542,17.75,10.208,15.583
2016-08-05,198.542,12.667,1.125,17.646,211.208,8.917,19.792,10.875,16.542
2016-08-06,204.417,10.708,1.083,20.166,215.125,7.958,18.0,10.042,18.083
2016-08-07,200.667,10.125,1.083,22.666,210.792,5.375,12.208,6.833,18.583
2016-08-08,193.583,9.833,1.208,13.104,203.417,5.917,16.375,10.458,8.333
2016-08-09,185.167,10.0,1.0,10.48,195.167,9.583,22.417,12.833,10.167
2016-08-10,198.083,10.583,1.0,9.146,208.667,10.667,22.167,11.5,9.0
2016-08-11,198.958,9.167,1.0,9.75,208.125,5.917,14.167,8.25,9.458
2016-08-12,198.042,8.667,1.333,12.188,206.708,7.667,17.583,9.917,13.625
2016-08-13,198.042,8.0,1.0,11.916,206.042,5.5,11.625,6.125,12.917
2016-08-14,195.125,7.583,0.958,8.354,202.708,3.917,8.417,4.5,8.208
2016-08-15,196.913,9.087,1.625,15.208,206.0,5.542,11.417,5.875,13.708
2016-08-16,184.565,7.696,1.455,12.108,192.261,3.739,9.87,6.13,6.522
2016-08-17,184.625,9.208,1.0,6.0,193.833,6.304,17.87,11.565,4.292
2016-08-18,193.042,10.0,1.208,8.375,203.042,8.792,21.125,12.333,6.458
2016-08-19,184.5,8.458,1.292,9.521,192.958,6.917,24.792,17.875,7.542
2016-08-20,186.292,8.542,1.0,10.958,194.833,3.458,12.042,8.583,6.375
2016-08-21,186.25,8.708,0.958,10.334,194.958,3.25,8.333,5.083,8.667
2016-08-22,181.875,7.875,1.792,13.354,189.75,7.208,24.167,16.958,8.792
2016-08-23,188.917,9.292,1.125,6.375,198.208,8.417,18.792,10.375,6.167
2016-08-24,196.167,9.583,1.5,13.354,205.75,12.542,32.458,19.917,10.208
2016-08-25,186.625,8.292,2.333,14.042,194.917,9.917,27.5,17.583,9.917
2016-08-26,186.917,8.75,1.958,13.5,195.667,10.917,31.083,20.167,10.0
2016-08-27,194.833,7.583,1.0,6.542,202.417,5.833,11.333,5.5,4.75
2016-08-28,196.625,7.625,0.917,5.875,204.25,5.042,10.583,5.542,5.708
2016-08-29,188.478,5.957,0.917,5.77,194.435,4.208,11.0,6.792,5.625
2016-08-30,180.625,4.792,0.957,8.48,185.417,3.292,7.0,3.708,4.875
2016-08-31,198.25,8.167,1.292,14.229,206.417,14.826,29.13,14.304,12.542
2016-09-01,211.5,9.958,1.125,25.916,221.458,12.542,25.458,12.917,23.208
2016-09-02,209.875,19.417,1.083,21.354,229.292,8.917,21.208,12.292,17.75
2016-09-03,202.333,6.958,1.0,12.646,209.292,4.917,15.0,10.083,9.833
2016-09-04,193.292,5.667,1.0,8.396,198.958,3.792,10.0,6.208,7.042
2016-09-05,193.474,9.526,1.182,12.717,203.0,11.565,31.478,19.913,12.696
2016-09-06,195.708,9.958,1.333,7.59,205.667,12.375,31.458,19.083,12.917
2016-09-07,199.625,14.083,1.0,18.312,213.708,12.833,26.167,13.333,15.417
2016-09-08,197.542,9.208,1.0,14.77,206.75,7.125,16.708,9.583,13.167
2016-09-09,193.875,9.5,1.0,5.938,203.375,9.792,25.458,15.667,7.625
2016-09-10,197.476,9.333,1.0,6.306,206.81,7.583,18.25,10.667,6.375
2016-09-11,198.0,8.042,0.958,8.562,206.042,6.167,14.792,8.625,8.417
2016-09-12,190.087,6.913,0.958,8.542,197.0,11.833,29.875,18.042,8.625
2016-09-13,190.381,8.571,0.909,6.935,198.952,10.087,23.783,13.696,6.522
2016-09-14,189.542,7.042,1.0,8.125,196.583,12.652,29.522,16.87,6.625
2016-09-15,189.875,6.917,1.083,9.625,196.792,11.375,27.708,16.333,9.167
2016-09-16,191.583,7.875,1.0,10.27,199.458,12.292,32.5,20.208,9.083
2016-09-17,192.542,9.333,1.0,16.604,201.875,9.708,21.625,11.917,14.417
2016-09-18,190.542,7.375,1.0,11.375,197.917,6.792,13.292,6.5,9.375
2016-09-19,191.167,6.208,0.958,7.666,197.375,8.125,20.292,12.167,8.458
2016-09-20,193.458,6.625,1.0,8.062,200.083,11.792,30.583,18.792,7.625
2016-09-21,193.333,6.625,0.958,7.354,199.958,10.583,25.667,15.083,9.458
2016-09-22,193.833,6.125,0.875,8.708,199.958,9.083,18.792,9.708,7.208
2016-09-23,190.708,8.417,0.958,6.458,199.125,12.542,32.25,19.708,7.083
