date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,CO_mean
2017-08-14,186.417,79.0,62.75,43.0,6.083,3.518,4.327,0.809,8.021,0.0,0.708,31.7,27.304,23.1,192.5,1.667
2017-08-15,187.083,86.0,79.083,71.0,6.458,6.227,7.65,1.422,14.958,5.0,1.486,28.3,26.242,23.1,193.542,2.125
2017-08-16,188.167,82.0,67.0,50.0,6.75,4.804,5.937,1.133,8.885,0.0,1.071,32.9,28.517,24.7,194.917,2.391
2017-08-17,188.739,76.0,67.217,53.0,6.826,8.998,11.482,2.484,13.292,0.0,1.681,32.4,28.648,25.6,195.565,2.375
2017-08-18,187.125,84.0,67.792,47.0,4.708,10.298,13.22,2.923,12.438,6.0,1.82,32.9,28.525,25.6,191.833,3.083
2017-08-19,186.958,79.0,61.958,43.0,4.917,6.811,8.889,2.078,9.615,0.0,1.569,32.9,28.7,24.5,191.875,3.0
2017-08-20,188.875,75.0,60.417,39.0,4.042,6.613,7.333,0.72,12.354,0.0,2.139,34.1,29.192,24.5,192.917,2.292
2017-08-21,190.75,81.0,65.167,49.0,4.5,8.742,11.13,2.388,23.021,0.0,1.458,33.3,29.412,25.7,195.25,2.25
2017-08-22,183.042,80.0,65.625,50.0,5.583,8.81,14.512,5.703,11.906,0.0,2.639,33.3,29.717,27.1,188.625,1.917
2017-08-23,186.833,78.0,66.542,50.0,9.833,12.29,17.235,4.945,16.349,0.0,2.81,33.1,29.567,26.1,196.667,2.913
2017-08-24,184.913,84.0,64.75,45.0,9.348,12.46,16.31,3.85,20.479,0.0,3.662,34.3,30.308,25.7,194.261,2.957
2017-08-25,177.15,72.0,61.542,49.0,6.75,13.181,19.082,5.901,16.448,0.0,5.452,34.1,30.879,28.7,183.9,2.875
2017-08-26,188.042,72.0,59.833,48.0,6.917,9.286,10.75,1.464,12.948,0.0,2.389,30.1,28.225,25.2,194.958,2.917
2017-08-27,196.042,71.0,50.583,30.0,5.333,6.96,7.538,0.577,15.583,0.0,2.25,32.3,27.729,23.1,201.375,3.667
2017-08-28,194.542,74.0,62.208,50.0,7.833,11.631,13.923,2.292,18.49,0.0,1.792,32.2,27.9,23.3,202.375,2.667
2017-08-29,183.833,80.0,63.75,43.0,8.333,13.778,18.454,4.676,28.354,0.0,4.236,33.3,29.671,27.3,192.167,3.292
2017-08-30,186.542,81.0,62.625,47.0,8.0,2.902,3.319,0.416,7.188,3.0,0.347,30.5,26.683,23.6,194.542,2.0
2017-08-31,185.625,60.0,44.0,25.0,5.333,2.42,2.833,0.413,6.365,0.0,0.32,32.6,26.625,22.9,190.958,1.375
2017-09-01,186.792,65.0,48.833,29.0,6.208,3.601,4.024,0.423,7.62,0.0,0.278,30.8,25.525,21.1,193.0,1.458
2017-09-02,187.042,62.0,48.75,29.0,5.625,3.505,3.952,0.446,7.781,0.0,0.306,30.3,25.383,21.4,192.667,1.917
2017-09-03,188.625,66.0,52.583,31.0,5.958,2.351,2.5,0.149,10.178,0.0,0.25,30.2,24.729,21.2,194.583,1.542
2017-09-04,192.87,68.0,52.958,32.0,9.391,7.476,8.304,0.828,11.683,0.0,0.75,28.9,23.804,20.3,202.261,1.792
2017-09-05,192.667,85.0,66.167,44.0,12.583,11.755,13.298,1.544,16.312,3.0,0.834,27.5,22.933,18.9,205.25,2.625
2017-09-06,191.375,86.0,76.458,64.0,14.25,14.105,16.889,2.784,22.914,1.0,1.769,28.0,24.362,21.2,205.625,3.5
2017-09-07,195.375,87.0,83.458,80.0,16.75,16.426,21.965,5.539,19.308,25.0,1.757,26.6,25.271,23.3,212.125,3.583
2017-09-08,186.174,87.0,62.375,38.0,8.652,4.582,5.193,0.611,7.994,1.0,0.35,30.6,25.35,21.4,194.826,2.042
2017-09-09,190.083,82.0,60.125,38.0,8.958,8.161,9.327,1.166,16.49,0.0,1.055,29.8,24.938,19.6,199.042,3.25
2017-09-10,189.458,77.0,59.292,39.0,10.083,7.783,8.862,1.079,17.511,0.0,1.722,31.5,26.492,21.6,199.542,3.708
2017-09-11,187.957,78.0,67.625,51.0,7.304,8.036,9.905,1.869,13.073,1.0,0.695,29.4,26.054,22.9,195.261,2.583
2017-09-12,189.417,89.0,79.042,66.0,6.375,11.642,14.984,3.343,9.281,38.0,1.25,28.0,25.254,22.9,195.792,3.042
2017-09-13,191.792,86.0,68.958,48.0,6.833,10.689,13.82,3.131,9.771,0.0,1.482,28.9,24.942,20.0,198.625,3.565
2017-09-14,192.208,78.0,59.625,43.0,4.75,4.79,5.316,0.525,10.958,0.0,0.348,29.1,24.246,20.4,196.958,1.958
2017-09-15,192.917,67.0,54.167,40.0,3.042,4.089,4.613,0.524,6.604,0.0,0.306,26.0,21.996,18.6,195.958,1.542
2017-09-16,192.833,86.0,78.583,62.0,4.208,4.747,5.04,0.293,6.114,13.0,0.278,21.0,20.208,19.3,197.042,1.917
2017-09-17,185.0,90.0,71.042,52.0,1.25,1.785,1.899,0.113,2.844,67.0,0.278,28.0,23.417,20.9,186.25,1.042
2017-09-18,186.565,77.0,62.667,46.0,2.913,5.949,7.16,1.212,8.542,0.0,1.208,28.0,24.412,21.4,189.478,2.167
2017-09-19,192.708,82.0,65.083,47.0,8.125,11.923,15.042,3.119,19.562,0.0,2.528,26.8,23.162,18.4,200.833,3.5
2017-09-20,201.667,77.0,65.625,54.0,12.625,17.008,19.812,2.804,37.224,0.0,2.955,27.2,24.008,21.4,214.292,4.696
2017-09-21,195.292,80.0,60.292,40.0,6.458,10.05,12.006,1.957,16.381,0.0,1.058,27.3,22.092,17.0,201.75,3.091
2017-09-22,195.1,85.0,78.792,70.0,9.15,9.113,10.14,1.027,14.25,4.0,0.335,21.2,19.725,17.0,204.25,2.542
2017-09-23,195.167,87.0,73.25,60.0,9.292,8.077,9.375,1.298,13.74,0.0,1.111,26.1,22.617,19.6,204.458,3.208
2017-09-24,196.0,81.0,67.458,49.0,7.75,7.431,8.039,0.607,17.26,0.0,1.153,26.4,22.288,18.6,203.75,3.333
2017-09-25,204.333,84.0,66.0,43.0,12.708,12.863,14.817,1.954,21.969,0.0,2.097,28.2,22.354,16.5,217.042,3.792
2017-09-26,196.625,83.0,65.792,43.0,8.875,13.368,15.419,2.051,22.708,0.0,2.139,29.0,23.429,18.4,205.5,3.125
2017-09-27,200.042,85.0,72.625,58.0,15.417,14.297,16.473,2.176,16.302,4.0,0.831,26.1,22.767,20.0,215.458,2.609
2017-09-28,189.217,89.0,73.125,54.0,6.435,6.754,7.433,0.679,5.823,5.0,0.319,23.8,21.225,16.0,195.652,1.917
2017-09-29,193.125,85.0,64.0,43.0,9.125,11.061,15.038,3.977,10.844,0.0,1.722,25.6,19.729,13.3,202.25,3.333
2017-09-30,197.125,74.0,57.167,38.0,8.458,8.935,10.871,1.936,13.49,0.0,1.083,26.3,20.771,16.1,205.583,2.667
2017-10-01,198.667,78.0,59.75,31.0,9.917,7.69,8.274,0.583,16.241,0.0,1.375,24.9,19.792,13.9,208.583,2.75
2017-10-02,195.167,91.0,85.583,68.0,16.917,13.085,14.003,0.918,12.75,67.0,0.333,21.9,20.154,18.6,212.083,2.667
2017-10-03,189.75,90.0,73.208,52.0,10.917,7.265,9.163,1.898,7.448,2.0,0.278,25.4,21.646,17.5,200.667,2.25
2017-10-04,191.208,63.0,47.958,30.0,4.625,3.236,3.621,0.385,4.864,0.0,0.188,23.7,18.646,14.4,195.833,1.652
2017-10-05,196.348,72.0,57.167,41.0,10.0,7.428,8.417,0.988,9.188,0.0,0.334,23.6,18.325,13.5,206.348,1.917
2017-10-06,188.75,88.0,75.083,63.0,7.667,6.049,6.63,0.58,8.177,11.0,0.292,19.6,18.104,16.3,196.417,2.0
2017-10-07,188.417,90.0,84.0,73.0,11.417,9.144,10.415,1.271,6.208,11.0,0.403,23.1,19.629,17.4,199.833,2.875
2017-10-08,188.875,88.0,72.917,52.0,9.708,5.98,6.919,0.939,8.208,0.0,0.5,27.0,21.946,17.4,198.583,2.75
2017-10-09,191.696,86.0,73.458,56.0,14.478,10.411,12.435,2.024,16.729,0.0,1.931,27.8,22.517,18.4,206.174,3.25
2017-10-10,193.458,85.0,72.542,56.0,15.792,15.311,18.258,2.947,33.136,0.0,2.778,27.2,23.075,18.9,209.25,5.542
2017-10-11,192.875,83.0,71.542,57.0,15.875,15.621,19.025,3.404,39.362,0.0,2.797,27.8,23.417,19.6,208.75,4.826
2017-10-12,189.783,81.0,72.792,64.0,8.87,5.958,6.591,0.633,15.045,0.0,0.439,21.9,19.825,16.5,198.652,2.826
2017-10-13,187.917,84.0,76.875,70.0,7.75,6.208,6.708,0.5,4.906,2.0,0.788,18.7,17.204,15.8,195.667,2.333
2017-10-14,191.333,84.0,76.958,65.0,13.042,9.631,11.354,1.723,9.948,1.0,1.469,21.2,18.296,15.8,204.375,2.75
2017-10-15,191.25,88.0,84.375,77.0,7.375,2.804,2.931,0.127,7.25,21.0,0.948,18.3,16.688,14.8,198.625,2.0
2017-10-16,190.583,89.0,86.375,82.0,6.042,4.51,4.812,0.302,5.281,25.0,0.864,15.6,14.817,12.7,196.625,2.0
2017-10-17,191.208,89.0,83.917,76.0,12.75,12.114,15.922,3.808,6.886,12.0,0.745,17.9,14.817,12.6,203.958,2.75
2017-10-18,194.667,87.0,70.583,49.0,13.143,7.015,9.465,2.45,9.594,4.0,0.469,20.1,15.633,11.6,207.81,2.217
2017-10-19,187.957,89.0,81.208,68.0,6.174,3.881,4.253,0.373,3.844,21.0,0.344,17.6,15.142,13.2,194.13,1.417
2017-10-20,186.875,88.0,75.542,59.0,6.583,3.929,4.236,0.307,3.614,4.0,0.427,21.1,17.467,14.8,193.458,1.5
2017-10-21,186.75,89.0,81.542,69.0,6.042,3.386,3.682,0.297,4.656,33.0,0.312,17.7,16.888,15.9,192.792,1.542
2017-10-22,182.208,90.0,85.0,73.0,3.5,1.522,1.848,0.325,2.125,127.0,0.146,17.9,17.042,16.0,185.708,1.125
2017-10-23,186.167,70.0,54.25,40.0,3.167,2.694,3.242,0.548,5.781,3.0,0.219,20.0,16.292,13.3,189.333,1.542
2017-10-24,192.042,69.0,58.417,44.0,7.875,8.553,10.727,2.174,12.906,0.0,0.531,19.9,15.521,11.9,199.917,2.208
2017-10-25,191.25,77.0,60.0,36.0,7.375,6.433,7.93,1.497,16.062,0.0,0.556,21.5,16.367,13.0,198.625,2.261
2017-10-26,193.217,79.0,66.625,42.0,17.478,18.879,25.624,6.745,17.76,0.0,1.702,22.4,16.087,11.2,210.696,3.478
2017-10-27,192.95,84.0,64.292,33.0,15.8,14.975,17.441,2.466,21.844,0.0,1.623,23.9,17.029,11.4,208.75,2.958
2017-10-28,190.25,86.0,81.833,68.0,10.042,6.591,7.045,0.454,13.864,15.0,0.24,17.6,16.583,16.0,200.292,2.125
2017-10-29,183.042,89.0,82.5,69.0,4.417,3.177,3.754,0.576,4.104,37.0,0.146,18.1,16.821,16.0,187.458,1.417
2017-10-30,191.625,78.0,55.833,35.0,6.75,6.865,7.62,0.755,19.708,0.0,0.177,15.7,13.096,8.0,198.375,2.375
2017-10-31,196.625,83.0,65.5,41.0,13.292,13.859,17.838,3.979,19.438,0.0,0.479,18.3,11.692,6.4,209.917,2.75
2017-11-01,194.792,84.0,66.333,35.0,14.583,16.761,20.897,4.136,17.0,0.0,2.022,20.0,12.783,6.8,209.375,4.043
2017-11-02,195.217,85.0,70.25,46.0,18.696,19.694,23.858,4.164,30.0,0.0,3.015,21.7,14.583,8.8,213.913,5.167
2017-11-03,194.25,84.0,70.083,51.0,16.333,13.764,16.127,2.363,28.052,0.0,1.948,21.5,16.083,10.7,210.583,4.167
2017-11-04,196.125,84.0,63.458,34.0,11.208,7.34,9.857,2.517,17.542,0.0,0.26,20.6,14.417,9.9,207.333,3.042
2017-11-05,197.333,77.0,58.917,32.0,10.292,6.727,8.584,1.857,26.677,0.0,0.76,17.9,11.504,6.6,207.625,2.75
2017-11-06,198.458,82.0,68.917,47.0,15.625,17.448,23.37,5.922,28.823,0.0,1.844,19.1,12.183,6.3,214.083,3.958
2017-11-07,200.958,85.0,69.208,44.0,23.375,23.429,31.363,7.934,35.01,0.0,3.146,21.2,14.542,8.2,224.333,5.792
2017-11-08,200.458,88.0,85.125,78.0,29.375,22.215,33.964,11.749,32.04,3.0,1.141,17.4,15.492,14.0,229.833,4.478
2017-11-09,194.826,90.0,63.875,35.0,11.478,9.719,11.623,1.904,17.418,0.0,0.24,18.3,13.279,8.9,206.304,3.13
2017-11-10,195.087,84.0,66.375,39.0,16.087,18.494,23.677,5.182,15.442,0.0,1.888,19.1,12.575,5.4,211.174,3.583
2017-11-11,187.958,82.0,57.958,31.0,7.5,7.336,8.781,1.444,12.938,7.0,0.771,19.0,14.946,11.0,195.458,2.958
2017-11-12,190.958,77.0,54.667,30.0,6.875,3.92,4.539,0.62,8.062,0.0,0.458,16.8,11.554,7.8,197.833,2.5
2017-11-13,193.042,81.0,67.208,44.0,14.0,16.156,21.423,5.267,14.989,0.0,1.354,18.8,11.512,5.2,207.042,3.333
2017-11-14,192.25,91.0,84.833,76.0,22.583,17.984,24.911,6.927,15.563,12.0,0.282,15.3,12.758,10.9,214.833,3.792
2017-11-15,190.833,91.0,61.417,34.0,9.292,10.386,14.679,4.294,13.728,0.0,0.56,17.1,11.375,8.1,200.125,3.217
2017-11-16,190.609,68.0,47.458,29.0,7.565,11.954,16.565,4.61,9.469,0.0,0.427,14.3,9.517,5.9,198.174,2.875
2017-11-17,194.0,82.0,59.708,31.0,15.25,19.829,24.589,4.76,17.0,0.0,1.25,14.4,8.317,2.5,209.25,3.524
2017-11-18,194.167,87.0,75.833,62.0,16.625,14.193,18.318,4.125,13.438,5.0,0.302,12.7,9.95,7.9,210.792,3.625
2017-11-19,190.458,76.0,57.333,32.0,5.292,5.66,7.012,1.352,4.031,0.0,0.25,13.0,7.721,4.7,195.75,2.917
2017-11-20,191.875,73.0,59.625,45.0,7.208,11.64,16.193,4.553,5.615,0.0,0.625,11.3,6.725,3.8,199.083,2.917
2017-11-21,194.292,84.0,65.708,39.0,12.5,14.01,17.904,3.894,7.521,0.0,0.302,13.6,7.204,2.4,206.792,2.708
2017-11-22,193.417,88.0,79.0,63.0,14.875,16.034,19.672,3.638,9.86,11.0,0.143,11.3,7.517,3.2,208.292,2.864
2017-11-23,190.739,89.0,60.083,30.0,9.957,9.897,12.701,2.804,9.052,3.0,0.375,14.5,9.604,5.8,200.696,3.167
2017-11-24,193.1,74.0,53.833,35.0,9.2,12.047,17.826,5.779,8.375,0.0,0.564,11.7,7.125,3.0,202.3,3.292
2017-11-25,197.375,81.0,61.5,35.0,14.083,15.286,21.021,5.734,12.438,0.0,1.083,11.6,6.838,2.8,211.458,3.875
2017-11-26,198.833,83.0,74.75,59.0,18.25,14.463,16.365,1.901,21.167,0.0,0.99,13.8,8.771,3.0,217.083,4.417
2017-11-27,195.5,86.0,67.875,38.0,13.583,13.299,15.807,2.508,17.146,0.0,0.708,16.8,10.717,6.5,209.083,3.583
2017-11-28,198.0,86.0,71.333,46.0,22.542,23.3,32.782,9.483,23.188,0.0,1.354,18.3,10.942,4.4,220.542,4.292
2017-11-29,201.542,88.0,81.667,75.0,30.833,23.626,38.449,14.824,31.396,2.0,0.548,15.5,13.221,10.3,232.375,5.043
2017-11-30,193.043,88.0,72.125,47.0,16.0,13.19,19.087,5.897,18.934,0.0,0.392,14.8,12.671,10.2,209.043,3.542
2017-12-01,193.375,62.0,51.833,39.0,5.833,10.161,13.588,3.427,4.833,0.0,0.656,12.2,9.025,5.9,199.208,2.5
2017-12-02,197.167,81.0,60.167,40.0,10.583,14.183,18.729,4.546,9.729,0.0,1.021,11.9,6.733,2.1,207.75,3.583
2017-12-03,197.958,81.0,65.958,44.0,13.542,14.077,16.728,2.652,19.646,0.0,1.375,14.1,8.225,3.9,211.5,4.667
2017-12-04,197.792,87.0,78.167,65.0,19.042,19.005,27.005,8.0,20.219,2.0,0.792,10.9,6.888,2.8,216.833,4.292
2017-12-05,191.875,84.0,55.333,40.0,5.208,9.875,13.469,3.594,7.052,0.0,0.646,8.4,5.771,3.0,197.083,2.708
2017-12-06,195.542,72.0,53.917,32.0,7.375,10.907,15.472,4.565,6.596,0.0,0.598,10.7,4.704,0.7,202.917,2.913
2017-12-07,200.0,82.0,67.625,47.0,17.955,20.816,29.81,8.994,17.83,0.0,1.341,10.9,5.271,-0.9,217.955,4.083
2017-12-08,195.208,82.0,64.708,29.0,13.458,13.095,18.944,5.85,11.984,0.0,0.44,10.3,6.696,3.4,208.667,3.522
2017-12-09,195.458,84.0,62.667,40.0,11.083,11.212,14.438,3.226,7.531,0.0,0.417,9.1,5.442,1.9,206.542,3.0
2017-12-10,195.625,79.0,63.042,41.0,10.0,9.444,10.983,1.538,12.448,0.0,1.083,13.5,7.854,1.7,205.625,3.083
2017-12-11,193.583,82.0,58.042,31.0,12.083,10.697,16.384,5.687,11.417,0.0,0.646,9.9,6.508,2.0,205.667,3.458
2017-12-12,195.125,55.0,45.542,33.0,9.708,8.155,12.454,4.299,6.128,0.0,0.846,5.5,2.529,0.7,204.833,2.667
2017-12-13,195.125,75.0,56.125,33.0,6.5,10.331,15.572,5.242,5.354,0.0,0.522,7.7,3.071,-0.3,201.625,2.87
2017-12-14,196.0,83.0,60.583,34.0,9.565,10.416,14.404,3.988,4.542,0.0,0.011,9.3,4.2,-0.2,205.565,2.958
2017-12-15,194.583,82.0,59.833,36.0,13.25,14.884,20.334,5.45,10.384,0.0,0.323,11.6,5.917,0.9,207.833,3.25
2017-12-16,194.708,75.0,57.958,39.0,16.458,15.328,22.568,7.24,17.656,0.0,1.042,11.7,6.633,3.7,211.167,4.083
2017-12-17,190.458,58.0,45.417,31.0,4.167,5.394,6.816,1.422,7.823,0.0,0.76,8.1,3.554,0.3,194.625,3.167
2017-12-18,193.167,75.0,51.958,33.0,9.083,13.322,20.579,7.257,9.386,0.0,0.552,9.1,4.092,-1.9,202.25,3.542
2017-12-19,195.125,73.0,56.458,36.0,14.625,16.111,25.244,9.133,11.82,0.0,0.458,10.7,5.312,1.3,209.75,3.5
2017-12-20,199.042,82.0,60.042,35.0,18.0,19.329,34.527,15.198,14.811,0.0,0.814,9.9,3.221,-1.9,217.042,4.13
2017-12-21,198.217,81.0,64.167,40.0,19.087,21.58,36.668,15.088,17.699,0.0,0.799,11.1,3.742,-1.6,217.304,3.792
2017-12-22,198.0,83.0,67.708,45.0,17.857,22.417,35.867,13.45,24.5,0.0,2.052,11.1,4.333,-1.6,215.857,4.87
2017-12-23,,85.0,73.583,52.0,,19.048,26.556,7.507,33.031,0.0,1.552,11.5,4.962,-0.5,,5.042
2017-12-24,,89.0,78.5,57.0,,14.312,16.406,2.094,33.021,28.0,1.083,12.8,7.588,2.5,,4.792
2017-12-25,192.333,81.0,60.417,45.0,9.067,10.582,13.842,3.26,12.059,0.0,0.823,10.7,7.908,4.3,201.4,3.667
2017-12-26,191.167,74.0,56.667,42.0,8.375,11.065,15.704,4.64,9.971,0.0,0.74,8.6,5.117,1.6,199.542,3.25
2017-12-27,190.75,72.0,50.833,32.0,5.083,7.334,10.008,2.674,5.49,0.0,0.576,7.2,4.346,2.8,195.833,2.348
2017-12-28,191.833,72.0,55.583,41.0,6.625,9.186,11.721,2.534,5.104,0.0,0.422,9.1,5.1,3.0,198.458,2.625
2017-12-29,193.625,80.0,66.167,48.0,10.625,10.984,13.333,2.349,12.114,0.0,0.438,9.8,5.958,2.2,204.25,3.333
2017-12-30,193.417,83.0,60.417,36.0,8.25,5.74,6.61,0.87,8.969,0.0,0.313,11.4,5.767,2.1,201.667,2.708
2017-12-31,194.609,80.0,69.917,54.0,10.043,9.979,11.448,1.469,11.458,0.0,0.927,9.7,5.325,2.2,204.652,3.5
2018-01-01,196.708,87.0,67.875,37.0,7.333,6.818,8.11,1.292,9.875,0.0,1.76,9.3,4.217,-1.9,204.042,3.042
2018-01-02,193.583,69.0,57.333,41.0,4.5,3.64,4.134,0.494,5.865,0.0,0.696,10.0,5.588,2.4,198.083,2.652
2018-01-03,193.542,74.0,58.208,34.0,5.375,3.932,4.466,0.534,4.302,0.0,0.287,11.4,5.342,1.6,198.917,2.125
2018-01-04,196.417,86.0,65.875,43.0,9.625,10.167,12.286,2.119,7.217,0.0,1.166,10.4,5.042,-0.5,206.042,3.417
2018-01-05,198.333,82.0,60.583,35.0,10.75,10.435,12.357,1.923,16.646,0.0,0.677,13.4,7.917,5.1,209.083,3.875
2018-01-06,193.696,77.0,63.542,45.0,5.957,3.72,3.863,0.143,10.114,0.0,0.208,8.6,5.429,3.6,199.652,2.375
2018-01-07,201.167,83.0,66.958,46.0,16.292,16.167,21.69,5.524,13.969,0.0,1.25,9.5,4.708,0.4,217.458,3.792
2018-01-08,201.583,82.0,59.958,40.0,15.792,16.906,24.377,7.471,19.073,0.0,1.792,11.5,6.15,0.5,217.375,4.167
2018-01-09,195.333,73.0,54.917,33.0,6.833,6.994,7.981,0.988,6.452,0.0,0.4,7.3,4.367,0.3,202.167,2.348
2018-01-10,198.25,83.0,69.5,56.0,18.125,21.257,27.724,6.467,14.958,0.0,2.08,7.1,3.217,-1.3,216.375,3.682
2018-01-11,196.478,79.0,61.875,36.0,12.304,10.674,15.43,4.757,12.26,0.0,0.589,12.1,6.658,3.2,208.783,2.833
2018-01-12,196.292,81.0,66.75,52.0,11.333,9.448,10.703,1.255,12.604,0.0,0.427,8.8,5.292,2.8,207.625,2.667
2018-01-13,199.304,86.0,64.083,37.0,10.696,7.776,9.333,1.557,8.094,0.0,0.271,12.3,5.067,-0.8,210.0,2.375
2018-01-14,198.5,83.0,65.792,40.0,10.792,10.526,12.365,1.839,10.198,0.0,0.604,12.0,5.046,-0.5,209.292,2.625
2018-01-15,199.083,86.0,77.583,62.0,18.333,21.26,29.615,8.354,14.646,2.0,0.708,9.9,5.383,1.2,217.417,3.542
2018-01-16,202.292,80.0,64.708,47.0,14.083,12.866,15.641,2.775,21.76,0.0,0.902,9.5,5.675,1.0,216.375,4.652
2018-01-17,201.5,83.0,58.667,35.0,14.125,13.521,21.849,8.328,12.792,0.0,0.841,10.2,4.838,-0.6,215.625,3.458
2018-01-18,196.458,80.0,65.667,53.0,9.292,10.099,11.984,1.885,9.854,0.0,0.74,9.1,5.871,1.9,205.75,2.458
2018-01-19,199.125,88.0,69.958,44.0,15.042,17.078,21.672,4.594,15.802,0.0,2.084,12.6,5.15,-0.9,214.167,3.75
2018-01-20,196.348,88.0,69.333,45.0,11.87,10.974,12.344,1.37,19.479,3.0,1.24,12.0,7.538,5.0,208.217,3.542
2018-01-21,197.917,80.0,54.875,38.0,9.292,11.005,16.047,5.042,8.729,0.0,0.844,10.0,5.929,0.7,207.208,3.083
2018-01-22,197.958,74.0,53.375,30.0,13.042,13.547,17.12,3.573,9.74,0.0,0.75,10.9,5.929,1.4,211.0,3.083
2018-01-23,200.667,81.0,61.417,42.0,13.958,17.358,23.996,6.637,22.008,0.0,2.943,12.6,6.433,0.2,214.625,4.13
2018-01-24,198.958,69.0,53.417,33.0,9.292,8.578,9.477,0.9,11.702,0.0,0.408,9.1,5.662,2.1,208.25,2.652
2018-01-25,201.632,80.0,59.667,37.0,13.737,17.915,24.202,6.287,14.708,0.0,2.404,8.2,4.967,0.0,215.368,3.833
2018-01-26,201.25,81.0,63.542,40.0,5.958,5.026,5.912,0.886,4.99,0.0,0.26,6.3,3.0,0.4,207.208,2.625
2018-01-27,202.913,82.0,65.25,43.0,7.913,8.599,9.849,1.25,9.969,0.0,0.896,8.8,3.858,0.4,210.826,2.958
2018-01-28,198.708,84.0,73.292,56.0,15.458,15.307,26.354,11.047,14.388,0.0,1.01,9.4,3.975,-0.5,214.167,3.875
2018-01-29,196.708,79.0,59.625,35.0,7.708,8.542,10.901,2.359,9.99,1.0,0.188,9.3,4.596,1.1,204.417,2.708
2018-01-30,197.958,81.0,62.208,33.0,16.083,18.593,23.75,5.158,15.271,0.0,1.75,10.7,4.275,-0.7,214.042,3.957
2018-01-31,197.125,88.0,77.167,70.0,17.25,16.307,20.792,4.484,17.406,15.0,0.657,5.9,4.388,2.4,214.375,3.625
2018-02-01,194.875,84.0,63.667,42.0,6.333,8.198,9.927,1.729,5.781,0.0,0.636,8.1,4.225,1.1,201.208,2.667
2018-02-02,198.458,83.0,66.0,44.0,14.792,16.542,21.922,5.38,15.208,0.0,1.573,10.4,4.733,-0.8,213.25,4.375
2018-02-03,199.13,90.0,80.5,57.0,14.348,13.896,15.479,1.583,34.208,6.0,0.927,11.0,6.238,0.7,213.478,4.292
2018-02-04,201.375,90.0,68.708,43.0,10.75,11.453,13.979,2.526,17.225,0.0,0.875,14.6,10.25,5.0,212.125,4.458
2018-02-05,203.25,87.0,63.792,31.0,18.083,17.13,21.255,4.125,21.509,0.0,1.229,12.4,6.408,1.4,221.333,3.75
2018-02-06,199.458,88.0,79.0,63.0,18.583,19.591,24.078,4.487,16.654,7.0,1.507,13.1,8.396,5.7,218.042,3.87
2018-02-07,201.833,91.0,78.5,65.0,21.542,20.622,36.645,16.023,24.452,0.0,2.384,12.5,8.621,3.9,223.375,4.87
2018-02-08,197.826,73.0,64.6,53.0,6.174,4.435,4.974,0.539,5.722,0.0,0.292,8.8,5.735,3.2,204.0,2.167
2018-02-09,198.833,71.0,61.458,52.0,7.333,8.13,10.083,1.953,12.364,0.0,1.323,7.5,4.288,1.9,206.167,3.167
2018-02-10,199.478,78.0,58.167,35.0,5.043,2.391,2.51,0.12,8.938,0.0,0.26,7.1,3.367,0.9,204.522,2.0
2018-02-11,196.042,87.0,77.583,61.0,7.25,7.427,8.365,0.937,13.156,2.0,0.542,4.4,2.588,0.7,203.292,2.833
2018-02-12,197.875,85.0,64.333,39.0,11.667,10.792,15.448,4.656,10.615,0.0,0.676,9.3,4.417,-1.1,209.542,3.167
2018-02-13,197.583,79.0,60.0,44.0,11.75,13.921,18.348,4.426,18.062,0.0,1.804,10.2,6.283,2.9,209.333,3.913
2018-02-14,196.042,67.0,54.208,45.0,5.917,5.01,5.578,0.568,11.219,0.0,0.326,7.5,4.738,2.9,201.958,2.542
2018-02-15,196.167,75.0,58.5,41.0,10.417,17.87,21.318,3.448,9.99,0.0,1.49,7.3,4.267,0.7,206.583,2.792
2018-02-16,195.667,73.0,58.292,34.0,12.25,13.099,16.563,3.464,16.594,0.0,1.334,12.3,7.246,3.9,207.917,3.708
2018-02-17,196.652,80.0,69.375,56.0,6.957,5.172,5.385,0.214,18.156,2.0,0.344,7.2,4.712,1.4,203.609,3.625
2018-02-18,198.833,84.0,62.958,35.0,13.417,20.031,24.427,4.396,22.833,0.0,2.011,11.6,5.15,-1.2,212.25,4.75
2018-02-19,198.667,93.0,85.167,62.0,24.833,22.729,25.406,2.677,18.792,19.0,0.698,11.0,8.488,5.6,223.5,4.125
2018-02-20,195.292,93.0,70.333,43.0,16.792,18.478,29.472,10.994,16.243,0.0,1.913,15.1,11.579,7.7,212.083,4.87
2018-02-21,194.333,64.0,52.125,41.0,6.25,6.024,6.434,0.41,23.539,0.0,0.441,9.6,7.883,5.7,200.583,2.727
2018-02-22,195.3,75.0,57.75,39.0,11.45,12.241,13.854,1.613,37.344,0.0,0.876,11.9,7.342,2.6,206.75,3.458
2018-02-23,193.917,58.0,45.375,23.0,5.75,4.51,4.854,0.344,16.99,0.0,0.396,13.4,8.608,4.5,199.667,2.583
2018-02-24,199.043,74.0,57.875,37.0,11.348,13.141,14.406,1.266,21.698,0.0,1.823,13.0,6.675,1.4,210.391,3.208
