date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,CO_mean,PM25_mean,TEMP_max,TEMP_mean,TEMP_min
2015-09-16,26.562,47.741,21.18,0.875,22.638,4.783,17.417,,,
2015-09-17,22.5,36.292,13.792,1.0,19.354,4.042,14.042,,,
2015-09-18,18.75,30.438,11.688,2.042,18.27,3.167,13.417,,,
2015-09-19,13.916,21.396,7.479,1.25,17.312,2.625,11.792,,,
2015-09-20,13.0,19.48,6.479,1.458,17.084,3.792,13.583,,,
2015-09-21,19.77,30.271,10.5,2.208,20.938,4.5,15.958,,,
2015-09-22,22.084,34.229,12.146,1.875,26.146,4.458,20.875,,,
2015-09-23,17.104,23.854,6.75,1.708,25.229,3.292,18.417,,,
2015-09-24,20.416,36.084,15.666,0.542,15.502,3.875,11.417,,,
2015-09-25,18.524,29.302,10.778,1.087,11.792,3.333,7.833,,,
2015-09-26,18.77,27.979,9.208,1.792,16.292,4.042,12.0,,,
2015-09-27,16.77,20.688,3.917,2.083,23.688,3.917,17.625,,,
2015-09-28,25.125,43.354,18.229,2.208,22.104,4.417,19.625,,,
2015-09-29,24.834,41.688,16.854,2.708,19.521,4.333,17.25,,,
2015-09-30,20.35,38.256,17.907,1.167,16.125,4.217,14.292,,,
2015-10-01,10.208,19.104,8.896,0.417,16.77,2.958,10.208,,,
2015-10-02,12.146,19.104,6.958,1.125,14.312,2.917,11.292,,,
2015-10-03,9.938,14.916,4.979,1.167,14.688,2.375,10.833,,,
2015-10-04,12.271,16.396,4.125,1.375,22.584,3.0,15.708,,,
2015-10-05,22.042,36.708,14.666,1.833,13.354,3.792,11.167,,,
2015-10-06,19.792,32.646,12.855,1.125,11.0,3.417,10.083,,,
2015-10-07,20.708,32.0,11.292,1.833,10.458,3.833,9.833,,,
2015-10-08,24.996,46.09,21.094,1.522,20.188,4.542,17.958,,,
2015-10-09,20.292,40.562,20.271,1.417,31.542,4.5,28.5,,,
2015-10-10,15.208,26.125,10.917,1.0,16.125,3.417,15.625,,,
2015-10-11,4.938,6.104,1.166,1.0,14.98,2.042,14.208,,,
2015-10-12,5.188,6.584,1.396,1.0,12.0,1.833,12.333,,,
2015-10-13,18.208,26.521,8.312,1.042,14.834,2.958,13.957,,,
2015-10-14,29.428,53.331,23.903,1.375,20.604,4.609,19.708,,,
2015-10-15,32.666,55.334,22.667,2.417,27.75,5.458,26.375,,,
2015-10-16,25.146,37.854,12.708,3.25,29.604,4.75,27.417,,,
2015-10-17,22.312,36.5,14.188,1.75,20.604,5.0,18.125,,,
2015-10-18,19.792,28.896,9.104,2.083,19.938,4.792,16.208,,,
2015-10-19,29.375,52.646,23.27,2.083,21.021,5.375,19.625,,,
2015-10-20,31.875,50.646,18.771,2.417,33.438,5.708,29.042,,,
2015-10-21,31.845,49.91,18.065,2.522,46.108,6.0,38.875,,,
2015-10-22,28.708,44.146,15.438,2.083,36.646,6.042,31.875,,,
2015-10-23,31.542,53.688,22.146,1.625,38.25,5.875,34.083,,,
2015-10-24,21.667,29.875,8.208,1.708,48.417,5.083,41.292,,,
2015-10-25,13.188,17.958,4.771,1.75,19.667,3.75,16.417,,,
2015-10-26,24.458,43.646,19.188,1.708,14.042,3.917,14.458,,,
2015-10-27,19.208,29.416,10.208,1.917,21.708,3.208,15.583,,,
2015-10-28,16.944,25.87,8.926,1.542,19.084,2.609,13.792,,,
2015-10-29,25.854,48.312,22.458,2.167,21.416,4.208,19.875,,,
2015-10-30,23.0,37.125,14.125,2.167,19.896,3.958,20.125,,,
2015-10-31,19.312,30.458,11.146,1.625,10.562,4.083,12.125,,,
2015-11-01,19.938,31.438,11.5,1.292,14.354,4.958,15.083,,,
2015-11-02,19.566,30.413,10.847,0.609,12.833,3.333,14.708,,,
2015-11-03,26.312,42.52,16.208,0.917,27.604,5.333,27.5,,,
2015-11-04,31.062,59.812,28.75,0.917,23.562,5.333,24.75,,,
2015-11-05,31.333,52.938,21.604,1.167,27.25,5.542,25.958,,,
2015-11-06,27.938,52.188,24.25,1.25,30.792,5.875,25.958,,,
2015-11-07,21.625,37.479,15.854,0.417,30.562,4.917,24.25,,,
2015-11-08,7.334,9.916,2.583,0.042,9.896,1.875,8.167,,,
2015-11-09,11.938,16.875,4.938,0.0,10.02,2.708,7.875,,,
2015-11-10,15.875,23.98,8.104,0.125,9.333,3.125,7.958,,,
2015-11-11,25.814,49.877,24.062,0.625,7.375,4.783,10.375,,,
2015-11-12,22.792,38.312,15.521,1.0,7.521,3.958,10.375,,,
2015-11-13,21.938,37.146,15.208,0.083,13.146,3.875,10.583,,,
2015-11-14,17.375,33.208,15.834,0.0,16.25,4.792,12.625,,,
2015-11-15,10.5,13.771,3.271,0.167,10.375,3.083,8.917,,,
2015-11-16,23.0,46.167,23.166,0.625,13.666,4.708,13.708,,,
2015-11-17,20.089,36.567,16.478,0.043,13.48,4.667,12.542,,,
2015-11-18,23.458,45.875,22.416,0.0,13.104,4.792,9.667,,,
2015-11-19,21.146,38.562,17.416,1.208,10.813,4.083,10.609,,,
2015-11-20,22.521,45.229,22.708,1.042,13.188,4.625,12.417,,,
2015-11-21,27.396,51.104,23.708,1.042,13.729,5.708,14.583,,,
2015-11-22,24.542,36.521,11.98,2.083,24.104,6.083,22.25,,,
2015-11-23,20.5,37.708,17.208,1.5,25.854,5.458,22.125,,,
2015-11-24,17.5,33.562,16.062,1.125,9.978,4.667,9.083,,,
2015-11-25,21.228,44.106,22.878,0.583,10.021,4.348,10.75,,,
2015-11-26,10.5,15.812,5.312,0.417,7.479,2.333,9.875,,,
2015-11-27,10.646,15.396,4.75,0.375,8.625,2.292,9.792,,,
2015-11-28,17.875,26.292,8.416,0.708,13.812,3.583,16.0,,,
2015-11-29,15.042,23.021,7.979,0.292,14.77,4.625,19.5,,,
2015-11-30,22.309,48.451,26.142,0.565,23.104,5.5,22.542,,,
2015-12-01,32.562,70.25,37.688,0.792,26.229,6.708,28.0,,,
2015-12-02,24.666,49.584,24.916,1.5,21.416,5.542,22.208,,,
2015-12-03,10.5,14.334,3.833,0.958,22.875,3.208,19.25,,,
2015-12-04,9.02,12.458,3.438,0.625,13.084,3.292,13.958,,,
2015-12-05,7.771,10.188,2.417,0.5,13.958,2.417,13.625,,,
2015-12-06,19.854,29.125,9.271,1.208,21.562,5.0,20.625,,,
2015-12-07,30.042,67.688,37.646,1.542,24.229,6.792,22.375,,,
2015-12-08,28.0,71.229,43.23,0.417,10.74,6.375,16.889,,,
2015-12-09,24.2,50.322,26.122,1.083,10.084,4.522,9.5,,,
2015-12-10,24.167,42.708,18.542,0.333,12.584,3.958,8.0,,,
2015-12-11,15.5,25.312,9.812,0.5,16.875,3.375,11.708,,,
2015-12-12,19.854,32.479,12.625,1.0,16.458,4.917,13.75,,,
2015-12-13,19.729,29.208,9.48,0.625,11.334,4.625,10.375,,,
2015-12-14,28.27,59.292,31.02,0.5,10.438,5.458,9.833,,,
2015-12-15,18.833,33.896,15.062,0.292,14.979,4.25,12.042,,,
2015-12-16,10.667,14.688,4.02,1.0,19.792,3.042,17.917,,,
2015-12-17,14.084,21.668,7.584,0.957,8.75,2.5,7.583,,,
2015-12-18,18.625,44.146,25.52,1.5,12.042,3.625,9.333,,,
2015-12-19,25.896,53.375,27.479,0.917,13.084,6.125,12.375,,,
2015-12-20,17.896,30.354,12.458,0.458,12.417,4.542,10.958,,,
2015-12-21,23.542,46.854,23.312,0.0,17.75,5.292,12.792,,,
2015-12-22,28.882,77.602,48.72,0.435,18.34,7.773,15.174,,,
2015-12-23,27.658,52.619,24.96,0.583,27.854,6.217,19.708,,,
2015-12-24,27.75,75.208,47.458,0.25,26.23,7.167,19.0,,,
2015-12-25,20.75,31.334,10.583,1.083,17.104,3.833,15.708,,,
2015-12-26,20.062,38.792,18.73,2.375,36.042,5.458,31.042,,,
2015-12-27,20.146,29.5,9.354,1.875,43.5,6.333,34.792,,,
2015-12-28,21.188,35.708,14.521,1.083,16.812,4.083,15.333,,,
2015-12-29,15.354,22.916,7.562,1.375,13.417,4.083,14.042,,,
2015-12-30,19.042,35.104,16.062,0.583,15.271,5.167,15.292,,,
2015-12-31,13.312,16.479,3.167,1.25,27.312,4.625,23.792,,,
2016-01-01,14.833,20.458,5.625,0.25,18.416,5.0,17.667,,,
2016-01-02,16.476,20.703,4.226,0.208,24.312,4.435,18.292,,,
2016-01-03,16.396,20.479,4.083,0.208,18.312,4.333,15.625,,,
2016-01-04,23.188,33.166,9.979,1.667,35.854,6.375,30.583,,,
2016-01-05,22.958,42.812,19.854,0.75,21.042,6.042,20.208,,,
2016-01-06,20.896,32.125,11.229,0.625,10.021,4.042,10.167,,,
2016-01-07,26.167,50.875,24.708,1.458,18.958,4.958,15.708,,,
2016-01-08,17.542,23.292,5.75,0.167,12.75,4.208,8.792,,,
2016-01-09,11.458,13.25,1.792,0.75,19.25,3.75,18.042,,,
2016-01-10,18.334,26.0,7.666,0.667,20.938,3.917,18.708,,,
2016-01-11,15.58,21.602,6.022,0.565,7.044,2.875,8.043,,,
2016-01-12,12.958,16.27,3.312,1.0,14.062,3.375,17.042,,,
2016-01-13,12.292,15.812,3.52,0.958,18.896,3.5,19.583,,,
2016-01-14,11.625,15.438,3.812,0.167,7.812,2.25,8.625,,,
2016-01-15,8.584,10.5,1.916,0.083,5.562,2.5,6.958,,,
2016-01-16,19.6,26.839,7.239,0.292,7.0,3.652,6.75,,,
2016-01-17,27.77,59.229,31.458,0.042,10.146,5.958,9.167,,,
2016-01-18,28.792,55.521,26.729,2.75,11.666,5.375,12.75,,,
2016-01-19,28.688,43.979,15.292,1.625,30.604,6.375,29.958,,,
2016-01-20,12.438,15.292,2.854,1.583,26.271,4.917,24.333,,,
2016-01-21,11.458,15.062,3.604,1.375,21.125,4.25,22.792,,,
2016-01-22,6.479,7.416,0.938,0.125,13.625,2.792,12.458,,,
2016-01-23,14.646,19.125,4.479,0.083,10.5,2.75,10.792,,,
2016-01-24,15.804,20.554,4.75,0.522,8.25,2.875,7.917,,,
2016-01-25,29.688,53.438,23.75,0.542,13.166,4.833,13.625,,,
2016-01-26,31.938,63.334,31.396,1.167,17.875,6.25,18.958,,,
2016-01-27,9.104,11.021,1.916,0.167,17.938,3.083,15.083,,,
2016-01-28,31.084,56.688,25.604,0.458,18.438,6.667,17.333,,,
2016-01-29,24.021,33.792,9.771,1.167,28.854,5.25,18.5,,,
2016-01-30,12.98,17.266,4.286,0.583,18.75,3.652,18.458,,,
2016-01-31,21.625,32.02,10.396,0.208,12.917,4.167,12.125,,,
2016-02-01,16.75,22.52,5.771,0.792,15.042,3.292,13.042,,,
2016-02-02,14.625,18.834,4.208,0.958,6.5,2.833,8.5,,,
2016-02-03,27.75,49.292,21.542,0.583,9.292,4.917,9.875,,,
2016-02-04,31.52,49.229,17.708,1.917,15.875,5.292,15.375,,,
2016-02-05,10.5,12.855,2.354,0.125,14.042,3.542,11.917,,,
2016-02-06,12.312,16.062,3.75,0.667,20.25,4.083,19.0,,,
2016-02-07,17.782,26.022,8.239,0.435,12.0,3.625,12.958,,,
2016-02-08,21.23,33.23,12.0,0.333,12.27,3.667,10.708,,,
2016-02-09,11.02,14.125,3.104,0.042,9.084,2.708,9.292,,,
2016-02-10,10.792,14.708,3.917,0.0,9.0,2.417,8.875,,,
2016-02-11,9.416,13.562,4.146,0.0,9.354,2.667,9.625,,,
2016-02-12,9.708,11.834,2.125,0.0,9.021,2.667,7.583,,,
2016-02-13,21.687,31.766,10.079,1.417,15.145,4.333,15.958,,,
2016-02-14,18.042,24.02,5.979,1.542,30.826,4.435,30.696,,,
2016-02-15,22.146,35.375,13.23,0.292,14.854,4.583,16.667,,,
2016-02-16,20.854,34.625,13.771,0.708,17.042,3.75,15.875,,,
2016-02-17,5.375,6.104,0.729,0.375,30.521,2.458,22.042,,,
2016-02-18,11.667,15.208,3.542,0.333,8.479,2.375,7.458,,,
2016-02-19,13.834,17.104,3.271,0.417,10.104,2.75,10.958,,,
2016-02-20,8.0,9.938,1.938,0.042,28.166,3.125,19.625,,,
2016-02-21,17.292,26.146,8.854,0.708,17.021,4.083,16.667,,,
2016-02-22,23.312,35.312,12.0,1.167,18.48,4.167,12.333,,,
2016-02-23,14.374,20.562,6.188,0.348,9.958,3.417,11.583,,,
2016-02-24,16.584,22.771,6.188,0.042,11.333,3.292,12.125,,,
2016-02-25,18.73,30.854,12.125,0.333,16.23,3.833,20.208,,,
2016-02-26,15.646,18.396,2.75,0.917,21.75,4.25,22.167,,,
2016-02-27,27.664,50.655,22.991,1.125,15.5,6.0,18.417,,,
2016-02-28,23.708,41.625,17.916,0.375,13.48,4.792,14.833,,,
2016-02-29,,,,,,,,,,
2016-03-01,33.25,54.979,21.729,2.208,22.354,5.208,23.167,,,
2016-03-02,11.334,13.458,2.125,0.208,18.375,3.667,15.917,,,
2016-03-03,18.916,29.458,10.542,0.042,16.917,4.083,16.25,,,
2016-03-04,22.188,32.666,10.48,0.333,10.73,3.875,12.958,,,
2016-03-05,24.396,32.0,7.604,0.375,13.812,4.208,14.208,,,
2016-03-06,16.0,20.042,4.042,0.583,20.396,3.458,18.625,,,
2016-03-07,11.021,14.396,3.375,0.5,12.792,2.792,13.417,,,
2016-03-08,7.847,10.14,2.292,0.0,12.208,2.5,11.958,,,
2016-03-09,8.062,10.354,2.292,0.625,16.333,3.125,15.792,,,
2016-03-10,14.396,17.916,3.52,1.542,21.125,3.875,20.125,,,
2016-03-11,23.667,31.646,7.979,1.042,19.104,4.875,19.5,,,
2016-03-12,29.084,35.042,5.958,1.708,18.98,4.917,19.667,,,
2016-03-13,25.774,33.216,7.442,1.5,20.739,4.182,19.304,,,
2016-03-14,16.602,23.07,6.468,0.174,18.618,3.542,19.0,,,
2016-03-15,14.458,20.417,5.958,0.417,13.667,3.625,13.625,,,
2016-03-16,20.812,34.292,13.479,0.708,15.438,4.0,14.167,,,
2016-03-17,30.812,52.812,22.0,0.833,28.52,5.917,27.375,,,
2016-03-18,31.104,41.292,10.188,1.833,24.354,5.375,25.292,,,
2016-03-19,25.584,31.688,6.104,2.333,30.625,6.125,29.458,,,
2016-03-20,24.646,29.562,4.917,1.583,34.458,4.917,28.875,,,
2016-03-21,14.823,19.352,4.53,0.174,18.065,3.25,12.348,,,
2016-03-22,19.75,25.188,5.438,0.708,20.188,3.792,20.042,,,
2016-03-23,29.958,44.5,14.542,1.375,23.479,4.458,22.083,,,
2016-03-24,24.062,34.666,10.605,0.667,22.854,4.542,22.417,,,
2016-03-25,19.104,26.75,7.646,0.792,12.77,3.792,13.958,,,
2016-03-26,14.27,17.771,3.5,0.5,13.604,3.458,13.167,,,
2016-03-27,15.454,20.358,4.904,0.292,22.646,3.783,22.125,,,
2016-03-28,15.083,18.667,3.583,0.833,22.375,3.667,23.125,,,
2016-03-29,28.542,37.25,8.708,1.917,28.375,4.542,26.292,,,
2016-03-30,21.688,29.23,7.542,1.292,45.5,4.458,33.208,,,
2016-03-31,25.479,34.562,9.084,0.375,17.896,4.5,17.708,,,
2016-04-01,25.875,40.312,14.438,1.083,32.229,4.875,21.917,,,
2016-04-02,23.75,40.375,16.625,1.708,25.584,5.583,18.625,,,
2016-04-03,27.688,37.0,9.312,2.292,18.688,4.25,13.542,,,
2016-04-04,19.11,31.492,12.382,0.818,9.5,3.667,5.375,,,
2016-04-05,15.354,23.188,7.834,0.958,10.854,3.333,8.739,,,
2016-04-06,32.292,50.854,18.562,1.542,17.0,4.667,15.292,,,
2016-04-07,13.438,18.312,4.875,0.333,13.646,3.208,6.208,,,
2016-04-08,22.062,33.729,11.666,0.75,18.312,4.75,12.5,,,
2016-04-09,27.604,44.666,17.062,1.417,25.312,5.667,20.875,,,
2016-04-10,21.812,30.354,8.542,3.208,44.229,5.875,30.75,,,
2016-04-11,16.708,25.438,8.73,1.375,25.02,3.667,17.542,,,
2016-04-12,22.125,34.25,12.125,1.875,17.958,3.958,17.417,,,
2016-04-13,25.03,39.479,14.449,1.167,20.479,4.087,12.75,,,
2016-04-14,22.375,35.0,12.625,1.208,22.042,4.167,16.625,,,
2016-04-15,23.52,35.896,12.375,1.458,26.916,5.167,22.0,,,
2016-04-16,22.729,32.521,9.792,3.167,21.708,4.375,17.25,,,
2016-04-17,3.875,4.834,0.958,0.875,14.354,2.458,12.0,,,
2016-04-18,12.084,16.604,4.52,1.542,19.025,3.208,13.292,,,
2016-04-19,11.979,15.458,3.48,1.458,23.146,3.167,17.75,,,
2016-04-20,27.32,38.36,11.041,4.348,26.646,5.417,24.458,,,
2016-04-21,19.125,29.271,10.145,1.292,22.75,4.042,12.833,,,
2016-04-22,11.771,16.875,5.104,0.542,19.916,3.292,13.792,,,
2016-04-23,20.146,28.042,7.896,1.125,46.604,5.125,34.292,,,
2016-04-24,20.896,26.125,5.229,1.958,48.25,6.25,34.0,,,
2016-04-25,33.313,56.984,23.67,2.708,40.166,5.957,26.833,,,
2016-04-26,34.074,49.789,15.716,3.913,38.938,5.5,25.125,,,
2016-04-27,23.396,33.229,9.833,0.75,20.333,4.25,11.667,,,
2016-04-28,12.729,18.229,5.5,0.375,14.333,2.667,8.375,,,
2016-04-29,12.938,18.854,5.916,0.917,13.605,3.083,11.708,,,
2016-04-30,19.708,28.52,8.812,1.875,20.042,3.958,18.208,,,
2016-05-01,12.562,14.792,2.229,1.708,21.25,3.5,16.625,,,
2016-05-02,24.204,34.922,10.718,2.87,31.468,5.292,26.458,,,
2016-05-03,7.562,10.062,2.5,0.375,16.646,2.708,12.75,,,
2016-05-04,3.375,3.688,0.312,1.458,23.458,2.042,17.875,,,
2016-05-05,14.354,16.792,2.438,1.708,27.396,4.25,20.042,,,
2016-05-06,27.125,40.375,13.25,0.667,24.312,4.5,16.667,,,
2016-05-07,15.646,19.98,4.334,0.583,44.75,3.458,27.417,,,
2016-05-08,21.458,27.271,5.812,0.75,40.75,4.5,24.083,,,
2016-05-09,24.646,39.41,14.764,0.125,19.562,5.435,10.583,,,
2016-05-10,21.674,40.718,19.044,0.0,18.391,5.042,9.826,,,
2016-05-11,15.166,21.25,6.084,0.0,12.812,3.083,7.458,,,
2016-05-12,29.104,45.208,16.104,0.583,15.458,4.958,13.125,,,
2016-05-13,22.084,35.854,13.771,0.792,20.958,4.583,17.292,,,
2016-05-14,23.062,31.208,8.146,1.708,21.604,4.5,21.875,,,
2016-05-15,18.021,24.042,6.021,2.208,28.812,4.042,22.708,,,
2016-05-16,15.875,23.521,7.646,0.083,20.084,3.583,15.167,,,
2016-05-17,23.39,40.072,16.682,1.0,22.604,4.417,17.042,,,
2016-05-18,35.375,51.062,15.688,2.0,24.875,5.625,22.167,,,
2016-05-19,33.438,45.354,11.916,2.5,26.167,4.833,21.917,,,
2016-05-20,29.23,39.958,10.729,3.167,24.896,4.708,22.125,,,
2016-05-21,24.438,33.854,9.417,2.958,32.146,4.875,26.083,,,
2016-05-22,22.125,27.75,5.625,2.333,36.208,4.333,29.792,,,
2016-05-23,24.559,35.0,10.441,1.917,30.438,4.478,24.25,,,
2016-05-24,26.733,38.824,12.09,1.913,24.917,4.042,19.826,,,
2016-05-25,22.479,35.166,12.688,0.292,18.084,4.333,12.792,,,
2016-05-26,29.708,49.646,19.938,3.083,51.125,5.708,37.167,,,
2016-05-27,18.833,23.125,4.292,1.292,60.562,5.167,48.083,,,
2016-05-28,21.625,28.229,6.604,0.375,31.938,5.208,27.417,,,
2016-05-29,16.542,21.084,4.542,0.083,21.854,5.208,18.083,,,
2016-05-30,15.292,19.979,4.688,1.083,31.48,4.167,27.25,,,
2016-05-31,19.288,28.712,9.424,0.348,25.73,4.333,23.833,,,
2016-06-01,20.792,27.416,6.625,1.625,31.916,4.0,24.583,,,
2016-06-02,14.896,22.438,7.542,0.333,14.5,3.375,11.625,,,
2016-06-03,24.896,34.625,9.729,1.25,20.792,4.167,18.292,,,
2016-06-04,19.0,27.062,8.062,0.667,17.416,3.958,12.042,,,
2016-06-05,13.125,16.604,3.479,0.0,6.312,3.458,3.5,,,
2016-06-06,29.576,44.86,15.284,0.917,16.958,4.696,14.125,,,
2016-06-07,25.542,39.646,14.104,0.042,16.334,4.583,14.0,,,
2016-06-08,22.27,35.334,13.062,1.958,22.458,4.667,18.292,,,
2016-06-09,19.062,29.667,10.605,1.625,28.73,4.042,19.81,,,
2016-06-10,21.792,32.625,10.834,2.292,28.542,4.583,22.333,,,
2016-06-11,17.438,26.188,8.75,3.042,31.062,4.125,21.833,,,
2016-06-12,13.645,17.875,4.23,1.0,21.5,3.292,11.875,,,
2016-06-13,15.208,23.312,8.104,1.125,18.84,3.125,12.261,,,
2016-06-14,17.154,26.347,9.193,1.174,24.275,3.417,16.083,,,
2016-06-15,21.084,30.979,9.896,2.417,30.625,3.958,22.625,,,
2016-06-16,14.062,25.417,11.354,0.292,25.938,3.667,18.417,,,
2016-06-17,8.292,10.375,2.084,0.0,18.666,3.0,17.792,,,
2016-06-18,20.396,26.604,6.208,1.542,29.48,4.958,23.5,,,
2016-06-19,14.75,18.416,3.667,0.458,17.667,3.208,11.125,,,
2016-06-20,15.029,23.1,8.07,0.0,21.208,2.957,12.25,,,
2016-06-21,12.667,19.438,6.77,0.0,16.354,2.458,9.625,,,
2016-06-22,22.062,43.417,21.354,0.0,12.98,4.125,7.875,,,
2016-06-23,15.229,21.708,6.48,0.0,15.062,3.0,10.458,,,
2016-06-24,9.688,16.375,6.688,0.25,24.667,2.5,15.333,,,
2016-06-25,4.729,5.542,0.812,0.0,15.958,1.833,13.0,,,
2016-06-26,4.458,5.0,0.542,0.0,25.666,2.333,21.917,,,
2016-06-27,25.604,38.938,13.333,0.417,26.812,4.958,22.333,,,
2016-06-28,29.042,44.854,15.812,0.0,14.479,5.083,10.542,,,
2016-06-29,26.104,46.125,20.021,0.417,15.0,4.917,9.042,,,
2016-06-30,23.587,41.496,17.908,0.783,17.708,4.333,11.25,,,
2016-07-01,23.646,46.833,23.188,1.25,20.729,3.542,14.0,,,
2016-07-02,2.0,3.792,1.792,0.0,14.271,0.833,7.958,,,
2016-07-03,10.02,15.75,5.73,1.083,25.208,3.167,11.625,,,
2016-07-04,14.786,24.728,9.942,1.0,21.98,3.391,11.333,,,
2016-07-05,15.854,32.958,17.104,1.208,24.708,3.208,17.083,,,
2016-07-06,12.062,23.5,11.438,2.208,22.875,2.458,15.667,,,
2016-07-07,19.23,35.834,16.604,2.292,31.0,3.625,19.0,,,
2016-07-08,15.355,35.646,20.292,0.583,11.604,2.875,6.417,,,
2016-07-09,22.312,49.02,26.708,1.5,24.208,5.208,12.583,,,
2016-07-10,18.542,26.771,8.23,1.583,33.458,3.708,16.583,,,
2016-07-11,10.416,26.562,16.145,0.042,16.5,2.833,8.583,,,
2016-07-12,5.562,12.058,6.496,0.0,13.77,2.125,5.917,,,
2016-07-13,7.667,10.056,2.389,0.0,10.312,2.0,5.667,,,
2016-07-14,7.438,9.688,2.25,0.25,30.562,2.375,18.375,,,
2016-07-15,12.646,21.25,8.604,0.333,16.542,3.083,10.333,,,
2016-07-16,15.958,27.062,11.104,1.292,31.104,3.667,15.25,,,
2016-07-17,4.229,5.125,0.896,0.0,20.688,2.375,14.042,,,
2016-07-18,8.644,10.774,2.13,0.833,28.875,3.391,21.0,,,
2016-07-19,15.167,20.604,5.438,1.333,33.892,3.958,21.13,,,
2016-07-20,19.479,30.75,11.271,2.208,23.125,4.417,15.75,,,
2016-07-21,13.25,21.458,8.208,1.0,13.854,2.958,11.208,,,
2016-07-22,11.562,18.708,7.146,0.417,11.479,2.583,9.542,,,
2016-07-23,21.062,29.104,8.041,2.75,35.125,4.292,26.292,,,
2016-07-24,14.625,19.708,5.083,2.125,35.167,3.25,18.708,,,
2016-07-25,22.322,36.61,14.288,2.826,33.19,4.375,17.833,,,
2016-07-26,16.375,25.542,9.166,0.542,28.312,2.875,16.375,,,
2016-07-27,17.48,25.542,8.062,1.792,26.021,3.333,18.833,,,
2016-07-28,22.146,34.188,12.042,1.625,37.0,3.667,22.25,,,
2016-07-29,19.125,32.896,13.771,2.0,26.646,3.667,16.208,,,
2016-07-30,24.166,37.0,12.834,3.125,27.416,4.083,16.708,,,
2016-07-31,18.25,27.062,8.812,2.5,22.438,3.0,14.667,,,
2016-08-01,16.228,22.15,5.923,0.667,32.229,2.913,21.458,,,
2016-08-02,12.536,19.102,6.567,0.292,33.142,2.917,22.958,,,
2016-08-03,15.645,23.854,8.208,0.708,33.562,3.792,22.708,,,
2016-08-04,23.02,32.979,9.958,1.833,41.77,4.25,27.833,,,
2016-08-05,20.75,30.354,9.604,1.875,43.334,4.333,27.625,,,
2016-08-06,18.166,28.166,10.0,1.417,32.896,3.583,20.167,,,
2016-08-07,15.084,22.354,7.27,1.458,21.771,2.833,11.917,,,
2016-08-08,17.188,32.5,15.312,1.833,18.938,3.083,12.583,,,
2016-08-09,17.489,26.541,9.052,0.957,32.188,3.833,18.292,,,
2016-08-10,20.688,31.062,10.375,1.875,20.292,4.708,16.708,,,
2016-08-11,20.188,26.98,6.792,2.542,21.833,4.125,18.708,,,
2016-08-12,19.562,24.334,4.771,1.042,36.896,4.625,27.542,,,
2016-08-13,13.666,16.083,2.416,2.125,51.02,4.833,30.208,,,
2016-08-14,4.958,5.875,0.916,0.083,36.104,2.125,22.75,,,
2016-08-15,5.82,7.117,1.297,0.0,46.458,2.261,24.75,,,
2016-08-16,7.896,11.125,3.229,0.0,34.042,2.292,17.958,,,
2016-08-17,14.104,20.875,6.771,0.542,18.25,3.042,11.417,,,
2016-08-18,18.938,25.916,6.979,0.708,21.125,3.917,15.625,,,
2016-08-19,18.917,25.792,6.875,1.75,38.416,3.958,22.375,,,
2016-08-20,13.104,17.48,4.375,0.917,29.23,3.0,16.208,,,
2016-08-21,11.25,14.458,3.208,0.833,27.958,3.042,14.667,,,
2016-08-22,12.062,19.666,7.604,0.5,21.166,2.417,10.75,,,
2016-08-23,16.055,23.102,7.047,0.955,14.696,2.958,10.739,,,
2016-08-24,18.479,28.542,10.062,0.667,15.104,3.542,11.0,,,
2016-08-25,18.042,32.167,14.125,1.333,23.646,3.208,11.708,,,
2016-08-26,12.833,21.354,8.52,0.208,20.271,2.5,9.708,,,
2016-08-27,15.292,22.208,6.916,0.875,14.355,3.25,8.125,,,
2016-08-28,10.354,13.834,3.479,0.0,14.062,2.875,8.417,,,
2016-08-29,8.907,13.688,4.78,0.0,12.729,1.696,6.083,,,
2016-08-30,7.27,9.958,2.688,0.0,14.688,1.583,8.375,,,
2016-08-31,4.52,5.458,0.938,0.333,24.125,1.875,15.958,,,
2016-09-01,15.395,18.416,3.021,0.75,43.771,4.417,29.917,,,
2016-09-02,21.854,31.208,9.354,0.292,42.584,4.708,25.792,,,
2016-09-03,17.438,25.229,7.792,0.417,26.312,3.167,15.75,,,
2016-09-04,10.542,15.604,5.062,0.042,17.938,2.542,9.25,,,
2016-09-05,9.77,16.229,6.458,0.083,13.395,2.375,7.958,,,
2016-09-06,18.098,35.402,17.304,0.609,26.354,3.917,17.083,,,
2016-09-07,20.354,37.167,16.812,1.458,29.958,3.958,16.417,,,
2016-09-08,16.23,20.938,4.708,0.083,32.25,3.333,19.208,,,
2016-09-09,17.958,24.896,6.938,0.125,32.542,3.958,22.542,,,
2016-09-10,22.292,29.938,7.646,0.667,35.167,4.792,26.625,,,
2016-09-11,16.042,19.25,3.208,1.75,41.188,4.375,27.708,,,
2016-09-12,20.832,30.62,9.789,0.125,17.979,4.13,10.417,,,
2016-09-13,17.104,23.688,6.583,0.208,9.77,3.417,6.25,,,
2016-09-14,18.708,26.5,7.792,0.167,12.938,3.5,9.167,,,
2016-09-15,20.042,28.979,8.938,0.542,18.542,3.708,13.792,,,
2016-09-16,27.062,36.396,9.333,1.708,41.396,4.792,23.917,,,
