date,SPM_mean,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,TEMP_max,TEMP_mean,TEMP_min
2011-08-21,10.02075,100.0,97.5,89.0,5.3125,7.292,1.979,,0.2085,186.0,176.208,167.0
2011-08-22,11.0415,100.0,96.667,82.0,8.6665,13.207999999999998,4.5415,,0.29200000000000004,220.0,192.292,172.0
2011-08-23,20.34375,100.0,95.292,82.0,8.375,13.354,4.979,,0.4375,243.0,214.958,190.0
2011-08-24,26.08325,100.0,84.542,59.0,7.1899999999999995,10.328,3.138,,0.952,299.0,242.958,212.0
2011-08-25,12.7085,100.0,93.083,80.0,4.8545,10.6875,5.8335,,0.464,256.0,234.042,220.0
2011-08-26,12.948,100.0,91.875,71.0,5.1975,10.4285,5.231,,0.4375,266.0,227.958,213.0
2011-08-27,14.15625,100.0,96.667,88.0,6.646,9.75,3.104,,0.4585,231.0,212.0,194.0
2011-08-28,17.03125,100.0,84.958,59.0,4.208,5.729,1.521,,0.5835,276.0,225.792,188.0
2011-08-29,18.146,100.0,75.042,45.0,6.7705,8.6875,1.9165,,0.979,283.0,234.958,197.0
2011-08-30,17.07275,94.0,71.375,37.0,6.146,8.1665,2.0205,,1.3544999999999998,292.0,231.125,182.0
2011-08-31,13.58325,100.0,88.167,62.0,4.193,7.3309999999999995,3.138,,0.6085,288.0,230.917,201.0
2011-09-01,13.7075,100.0,96.25,79.0,4.731,10.75,6.019,,0.0835,261.0,227.25,209.0
2011-09-02,16.0075,100.0,92.0,73.0,3.4330000000000003,5.6625,2.229,,0.568,279.0,247.125,229.0
2011-09-03,19.88525,100.0,93.208,84.0,2.4375,3.479,1.0415,,0.9375,261.0,241.792,232.0
2011-09-04,18.1875,100.0,92.75,75.0,2.75,3.6045,0.854,,1.0625,253.0,231.0,217.0
2011-09-05,16.99975,100.0,97.542,90.0,6.8125,10.375,3.5625,,1.0205,233.0,217.208,201.0
2011-09-06,10.1665,100.0,77.667,51.0,5.5,8.1665,2.6665,,0.4165,260.0,210.583,174.0
2011-09-07,16.0105,92.0,73.208,50.0,6.8605,8.5705,1.7100000000000002,,1.078,266.0,209.458,162.0
2011-09-08,24.10425,90.0,69.25,38.0,9.7085,11.4165,1.7080000000000002,,1.2765,279.0,221.125,176.0
2011-09-09,32.0835,90.0,75.0,53.0,9.562000000000001,10.54,0.9785,,2.0,292.0,234.667,180.0
2011-09-10,30.10425,95.0,76.5,49.0,6.646,7.896,1.25,,1.396,321.0,258.792,210.0
2011-09-11,26.09375,96.0,83.0,54.0,4.625,5.521,0.896,,1.479,304.0,248.5,226.0
2011-09-12,22.2605,97.0,78.375,52.0,5.875,8.25,2.375,,0.979,297.0,248.917,211.0
2011-09-13,25.04175,94.0,77.375,59.0,7.25,9.25,2.0,,1.5625,297.0,247.208,203.0
2011-09-14,27.5625,99.0,77.833,51.0,7.663,9.376999999999999,1.714,,1.288,309.0,249.5,201.0
2011-09-15,29.79925,100.0,77.125,50.0,7.410500000000001,10.2155,2.8049999999999997,,1.6684999999999999,300.0,249.708,209.0
2011-09-16,18.02475,92.0,75.208,56.0,7.983,12.381,4.3985,,2.03,287.0,244.125,194.0
2011-09-17,16.3855,100.0,88.083,68.0,5.9375,9.9375,4.0,,1.167,281.0,243.625,225.0
2011-09-18,17.646,100.0,78.875,44.0,5.146,7.2705,2.125,,1.2085,303.0,251.458,217.0
2011-09-19,15.312750000000001,100.0,84.667,56.0,4.4585,6.3125,1.854,,0.75,302.0,219.208,167.0
2011-09-20,8.896,100.0,99.208,95.0,8.854,13.832999999999998,4.979,,0.229,174.0,163.25,153.0
2011-09-21,7.76025,100.0,100.0,100.0,7.1385000000000005,11.767,4.6285,,0.152,191.0,172.083,155.0
2011-09-22,9.0535,100.0,91.783,68.0,7.2915,12.5535,5.2620000000000005,,0.579,232.0,177.696,139.0
2011-09-23,9.92725,100.0,84.375,64.0,5.5005,8.0835,2.5825,,0.7915,188.0,151.917,118.0
2011-09-24,13.3125,94.0,74.833,49.0,6.271,8.854,2.583,,1.146,198.0,152.25,104.0
2011-09-25,15.95825,96.0,78.583,54.0,5.7705,7.3335,1.5625,,1.375,198.0,156.708,120.0
2011-09-26,16.11475,94.0,84.458,71.0,7.1665,10.167,3.0,,1.2085,173.0,145.792,118.0
2011-09-27,13.5105,85.0,62.542,26.0,7.667,9.8955,2.2295,,1.0625,237.0,165.125,116.0
2011-09-28,22.6375,79.0,59.792,34.0,8.1085,9.4565,1.3479999999999999,,1.4505,228.0,160.458,108.0
2011-09-29,20.35875,86.0,65.125,40.0,7.875,9.5,1.625,,1.034,228.0,172.333,112.0
2011-09-30,28.6355,94.0,82.375,63.0,10.5335,13.524999999999999,2.992,,1.521,239.0,186.25,139.0
2011-10-01,10.3855,94.0,63.708,43.0,5.5205,7.021,1.5,,0.2085,203.0,169.208,114.0
2011-10-02,12.65625,96.0,83.542,60.0,4.8125,6.9165,2.1045,,0.9375,164.0,129.375,107.0
2011-10-03,10.8875,83.0,56.458,31.0,4.8335,6.854,2.021,,0.2085,178.0,124.625,72.0
2011-10-04,15.2425,84.0,62.375,31.0,8.146,10.565,2.4194999999999998,,0.921,182.0,128.75,75.0
2011-10-05,14.5,100.0,93.375,82.0,9.6245,13.886,4.2615,,0.40750000000000003,138.0,129.333,117.0
2011-10-06,9.34375,100.0,87.167,67.0,6.875,9.479,2.604,,0.7915,214.0,167.333,139.0
2011-10-07,15.1145,86.0,56.75,28.0,6.5115,7.7915,1.28,,0.875,209.0,150.167,96.0
2011-10-08,24.302,83.0,61.625,32.0,7.5,8.75,1.25,,1.4375,193.0,143.542,89.0
2011-10-09,31.10425,91.0,72.583,48.0,6.271,7.3335,1.0625,,1.229,199.0,151.292,104.0
2011-10-10,23.58325,96.0,77.542,52.0,6.4375,8.229,1.7919999999999998,,1.2080000000000002,224.0,169.417,133.0
2011-10-11,37.92675,97.0,71.333,38.0,9.146,10.625,1.479,,1.4165,226.0,166.167,129.0
2011-10-12,32.97925,96.0,79.417,53.0,7.6975,10.097,2.3995,,1.2100000000000002,197.0,150.333,114.0
2011-10-13,32.82775,90.0,78.75,62.0,9.0415,12.0,2.958,,0.9545,183.0,143.458,102.0
2011-10-14,42.823,96.0,77.708,57.0,10.373000000000001,12.197500000000002,1.824,,0.9165,208.0,163.375,106.0
2011-10-15,18.46875,100.0,99.042,94.0,9.146,14.145499999999998,5.0,,0.625,207.0,183.125,161.0
2011-10-16,16.08325,100.0,80.958,55.0,4.271,6.167,1.896,,0.5835,242.0,191.583,164.0
2011-10-17,22.98975,93.0,76.5,58.0,7.146,9.875,2.729,,0.9585,204.0,170.375,147.0
2011-10-18,14.19825,91.0,72.917,55.0,7.1765,10.302499999999998,3.1255,,0.229,175.0,141.583,100.0
2011-10-19,14.45225,95.0,76.542,56.0,8.558,13.5625,5.0045,5.0,1.4209999999999998,135.0,102.0,75.0
2011-10-20,15.3855,94.0,77.542,59.0,8.9165,13.625,4.7085,5.125,0.5835,163.0,129.5,93.0
2011-10-21,13.1145,97.0,79.583,59.0,8.666,12.68,4.0145,2.875,1.104,178.0,143.792,102.0
2011-10-22,11.90625,100.0,100.0,100.0,8.125,11.771,3.646,-0.917,0.854,188.0,171.625,145.0
2011-10-23,15.4955,100.0,95.875,85.0,6.8545,10.4375,3.583,1.292,0.8865,203.0,180.5,158.0
2011-10-24,17.54175,100.0,97.417,84.0,9.1875,16.917,7.729,2.458,0.4165,166.0,156.833,150.0
2011-10-25,17.32275,100.0,82.417,56.0,7.1045,11.395499999999998,4.292,3.292,0.5625,187.0,157.333,122.0
2011-10-26,10.2605,93.0,63.917,43.0,6.3415,9.1585,2.8169999999999997,-0.542,0.3015,162.0,105.917,59.0
2011-10-27,16.052,92.0,71.917,44.0,9.396,12.8335,3.4375,5.208,0.8805000000000001,161.0,96.042,48.0
2011-10-28,20.95825,92.0,72.292,48.0,9.6135,11.8525,2.239,9.375,1.625,162.0,109.417,72.0
2011-10-29,20.3125,92.0,71.042,40.0,8.271,10.8335,2.5625,9.875,1.5,194.0,123.833,63.0
2011-10-30,25.125,92.0,81.167,62.0,6.5,8.5,2.0,12.375,1.375,149.0,125.917,111.0
2011-10-31,10.5625,100.0,73.0,36.0,5.208,7.625,2.417,0.125,0.375,209.0,140.375,95.0
2011-11-01,14.863,87.0,62.625,38.0,10.911,14.443,3.5324999999999998,3.667,1.4505000000000001,186.0,119.208,64.0
2011-11-02,19.82275,85.0,70.0,44.0,11.097999999999999,14.426000000000002,3.328,8.292,1.504,181.0,118.0,54.0
2011-11-03,17.4895,86.0,74.958,50.0,10.521,15.645499999999998,5.125,6.708,1.483,174.0,133.167,104.0
2011-11-04,22.63525,92.0,75.417,52.0,10.73,15.046,4.316,8.208,2.604,196.0,145.292,101.0
2011-11-05,32.54175,97.0,84.708,68.0,10.5,14.0415,3.5415,18.25,1.4165,183.0,143.792,100.0
2011-11-06,29.667,100.0,96.708,84.0,6.4375,9.625,3.1875,11.958,1.229,169.0,146.375,134.0
2011-11-07,10.09375,100.0,87.958,69.0,7.396,12.229,4.833,0.125,0.396,171.0,140.5,116.0
2011-11-08,11.125,92.0,80.958,53.0,8.4375,13.957999999999998,5.521,1.708,0.396,147.0,111.208,82.0
2011-11-09,13.02075,91.0,75.542,54.0,8.827,12.587,3.76,2.583,1.3675000000000002,126.0,89.833,59.0
2011-11-10,14.35425,95.0,80.583,59.0,9.521,14.604,5.0835,4.417,1.036,132.0,86.292,56.0
2011-11-11,15.104,100.0,96.917,91.0,10.497499999999999,21.169,10.672,4.542,0.9375,107.0,90.958,66.0
2011-11-12,12.5625,100.0,91.042,72.0,6.7085,10.2915,3.583,0.083,0.8335,165.0,126.875,87.0
2011-11-13,16.5,100.0,84.375,61.0,5.4375,7.208,1.771,5.167,1.1665,171.0,130.0,90.0
2011-11-14,21.6875,100.0,86.333,61.0,9.0415,11.4585,2.4165,8.292,1.854,169.0,114.75,81.0
2011-11-15,14.33325,100.0,88.417,65.0,8.729,13.396,4.667,4.5,0.375,114.0,74.708,35.0
2011-11-16,10.45825,96.0,72.917,40.0,7.942,11.374500000000001,3.432,0.5,1.0850000000000002,109.0,53.833,15.0
2011-11-17,12.3045,87.0,59.583,34.0,8.908999999999999,11.6235,2.7144999999999997,5.0,1.3785,131.0,77.875,31.0
2011-11-18,18.25925,96.0,82.667,66.0,11.3045,20.173499999999997,8.8695,7.167,1.6105,122.0,71.125,27.0
2011-11-19,16.1355,100.0,98.292,91.0,11.4375,24.2705,12.832999999999998,4.5,1.396,135.0,107.667,66.0
2011-11-20,9.17975,100.0,77.875,52.0,5.083,7.729,2.646,-1.542,0.271,194.0,132.917,65.0
2011-11-21,8.11475,89.0,63.75,29.0,7.6875,11.270499999999998,3.583,-1.208,0.479,113.0,59.167,10.0
2011-11-22,8.73975,88.0,67.542,32.0,8.667,13.396,4.729,-0.75,1.5625,105.0,48.208,8.0
2011-11-23,17.46875,90.0,74.25,50.0,11.25,15.25,4.0,7.292,2.8185000000000002,111.0,68.333,23.0
2011-11-24,15.36475,96.0,63.208,28.0,9.042,13.792000000000002,4.75,4.333,1.659,121.0,68.583,29.0
2011-11-25,8.20825,82.0,61.375,28.0,7.587,10.630500000000001,3.0435,-1.958,1.396,115.0,47.0,3.0
2011-11-26,12.40625,83.0,62.917,32.0,9.0415,11.5625,2.521,2.333,2.354,102.0,41.417,-1.0
2011-11-27,15.15625,90.0,73.25,46.0,9.5835,12.771,3.1875,6.75,1.9375,121.0,55.458,5.0
2011-11-28,20.88525,79.0,63.292,44.0,12.8125,22.625,9.8125,11.542,2.521,142.0,90.417,48.0
2011-11-29,17.802,76.0,61.333,35.0,12.896,21.3125,8.417,9.125,2.667,152.0,98.667,55.0
2011-11-30,24.5835,95.0,68.292,47.0,11.6045,16.417,4.8125,12.25,2.086,152.0,105.875,53.0
2011-12-01,9.46825,92.0,82.417,64.0,8.100999999999999,12.199499999999999,4.0985,0.333,0.2085,51.0,41.792,29.0
2011-12-02,12.08475,100.0,76.792,57.0,10.354,13.710999999999999,3.3565,2.083,1.75,49.0,27.458,5.0
2011-12-03,12.57275,100.0,100.0,100.0,8.4795,10.875,2.396,-2.083,1.3125,129.0,95.458,56.0
2011-12-04,8.46875,100.0,61.125,30.0,4.479,5.625,1.146,-1.292,0.854,129.0,80.292,29.0
2011-12-05,10.0625,88.0,64.333,37.0,6.943,10.5495,3.6065,-0.042,0.456,110.0,48.625,7.0
2011-12-06,17.48975,83.0,67.458,42.0,11.7915,16.479,4.6875,4.917,1.1455000000000002,64.0,31.5,-3.0
2011-12-07,19.78125,91.0,76.667,51.0,11.7575,18.025,6.2684999999999995,6.625,1.9165,95.0,44.917,7.0
2011-12-08,21.59375,97.0,91.292,82.0,13.854,25.1665,11.3125,10.25,1.5,45.0,29.0,7.0
2011-12-09,12.91675,100.0,90.667,73.0,8.630500000000001,13.8915,5.261,1.125,0.6915,41.0,9.375,-14.0
2011-12-10,12.70825,93.0,70.417,34.0,8.958,11.979,3.021,0.667,2.167,77.0,14.667,-24.0
2011-12-11,13.78125,92.0,62.708,29.0,7.46,9.0115,1.5514999999999999,1.958,2.0625,106.0,38.25,-12.0
2011-12-12,13.831,90.0,73.5,48.0,11.9375,17.95,6.0125,3.042,1.7685,103.0,44.042,-5.0
2011-12-13,9.0105,88.0,70.042,41.0,8.761,14.6085,5.848,1.625,0.41700000000000004,88.0,35.5,-3.0
2011-12-14,15.91675,91.0,77.542,53.0,10.333,16.7915,6.4585,5.542,1.042,89.0,35.0,-9.0
2011-12-15,12.41675,88.0,67.25,42.0,10.2285,16.101499999999998,5.873,2.958,0.9165,125.0,57.167,9.0
2011-12-16,7.651,91.0,71.0,28.0,7.394,12.713999999999999,5.32,0.318,1.29,70.0,15.375,-22.0
2011-12-17,5.39575,80.0,60.875,32.0,7.9655000000000005,11.8325,3.867,-0.875,1.5835,48.0,1.167,-25.0
2011-12-18,5.26025,84.0,64.958,42.0,6.521,8.6455,2.125,-0.5,1.0625,58.0,3.875,-36.0
2011-12-19,7.28125,91.0,75.792,49.0,10.126999999999999,15.163,5.0360000000000005,1.708,1.8125,46.0,1.375,-29.0
2011-12-20,7.47925,90.0,67.25,40.0,9.1395,14.2665,5.127,1.583,1.042,48.0,-0.667,-34.0
2011-12-21,10.146,89.0,70.75,49.0,13.1295,19.954,6.824,4.5,2.1875,42.0,0.417,-36.0
2011-12-22,17.7915,91.0,81.625,69.0,13.542,22.708,9.167,9.125,3.0835,47.0,8.875,-24.0
2011-12-23,4.6565,82.0,54.792,26.0,6.346,9.1255,2.78,-0.75,2.064,47.0,1.708,-39.0
2011-12-24,9.69775,71.0,55.042,36.0,9.521,13.5415,4.0205,3.167,2.0625,43.0,-3.833,-47.0
2011-12-25,5.375,80.0,58.708,26.0,5.154,6.949,1.7954999999999999,0.167,0.771,38.0,-3.542,-40.0
2011-12-26,5.19775,85.0,74.917,56.0,8.2085,14.2915,6.0835,-0.625,0.896,10.0,-15.458,-41.0
2011-12-27,4.9895,86.0,59.583,29.0,8.587,13.9785,5.391500000000001,-1.292,1.8125,47.0,-13.958,-56.0
2011-12-28,6.78125,69.0,53.75,30.0,9.417,13.707999999999998,4.292,1.458,1.3125,51.0,-3.917,-41.0
2011-12-29,13.42725,82.0,67.042,46.0,10.747499999999999,13.809999999999999,3.0625,8.0,2.0415,60.0,0.75,-43.0
2011-12-30,6.187250000000001,64.0,45.208,25.0,5.4795,6.8335,1.354,0.25,2.2824999999999998,48.0,6.625,-28.0
2011-12-31,8.719,68.0,51.583,28.0,6.4455,8.3915,1.9455,3.167,2.333,56.0,0.458,-42.0
2012-01-01,8.46875,,,,6.3955,8.5835,2.1875,3.417,2.2745,,,
2012-01-02,13.948,,,,4.9165,6.6875,1.771,6.625,2.9165,,,
2012-01-03,4.90625,,,,3.0415,3.9585,0.9165,-1.5,0.3915,,,
2012-01-04,5.33325,,,,5.5440000000000005,8.8485,3.3045,-1.208,0.271,,,
2012-01-05,6.698,,,,6.3335,8.667,2.3335,1.25,1.5625,,,
2012-01-06,7.125,,,,4.8335,6.229,1.3955000000000002,3.5,0.8125,,,
2012-01-07,11.1025,,,,10.3995,15.413,5.0135,4.583,1.381,,,
2012-01-08,13.65625,,,,11.7085,16.3545,4.646,6.125,1.087,,,
2012-01-09,13.81725,,,,11.875,17.854,5.9795,6.0,2.1155,,,
2012-01-10,7.3613333333333335,,,,6.75,9.9165,3.1665,-2.583,0.31999999999999995,,,
2012-01-11,7.85275,,,,9.7935,14.9695,5.176,-1.208,0.396,,,
2012-01-12,13.53125,,,,9.708,12.354,2.646,6.042,2.292,,,
2012-01-13,17.38525,,,,7.9165,9.6045,1.6875,8.208,3.5,,,
2012-01-14,12.165000000000001,,,,5.983499999999999,7.6135,1.6295,3.417,1.2125000000000001,,,
2012-01-15,14.17725,,,,8.1875,11.792,3.6045,9.875,2.057,,,
2012-01-16,11.2185,,,,10.1875,13.832999999999998,3.646,7.125,2.2915,,,
2012-01-17,8.72925,,,,8.1665,11.792,3.625,4.875,1.002,,,
2012-01-18,5.40625,,,,8.089,13.2085,5.1195,-2.625,0.7085,,,
2012-01-19,6.11475,,,,7.375,9.6875,2.3125,-1.917,1.396,,,
2012-01-20,5.625,,,,3.625,4.625,1.0,-0.125,0.4585,,,
2012-01-21,10.421,,,,9.6375,14.379000000000001,4.7415,0.545,1.271,,,
2012-01-22,11.448,,,,5.5625,7.979,2.4165,3.167,1.2765,,,
2012-01-23,6.4455,,,,5.833,7.333,1.5,-1.625,0.958,,,
2012-01-24,14.119,,,,10.896,15.167000000000002,4.271,4.5,1.6324999999999998,,,
2012-01-25,8.22925,,,,6.529999999999999,11.4835,4.954,-1.708,1.7080000000000002,,,
2012-01-26,6.02075,,,,1.8515000000000001,2.604,0.753,-4.333,2.1455,,,
2012-01-27,5.95825,,,,3.154,3.9085,0.754,-3.167,1.042,,,
2012-01-28,6.0835,,,,4.766,7.1325,2.3665,-2.125,0.8335,,,
2012-01-29,6.79175,,,,4.9585,6.4375,1.479,-1.208,1.7215,,,
2012-01-30,10.44825,,,,5.167,6.75,1.583,3.167,1.875,,,
2012-01-31,13.1145,,,,7.583,8.875,1.292,5.417,1.9340000000000002,,,
2012-02-01,19.74225,,,,13.762,15.762,2.0,9.727,2.6805,,,
2012-02-02,16.4585,,,,10.125,11.042,0.917,8.375,1.4375,,,
2012-02-03,6.208333333333333,,,,3.542,3.542,0.0,1.583,0.0835,,,
2012-02-04,19.59375,,,,13.146,17.6875,4.5415,8.542,0.8335,,,
2012-02-05,9.9055,,,,7.424,10.1495,2.7255,-0.167,0.6819999999999999,,,
2012-02-06,13.2915,,,,10.5,16.167,5.667,4.125,0.979,,,
2012-02-07,14.344000000000001,,,,11.25,17.854,6.6045,6.167,1.0835,,,
2012-02-08,5.427,,,,6.0715,9.588999999999999,3.5175,-2.625,0.652,,,
2012-02-09,7.70825,,,,6.0625,7.854,1.7915,-3.208,0.4165,,,
2012-02-10,8.2915,,,,5.917,7.2915,1.375,-1.333,0.9585,,,
2012-02-11,15.062750000000001,,,,4.458,5.625,1.1669999999999998,7.542,1.479,,,
2012-02-12,17.4895,,,,9.753499999999999,14.3565,4.6035,9.875,1.2654999999999998,,,
2012-02-13,9.62975,,,,6.479,9.146,2.6665,1.917,0.6875,,,
2012-02-14,9.21875,,,,10.6665,13.9585,3.292,0.875,1.4585,,,
2012-02-15,9.125,,,,10.0815,14.253499999999999,4.172,1.083,0.587,,,
2012-02-16,5.51025,,,,3.0415,3.854,0.8125,0.167,0.5,,,
2012-02-17,5.28125,,,,5.2085,6.5415,1.3335,1.417,0.6665,,,
2012-02-18,9.5,,,,10.1665,15.475999999999999,5.3095,0.957,0.589,,,
2012-02-19,7.00725,,,,9.7085,15.6875,5.979,1.375,0.422,,,
2012-02-20,8.146,,,,6.0,8.9585,2.958,1.375,0.6045,,,
2012-02-21,8.73975,,,,6.644,9.5705,2.9265,2.042,0.729,,,
2012-02-22,9.177,,,,8.604,12.0415,3.4375,2.333,1.6244999999999998,,,
2012-02-23,8.396,,,,3.9435000000000002,4.9575,1.0135,3.0,0.9585,,,
2012-02-24,6.6875,,,,3.021,3.5625,0.5415,0.542,0.3335,,,
2012-02-25,4.937749999999999,,,,6.587,9.478,2.891,-1.625,1.4165,,,
2012-02-26,8.27075,,,,9.542,12.832999999999998,3.292,0.542,2.0285,,,
2012-02-27,18.96875,,,,10.693,13.500499999999999,2.8080000000000003,9.958,1.7915,,,
2012-02-28,17.4375,,,,10.375,13.854,3.4795,9.208,1.9585,,,
2012-02-29,,,,,,,,,,,,
2012-03-01,23.38075,,,,11.504,15.563500000000001,4.0595,8.955,2.5174999999999996,,,
2012-03-02,12.18575,,,,3.2960000000000003,4.095,0.7989999999999999,4.208,0.8335,,,
2012-03-03,7.7915,,,,4.0625,5.2295,1.1665,2.042,0.375,,,
2012-03-04,11.5,,,,5.875,8.2915,2.4165,2.75,0.646,,,
2012-03-05,10.233,,,,6.25,8.2085,1.9580000000000002,3.833,0.9319999999999999,,,
2012-03-06,20.2915,,,,7.354,9.75,2.3955,10.333,1.875,,,
2012-03-07,39.927,,,,12.355,15.1585,2.8035,22.5,3.4585,,,
2012-03-08,40.0625,,,,10.0205,12.729,2.7085,20.875,2.633,,,
2012-03-09,24.35425,,,,6.0075,7.032500000000001,1.025,11.792,1.854,,,
2012-03-10,20.8335,,,,4.8545,5.729,0.875,8.75,0.9375,,,
2012-03-11,8.26025,,,,6.125,7.875,1.75,2.042,0.29200000000000004,,,
2012-03-12,14.29175,,,,9.3335,11.375,2.042,4.958,1.4545,,,
2012-03-13,24.98975,,,,11.5625,15.9375,4.375,9.5,1.4375,,,
2012-03-14,7.375,,,,5.048,6.6485,1.6005,1.667,0.1875,,,
2012-03-15,16.35425,,,,9.8685,12.785499999999999,2.9175,7.435,1.3205,,,
2012-03-16,15.87475,,,,5.9295,7.318,1.3885,9.375,1.4585,,,
2012-03-17,33.9585,,,,6.4165,7.0415,0.625,20.75,3.4585,,,
2012-03-18,57.47925,,,,8.5835,11.0625,2.4795,23.083,2.176,,,
2012-03-19,18.78875,,,,5.949,7.866,1.9165,6.75,0.603,,,
2012-03-20,28.46875,,,,5.8125,7.25,1.4375,12.625,1.4165,,,
2012-03-21,5.249750000000001,,,,4.75,6.0835,1.3335,-0.167,0.622,,,
2012-03-22,13.70825,,,,8.979,10.9375,1.9585,5.167,2.1149999999999998,,,
2012-03-23,12.03125,,,,4.5815,5.2715,0.69,4.25,0.833,,,
2012-03-24,24.66675,,,,4.5415,5.3125,0.771,11.75,1.125,,,
2012-03-25,28.78125,,,,9.521,14.5625,5.042,15.5,1.167,,,
2012-03-26,8.98975,,,,6.7045,9.588999999999999,2.8840000000000003,3.5,0.708,,,
2012-03-27,12.8645,,,,9.021,12.9165,3.896,4.417,1.9375,,,
2012-03-28,14.9585,,,,7.6455,10.4585,2.8125,6.0,1.4165,,,
2012-03-29,18.729,,,,8.4375,12.1045,3.6665,9.417,0.815,,,
2012-03-30,17.552,,,,6.7235,9.9975,3.2735,9.292,1.083,,,
2012-03-31,19.25,,,,5.375,6.792,1.4165,9.917,0.875,,,
2012-04-01,9.8855,,,,3.2345,3.9015,0.6665,3.708,0.208,,,
2012-04-02,11.9725,,,,8.719999999999999,11.719999999999999,3.0,4.333,3.0665,,,
2012-04-03,18.589,,,,7.451,10.317,2.8659999999999997,6.167,2.7,,,
2012-04-04,13.177,,,,5.1665,6.896,1.729,6.917,0.8125,,,
2012-04-05,16.34375,,,,7.2085,9.7915,2.5835,12.25,1.5625,,,
2012-04-06,11.58325,,,,6.1875,8.375,2.1875,5.458,1.2085,,,
2012-04-07,11.84375,,,,3.7915,4.5205,0.729,4.792,0.9015,,,
2012-04-08,13.198250000000002,,,,4.827,5.4105,0.5835,6.917,1.8335,,,
2012-04-09,23.3435,,,,7.7085,10.1875,2.479,12.917,2.5415,,,
2012-04-10,41.5835,,,,7.72,8.780000000000001,1.06,18.833,2.68,,,
2012-04-11,33.95825,,,,9.896,12.9165,3.0205,14.458,1.8125,,,
2012-04-12,14.09375,,,,6.104,7.5,1.3955000000000002,5.792,1.208,,,
2012-04-13,19.72925,,,,6.7295,8.479,1.75,9.542,0.7085,,,
2012-04-14,11.4375,,,,6.8335,8.125,1.2919999999999998,3.292,0.2085,,,
2012-04-15,12.844000000000001,,,,3.297,3.818,0.521,4.25,1.9375,,,
2012-04-16,24.02075,,,,8.125,10.75,2.625,11.25,1.3335,,,
2012-04-17,20.30825,,,,7.247,9.5655,2.3185,9.304,1.4085,,,
2012-04-18,20.419249999999998,,,,5.354,6.604,1.25,8.542,1.8065,,,
2012-04-19,18.32275,,,,7.375,9.9165,2.542,4.0,1.479,,,
2012-04-20,16.521,,,,7.271,9.542,2.271,1.333,1.875,,,
2012-04-21,21.26025,,,,6.0,7.6045,1.6044999999999998,3.417,2.0055,,,
2012-04-22,15.052,,,,5.5895,6.548,0.9585,2.792,2.8125,,,
2012-04-23,7.60425,,,,10.229,13.625,3.396,-2.0,1.1665,,,
2012-04-24,20.9165,,,,7.309,9.577,2.2685,7.458,1.6044999999999998,,,
2012-04-25,34.62525,,,,6.125,7.4375,1.3125,15.0,2.4165,,,
2012-04-26,27.533,,,,9.0205,10.979,1.9585,15.667,2.231,,,
2012-04-27,7.27075,,,,7.833,9.521,1.6875,-2.292,0.396,,,
2012-04-28,15.375,,,,5.5625,6.75,1.1875,2.875,1.9165,,,
2012-04-29,28.08325,,,,5.964,7.0280000000000005,1.0645,12.458,2.375,,,
2012-04-30,30.7915,,,,5.2705,6.0625,0.7915,13.25,2.479,,,
2012-05-01,20.52175,,,,3.8810000000000002,5.0715,1.1905000000000001,3.417,1.9225,,,
2012-05-02,18.860500000000002,,,,5.1665,6.5205,1.354,4.5,0.9725,,,
2012-05-03,4.70825,,,,3.9795,5.4585,1.479,-3.958,0.3335,,,
2012-05-04,5.896,,,,3.5205,5.5625,2.0415,-3.167,0.375,,,
2012-05-05,10.8645,,,,3.375,4.5,1.125,0.708,1.4905000000000002,,,
2012-05-06,19.2605,,,,3.6550000000000002,4.2805,0.6255,6.625,1.0,,,
2012-05-07,18.40625,,,,6.0625,7.5625,1.5,7.042,0.9375,,,
2012-05-08,30.44775,,,,6.866,8.4955,1.6295,14.792,1.771,,,
2012-05-09,34.72925,,,,6.9375,8.5625,1.625,17.625,1.565,,,
2012-05-10,22.28125,,,,5.2085,6.8125,1.6044999999999998,9.625,0.25,,,
2012-05-11,9.2605,,,,4.125,5.4585,1.3335,-1.208,0.1665,,,
2012-05-12,7.11475,,,,2.8955,3.625,0.7295,-2.25,0.396,,,
2012-05-13,9.47925,,,,3.0235,3.565,0.5415,0.292,0.583,,,
2012-05-14,20.469,,,,7.604,9.1045,1.5,7.75,1.9165,,,
2012-05-15,14.26025,,,,9.2735,12.4165,3.1435,1.583,0.9795,,,
2012-05-16,26.3125,,,,6.2295,7.625,1.396,11.208,1.674,,,
2012-05-17,46.6625,,,,6.9155,8.175,1.26,29.095,1.7915,,,
2012-05-18,19.155,,,,5.4375,7.3125,1.875,8.25,0.8425,,,
2012-05-19,20.31225,,,,5.3955,6.583,1.1875,8.542,1.6404999999999998,,,
2012-05-20,23.677,,,,5.183,5.752,0.5685,13.917,2.1045,,,
2012-05-21,22.23975,,,,6.5415,8.646,2.1045,11.375,1.6665,,,
2012-05-22,11.8855,,,,5.3294999999999995,7.824,2.4945,0.667,0.396,,,
2012-05-23,9.530999999999999,,,,4.4375,6.458,2.021,0.25,1.1045,,,
2012-05-24,23.8645,,,,6.375,8.521,2.1455,10.542,1.7915,,,
2012-05-25,30.11425,,,,7.7915,10.1665,2.375,14.792,1.01,,,
