date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,SO2_mean
2017-10-12,201.913,94.0,75.375,58.0,15.696,15.857,19.558,3.7,19.875,25.5,21.946,19.2,217.609,4.234
2017-10-13,195.391,96.0,77.667,66.0,19.087,20.636,24.969,4.333,8.75,20.6,18.921,17.0,214.478,4.0
2017-10-14,197.913,98.0,90.292,79.0,17.043,17.531,22.25,4.719,11.417,20.6,18.421,17.0,214.957,2.514
2017-10-15,194.696,99.0,91.583,84.0,12.522,10.834,12.677,1.844,10.25,18.3,17.108,15.8,207.217,1.486
2017-10-16,194.739,98.0,95.667,88.0,19.609,17.43,20.999,3.569,3.292,16.3,15.129,14.2,214.348,1.144
2017-10-17,202.455,100.0,94.417,83.0,12.136,18.096,22.496,4.4,5.25,16.5,14.421,12.2,214.591,1.264
2017-10-18,197.435,96.0,72.833,51.0,12.304,18.927,23.594,4.666,12.75,19.9,16.158,13.4,209.739,4.014
2017-10-19,196.13,98.0,93.667,87.0,10.696,14.413,17.212,2.798,12.25,15.0,13.958,11.8,206.826,1.097
2017-10-20,198.522,97.0,91.5,84.0,13.13,23.202,31.467,8.264,9.167,18.0,16.617,14.5,211.652,2.108
2017-10-21,200.913,98.0,93.917,85.0,26.696,22.031,35.51,13.479,12.375,17.9,17.479,16.9,227.609,1.542
2017-10-22,194.565,99.0,97.208,96.0,7.435,10.906,14.25,3.344,5.792,17.7,17.175,16.8,202.0,1.167
2017-10-23,196.783,99.0,65.292,51.0,2.957,3.844,5.09,1.246,5.042,19.2,16.467,14.3,199.739,1.515
2017-10-24,201.391,84.0,64.0,53.0,12.13,23.677,37.833,14.156,14.917,16.7,14.958,13.2,213.522,4.958
2017-10-25,195.435,97.0,81.5,60.0,9.478,16.781,25.198,8.417,7.542,18.1,14.992,13.2,204.913,3.042
2017-10-26,211.864,97.0,75.583,42.0,21.909,21.503,34.444,12.941,16.0,21.2,14.158,8.9,233.773,4.559
2017-10-27,206.217,98.0,80.042,60.0,25.348,22.614,45.042,22.427,27.625,20.6,15.138,9.1,231.565,4.833
2017-10-28,200.565,96.0,88.875,79.0,18.522,23.729,36.01,12.282,27.25,15.9,14.85,14.1,219.087,2.639
2017-10-29,188.826,98.0,90.958,72.0,8.348,10.021,15.063,5.042,7.25,19.2,16.396,14.1,197.174,1.222
2017-10-30,195.913,77.0,55.75,42.0,2.87,7.687,11.038,3.352,13.083,17.6,13.85,10.9,198.783,4.123
2017-10-31,197.696,89.0,55.375,34.0,6.13,14.916,20.594,5.677,11.958,17.8,13.108,8.2,203.826,4.291
2017-11-01,204.739,93.0,69.625,45.0,14.304,23.729,38.573,14.844,15.042,19.2,12.942,8.6,219.043,5.903
2017-11-02,220.391,97.0,78.208,46.0,32.696,27.521,51.781,24.26,27.458,20.0,12.592,6.6,253.087,4.778
2017-11-03,200.261,94.0,71.375,50.0,22.652,20.573,30.573,10.0,22.5,21.2,15.925,9.5,222.913,5.083
2017-11-04,202.609,94.0,67.208,52.0,12.739,11.885,16.937,5.052,18.958,19.9,15.654,12.4,215.348,4.07
2017-11-05,203.348,92.0,58.333,35.0,9.217,8.25,10.864,2.615,26.458,17.3,12.438,7.7,212.565,3.875
2017-11-06,207.565,94.0,72.5,52.0,22.348,23.274,36.924,13.65,25.875,19.7,13.65,10.1,229.913,4.883
2017-11-07,204.905,92.0,74.625,54.0,23.952,29.094,40.017,10.924,30.087,20.0,15.35,10.5,228.857,6.444
2017-11-08,209.087,98.0,93.542,84.0,28.174,24.5,41.437,16.938,47.708,17.0,15.579,14.2,237.261,1.986
2017-11-09,197.652,91.0,52.833,37.0,6.304,10.98,13.281,2.301,21.042,18.0,15.083,11.9,203.957,4.283
2017-11-10,202.739,91.0,64.875,47.0,14.217,21.052,26.698,5.646,22.083,17.0,12.458,10.1,216.957,5.0
2017-11-11,200.391,97.0,65.917,46.0,13.304,11.614,14.625,3.01,19.0,16.4,13.512,11.1,213.696,2.625
2017-11-12,197.043,85.0,53.917,36.0,5.043,7.042,8.198,1.156,5.458,15.7,11.854,7.6,202.087,3.25
2017-11-13,207.348,93.0,74.958,53.0,22.957,24.964,41.093,16.129,23.208,17.0,11.5,4.1,230.304,4.18
2017-11-14,202.783,99.0,93.583,86.0,28.826,29.573,46.344,16.771,30.125,13.2,12.046,9.7,231.609,1.917
2017-11-15,200.435,99.0,68.167,46.0,14.478,17.792,24.51,6.719,23.042,16.7,12.596,8.4,214.913,2.903
2017-11-16,196.591,72.0,61.708,48.0,3.955,9.683,11.019,1.336,7.381,11.6,9.812,8.3,200.545,3.194
2017-11-17,204.391,92.0,71.75,50.0,12.087,21.76,28.521,6.76,10.75,13.0,8.979,3.8,216.478,3.111
2017-11-18,196.652,99.0,86.917,59.0,12.565,22.188,32.021,9.833,10.958,10.8,9.288,8.1,209.217,2.056
2017-11-19,196.217,76.0,64.458,53.0,1.13,5.312,5.896,0.583,2.042,10.1,8.029,7.1,197.348,2.181
2017-11-20,198.348,83.0,69.542,56.0,5.957,13.26,18.422,5.162,5.917,9.9,7.621,5.3,204.304,2.16
2017-11-21,198.348,86.0,61.833,43.0,5.043,13.614,17.688,4.073,3.875,11.5,7.588,3.5,203.391,2.125
2017-11-22,199.087,94.0,71.458,53.0,18.435,29.085,42.621,13.536,18.917,12.6,9.562,4.6,217.522,3.528
2017-11-23,196.087,97.0,72.792,54.0,8.174,12.01,15.0,2.99,12.25,14.6,10.438,7.5,204.261,1.722
2017-11-24,195.522,67.0,49.958,35.0,3.391,7.854,9.396,1.542,4.833,12.3,8.938,6.7,198.913,2.611
2017-11-25,199.522,86.0,56.292,44.0,5.739,11.542,13.75,2.208,7.833,12.2,8.817,4.1,205.261,3.014
2017-11-26,200.13,93.0,75.167,59.0,11.565,17.74,24.073,6.333,18.792,11.2,7.867,2.3,211.696,4.958
2017-11-27,203.0,91.0,69.125,41.0,16.522,24.91,33.23,8.32,18.333,14.7,10.333,6.1,219.522,3.536
2017-11-28,206.0,96.0,77.125,52.0,19.696,31.115,52.521,21.406,24.167,16.3,9.917,5.1,225.696,6.083
2017-11-29,201.913,94.0,79.792,64.0,20.217,30.802,54.906,24.104,23.417,14.0,11.2,6.3,222.13,6.153
2017-11-30,199.478,82.0,68.292,55.0,15.087,22.906,32.802,9.896,18.75,15.5,13.188,10.5,214.565,4.389
2017-12-01,194.913,64.0,56.833,43.0,2.522,5.948,7.385,1.438,3.167,13.2,10.429,7.7,197.435,2.208
2017-12-02,197.522,86.0,58.0,39.0,3.391,8.771,10.771,2.0,2.708,12.0,8.675,4.1,200.913,2.653
2017-12-03,200.565,92.0,65.0,41.0,7.739,12.875,17.312,4.438,9.625,13.3,8.208,2.1,208.304,3.514
2017-12-04,205.261,93.0,75.048,57.0,18.391,26.349,49.24,22.891,23.792,10.4,7.143,1.8,223.652,3.157
2017-12-05,195.826,68.0,50.958,37.0,3.522,7.229,9.812,2.583,8.708,10.8,8.329,4.6,199.348,2.222
2017-12-06,197.0,69.0,55.208,42.0,2.043,8.525,10.958,2.434,1.792,9.4,6.442,4.1,199.043,2.207
2017-12-07,207.905,94.0,69.667,42.0,14.19,24.523,38.634,14.112,12.318,10.2,5.346,-0.4,222.095,3.347
2017-12-08,207.565,96.0,80.0,58.0,21.696,26.74,50.031,23.292,16.583,6.7,4.838,1.4,229.261,2.292
2017-12-09,200.652,91.0,62.542,49.0,8.478,15.479,19.625,4.146,4.708,9.2,5.104,0.9,209.13,2.708
2017-12-10,207.13,93.0,74.083,48.0,15.304,18.583,26.656,8.073,14.375,10.8,5.671,-0.4,222.435,2.944
2017-12-11,201.13,95.0,62.25,37.0,9.913,16.081,25.482,9.4,13.75,11.9,7.362,2.6,211.043,3.265
2017-12-12,197.261,54.0,45.875,37.0,2.435,5.281,6.583,1.302,3.625,6.2,4.412,2.3,199.696,2.222
2017-12-13,195.391,76.0,60.375,48.0,2.348,6.667,8.167,1.5,1.833,7.3,4.321,2.9,197.739,1.514
2017-12-14,201.087,81.0,59.917,45.0,2.304,11.153,13.74,2.587,1.5,7.8,4.925,2.3,203.391,2.454
2017-12-15,204.304,84.0,61.542,42.0,8.696,22.646,30.94,8.294,8.583,9.6,5.654,2.4,213.0,3.611
2017-12-16,208.696,82.0,68.292,58.0,20.391,28.812,43.896,15.083,24.083,9.1,6.479,2.9,229.087,3.778
2017-12-17,200.348,79.0,62.167,51.0,1.391,3.771,3.969,0.198,3.833,5.8,4.317,3.0,201.739,1.472
2017-12-18,202.273,67.0,55.708,44.0,5.136,13.438,15.714,2.277,6.375,7.8,5.5,3.5,207.409,1.909
2017-12-19,206.13,90.0,70.125,50.0,9.87,16.865,27.625,10.76,10.75,9.4,3.938,-1.6,216.0,1.889
2017-12-20,199.522,86.0,63.542,47.0,7.609,17.219,24.177,6.958,7.583,8.7,5.833,1.4,207.13,2.639
2017-12-21,197.565,85.0,63.917,43.0,5.0,15.85,19.969,4.119,8.708,9.9,6.638,1.1,202.565,2.273
2017-12-22,213.565,94.0,74.208,43.0,17.913,31.75,53.49,21.74,20.833,10.3,3.3,-2.0,231.478,3.153
2017-12-23,211.955,95.0,73.792,53.0,23.909,24.51,40.802,16.292,26.417,11.6,5.362,-1.8,235.864,2.847
2017-12-24,202.261,99.0,76.708,53.0,13.478,16.584,20.719,4.136,27.167,11.8,7.517,1.7,215.739,2.195
2017-12-25,197.739,98.0,72.458,57.0,4.174,7.412,8.299,0.887,7.417,10.8,8.113,5.7,201.913,1.071
2017-12-26,195.0,82.0,61.0,48.0,2.435,6.698,7.51,0.812,4.0,9.4,6.412,3.4,197.435,1.181
2017-12-27,194.826,89.0,79.667,59.0,1.565,5.927,6.979,1.052,1.375,4.8,2.971,2.1,196.391,0.695
2017-12-28,195.783,89.0,65.292,52.0,1.0,7.802,8.896,1.094,0.875,6.9,4.433,2.4,196.783,1.82
2017-12-29,197.217,77.0,62.833,55.0,2.522,10.268,12.668,2.4,4.083,7.1,5.692,3.6,199.739,2.014
2017-12-30,198.522,74.0,55.292,43.0,2.522,6.323,8.115,1.792,6.333,9.2,6.358,2.6,201.043,2.194
2017-12-31,202.957,96.0,81.0,70.0,11.522,16.219,20.802,4.584,10.542,5.8,4.104,2.0,214.478,1.625
2018-01-01,196.609,79.0,59.208,46.0,2.304,6.958,8.427,1.469,5.75,8.2,5.912,2.9,198.913,1.694
2018-01-02,195.174,71.0,59.958,49.0,0.348,3.094,3.667,0.573,2.625,8.8,6.771,5.4,195.522,1.014
2018-01-03,195.522,78.0,60.75,48.0,0.13,5.958,7.111,1.153,1.708,8.2,5.742,3.8,195.652,1.583
2018-01-04,200.652,77.0,59.792,42.0,6.304,14.557,17.438,2.881,8.042,8.8,5.096,2.1,206.957,2.549
2018-01-05,201.652,95.0,71.167,57.0,8.0,13.125,16.0,2.875,13.0,10.7,7.212,4.4,209.652,1.806
2018-01-06,196.696,62.0,52.75,42.0,0.87,5.389,6.042,0.653,5.583,7.6,5.588,4.4,197.565,1.597
2018-01-07,198.136,82.0,59.542,39.0,3.591,17.196,20.695,3.499,6.391,9.6,5.608,1.4,201.727,2.009
2018-01-08,208.609,96.0,71.292,48.0,12.913,24.736,37.666,12.93,19.625,9.9,5.325,-1.2,221.522,1.829
2018-01-09,197.652,79.0,56.583,40.0,1.217,8.289,9.568,1.279,4.083,6.6,4.558,1.9,198.87,1.444
2018-01-10,202.696,74.0,65.3,59.0,17.174,31.446,44.675,13.23,14.708,4.7,1.625,-3.3,219.87,2.861
2018-01-11,200.13,84.0,59.75,38.0,6.13,21.709,30.639,8.931,12.042,11.1,6.708,3.6,206.261,3.167
2018-01-12,201.478,89.0,60.25,44.0,14.783,26.5,34.097,7.597,16.4,8.7,4.942,-0.2,216.261,3.25
2018-01-13,202.174,93.0,63.958,43.0,7.391,12.806,15.486,2.681,12.375,11.2,5.579,-1.5,209.565,2.528
2018-01-14,198.565,87.0,62.208,39.0,5.609,13.148,15.908,2.759,6.25,11.4,6.046,-0.9,204.174,2.453
2018-01-15,211.957,97.0,79.042,51.0,26.304,35.404,61.878,26.474,27.125,8.3,4.121,-0.6,238.261,2.158
2018-01-16,204.565,98.0,65.208,50.0,6.783,13.292,15.823,2.531,15.75,9.1,6.442,2.6,211.348,2.056
2018-01-17,198.261,72.0,57.708,41.0,4.435,12.727,15.06,2.332,12.0,10.5,6.983,4.4,202.696,2.612
2018-01-18,197.043,76.0,56.917,42.0,2.0,9.219,10.677,1.458,4.917,8.7,5.671,3.3,199.043,2.82
2018-01-19,202.13,89.0,69.958,47.0,9.478,18.614,22.573,3.958,12.833,10.7,5.483,1.4,211.609,2.458
2018-01-20,200.739,93.0,82.5,72.0,7.261,12.636,15.427,2.792,12.333,8.5,5.638,1.4,208.0,1.153
2018-01-21,198.174,73.0,64.292,55.0,2.739,9.959,11.274,1.315,3.208,6.9,5.533,3.6,200.913,1.439
2018-01-22,194.87,69.0,58.375,46.0,1.478,8.25,9.323,1.073,5.917,9.5,6.942,4.5,196.348,1.542
2018-01-23,207.409,91.0,69.125,46.0,26.636,32.156,48.573,16.416,25.958,10.5,4.775,-1.6,234.045,3.667
2018-01-24,198.045,70.0,55.708,39.0,1.909,10.501,11.882,1.381,7.25,7.6,5.446,2.9,199.955,2.875
2018-01-25,198.435,71.0,55.167,41.0,3.826,17.167,20.323,3.156,9.708,8.3,5.2,2.4,202.261,3.167
2018-01-26,196.652,84.0,63.167,46.0,0.391,6.906,7.729,0.823,6.417,6.8,3.788,1.5,197.043,2.042
2018-01-27,197.0,74.0,58.625,46.0,0.87,9.583,10.896,1.312,6.208,7.5,4.183,0.4,197.87,2.903
2018-01-28,203.174,87.0,70.292,60.0,14.0,26.08,41.374,15.294,21.583,7.1,3.971,-0.9,217.174,2.941
2018-01-29,198.565,72.0,54.958,40.0,1.565,8.781,10.354,1.573,9.083,8.0,5.033,2.8,200.13,2.5
2018-01-30,204.261,86.0,63.083,33.0,10.565,24.5,32.218,7.719,18.542,9.4,3.312,-2.2,214.826,2.528
2018-01-31,199.87,100.0,74.958,54.0,11.87,29.295,40.434,11.139,19.833,7.3,5.15,3.0,211.739,2.771
2018-02-01,197.696,70.0,54.417,41.0,1.0,8.25,9.49,1.24,3.75,6.8,4.154,2.3,198.696,1.764
2018-02-02,201.87,89.0,66.833,45.0,8.348,17.281,23.49,6.208,11.917,11.0,5.258,-2.1,210.217,2.667
2018-02-03,201.609,99.0,81.0,53.0,14.217,15.958,19.156,3.198,22.292,9.8,5.592,-0.3,215.826,2.0
2018-02-04,201.304,98.0,68.375,49.0,4.478,11.621,12.872,1.251,13.625,13.0,8.971,5.8,205.783,1.236
2018-02-05,203.5,82.0,59.913,36.0,7.409,20.416,24.92,4.504,18.217,11.6,6.613,2.9,210.909,2.361
2018-02-06,205.217,95.0,79.417,66.0,19.261,34.885,55.458,20.573,28.042,9.8,6.471,3.5,224.478,2.403
2018-02-07,207.087,97.0,79.0,61.0,20.957,25.885,50.865,24.979,24.667,12.2,7.904,1.8,228.043,2.028
2018-02-08,198.043,64.0,50.292,37.0,1.522,9.51,10.802,1.292,3.458,9.0,6.55,2.7,199.565,2.694
2018-02-09,199.043,63.0,53.167,45.0,6.522,18.438,22.646,4.208,8.417,6.7,4.396,1.3,205.565,3.472
2018-02-10,198.0,57.0,45.375,35.0,0.391,4.937,5.625,0.688,3.042,6.5,4.379,2.6,198.391,2.181
2018-02-11,198.826,84.0,57.083,43.0,5.348,14.99,17.426,2.436,7.417,7.3,4.758,2.7,204.174,2.857
2018-02-12,196.739,69.0,59.208,51.0,1.043,7.179,9.116,1.938,2.667,8.7,6.062,4.7,197.783,1.506
2018-02-13,197.348,72.0,57.667,44.0,3.739,10.584,12.666,2.084,11.667,9.7,6.675,4.5,201.087,2.139
2018-02-14,197.478,74.0,50.792,35.0,2.087,8.91,10.564,1.654,7.833,6.9,4.742,1.8,199.565,2.159
2018-02-15,201.217,77.0,51.125,36.0,11.043,28.448,36.021,7.573,15.625,6.5,3.771,-2.1,212.261,3.917
2018-02-16,200.174,63.0,57.0,48.0,6.87,17.792,21.656,3.864,14.667,10.0,6.867,4.4,207.043,3.403
2018-02-17,198.913,62.0,49.042,36.0,1.783,6.021,7.156,1.136,17.208,10.0,6.038,3.3,200.696,2.278
2018-02-18,200.818,85.0,65.304,45.0,5.773,19.456,24.814,5.358,17.348,11.4,6.239,0.8,206.591,2.943
2018-02-19,205.174,97.0,86.167,63.0,24.043,33.75,53.021,19.271,30.042,8.8,7.129,5.8,229.217,1.125
2018-02-20,199.87,97.0,76.833,58.0,9.0,19.677,27.114,7.438,12.5,14.6,10.754,8.4,208.87,1.444
2018-02-21,196.609,67.0,54.542,41.0,1.609,8.625,9.781,1.156,8.667,11.0,8.2,5.3,198.217,2.208
2018-02-22,199.391,87.0,63.167,46.0,10.304,25.771,30.833,5.062,19.542,12.3,7.638,1.2,209.696,4.917
2018-02-23,198.696,67.0,44.125,28.0,2.783,10.073,11.167,1.094,16.5,13.0,8.988,5.8,201.478,3.403
2018-02-24,202.043,85.0,56.417,38.0,7.087,16.51,18.938,2.427,24.875,12.3,7.7,3.8,209.13,4.792
2018-02-25,200.696,84.0,56.542,33.0,8.913,17.758,24.017,6.259,21.333,16.4,11.379,6.9,209.609,3.614
2018-02-26,197.696,61.0,44.958,26.0,2.348,8.573,10.094,1.521,20.417,14.2,9.975,7.1,200.043,2.917
2018-02-27,202.696,74.0,51.083,36.0,8.522,25.886,29.875,3.99,20.75,11.7,8.092,3.9,211.217,5.847
2018-02-28,200.087,96.0,81.208,61.0,15.391,26.458,33.573,7.114,23.792,11.2,9.304,7.5,215.478,1.583
2018-03-01,196.565,74.0,56.75,43.0,2.261,7.924,9.057,1.132,17.333,14.2,10.275,7.6,198.826,1.868
2018-03-02,198.652,65.0,43.958,19.0,3.348,11.75,13.302,1.552,22.042,14.7,9.683,6.3,202.0,3.639
2018-03-03,200.174,95.0,69.167,45.0,9.304,19.031,21.813,2.781,29.875,10.2,9.188,8.2,209.478,3.18
2018-03-04,197.913,95.0,82.208,65.0,5.739,15.466,19.508,4.042,14.25,13.7,10.046,8.1,203.652,1.087
2018-03-05,199.5,75.0,52.458,30.0,2.636,12.795,14.252,1.458,17.522,16.1,10.833,7.6,202.136,3.028
2018-03-06,217.913,95.0,75.667,59.0,16.565,28.5,37.614,9.115,34.5,14.4,10.371,6.6,234.478,3.486
2018-03-07,197.13,93.0,67.625,50.0,2.304,9.906,11.083,1.177,14.25,15.0,10.312,6.5,199.435,1.611
2018-03-08,197.391,69.0,50.833,33.0,1.826,8.094,9.167,1.073,6.208,11.6,7.446,3.3,199.217,2.361
2018-03-09,203.391,89.0,67.792,43.0,10.13,15.51,20.958,5.448,15.292,13.4,7.271,-1.2,213.522,2.278
2018-03-10,202.783,97.0,89.875,69.0,15.087,15.719,18.958,3.24,19.083,11.3,8.775,4.6,217.87,0.833
2018-03-11,197.864,97.0,78.25,56.0,5.182,12.61,15.622,3.012,8.375,13.7,11.025,9.2,203.045,0.922
2018-03-12,199.739,92.0,68.833,49.0,9.304,16.114,20.042,3.927,16.292,14.1,10.133,4.4,209.043,4.111
2018-03-13,200.043,95.0,64.292,36.0,2.261,8.125,9.031,0.906,12.208,13.2,7.375,4.1,202.304,1.417
2018-03-14,198.696,79.0,60.458,41.0,2.783,9.723,10.911,1.188,10.75,10.4,6.208,1.5,201.478,1.751
2018-03-15,203.087,89.0,67.917,37.0,10.957,19.052,26.875,7.823,20.083,12.9,6.838,0.6,214.043,3.444
2018-03-16,200.174,86.0,63.625,45.0,8.522,12.604,14.98,2.375,16.25,13.2,8.371,4.0,208.696,1.889
2018-03-17,201.174,87.0,70.042,45.0,3.87,9.698,11.448,1.75,11.542,8.2,5.262,0.8,205.043,1.722
2018-03-18,200.261,87.0,52.958,23.0,6.261,16.942,20.518,3.576,12.0,13.1,7.371,-1.2,206.522,2.647
2018-03-19,200.783,93.0,69.0,54.0,14.696,31.0,39.781,8.781,23.708,12.7,9.425,5.7,215.478,4.444
2018-03-20,208.957,93.0,67.0,32.0,13.348,20.896,28.49,7.594,26.208,19.9,11.438,2.6,222.304,2.875
2018-03-21,201.043,94.0,84.083,71.0,16.696,16.573,19.052,2.479,28.875,18.8,14.933,11.5,217.739,1.139
2018-03-22,197.696,92.0,59.042,48.0,3.652,9.386,10.364,0.979,25.083,16.3,12.346,6.6,201.348,2.333
2018-03-23,196.087,51.0,42.917,31.0,0.435,5.969,6.521,0.552,11.292,11.9,7.438,5.1,196.522,2.083
2018-03-24,197.435,68.0,50.708,36.0,1.913,6.052,6.594,0.542,9.292,11.4,7.596,3.8,199.348,2.028
2018-03-25,203.435,84.0,62.125,38.0,9.174,21.819,28.315,6.496,14.75,14.1,8.421,0.4,212.609,3.43
2018-03-26,202.739,85.0,57.0,39.0,11.348,19.396,24.146,4.75,32.667,17.8,11.871,7.1,214.087,3.417
2018-03-27,200.043,64.0,48.125,28.0,5.739,14.115,15.708,1.594,26.708,18.2,12.508,7.4,205.783,4.347
2018-03-28,201.87,69.0,54.625,44.0,5.696,11.833,12.906,1.073,20.292,16.1,12.296,8.3,207.565,3.153
2018-03-29,199.261,87.0,49.542,20.0,8.043,18.496,21.237,2.74,15.583,15.5,10.267,7.1,207.304,4.438
2018-03-30,204.565,95.0,80.458,64.0,17.609,21.896,26.469,4.573,29.917,15.7,10.996,6.8,222.174,2.611
2018-03-31,199.478,97.0,65.083,44.0,2.391,5.51,5.969,0.458,8.5,12.2,9.321,6.3,201.87,0.93
2018-04-01,199.696,95.0,74.833,55.0,8.0,10.375,13.042,2.667,18.583,19.5,14.038,6.8,207.696,2.986
2018-04-02,203.783,96.0,72.458,49.0,11.783,20.37,25.142,4.772,34.417,23.7,16.742,10.1,215.565,5.231
2018-04-03,205.348,93.0,71.0,49.0,15.348,21.031,25.864,4.834,46.75,24.3,17.321,11.2,220.696,5.583
2018-04-04,200.304,90.0,66.5,44.0,10.261,16.125,20.614,4.49,28.333,24.6,17.808,11.0,210.565,6.417
2018-04-05,196.524,83.0,64.625,39.0,4.286,8.781,10.37,1.589,7.826,17.6,14.754,10.6,200.81,2.903
2018-04-06,191.043,91.0,82.125,68.0,3.913,6.625,7.344,0.719,16.917,21.0,16.854,13.4,194.957,1.68
2018-04-07,197.609,79.0,66.875,56.0,2.826,5.906,6.438,0.531,13.5,13.0,10.329,6.3,200.435,1.903
2018-04-08,197.304,66.0,53.458,39.0,3.261,4.854,5.344,0.49,13.208,10.5,8.217,6.1,200.565,1.667
2018-04-09,200.826,89.0,62.625,43.0,8.696,18.096,23.335,5.24,17.583,15.3,9.675,1.7,209.522,3.759
2018-04-10,202.565,89.0,65.458,34.0,9.609,19.677,24.938,5.26,30.042,19.0,12.992,5.3,212.174,4.569
2018-04-11,192.609,85.0,74.667,64.0,6.0,9.021,10.886,1.866,20.917,20.1,16.238,11.5,198.609,1.746
2018-04-12,199.0,99.0,61.333,30.0,10.182,17.076,22.472,5.396,20.958,21.3,17.271,13.7,209.182,3.292
2018-04-13,198.043,73.0,44.542,25.0,2.87,9.844,10.658,0.813,12.167,18.0,13.788,9.3,200.913,3.671
2018-04-14,198.435,99.0,76.375,61.0,9.13,12.177,14.614,2.438,18.167,18.6,13.692,7.9,207.565,2.736
2018-04-15,195.609,100.0,75.958,57.0,3.348,6.073,6.688,0.614,7.458,16.2,12.796,10.1,198.957,1.445
2018-04-16,195.043,76.0,54.708,36.0,2.565,7.192,8.2,1.009,34.583,19.1,13.692,9.4,197.609,2.254
2018-04-17,200.739,97.0,78.208,59.0,9.913,22.479,29.886,7.406,37.125,15.3,12.65,10.3,210.652,3.32
2018-04-18,193.739,97.0,79.875,60.0,7.565,14.406,17.083,2.677,10.75,19.7,14.875,10.5,201.304,2.403
2018-04-19,199.087,95.0,74.625,45.0,11.0,15.906,22.531,6.625,20.042,23.3,15.425,7.6,210.087,4.083
2018-04-20,197.522,96.0,60.375,32.0,12.13,18.333,21.427,3.094,23.542,26.5,18.017,11.4,209.652,4.694
2018-04-21,202.957,93.0,73.958,57.0,14.87,16.292,18.979,2.688,38.792,23.0,17.45,11.5,217.826,5.653
2018-04-22,206.217,96.0,70.333,37.0,14.522,14.114,15.812,1.698,39.667,27.4,19.238,11.7,220.739,5.806
2018-04-23,197.087,97.0,76.708,59.0,7.478,8.204,9.882,1.678,28.25,23.0,18.771,13.1,204.565,3.45
2018-04-24,191.087,100.0,88.292,72.0,3.957,5.625,6.438,0.812,18.083,20.3,18.083,16.9,195.043,1.806
2018-04-25,189.826,100.0,78.083,60.0,2.348,5.091,6.321,1.23,10.375,20.9,17.517,13.0,192.174,1.866
2018-04-26,193.826,86.0,59.417,36.0,4.565,6.854,8.333,1.479,5.125,23.1,17.462,12.3,198.391,2.93
2018-04-27,198.333,87.0,70.917,47.0,8.714,17.212,20.562,3.349,18.435,20.9,17.9,14.9,207.048,5.472
2018-04-28,194.182,78.0,53.875,27.0,7.364,9.864,10.958,1.094,25.875,24.5,18.321,14.4,201.545,3.945
2018-04-29,193.955,92.0,73.625,51.0,7.227,6.438,7.208,0.771,28.708,22.7,17.871,13.7,201.182,3.666
2018-04-30,200.273,95.0,80.333,59.0,31.909,14.182,15.424,1.241,26.5,22.0,17.246,12.0,232.182,4.543
2018-05-01,198.455,94.0,65.625,38.0,14.182,15.164,18.421,3.256,28.0,27.3,20.062,13.2,212.636,4.708
2018-05-02,193.455,99.0,88.417,72.0,6.5,5.927,6.406,0.479,23.667,20.7,18.292,16.1,199.955,1.764
2018-05-03,192.682,100.0,73.708,50.0,5.136,5.646,6.146,0.5,15.583,21.5,18.329,12.7,197.818,2.139
2018-05-04,195.909,87.0,55.333,33.0,4.682,5.438,5.99,0.552,12.167,21.0,15.479,10.1,200.591,2.25
2018-05-05,197.136,87.0,55.75,33.0,7.182,8.948,10.083,1.135,14.958,24.2,17.521,9.7,204.318,3.653
2018-05-06,198.591,94.0,68.5,41.0,10.545,11.27,13.354,2.084,20.958,24.5,18.562,11.8,209.136,4.917
2018-05-07,196.591,100.0,98.0,95.0,6.727,18.821,23.19,4.369,10.625,17.1,16.033,14.5,203.318,1.143
2018-05-08,198.35,100.0,90.542,75.0,9.2,13.271,16.011,2.741,12.455,19.2,16.604,14.2,207.55,1.897
2018-05-09,194.364,98.0,72.042,55.0,4.273,8.687,10.542,1.854,10.042,21.3,16.279,13.2,198.636,1.794
2018-05-10,192.455,67.0,54.417,42.0,1.455,5.478,6.902,1.424,7.375,18.9,14.683,11.4,193.909,1.95
2018-05-11,196.455,88.0,61.708,24.0,7.0,15.76,20.781,5.021,12.375,22.2,15.654,6.9,203.455,4.222
2018-05-12,197.727,92.0,69.667,40.0,10.909,13.962,18.286,4.325,18.708,24.6,17.821,10.3,208.636,5.0
2018-05-13,195.955,100.0,96.0,88.0,5.909,9.886,12.938,3.052,13.583,18.8,17.15,16.0,201.864,1.347
2018-05-14,195.136,100.0,71.625,47.0,8.455,10.576,12.808,2.232,11.917,24.9,19.9,14.5,203.591,2.825
2018-05-15,203.818,96.0,72.917,51.0,11.591,15.208,20.208,5.0,21.125,26.4,20.075,12.6,215.409,4.695
2018-05-16,198.545,95.0,80.167,63.0,12.318,10.917,13.073,2.156,33.667,26.0,21.117,16.1,210.864,3.625
2018-05-17,200.5,98.0,78.583,60.0,15.818,17.781,20.844,3.062,48.917,28.3,23.562,18.1,216.318,5.917
2018-05-18,211.636,97.0,79.25,61.0,20.636,19.438,26.5,7.062,54.083,28.8,24.454,19.8,232.273,6.361
2018-05-19,192.773,99.0,68.292,54.0,5.091,4.802,5.833,1.032,7.25,21.3,17.55,13.8,197.864,2.139
