date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,THC_mean,SO2_mean
2018-01-19,202.957,19.913,17.0,24.334,7.334,12.438,222.87,0.75
2018-01-20,202.478,14.565,12.542,14.458,1.916,11.25,217.043,0.75
2018-01-21,201.087,14.13,12.674,16.413,3.739,7.0,215.217,0.826
2018-01-22,199.478,10.522,11.062,13.27,2.208,6.458,210.0,0.458
2018-01-23,203.739,22.957,22.084,36.458,14.375,15.167,226.696,1.292
2018-01-24,199.652,6.609,7.104,8.396,1.292,8.0,206.261,0.833
2018-01-25,200.0,17.682,15.522,21.434,5.913,9.708,217.682,0.913
2018-01-26,200.174,10.652,9.688,11.396,1.708,6.667,210.826,0.708
2018-01-27,200.091,9.5,8.375,9.646,1.271,6.292,209.591,0.625
2018-01-28,201.0,20.174,18.261,28.434,10.174,13.238,221.174,1.087
2018-01-29,200.217,7.783,8.27,10.146,1.875,12.854,208.0,0.792
2018-01-30,203.13,25.348,22.312,32.438,10.125,20.083,228.478,1.125
2018-01-31,203.478,28.304,26.021,37.229,11.208,20.125,231.783,1.208
2018-02-01,200.739,13.217,10.146,12.854,2.708,8.104,213.957,0.333
2018-02-02,203.174,19.783,15.729,22.416,6.688,14.042,222.957,0.792
2018-02-03,200.261,16.609,12.48,15.5,3.021,16.875,216.87,0.75
2018-02-04,200.609,12.87,10.608,13.87,3.261,15.395,213.478,0.522
2018-02-05,201.174,20.391,13.98,18.854,4.875,20.938,221.565,0.625
2018-02-06,205.913,36.391,24.875,43.208,18.333,20.834,242.304,0.5
2018-02-07,202.318,29.227,16.88,35.109,18.228,17.674,231.545,0.739
2018-02-08,199.478,8.217,7.604,9.271,1.666,8.812,207.696,0.542
2018-02-09,199.304,18.174,12.584,16.292,3.708,12.083,217.478,0.75
2018-02-10,199.391,6.0,3.938,4.312,0.375,7.938,205.391,0.25
2018-02-11,199.174,12.478,12.63,14.956,2.326,12.125,211.652,0.739
2018-02-12,199.913,13.783,12.062,14.771,2.708,8.312,213.696,0.458
2018-02-13,201.739,15.261,14.333,19.854,5.521,14.166,217.0,0.667
2018-02-14,198.739,7.435,7.584,9.062,1.479,9.438,206.174,0.542
2018-02-15,201.174,24.696,24.792,32.916,8.125,17.292,225.87,0.875
2018-02-16,201.348,16.739,16.084,19.938,3.854,14.916,218.087,1.125
2018-02-17,200.696,10.652,6.104,6.771,0.666,19.188,211.348,0.75
2018-02-18,202.0,19.87,17.108,24.0,6.892,18.584,221.87,1.043
2018-02-19,205.696,41.261,31.208,52.812,21.604,23.02,246.957,0.875
2018-02-20,200.261,19.696,16.354,24.604,8.25,11.604,219.957,0.875
2018-02-21,197.286,7.143,7.348,8.087,0.739,13.038,204.429,0.696
2018-02-22,200.783,24.913,22.583,30.583,8.0,20.938,225.696,0.917
2018-02-23,198.174,9.391,7.812,8.792,0.979,18.334,207.565,0.917
2018-02-24,201.261,13.913,12.354,13.834,1.479,22.812,215.174,1.042
2018-02-25,198.913,14.609,12.935,17.304,4.37,22.792,213.522,1.739
2018-02-26,199.13,9.087,10.458,11.542,1.084,22.896,208.217,1.083
2018-02-27,203.565,24.826,24.708,30.583,5.875,24.916,228.391,1.083
2018-02-28,200.087,22.522,20.729,25.354,4.625,19.146,222.609,0.792
2018-03-01,198.0,7.652,8.375,9.375,1.0,18.604,205.652,0.75
2018-03-02,198.565,10.609,9.792,11.896,2.104,23.188,209.174,0.958
2018-03-03,203.391,26.652,15.479,16.77,1.292,26.521,230.043,0.958
2018-03-04,197.565,11.957,12.261,15.022,2.761,11.812,209.522,0.696
2018-03-05,199.391,11.174,11.208,13.105,1.896,20.542,210.565,0.833
2018-03-06,201.261,35.913,21.042,27.75,6.708,19.917,237.174,0.875
2018-03-07,196.619,7.81,7.522,8.5,0.978,11.718,204.429,0.739
2018-03-08,198.478,6.304,6.646,7.729,1.084,10.354,204.783,0.708
2018-03-09,199.13,13.783,12.354,18.02,5.666,14.25,212.913,0.833
2018-03-10,201.478,25.043,13.229,16.0,2.771,12.042,226.522,0.458
2018-03-11,197.174,8.13,9.718,12.022,2.304,7.458,205.304,0.652
2018-03-12,200.273,16.818,15.435,21.934,6.5,16.271,217.091,0.652
2018-03-13,200.522,10.0,8.688,10.917,2.229,11.416,210.522,0.333
2018-03-14,199.87,17.261,9.562,11.688,2.125,12.604,217.13,0.375
2018-03-15,200.957,16.783,16.771,25.084,8.312,19.771,217.739,0.958
2018-03-16,201.783,12.391,11.021,14.0,2.98,16.583,214.174,0.417
2018-03-17,199.478,9.217,7.916,9.584,1.666,8.875,208.696,0.292
2018-03-18,199.0,12.043,13.218,16.783,3.566,10.416,211.043,0.739
2018-03-19,202.609,27.13,23.875,30.958,7.083,17.792,229.739,1.0
2018-03-20,200.043,19.783,16.23,22.354,6.125,19.396,219.826,0.917
2018-03-21,194.826,17.174,10.854,12.834,1.98,17.75,212.0,0.458
2018-03-22,199.826,9.261,7.375,7.854,0.479,20.021,209.087,0.542
2018-03-23,197.522,4.783,5.479,6.208,0.729,11.666,202.304,0.333
2018-03-24,199.0,8.304,5.771,6.396,0.625,12.666,207.304,0.208
2018-03-25,202.174,19.391,18.848,25.696,6.848,17.417,221.565,1.043
2018-03-26,202.043,18.391,14.854,19.771,4.917,24.73,220.435,1.167
2018-03-27,199.826,14.783,15.875,18.062,2.188,26.5,214.609,1.375
2018-03-28,201.783,14.609,13.104,15.208,2.104,21.646,216.391,0.833
2018-03-29,199.174,13.522,14.27,17.021,2.75,18.292,212.696,0.792
2018-03-30,200.696,18.826,15.73,18.084,2.354,23.292,219.522,0.667
2018-03-31,199.217,12.478,4.562,4.792,0.229,10.084,211.696,0.125
2018-04-01,196.696,10.217,8.666,9.646,0.98,19.562,206.913,0.958
2018-04-02,200.522,16.522,17.13,21.326,4.196,43.792,217.043,1.913
2018-04-03,198.391,19.652,17.312,21.146,3.833,52.188,218.043,2.292
2018-04-04,196.739,15.348,15.438,20.167,4.73,39.979,212.087,2.792
2018-04-05,194.087,8.087,8.396,9.688,1.292,11.292,202.174,0.958
2018-04-06,191.13,7.261,7.958,8.812,0.854,21.958,198.391,0.708
2018-04-07,197.652,5.435,5.5,6.334,0.834,20.792,203.087,0.625
2018-04-08,197.87,5.391,4.104,4.792,0.688,15.645,203.261,0.25
2018-04-09,199.0,9.955,12.591,16.273,3.682,17.909,208.955,0.727
2018-04-10,199.348,14.217,14.0,17.438,3.438,28.146,213.565,0.958
2018-04-11,192.955,10.045,12.261,14.066,1.804,23.804,203.0,1.043
2018-04-12,195.087,11.348,9.979,12.854,2.875,18.542,206.435,0.833
2018-04-13,197.087,6.391,7.771,8.542,0.771,15.812,203.478,0.792
2018-04-14,196.391,12.652,11.105,13.708,2.604,17.98,209.043,0.667
2018-04-15,194.565,3.565,3.854,3.958,0.104,8.521,198.13,0.667
2018-04-16,195.826,5.522,8.0,9.609,1.608,37.02,201.348,0.826
2018-04-17,198.652,17.913,20.25,24.042,3.792,36.666,216.565,0.458
2018-04-18,194.955,9.818,10.296,11.96,1.663,12.166,204.773,0.727
2018-04-19,197.318,15.182,13.458,19.021,5.562,23.146,212.5,1.25
2018-04-20,198.391,13.522,12.145,14.645,2.5,27.396,211.913,1.083
2018-04-21,198.87,15.348,12.334,14.521,2.188,34.771,214.217,1.667
2018-04-22,199.261,13.609,9.875,10.562,0.688,35.188,212.87,1.708
2018-04-23,196.478,10.435,9.718,11.718,2.0,29.166,206.913,1.261
2018-04-24,191.391,7.174,8.479,9.75,1.271,19.042,198.565,0.833
2018-04-25,191.565,5.304,4.875,5.375,0.5,8.625,196.87,0.708
2018-04-26,194.286,6.667,7.152,8.044,0.892,8.5,200.952,1.0
2018-04-27,196.609,13.0,14.062,16.084,2.021,17.354,209.609,1.375
2018-04-28,196.174,9.652,8.292,8.833,0.542,27.084,205.826,1.042
2018-04-29,196.478,7.652,5.75,6.292,0.542,23.354,204.13,0.792
2018-04-30,198.609,11.304,12.174,13.174,1.0,25.0,209.913,1.783
2018-05-01,197.826,10.913,10.084,11.666,1.583,29.667,208.739,1.125
2018-05-02,193.913,7.522,8.062,9.938,1.875,21.354,201.435,0.708
2018-05-03,194.522,6.652,4.771,5.354,0.584,13.042,201.174,0.458
2018-05-04,197.783,5.739,4.334,4.708,0.375,14.542,203.522,0.375
2018-05-05,199.478,8.87,6.521,7.229,0.708,19.646,208.348,1.0
2018-05-06,197.304,8.783,6.021,6.458,0.438,22.188,206.087,1.125
2018-05-07,194.783,15.522,15.456,18.13,2.674,9.938,210.304,0.0
2018-05-08,197.043,11.826,12.334,13.292,0.958,11.48,208.87,0.75
2018-05-09,194.955,5.727,6.769,7.456,0.687,10.909,200.682,0.739
2018-05-10,195.217,3.739,4.334,4.958,0.625,10.812,198.957,0.667
2018-05-11,195.522,9.739,11.895,15.506,3.612,14.0,205.261,0.917
2018-05-12,197.435,9.783,10.519,12.558,2.039,20.312,207.217,1.667
2018-05-13,193.087,8.478,6.604,7.292,0.688,12.125,201.565,0.333
2018-05-14,196.652,9.652,9.456,10.13,0.674,12.542,206.304,0.739
2018-05-15,199.783,14.217,12.31,15.502,3.192,18.438,214.0,0.958
2018-05-16,200.13,13.217,12.096,14.144,2.048,25.438,213.348,1.458
2018-05-17,201.13,17.696,13.792,15.896,2.104,39.02,218.826,1.625
2018-05-18,202.727,22.273,16.224,19.479,3.255,47.174,225.0,2.478
2018-05-19,193.957,6.478,4.354,4.958,0.604,8.041,200.435,0.917
2018-05-20,194.826,4.783,4.27,4.916,0.646,9.083,199.609,0.667
2018-05-21,198.87,8.87,9.848,11.783,1.935,14.938,207.739,1.217
2018-05-22,197.174,8.913,10.354,12.875,2.52,14.166,206.087,1.125
2018-05-23,194.348,14.174,11.479,13.188,1.708,13.708,208.522,0.708
2018-05-24,196.261,13.826,9.25,10.542,1.292,10.479,210.087,1.0
2018-05-25,200.913,17.087,17.042,20.792,3.75,23.604,218.0,1.292
2018-05-26,201.696,16.565,13.021,14.958,1.938,26.729,218.261,1.625
2018-05-27,197.304,9.435,6.354,6.812,0.458,24.875,206.739,1.75
2018-05-28,192.217,7.565,7.826,8.913,1.087,19.229,199.783,1.043
2018-05-29,194.217,9.565,8.792,10.771,1.979,17.021,203.783,0.917
2018-05-30,194.739,12.043,10.792,13.605,2.812,19.188,206.783,0.542
2018-05-31,200.913,18.304,14.895,21.625,6.73,15.25,219.217,0.375
2018-06-01,197.348,11.609,10.25,11.396,1.146,15.208,208.957,0.792
2018-06-02,201.0,12.478,8.438,9.584,1.146,17.021,213.478,1.417
2018-06-03,197.174,7.261,4.166,4.5,0.334,13.896,204.435,0.917
2018-06-04,195.0,8.217,7.478,8.522,1.044,15.23,203.217,1.043
2018-06-05,197.826,9.913,8.417,9.562,1.146,14.979,207.739,0.917
2018-06-06,197.043,15.826,14.958,16.438,1.479,14.917,212.87,0.833
2018-06-07,198.391,14.609,11.148,13.14,1.991,16.042,213.0,1.0
2018-06-08,199.818,13.409,11.082,13.076,1.994,21.374,213.227,1.125
2018-06-09,197.826,10.826,6.229,6.625,0.396,24.417,208.652,0.917
2018-06-10,201.87,13.565,9.208,10.083,0.875,28.146,215.435,0.917
2018-06-11,198.043,13.739,9.572,12.862,3.29,21.58,211.783,1.0
2018-06-12,195.783,6.522,5.792,7.0,1.208,6.5,202.304,1.0
2018-06-13,194.435,5.609,5.479,6.104,0.625,7.062,200.043,0.958
2018-06-14,195.174,9.522,8.583,10.166,1.584,13.542,204.696,0.917
2018-06-15,196.913,13.217,12.021,14.084,2.062,16.688,210.13,0.917
2018-06-16,194.217,5.87,5.438,6.146,0.708,11.792,200.087,0.875
2018-06-17,195.043,5.217,3.271,3.896,0.625,12.833,200.261,0.792
2018-06-18,199.136,12.273,12.591,15.228,2.636,12.356,211.409,0.682
2018-06-19,200.696,13.043,9.415,11.825,2.411,,213.739,0.958
2018-06-20,195.353,16.353,13.708,16.812,3.104,,211.706,0.583
2018-06-21,196.609,10.87,10.312,11.208,0.896,21.686,207.478,1.0
2018-06-22,210.304,12.826,10.0,12.416,2.416,20.021,223.13,0.75
2018-06-23,205.957,14.174,9.646,12.021,2.375,21.729,220.13,0.75
2018-06-24,198.304,9.043,5.208,5.854,0.646,16.542,207.348,0.917
2018-06-25,210.565,14.522,11.5,13.022,1.522,30.584,225.087,1.304
2018-06-26,191.304,8.739,7.271,8.375,1.104,26.979,200.043,0.958
2018-06-27,183.87,8.435,7.0,9.604,2.604,17.729,192.304,1.0
2018-06-28,184.826,8.217,7.083,11.104,4.021,24.75,193.043,1.083
2018-06-29,183.522,4.913,3.5,5.292,1.792,15.896,188.435,0.875
2018-06-30,183.87,5.739,3.417,5.354,1.938,14.021,189.609,0.833
2018-07-01,185.217,4.87,2.27,3.125,0.854,24.438,190.087,0.792
2018-07-02,191.652,7.261,4.274,7.098,2.824,21.062,198.913,0.739
2018-07-03,187.304,7.783,4.638,7.976,3.339,18.77,195.087,0.667
2018-07-04,183.043,7.478,3.854,5.708,1.854,21.958,190.522,0.5
2018-07-05,185.174,7.478,7.5,13.708,6.208,24.396,192.652,0.667
2018-07-06,186.826,9.217,7.958,13.27,5.312,14.771,196.043,0.625
2018-07-07,182.739,3.478,2.416,4.138,1.721,16.02,186.217,0.833
2018-07-08,185.217,5.435,2.771,4.194,1.424,14.25,190.652,0.792
2018-07-09,196.045,9.455,5.477,9.454,3.978,14.863,205.5,0.739
2018-07-10,195.435,10.13,5.312,7.896,2.583,16.062,205.565,0.875
2018-07-11,197.087,13.87,7.146,9.708,2.562,21.667,210.957,0.958
2018-07-12,193.435,12.391,7.938,9.688,1.75,16.004,205.826,1.0
2018-07-13,199.609,16.13,7.75,9.688,1.938,21.73,215.739,1.0
2018-07-14,205.522,14.652,7.084,8.73,1.646,25.021,220.174,
2018-07-15,200.304,11.913,4.958,5.167,0.208,33.396,212.217,
2018-07-16,204.174,12.304,5.609,6.37,0.761,39.48,216.478,
2018-07-17,189.783,11.435,7.666,8.604,0.938,51.188,201.217,1.846
2018-07-18,190.261,14.043,8.021,8.875,0.854,50.916,204.304,1.375
2018-07-19,190.87,11.565,8.104,9.104,1.0,44.708,202.435,1.167
2018-07-20,185.348,8.609,5.229,7.458,2.23,12.896,193.957,0.875
2018-07-21,189.0,9.783,4.794,6.811,2.017,13.271,198.783,1.167
2018-07-22,197.261,12.217,4.584,5.938,1.354,15.23,209.478,1.0
2018-07-23,186.826,13.217,6.456,8.044,1.587,15.416,200.043,1.13
2018-07-24,189.087,12.783,8.084,9.604,1.521,27.271,201.87,1.375
2018-07-25,192.783,14.348,8.5,9.812,1.312,36.729,207.13,1.708
2018-07-26,193.045,10.091,6.587,7.891,1.304,22.646,203.136,1.043
2018-07-27,193.0,10.087,7.083,7.834,0.75,24.333,203.087,1.083
2018-07-28,195.391,11.739,7.237,7.908,0.671,24.604,207.13,1.208
2018-07-29,187.391,5.0,2.292,2.77,0.48,13.521,192.391,0.75
2018-07-30,194.0,10.522,7.152,9.152,2.0,17.02,204.522,0.826
2018-07-31,190.522,11.435,7.875,10.104,2.229,15.583,201.957,1.125
2018-08-01,194.261,15.174,10.667,13.229,2.562,20.042,209.435,1.875
2018-08-02,198.261,16.652,8.521,11.0,2.479,23.792,214.913,1.375
2018-08-03,195.043,12.565,8.916,10.312,1.396,20.083,207.609,1.208
2018-08-04,205.174,17.696,9.94,11.324,1.385,36.604,222.87,1.833
2018-08-05,194.435,12.826,5.25,5.792,0.542,32.73,207.261,1.25
2018-08-06,194.87,12.478,7.544,8.348,0.804,23.667,207.348,1.217
2018-08-07,196.545,13.045,12.032,13.558,1.526,21.986,209.591,1.87
2018-08-08,194.522,10.261,7.458,8.729,1.271,14.979,204.783,0.958
2018-08-09,189.043,10.0,5.521,6.688,1.167,10.75,199.043,1.0
2018-08-10,191.261,12.739,9.354,11.479,2.125,20.438,204.0,1.375
2018-08-11,195.478,12.522,5.792,6.938,1.146,26.666,208.0,1.125
2018-08-12,195.067,11.0,5.188,6.25,1.062,19.792,206.067,0.833
2018-08-13,192.043,13.522,6.674,8.044,1.37,18.771,205.565,1.348
2018-08-14,186.217,7.957,3.02,4.479,1.458,12.479,194.174,0.75
2018-08-15,184.0,6.391,2.812,3.958,1.146,8.896,190.391,0.542
2018-08-16,185.957,7.522,4.334,5.688,1.354,13.458,193.478,0.792
2018-08-17,193.957,7.0,4.458,5.48,1.021,8.479,200.957,0.875
2018-08-18,196.652,9.304,6.73,8.625,1.896,13.708,205.957,1.0
2018-08-19,201.217,9.826,4.25,4.77,0.52,14.625,211.043,0.792
2018-08-20,198.522,20.174,9.544,12.196,2.652,18.208,218.696,0.913
2018-08-21,189.333,10.857,5.196,9.392,4.196,15.676,200.19,0.652
2018-08-22,184.043,10.565,5.562,8.542,2.979,14.458,194.609,0.667
2018-08-23,184.043,8.043,3.334,5.708,2.375,16.166,192.087,0.417
2018-08-24,183.435,5.391,3.188,4.333,1.146,28.312,188.826,0.583
2018-08-25,187.348,10.739,5.5,7.167,1.666,25.48,198.087,0.792
2018-08-26,208.391,15.565,5.146,7.062,1.916,18.292,223.957,0.792
2018-08-27,197.043,14.783,6.892,10.218,3.326,18.479,211.826,0.913
2018-08-28,196.609,17.652,9.396,13.625,4.23,22.354,214.261,1.0
2018-08-29,193.696,14.957,8.604,11.48,2.875,21.167,208.652,1.083
2018-08-30,199.174,16.13,9.354,11.625,2.27,26.896,215.304,1.125
2018-08-31,191.478,19.826,10.542,13.834,3.292,19.562,211.304,1.417
2018-09-01,194.696,20.391,9.146,11.98,2.834,10.48,215.087,0.583
2018-09-02,194.13,10.087,4.834,5.667,0.834,13.521,204.217,0.833
2018-09-03,189.913,9.739,6.544,9.087,2.544,11.855,199.652,0.826
2018-09-04,182.217,6.0,2.944,4.576,1.632,21.5,188.217,0.5
2018-09-05,196.0,13.739,9.792,12.354,2.562,25.271,209.739,1.417
2018-09-06,207.435,20.0,10.375,13.375,3.0,33.938,227.435,1.625
2018-09-07,187.318,8.182,5.304,8.217,2.913,18.169,195.5,0.913
2018-09-08,194.391,11.565,7.208,8.312,1.104,13.771,205.957,1.042
2018-09-09,183.826,5.87,2.625,3.646,1.02,11.75,189.696,0.833
2018-09-10,188.565,10.652,7.109,12.13,5.022,9.896,199.217,0.478
2018-09-11,199.957,13.826,12.229,15.98,3.75,13.542,213.783,0.583
2018-09-12,199.652,17.261,16.0,19.833,3.833,17.812,216.913,0.833
2018-09-13,205.87,24.261,17.812,21.02,3.208,25.875,230.13,1.125
2018-09-14,200.364,18.045,16.935,19.435,2.5,19.458,218.409,1.0
2018-09-15,200.13,17.174,11.854,14.062,2.208,13.146,217.304,0.917
2018-09-16,196.0,15.696,5.062,5.458,0.396,12.104,211.696,0.958
2018-09-17,195.043,12.609,4.978,5.5,0.522,15.542,207.652,1.043
2018-09-18,207.783,11.957,7.896,11.042,3.146,17.48,219.739,0.833
2018-09-19,203.217,13.435,10.5,13.666,3.166,21.542,216.652,0.833
2018-09-20,202.348,15.043,12.188,15.062,2.875,18.02,217.391,0.556
2018-09-21,199.136,20.818,16.174,20.434,4.261,10.083,219.955,0.0
2018-09-22,200.261,14.783,9.208,21.562,12.354,13.375,215.043,0.167
2018-09-23,203.13,13.043,5.604,9.688,4.084,16.125,216.174,0.5
2018-09-24,207.696,18.217,8.434,10.348,1.913,20.416,225.913,0.348
2018-09-25,204.696,19.696,13.146,17.396,4.25,20.625,224.391,0.0
2018-09-26,198.087,19.478,11.0,14.166,3.166,10.958,217.565,0.125
2018-09-27,196.391,11.913,13.021,15.396,2.375,9.125,208.304,0.125
2018-09-28,200.261,11.913,8.938,13.042,4.104,12.916,212.174,0.125
2018-09-29,195.783,11.435,8.875,10.666,1.792,10.958,207.217,0.083
2018-09-30,190.739,7.739,4.312,5.464,1.152,8.848,198.478,0.0
2018-10-01,200.304,9.087,5.739,6.544,0.804,12.979,209.391,0.087
2018-10-02,210.261,13.261,9.875,13.188,3.312,13.938,223.522,0.333
2018-10-03,213.261,19.478,14.208,19.542,5.333,17.584,232.739,0.208
2018-10-04,209.652,24.174,18.098,22.226,4.126,25.659,233.826,0.333
2018-10-05,205.2,23.8,16.935,22.63,5.696,23.391,229.0,0.565
2018-10-06,187.87,7.652,3.958,5.542,1.584,13.917,195.522,0.0
2018-10-07,192.87,7.87,3.688,4.062,0.375,11.292,200.739,0.042
2018-10-08,201.348,16.304,7.239,8.978,1.739,10.666,217.652,0.043
2018-10-09,206.261,19.435,12.248,16.122,3.875,18.946,225.696,0.417
2018-10-10,200.913,20.696,16.34,19.526,3.188,29.655,221.609,0.292
2018-10-11,199.217,18.391,13.938,18.584,4.646,16.833,217.609,0.5
2018-10-12,196.739,8.304,6.354,6.916,0.562,9.021,205.043,0.333
2018-10-13,197.174,20.217,9.896,11.52,1.625,13.854,217.391,0.75
2018-10-14,200.435,13.478,8.416,9.125,0.708,19.417,213.913,0.375
2018-10-15,204.261,22.0,13.934,23.0,9.065,19.792,226.261,0.043
2018-10-16,201.409,22.182,13.718,26.108,12.391,16.243,223.591,0.087
2018-10-17,199.87,18.174,11.208,17.567,6.36,14.871,218.043,0.348
2018-10-18,202.609,19.739,14.75,22.146,7.396,21.0,222.348,0.75
2018-10-19,202.087,20.391,15.52,19.896,4.375,26.958,222.478,0.708
2018-10-20,196.217,12.174,7.708,9.708,2.0,14.0,208.391,0.125
2018-10-21,196.913,15.435,7.062,8.166,1.104,11.812,212.348,0.292
2018-10-22,200.783,16.565,12.913,18.392,5.478,17.312,217.348,0.565
2018-10-23,200.565,27.435,20.812,28.584,7.771,23.271,228.0,0.5
2018-10-24,196.13,11.13,10.042,12.479,2.438,20.062,207.261,0.417
2018-10-25,198.043,16.609,12.916,15.812,2.896,23.166,214.652,0.417
2018-10-26,198.652,15.522,12.5,19.188,6.688,24.646,214.174,0.542
2018-10-27,195.435,14.13,8.688,9.834,1.146,15.355,209.565,0.375
2018-10-28,199.565,11.913,7.02,8.708,1.688,14.542,211.478,0.25
2018-10-29,200.238,14.095,11.555,17.516,5.962,16.188,214.333,0.455
2018-10-30,197.696,10.13,8.73,12.271,3.542,11.479,207.826,0.417
2018-10-31,197.739,9.652,10.062,12.521,2.458,9.02,207.391,0.417
2018-11-01,196.0,9.318,9.562,13.146,3.583,7.792,205.318,0.167
2018-11-02,195.304,10.087,10.52,13.645,3.125,8.812,205.391,0.375
2018-11-03,198.304,17.739,13.812,17.23,3.417,18.584,216.043,0.5
2018-11-04,197.0,17.261,10.666,12.25,1.584,17.354,214.261,0.208
2018-11-05,199.391,24.783,15.109,25.718,10.608,16.438,224.174,0.174
2018-11-06,195.217,18.304,13.666,19.958,6.292,9.02,213.522,0.0
2018-11-07,196.609,19.913,15.104,22.375,7.271,15.375,216.522,0.25
2018-11-08,201.5,25.136,15.196,23.826,8.63,23.685,226.636,0.478
2018-11-09,201.5,35.625,19.479,36.334,16.854,32.271,237.125,0.125
2018-11-10,196.958,12.208,7.854,9.562,1.708,14.271,209.167,0.292
2018-11-11,201.478,17.043,7.084,8.855,1.771,22.916,218.522,0.292
2018-11-12,200.25,19.25,17.218,22.674,5.456,23.334,219.5,0.609
2018-11-13,197.542,20.625,12.438,16.125,3.688,16.188,218.167,0.542
2018-11-14,196.435,9.609,10.334,15.105,4.771,9.146,206.043,0.583
2018-11-15,198.417,20.083,12.895,17.333,4.438,9.174,218.5,0.375
2018-11-16,203.583,29.875,19.562,31.312,11.75,15.938,233.458,0.375
2018-11-17,198.261,15.348,12.021,14.688,2.667,13.25,213.609,0.583
2018-11-18,199.792,15.208,8.25,9.98,1.729,13.062,215.0,0.167
2018-11-19,199.75,10.708,11.174,14.522,3.348,11.896,210.458,0.478
2018-11-20,196.545,6.818,9.812,12.083,2.27,10.25,203.364,0.375
2018-11-21,201.625,21.0,18.334,26.5,8.166,15.145,222.625,0.542
2018-11-22,197.667,13.125,14.334,18.958,4.625,11.917,210.792,0.667
2018-11-23,197.043,6.261,6.542,7.312,0.771,4.688,203.304,0.292
2018-11-24,200.917,16.75,12.271,18.125,5.854,9.334,217.667,0.292
2018-11-25,203.667,17.833,12.166,16.125,3.958,14.812,221.5,0.667
2018-11-26,203.261,27.478,19.761,32.174,12.414,21.646,230.739,0.391
2018-11-27,203.667,28.25,22.562,34.625,12.062,23.445,231.917,0.792
2018-11-28,200.542,19.5,16.042,23.354,7.312,23.146,220.042,0.5
2018-11-29,197.773,11.773,11.826,14.913,3.087,19.138,209.545,0.435
2018-11-30,203.375,16.625,16.25,23.375,7.125,27.792,220.0,0.333
2018-12-01,204.708,18.333,14.438,21.188,6.75,31.708,223.042,0.667
2018-12-02,201.652,20.087,12.458,16.104,3.646,19.146,221.739,0.375
2018-12-03,204.208,36.958,22.304,42.63,20.326,26.208,241.167,0.478
2018-12-04,204.043,45.087,28.02,55.312,27.292,31.854,249.13,0.708
2018-12-05,197.333,7.833,9.646,11.208,1.562,8.562,205.167,0.875
2018-12-06,,,19.334,30.396,11.062,13.875,,0.708
2018-12-07,,,8.562,10.354,1.792,9.792,,0.417
2018-12-08,,,4.916,5.521,0.604,3.604,,0.208
2018-12-09,,,4.146,4.562,0.416,3.396,,0.25
2018-12-10,197.364,24.727,15.227,22.727,7.5,7.941,222.091,0.409
2018-12-11,200.478,24.696,22.458,34.896,12.438,12.917,225.174,0.708
2018-12-12,198.217,14.435,12.896,17.5,4.604,7.208,212.652,0.833
2018-12-13,198.739,15.348,12.25,15.334,3.084,7.542,214.087,0.75
2018-12-14,198.087,7.826,8.458,10.5,2.042,7.938,205.913,0.917
2018-12-15,198.522,13.043,9.125,11.145,2.021,9.312,211.565,0.5
2018-12-16,201.174,18.565,13.833,16.75,2.916,14.166,219.739,0.625
2018-12-17,197.348,10.913,11.565,14.087,2.522,9.312,208.261,0.739
2018-12-18,200.348,12.739,10.292,13.105,2.812,8.916,213.087,0.792
2018-12-19,201.826,20.043,17.417,28.5,11.083,15.271,221.87,0.875
2018-12-20,208.652,35.043,21.416,39.708,18.292,24.416,243.696,0.625
2018-12-21,203.348,27.826,21.48,30.98,9.5,21.104,231.174,0.583
2018-12-22,200.565,30.391,18.896,25.146,6.25,14.604,230.957,0.542
2018-12-23,205.261,28.565,14.354,20.396,6.042,14.458,233.826,0.833
2018-12-24,198.957,6.609,6.391,7.544,1.152,5.521,205.565,0.609
2018-12-25,201.818,19.818,16.478,25.087,8.609,9.759,221.636,0.652
2018-12-26,202.136,20.0,17.375,27.646,10.271,11.146,222.136,0.792
2018-12-27,197.565,6.0,8.062,9.354,1.292,8.312,203.565,0.75
2018-12-28,198.0,4.739,5.5,6.084,0.583,3.542,202.739,0.542
