date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,PM25_mean,CO_mean
2018-10-17,17.25,20.49,3.24,2.167,18.344,15.996,1.958
2018-10-18,20.417,26.021,5.604,2.069,20.386,14.858,2.417
2018-10-19,9.875,12.135,2.26,1.028,8.198,5.125,1.167
2018-10-20,9.802,11.75,1.948,0.944,7.521,5.146,0.708
2018-10-21,11.375,12.75,1.375,1.278,9.458,6.375,0.917
2018-10-22,13.163,17.0,3.837,2.695,14.01,10.396,0.391
2018-10-23,19.719,25.864,6.146,2.125,20.104,12.834,1.042
2018-10-24,18.812,27.312,8.5,1.958,27.438,19.666,2.083
2018-10-25,18.156,22.719,4.562,1.806,25.604,18.146,0.75
2018-10-26,18.646,26.542,7.896,3.18,24.719,16.396,1.167
2018-10-27,7.76,9.5,1.74,1.417,15.427,8.875,0.583
2018-10-28,6.75,8.083,1.333,1.125,9.583,6.167,0.792
2018-10-29,12.948,16.042,3.094,1.938,14.875,9.916,1.208
2018-10-30,11.667,15.375,3.708,1.639,11.375,7.354,1.042
2018-10-31,15.927,20.323,4.396,1.653,10.472,7.907,1.167
2018-11-01,15.604,19.104,3.5,1.695,9.764,8.055,1.042
2018-11-02,14.646,19.74,5.093,1.208,7.302,5.916,0.708
2018-11-03,15.26,19.969,4.708,1.75,10.166,9.0,0.792
2018-11-04,12.948,15.583,2.635,2.375,13.986,11.708,1.083
2018-11-05,18.054,25.696,7.641,2.334,15.856,12.02,0.826
2018-11-06,18.927,29.969,11.042,1.722,15.0,9.292,1.5
2018-11-07,16.864,22.917,6.052,1.833,14.057,10.229,0.391
2018-11-08,14.604,18.406,3.802,3.069,22.302,15.145,1.042
2018-11-09,13.094,18.271,5.177,1.347,15.344,8.083,2.667
2018-11-10,15.364,19.479,4.115,1.722,25.729,19.834,2.125
2018-11-11,13.396,14.896,1.5,2.333,25.948,20.666,1.792
2018-11-12,19.218,21.062,1.844,1.778,25.479,18.062,1.5
2018-11-13,14.448,17.792,3.344,1.597,11.167,7.458,0.875
2018-11-14,13.344,17.375,4.031,1.083,8.708,4.458,0.667
2018-11-15,15.167,21.021,5.854,1.195,7.5,5.271,0.75
2018-11-16,21.76,35.156,13.396,2.25,13.927,9.938,1.333
2018-11-17,19.125,36.292,17.167,2.278,20.823,13.604,3.25
2018-11-18,16.771,20.104,3.334,2.334,20.229,15.625,2.667
2018-11-19,16.478,21.37,4.892,1.42,13.031,9.438,1.696
2018-11-20,20.646,28.583,7.938,2.111,18.761,14.044,1.583
2018-11-21,20.281,27.104,6.823,2.347,21.463,16.916,1.292
2018-11-22,13.302,16.208,2.906,1.236,12.948,8.708,0.583
2018-11-23,9.666,11.292,1.625,1.486,7.375,4.271,0.625
2018-11-24,14.875,20.532,5.656,1.084,7.052,5.604,0.333
2018-11-25,17.688,22.969,5.281,1.903,27.917,21.042,2.125
2018-11-26,23.51,32.51,9.0,1.833,37.531,27.812,2.333
2018-11-27,22.386,32.469,10.083,2.028,28.687,20.604,1.542
2018-11-28,21.562,46.396,24.833,1.736,39.469,26.458,2.0
2018-11-29,17.76,22.354,4.594,1.528,17.698,8.104,0.333
2018-11-30,25.823,41.917,16.094,2.75,30.354,17.896,1.625
2018-12-01,19.208,25.958,6.75,2.32,48.323,30.458,2.292
2018-12-02,15.094,18.198,3.104,2.556,41.292,26.208,1.583
2018-12-03,17.598,20.218,2.62,1.855,23.114,14.075,1.13
2018-12-04,16.604,24.958,8.354,2.25,21.112,10.292,0.958
2018-12-05,14.615,18.76,4.146,1.191,27.193,15.85,1.391
2018-12-06,17.032,26.583,9.552,1.555,18.896,10.875,1.667
2018-12-07,10.052,13.271,3.219,1.375,13.854,9.688,1.25
2018-12-08,6.219,7.729,1.51,1.403,6.292,5.688,1.75
2018-12-09,7.25,8.062,0.812,1.0,7.25,5.875,1.625
2018-12-10,17.698,28.5,10.802,1.57,7.99,6.416,1.375
2018-12-11,19.563,23.063,3.5,2.222,9.823,7.188,1.875
2018-12-12,13.948,17.573,3.625,1.542,13.25,8.334,2.083
2018-12-13,15.354,20.5,5.146,1.847,14.416,11.5,2.292
2018-12-14,11.906,15.271,3.365,1.514,12.615,9.521,2.0
2018-12-15,15.75,20.573,4.823,1.167,8.688,6.938,2.0
2018-12-16,18.417,25.51,7.093,2.347,16.031,11.167,2.5
2018-12-17,15.0,19.468,4.468,1.986,22.406,16.188,2.348
2018-12-18,12.364,16.344,3.979,1.778,14.833,10.104,1.625
2018-12-19,17.937,24.521,6.583,1.542,15.468,10.396,2.083
2018-12-20,28.302,36.646,8.344,1.542,22.156,14.208,1.708
2018-12-21,22.01,25.938,3.927,2.611,21.521,13.584,1.167
2018-12-22,19.042,25.719,6.677,1.917,21.844,14.458,1.75
2018-12-23,14.719,19.75,5.031,1.75,17.49,11.73,1.792
2018-12-24,14.146,17.094,2.948,1.722,13.979,10.334,2.125
2018-12-25,21.542,36.115,14.573,1.806,9.333,7.229,1.708
2018-12-26,24.198,33.052,8.854,1.431,19.448,15.146,2.333
2018-12-27,11.229,14.771,3.542,1.43,8.729,5.604,1.667
2018-12-28,7.552,9.302,1.75,1.347,7.271,4.416,1.875
2018-12-29,5.906,6.896,0.99,1.125,5.958,3.938,2.0
2018-12-30,6.76,7.469,0.708,1.028,6.583,4.979,2.0
2018-12-31,10.598,11.913,1.315,0.971,5.646,4.5,0.087
