date,PM25_mean,SPM_mean,NO2_mean,NOX_mean,NO_mean,CH4_mean,NMHC_mean,SO2_mean,THC_mean
2015-12-14,10.616,13.111,17.315,24.977,7.662,194.783,8.522,0.421,203.304
2015-12-15,11.146,16.07,23.825,40.691,16.867,197.174,14.217,0.681,211.391
2015-12-16,7.979,11.646,18.77,28.962,10.192,196.435,11.652,0.461,208.087
2015-12-17,5.76,7.674,7.692,11.108,3.417,195.87,5.043,0.444,200.913
2015-12-18,7.084,9.118,12.658,18.425,5.767,196.609,8.522,0.264,205.13
2015-12-19,5.396,7.326,11.117,15.642,4.525,194.435,6.957,0.097,201.391
2015-12-20,5.708,8.229,9.642,12.2,2.558,193.87,8.739,0.056,202.609
2015-12-21,8.844,11.062,18.641,27.422,8.78,194.261,10.043,0.366,204.304
2015-12-22,12.994,14.639,11.818,15.243,3.426,192.095,7.524,0.507,199.619
2015-12-23,14.844,17.535,20.728,28.271,7.544,195.652,13.565,0.469,209.217
2015-12-24,15.134,18.71,17.749,31.936,14.187,194.174,11.217,0.53,205.391
2015-12-25,10.544,12.541,12.717,23.883,11.167,195.783,10.261,0.403,206.043
2015-12-26,5.26,6.667,10.267,15.042,4.775,194.304,5.87,0.181,200.174
2015-12-27,3.292,4.75,4.142,5.558,1.417,193.957,4.304,0.111,198.261
2015-12-28,3.927,4.875,13.28,19.907,6.627,194.565,7.087,0.156,201.652
2015-12-29,3.594,4.903,10.417,14.85,4.434,194.565,6.435,0.07,201.0
2015-12-30,5.552,7.889,10.446,13.787,3.341,193.87,8.043,0.356,201.913
2015-12-31,7.208,9.194,12.175,15.375,3.2,197.217,11.043,0.361,208.261
2016-01-01,8.0,9.59,10.917,12.854,1.938,201.043,11.609,0.361,212.652
2016-01-02,12.977,14.812,16.538,20.096,3.558,201.348,11.043,0.69,212.391
2016-01-03,15.531,17.424,7.854,8.906,1.052,200.0,8.217,0.917,208.217
2016-01-04,11.208,13.396,13.906,17.98,4.074,201.565,11.348,0.222,212.913
2016-01-05,3.244,4.819,7.198,9.406,2.208,196.261,6.435,0.028,202.696
2016-01-06,4.584,6.236,13.021,17.479,4.458,197.435,7.565,0.153,205.0
2016-01-07,6.333,7.528,19.729,28.823,9.094,198.391,13.043,0.403,211.435
2016-01-08,9.99,11.986,11.521,14.156,2.635,198.043,9.826,0.639,207.87
2016-01-09,3.094,4.389,7.291,9.371,2.081,195.087,6.565,0.0,201.652
2016-01-10,6.094,8.522,6.533,8.545,2.012,195.435,5.304,0.297,200.739
2016-01-11,2.877,4.574,10.719,14.193,3.474,196.733,7.6,0.406,204.333
2016-01-12,4.219,5.986,13.927,19.123,5.197,197.783,9.391,0.583,207.174
2016-01-13,4.917,6.743,11.625,14.917,3.292,197.261,9.174,0.639,206.435
2016-01-14,5.177,6.639,10.833,14.969,4.135,197.913,7.13,0.639,205.043
2016-01-15,3.542,4.257,7.229,8.917,1.688,198.565,7.087,0.597,205.652
2016-01-16,2.771,4.03,13.448,18.393,4.944,197.391,8.087,0.143,205.478
2016-01-17,4.594,5.456,17.977,26.426,8.448,197.391,9.435,0.201,206.826
2016-01-18,5.15,7.392,24.41,37.974,13.564,199.478,14.0,0.417,213.478
2016-01-19,7.899,9.83,11.949,16.179,4.23,196.696,8.0,0.49,204.696
2016-01-20,9.323,11.986,13.362,17.826,4.465,196.952,8.952,0.52,205.905
2016-01-21,6.469,7.403,11.208,14.229,3.021,196.435,9.13,0.111,205.565
2016-01-22,5.729,7.188,10.125,13.042,2.917,197.696,8.696,0.583,206.391
2016-01-23,5.82,7.026,8.317,11.574,3.257,196.696,7.696,0.558,204.391
2016-01-24,4.104,5.562,16.396,22.782,6.386,196.826,9.522,0.458,206.348
2016-01-25,6.396,7.89,23.004,37.336,14.333,198.087,11.522,0.545,209.609
2016-01-26,8.344,10.243,27.052,43.115,16.062,200.348,16.217,0.694,216.565
2016-01-27,9.456,11.16,19.427,34.354,14.927,198.391,13.0,1.236,211.391
2016-01-28,5.177,8.083,5.896,7.99,2.094,195.217,6.652,0.347,201.87
2016-01-29,6.604,10.285,13.906,17.51,3.604,198.174,9.435,0.82,207.609
2016-01-30,7.135,9.618,7.616,10.049,2.434,195.696,8.174,0.576,203.87
2016-01-31,4.375,5.925,7.938,10.666,2.729,195.696,6.913,0.361,202.609
2016-02-01,4.875,6.918,14.881,22.589,7.708,196.609,8.696,0.595,205.304
2016-02-02,3.708,5.421,8.74,11.594,2.854,196.087,8.565,0.292,204.652
2016-02-03,5.979,7.727,9.636,12.76,3.125,195.957,5.826,0.264,201.783
2016-02-04,8.01,9.903,16.438,21.74,5.302,195.739,10.0,0.458,205.739
2016-02-05,9.635,12.139,19.969,24.396,4.427,198.739,13.261,1.083,212.0
2016-02-06,2.324,3.965,8.63,11.589,2.959,195.19,7.381,0.235,202.571
2016-02-07,2.552,4.24,5.8,8.208,2.409,194.652,6.391,0.185,201.043
2016-02-08,4.334,4.951,12.604,17.226,4.622,196.087,9.13,0.472,205.217
2016-02-09,7.062,9.75,19.828,26.323,6.495,197.0,10.81,0.601,207.81
2016-02-10,4.366,6.0,9.802,13.594,3.792,194.304,7.304,0.319,201.609
2016-02-11,4.052,5.035,9.073,12.146,3.073,195.957,6.304,0.333,202.261
2016-02-12,2.104,3.32,2.844,3.906,1.062,194.217,5.826,0.194,200.043
2016-02-13,3.903,5.923,8.318,10.722,2.404,195.304,6.261,0.275,201.565
2016-02-14,4.292,5.9,17.312,26.636,9.323,197.522,9.87,0.514,207.391
2016-02-15,6.511,7.924,14.63,18.886,4.257,195.696,7.087,0.432,202.783
2016-02-16,15.24,19.597,23.76,33.302,9.542,198.043,11.783,1.023,209.826
2016-02-17,11.354,15.833,13.885,18.469,4.583,196.739,10.478,0.99,207.217
2016-02-18,6.594,8.632,6.114,8.354,2.24,194.739,6.304,0.361,201.043
2016-02-19,6.896,9.0,6.938,8.625,1.687,195.565,5.435,0.569,201.0
2016-02-20,8.792,10.937,18.52,24.945,6.425,198.609,9.783,0.612,208.391
2016-02-21,3.822,5.793,5.71,7.935,2.225,194.333,6.238,0.0,200.571
2016-02-22,6.473,9.47,17.734,25.317,7.582,195.739,10.391,0.64,206.13
2016-02-23,10.97,15.329,13.187,17.524,4.337,196.217,11.565,0.597,207.783
2016-02-24,7.385,8.729,5.25,7.26,2.01,195.348,6.478,0.444,201.826
2016-02-25,6.26,7.056,13.531,18.479,4.948,197.174,8.826,0.569,206.0
2016-02-26,7.625,8.653,7.542,8.968,1.427,198.043,7.13,0.708,205.174
2016-02-27,5.239,7.188,6.398,7.46,1.062,194.87,5.696,0.333,200.565
2016-02-28,7.062,8.514,12.619,15.819,3.2,196.13,6.739,0.819,202.87
2016-02-29,,,,,,,,,
2016-03-01,11.844,13.368,14.89,18.398,3.508,196.913,10.478,1.216,207.391
2016-03-02,18.917,22.743,19.823,22.833,3.01,197.739,11.304,1.139,209.043
2016-03-03,9.125,12.333,8.531,10.51,1.979,195.957,7.043,0.514,203.0
2016-03-04,11.01,14.34,12.834,16.01,3.177,198.174,9.87,0.778,208.043
2016-03-05,14.302,18.597,10.125,11.385,1.26,198.13,8.739,1.028,206.87
2016-03-06,18.655,23.504,17.747,23.646,5.9,199.952,11.429,0.84,211.381
2016-03-07,8.216,10.087,7.355,9.405,2.05,197.304,8.174,0.424,205.478
2016-03-08,5.852,7.727,8.19,10.174,1.984,196.913,8.478,0.215,205.391
2016-03-09,6.104,7.611,9.052,11.281,2.229,196.652,6.696,0.25,203.348
2016-03-10,8.25,10.215,12.177,18.198,6.021,197.913,8.826,0.229,206.739
2016-03-11,4.677,6.007,7.231,8.806,1.575,196.435,7.391,0.125,203.826
2016-03-12,9.386,10.09,7.275,8.475,1.2,197.435,7.261,0.375,204.696
2016-03-13,10.969,12.396,10.947,14.501,3.554,198.391,6.957,0.423,205.348
2016-03-14,7.302,10.542,12.283,15.067,2.783,195.652,9.565,0.222,205.217
2016-03-15,6.277,8.452,11.353,13.601,2.248,194.696,6.522,0.111,201.217
2016-03-16,6.43,9.024,13.317,19.308,5.992,196.478,8.696,0.333,205.174
2016-03-17,10.427,12.639,10.567,14.817,4.25,195.348,6.826,0.444,202.174
2016-03-18,14.75,17.146,9.542,11.25,1.708,195.783,8.0,0.528,203.783
2016-03-19,7.938,9.903,5.85,6.658,0.808,195.087,7.217,0.389,202.304
2016-03-20,18.729,21.521,9.645,10.772,1.126,196.609,8.087,0.575,204.696
2016-03-21,23.696,27.899,15.916,18.102,2.186,199.2,12.35,0.331,211.55
2016-03-22,10.071,12.302,5.695,7.02,1.325,194.739,8.304,0.394,203.043
2016-03-23,14.661,17.368,11.46,13.993,2.534,196.217,9.739,0.626,205.957
2016-03-24,7.938,9.104,8.873,12.194,3.321,195.87,7.739,0.431,203.609
2016-03-25,5.24,6.903,7.783,10.875,3.092,194.696,6.304,0.306,201.0
2016-03-26,6.521,8.347,5.5,7.058,1.558,194.478,6.826,0.556,201.304
2016-03-27,5.198,6.882,11.945,14.192,2.246,194.565,7.957,0.043,202.522
2016-03-28,13.641,16.391,11.921,16.448,4.527,196.0,8.348,0.264,204.348
2016-03-29,17.625,20.917,16.159,20.572,4.413,197.087,9.348,0.306,206.435
2016-03-30,17.375,21.868,15.975,21.008,5.033,197.217,9.522,0.597,206.739
2016-03-31,10.084,13.549,8.483,10.442,1.958,194.696,4.87,0.361,199.565
2016-04-01,16.231,20.248,11.199,14.107,2.908,194.739,7.304,1.115,202.043
2016-04-02,11.927,18.465,9.225,11.317,2.092,192.696,6.435,0.556,199.13
2016-04-03,17.969,28.514,8.825,10.925,2.1,192.87,8.043,0.917,200.913
2016-04-04,9.417,15.833,10.252,12.487,2.236,193.87,6.609,0.38,200.478
2016-04-05,9.125,13.597,16.233,21.866,5.633,194.826,9.0,0.431,203.826
2016-04-06,12.896,16.222,14.29,17.283,2.993,194.826,9.174,0.451,204.0
2016-04-07,10.882,15.674,15.723,19.464,3.741,195.0,9.955,0.415,204.955
2016-04-08,9.778,12.268,9.08,10.532,1.452,192.391,8.261,0.0,200.652
2016-04-09,13.771,19.604,14.075,16.742,2.667,194.739,10.826,0.556,205.565
2016-04-10,14.667,23.84,8.5,10.267,1.767,193.522,8.13,0.958,201.652
2016-04-11,11.228,13.392,4.956,6.341,1.385,194.043,5.391,0.113,199.435
2016-04-12,13.292,16.521,8.767,11.167,2.4,195.478,6.13,0.486,201.609
2016-04-13,15.146,22.778,13.51,17.252,3.743,194.913,9.609,1.078,204.522
2016-04-14,12.948,18.229,14.058,16.608,2.55,193.826,9.87,0.389,203.696
2016-04-15,8.521,10.861,5.309,6.575,1.267,193.174,5.391,0.083,198.565
2016-04-16,16.594,19.854,12.067,14.633,2.567,194.391,7.783,0.681,202.174
2016-04-17,15.364,26.722,6.483,7.575,1.092,193.348,6.217,0.5,199.565
2016-04-18,14.594,21.785,7.471,8.915,1.444,193.217,5.565,0.625,198.783
2016-04-19,11.114,16.764,7.092,8.458,1.367,194.522,5.957,0.75,200.478
2016-04-20,12.282,15.405,12.327,15.211,2.884,193.739,7.174,0.787,200.913
2016-04-21,18.646,26.525,25.507,33.204,7.698,196.478,13.783,1.903,210.261
2016-04-22,15.278,22.902,10.805,12.811,2.006,192.65,9.0,1.022,201.65
2016-04-23,15.125,23.68,9.45,10.934,1.483,191.87,9.304,1.0,201.174
2016-04-24,20.354,32.979,6.983,7.775,0.792,193.957,8.174,0.847,202.13
2016-04-25,14.417,26.111,9.973,12.305,2.332,194.696,8.043,0.966,202.739
2016-04-26,16.604,26.688,12.317,15.317,3.0,193.913,8.478,1.236,202.391
2016-04-27,14.396,22.424,10.763,13.668,2.905,195.696,8.87,0.626,204.565
2016-04-28,7.185,12.362,8.942,10.642,1.7,193.348,6.478,0.056,199.826
2016-04-29,3.219,4.799,3.442,4.708,1.267,192.391,5.435,0.0,197.826
2016-04-30,7.438,9.007,4.9,6.5,1.6,192.783,5.913,0.181,198.696
2016-05-01,10.76,13.778,6.075,7.283,1.208,192.217,5.957,0.278,198.174
2016-05-02,10.083,13.424,9.179,11.399,2.219,192.478,5.435,0.351,197.913
2016-05-03,22.562,34.736,7.35,9.333,1.983,193.696,6.217,0.695,199.913
2016-05-04,11.479,22.215,4.566,5.496,0.93,190.522,6.435,0.384,196.957
2016-05-05,9.021,13.556,3.9,4.55,0.65,192.522,5.304,0.278,197.826
2016-05-06,11.354,17.66,10.45,12.9,2.45,192.87,6.391,0.931,199.261
2016-05-07,21.573,39.312,8.892,10.683,1.792,192.13,7.652,0.569,199.783
2016-05-08,15.427,25.764,3.717,4.367,0.65,192.174,5.739,0.306,197.913
2016-05-09,14.724,21.356,9.211,11.399,2.188,192.304,5.261,0.869,197.565
2016-05-10,9.161,14.2,10.353,12.701,2.348,193.286,8.0,0.296,201.286
2016-05-11,5.5,8.382,11.896,14.681,2.785,190.739,8.478,0.0,199.217
2016-05-12,4.417,6.799,6.35,8.192,1.842,189.652,6.696,0.181,196.348
2016-05-13,10.542,15.292,12.608,16.45,3.842,191.826,10.174,0.57,202.0
2016-05-14,13.302,18.722,9.592,11.533,1.942,192.304,7.261,1.167,199.565
2016-05-15,9.229,12.722,5.383,6.7,1.317,192.348,6.043,0.528,198.391
2016-05-16,14.688,22.34,5.865,7.448,1.583,190.522,5.13,0.913,195.652
2016-05-17,5.688,8.486,8.825,10.033,1.208,191.739,6.391,0.111,198.13
2016-05-18,15.906,19.326,13.686,16.136,2.451,193.565,8.435,0.711,202.0
2016-05-19,16.594,19.764,11.208,13.517,2.308,193.696,9.174,0.643,202.87
2016-05-20,8.219,11.167,9.633,12.242,2.608,193.136,9.091,0.555,202.227
2016-05-21,5.875,8.861,8.95,10.916,1.967,192.478,9.087,0.014,201.565
2016-05-22,7.667,11.111,7.35,9.3,1.95,190.087,8.913,0.389,199.0
2016-05-23,16.218,19.349,12.622,15.982,3.36,192.478,10.391,0.673,202.87
2016-05-24,24.944,29.693,12.578,14.682,2.104,192.13,9.522,1.237,201.652
2016-05-25,36.607,45.926,21.043,25.009,3.966,194.2,14.95,2.379,209.15
2016-05-26,33.152,47.086,18.714,23.028,4.314,194.435,29.957,1.819,224.391
2016-05-27,16.354,22.938,12.175,14.733,2.558,192.217,12.478,0.5,204.696
2016-05-28,24.042,28.917,11.125,13.233,2.108,195.174,13.913,0.75,209.087
2016-05-29,19.396,23.611,7.842,9.183,1.342,193.87,9.87,0.819,203.739
2016-05-30,18.663,23.652,8.079,10.58,2.5,191.304,7.783,1.307,199.087
2016-05-31,11.448,14.21,6.741,8.496,1.755,190.182,10.591,0.772,200.773
2016-06-01,5.448,7.333,4.119,5.61,1.491,191.565,8.304,0.333,199.87
2016-06-02,3.052,6.666,3.416,4.742,1.325,190.783,6.261,0.319,197.043
2016-06-03,7.854,10.788,6.94,8.798,1.857,190.609,7.087,0.419,197.696
2016-06-04,16.458,20.743,12.292,14.858,2.567,193.304,11.217,1.208,204.522
2016-06-05,17.5,22.118,8.033,9.383,1.35,192.043,9.478,1.32,201.522
2016-06-06,10.356,13.53,5.773,7.652,1.879,190.667,6.714,0.576,197.381
2016-06-07,9.079,11.115,7.143,9.435,2.291,190.087,9.478,0.577,199.565
2016-06-08,12.906,18.271,8.007,10.547,2.539,189.348,8.391,1.124,197.739
2016-06-09,11.75,17.536,10.685,13.682,2.997,192.217,9.696,0.583,201.913
2016-06-10,8.438,10.403,8.658,10.25,1.592,191.522,10.739,0.375,202.261
2016-06-11,13.188,16.701,9.267,10.983,1.717,192.826,10.217,1.083,203.043
2016-06-12,17.802,23.903,5.308,6.433,1.125,191.565,7.261,1.014,198.826
2016-06-13,9.052,14.757,9.156,11.224,2.068,191.0,8.913,0.398,199.913
2016-06-14,8.51,11.752,6.117,7.858,1.742,189.478,7.13,0.097,196.609
2016-06-15,6.219,10.312,6.671,9.237,2.566,188.565,9.739,0.182,198.304
2016-06-16,8.677,17.917,7.833,10.792,2.958,187.87,8.13,0.069,196.0
2016-06-17,8.0,12.021,10.133,12.983,2.85,188.056,16.0,0.458,204.056
2016-06-18,9.656,12.389,7.558,9.308,1.75,193.652,12.261,0.278,205.913
2016-06-19,13.104,20.111,6.525,7.908,1.383,192.87,11.0,0.708,203.87
2016-06-20,9.916,16.574,8.814,11.098,2.284,190.609,8.304,0.549,198.913
2016-06-21,13.287,17.647,10.725,13.8,3.075,194.304,11.391,1.042,205.696
2016-06-22,9.204,13.027,6.78,8.63,1.85,187.957,6.391,0.66,194.348
2016-06-23,2.778,3.635,7.009,8.454,1.445,194.762,8.0,0.292,202.762
2016-06-24,7.021,10.778,7.858,10.508,2.65,190.391,7.826,0.486,198.217
2016-06-25,8.531,13.417,11.85,15.15,3.3,193.826,11.0,0.597,204.826
2016-06-26,5.76,7.195,3.85,4.75,0.9,191.087,8.348,0.458,199.435
2016-06-27,5.164,7.671,5.652,7.818,2.165,191.043,8.478,0.188,199.522
2016-06-28,7.875,10.028,11.592,14.325,2.733,191.826,8.565,0.306,200.391
2016-06-29,8.802,11.118,7.645,10.633,2.988,194.739,7.217,0.266,201.957
2016-06-30,7.098,10.898,6.908,9.083,2.175,189.13,6.609,0.306,195.739
2016-07-01,12.584,16.444,9.017,11.833,2.817,191.957,8.87,0.597,200.826
2016-07-02,31.604,45.438,10.4,12.642,2.242,196.609,11.565,0.889,208.174
2016-07-03,8.312,12.048,5.617,6.5,0.884,190.783,10.565,0.208,201.348
2016-07-04,9.01,11.507,7.889,10.041,2.152,192.0,8.87,0.846,200.87
2016-07-05,6.75,9.521,7.075,9.717,2.642,189.478,6.87,0.694,196.348
2016-07-06,10.349,17.787,14.565,19.044,4.48,194.957,10.87,0.661,205.826
2016-07-07,9.483,14.708,11.242,15.625,4.383,192.13,10.174,0.639,202.304
2016-07-08,9.76,17.329,6.899,9.544,2.645,188.318,8.409,0.6,196.727
2016-07-09,13.084,21.243,13.667,18.542,4.875,195.087,11.435,0.917,206.522
2016-07-10,10.625,14.194,6.817,9.092,2.275,187.652,9.826,0.667,197.478
2016-07-11,12.462,15.542,5.231,6.82,1.589,192.318,9.409,0.171,201.727
2016-07-12,10.917,15.736,5.725,8.058,2.333,193.783,8.391,0.676,202.174
2016-07-13,10.948,15.514,8.459,11.257,2.798,195.957,9.565,0.467,205.522
2016-07-14,5.833,8.752,6.183,7.8,1.617,195.565,8.087,0.024,203.652
2016-07-15,6.302,9.972,6.533,9.6,3.066,189.565,7.0,0.486,196.565
2016-07-16,9.334,12.646,3.917,5.792,1.875,188.13,6.739,0.333,194.87
2016-07-17,18.448,28.389,6.667,8.325,1.658,190.13,7.652,1.43,197.783
2016-07-18,10.552,14.514,4.067,5.521,1.455,193.043,10.609,0.057,203.652
2016-07-19,7.052,9.0,6.208,8.833,2.625,193.348,9.348,0.208,202.696
2016-07-20,6.0,8.403,4.808,7.098,2.29,188.174,6.304,0.084,194.478
2016-07-21,6.573,9.042,5.625,8.508,2.883,187.435,6.913,0.25,194.348
2016-07-22,8.162,10.48,5.304,8.246,2.942,188.565,5.565,0.139,194.13
2016-07-23,7.916,9.528,5.358,7.983,2.625,186.261,6.174,0.069,192.435
2016-07-24,4.073,5.562,4.242,6.125,1.883,185.739,4.739,0.194,190.478
2016-07-25,4.695,6.998,4.618,7.808,3.191,184.826,6.652,0.348,191.478
2016-07-26,4.188,8.549,4.517,7.817,3.3,184.652,5.0,0.542,189.652
2016-07-27,10.609,19.26,8.533,11.562,3.03,187.762,8.667,1.224,196.429
2016-07-28,15.073,25.257,10.233,14.092,3.859,191.696,10.739,0.875,202.435
2016-07-29,11.641,19.413,7.392,10.833,3.442,187.87,7.87,1.181,195.739
2016-07-30,9.386,14.084,6.15,8.817,2.667,186.609,8.304,0.986,194.913
2016-07-31,6.844,15.329,3.475,5.725,2.25,179.696,5.913,0.653,185.609
2016-08-01,6.427,11.722,5.347,9.383,4.036,184.783,7.087,0.429,191.87
2016-08-02,7.042,12.174,5.108,8.717,3.608,181.304,7.0,0.18,188.304
2016-08-03,9.75,16.0,6.95,10.613,3.662,183.391,8.478,0.508,191.87
2016-08-04,13.101,21.694,7.833,10.9,3.067,187.87,10.435,0.542,198.304
2016-08-05,20.25,28.852,9.983,12.583,2.6,193.087,9.478,0.708,202.565
2016-08-06,20.177,25.076,6.983,8.683,1.7,198.826,8.435,0.556,207.261
2016-08-07,22.979,32.84,4.475,5.508,1.033,191.739,8.304,0.708,200.043
2016-08-08,9.106,16.819,4.253,7.107,2.854,184.857,10.0,0.029,194.857
2016-08-09,9.519,12.304,3.615,5.644,2.029,185.87,9.913,0.087,195.783
2016-08-10,10.779,14.617,7.02,9.68,2.66,193.391,8.391,0.544,201.783
2016-08-11,8.583,12.84,4.175,5.642,1.467,194.217,8.522,0.583,202.739
2016-08-12,11.417,15.298,4.9,6.8,1.9,193.391,8.348,0.625,201.739
2016-08-13,11.063,12.986,3.917,5.258,1.342,191.913,7.348,0.681,199.261
2016-08-14,8.646,10.875,3.717,4.758,1.042,190.957,6.565,0.764,197.522
2016-08-15,12.021,19.181,4.473,5.359,0.887,189.826,5.957,1.005,195.783
2016-08-16,9.531,22.812,3.692,5.508,1.817,184.174,6.087,0.681,190.261
2016-08-17,6.656,16.729,5.053,7.314,2.261,182.783,8.652,0.333,191.435
2016-08-18,7.469,12.09,6.575,8.767,2.192,189.217,8.043,0.431,197.261
2016-08-19,7.51,17.243,4.225,8.017,3.792,180.348,6.435,0.431,186.783
2016-08-20,10.448,30.514,3.683,7.0,3.317,180.522,7.043,0.542,187.565
2016-08-21,8.797,22.702,3.017,4.375,1.358,181.913,6.696,0.472,188.609
2016-08-22,11.184,36.274,4.501,8.338,3.836,182.286,8.714,0.481,191.0
2016-08-23,6.066,9.669,7.263,9.661,2.397,187.043,10.783,0.346,197.826
2016-08-24,10.282,15.891,6.694,9.254,2.56,190.739,9.609,0.647,200.348
2016-08-25,11.156,22.764,6.433,9.667,3.234,185.348,7.826,1.226,193.174
2016-08-26,9.948,19.125,6.292,9.908,3.616,186.696,8.043,0.806,194.739
2016-08-27,5.698,9.826,6.633,8.883,2.25,192.304,8.043,0.528,200.348
2016-08-28,5.469,9.104,4.325,5.675,1.35,193.435,6.609,0.556,200.043
2016-08-29,4.434,7.972,5.685,9.687,4.002,187.522,8.652,0.406,196.174
2016-08-30,8.01,19.41,4.2,6.067,1.867,185.87,9.0,0.278,194.87
2016-08-31,12.438,23.868,6.786,8.789,2.003,195.826,8.478,0.477,204.304
2016-09-01,21.583,37.424,9.433,11.5,2.067,199.0,9.087,0.986,208.087
2016-09-02,18.99,31.59,9.283,11.917,2.633,197.913,9.565,1.083,207.478
2016-09-03,11.375,20.736,5.825,8.525,2.7,188.348,7.565,0.597,195.913
2016-09-04,7.281,10.993,3.467,4.908,1.442,190.565,7.913,0.347,198.478
2016-09-05,12.438,22.59,6.831,9.936,3.105,187.261,7.348,0.844,194.609
2016-09-06,11.094,20.847,7.827,11.067,3.24,194.478,9.826,0.583,204.304
2016-09-07,8.594,12.667,10.17,13.072,2.902,191.174,8.435,0.634,199.609
2016-09-08,10.521,20.289,8.088,10.975,2.887,190.522,8.348,0.306,198.87
2016-09-09,6.337,7.684,8.14,10.545,2.405,191.143,9.095,0.362,200.238
2016-09-10,6.146,8.59,7.783,10.417,2.633,191.478,10.609,0.597,202.087
2016-09-11,5.458,8.889,3.75,4.875,1.125,189.87,7.478,0.597,197.348
2016-09-12,5.469,9.042,6.696,8.473,1.776,190.739,7.174,0.0,197.913
2016-09-13,5.073,8.493,9.63,12.245,2.615,191.174,7.217,0.07,198.391
2016-09-14,5.656,8.111,7.62,9.852,2.232,189.696,9.957,0.227,199.652
2016-09-15,7.823,11.806,8.384,12.508,4.125,192.261,10.304,0.181,202.565
2016-09-16,5.406,9.0,7.817,10.239,2.422,190.87,8.304,0.278,199.174
2016-09-17,13.74,20.438,12.5,17.142,4.642,196.913,14.217,0.444,211.13
2016-09-18,8.532,11.972,6.017,6.833,0.817,193.913,9.304,0.042,203.217
2016-09-19,7.521,11.118,7.61,9.655,2.046,194.348,8.783,0.173,203.13
2016-09-20,6.318,9.362,7.318,10.157,2.839,194.522,6.391,0.0,200.913
2016-09-21,6.478,9.09,6.621,9.069,2.448,192.913,7.261,0.431,200.174
2016-09-22,6.427,10.062,6.45,8.367,1.917,191.957,5.913,0.111,197.87
2016-09-23,4.656,7.438,11.406,16.065,4.659,192.15,9.4,0.268,201.55
2016-09-24,6.948,10.111,7.683,10.142,2.459,192.348,10.217,0.431,202.565
2016-09-25,11.01,16.965,6.692,8.2,1.508,193.435,11.043,0.639,204.478
2016-09-26,13.74,20.965,12.839,18.26,5.421,196.609,13.739,0.617,210.348
2016-09-27,11.312,17.431,11.833,15.04,3.207,190.87,10.957,0.889,201.826
2016-09-28,17.75,29.102,16.575,33.242,16.667,195.87,16.609,0.945,212.478
2016-09-29,7.104,10.05,9.802,13.084,3.281,193.13,10.609,0.292,203.739
2016-09-30,6.125,10.396,10.552,16.844,6.292,195.609,10.043,0.667,205.652
2016-10-01,8.986,12.396,9.646,12.51,2.865,194.13,9.435,0.653,203.565
2016-10-02,13.25,16.819,8.51,10.104,1.594,196.696,10.087,0.68,206.783
2016-10-03,19.847,27.535,15.803,21.384,5.581,201.435,14.739,0.863,216.174
2016-10-04,10.627,15.509,8.535,12.09,3.555,193.087,9.87,0.144,202.957
2016-10-05,12.782,18.334,14.625,19.716,5.091,198.0,10.0,0.602,208.0
2016-10-06,7.278,10.007,6.666,9.188,2.521,193.783,9.174,0.264,202.957
2016-10-07,11.375,14.354,9.823,13.76,3.938,194.783,8.696,0.458,203.478
2016-10-08,12.403,17.007,14.084,23.229,9.146,200.174,13.652,0.458,213.826
2016-10-09,6.903,9.326,4.886,6.51,1.625,195.261,9.435,0.417,204.696
2016-10-10,3.778,6.632,6.191,7.843,1.652,195.217,8.826,0.043,204.043
2016-10-11,6.375,9.875,11.531,16.135,4.604,195.522,9.478,0.528,205.0
2016-10-12,6.597,9.25,9.431,13.978,4.546,195.261,9.652,0.14,204.913
2016-10-13,5.972,8.687,12.521,17.24,4.719,195.261,9.522,0.347,204.783
2016-10-14,6.722,10.188,14.542,20.698,6.156,195.087,11.087,0.75,206.174
2016-10-15,9.625,12.771,14.094,19.094,5.0,195.0,9.739,0.708,204.739
2016-10-16,15.062,18.174,10.166,12.646,2.479,195.565,9.217,0.944,204.783
2016-10-17,11.452,14.906,16.11,23.01,6.9,194.409,12.045,0.133,206.455
2016-10-18,9.962,12.416,10.381,18.926,8.545,194.87,10.739,0.368,205.609
2016-10-19,13.158,17.998,12.049,15.692,3.643,194.565,9.609,0.673,204.174
2016-10-20,12.532,17.396,7.552,11.573,4.021,195.913,9.696,0.306,205.609
2016-10-21,4.334,7.396,7.021,10.177,3.156,193.957,7.217,0.208,201.174
2016-10-22,7.948,11.618,11.823,15.948,4.125,195.739,10.13,0.556,205.87
2016-10-23,4.344,7.146,3.365,4.656,1.292,193.652,7.435,0.194,201.087
2016-10-24,4.312,7.493,8.371,13.108,4.736,194.217,6.652,0.028,200.87
2016-10-25,8.573,12.139,11.51,17.136,5.625,195.217,9.478,0.445,204.696
2016-10-26,7.385,11.437,13.14,20.547,7.408,193.609,9.565,0.352,203.174
2016-10-27,9.084,12.166,8.347,11.197,2.85,194.522,7.043,0.0,201.565
2016-10-28,6.141,8.606,13.0,17.344,4.344,195.348,9.609,0.264,204.957
2016-10-29,9.406,10.549,6.636,9.938,3.302,195.0,7.304,0.014,202.304
2016-10-30,10.292,11.826,8.25,10.583,2.334,195.696,9.913,0.111,205.609
