date,CO_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,PM25_mean,SO2_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2015-10-19,3.958,21.38,27.978,6.598,26.666,194.583,92.0,69.958,39.0,15.833,19.625,0.083,24.9,18.308,13.8,210.417
2015-10-20,4.978,35.865,44.801,8.936,38.875,195.75,97.0,76.167,51.0,21.5,26.125,2.0,22.2,17.721,14.4,217.25
2015-10-21,4.188,20.546,29.373,8.828,25.75,207.125,98.0,71.0,44.0,28.625,15.417,0.75,20.1,16.517,14.1,235.75
2015-10-22,4.324,21.854,35.759,13.904,24.848,190.154,90.0,72.958,52.0,13.923,16.913,0.273,21.6,16.233,11.9,204.077
2015-10-23,3.979,19.72,23.959,4.239,18.229,192.333,85.0,73.333,58.0,13.625,11.667,0.545,20.4,16.5,14.0,205.958
2015-10-24,4.708,24.542,31.396,6.854,32.146,203.708,96.0,78.542,59.0,20.167,24.375,1.417,21.5,17.546,12.9,223.875
2015-10-25,3.084,5.422,6.052,0.631,10.708,191.083,43.0,32.542,23.0,9.208,6.542,0.042,21.6,17.771,15.2,200.292
2015-10-26,3.867,18.792,22.062,3.271,14.708,191.875,81.0,47.917,32.0,13.417,8.542,1.955,19.8,16.067,12.0,205.292
2015-10-27,4.774,23.13,35.37,12.239,26.312,195.75,99.0,76.542,56.0,21.458,15.875,2.167,22.0,17.167,10.9,217.208
2015-10-28,4.479,20.458,25.354,4.896,24.542,193.875,99.0,68.542,38.0,24.917,14.625,0.375,25.6,20.421,16.8,218.792
2015-10-29,4.108,16.51,21.348,4.839,16.496,192.913,78.0,71.458,63.0,12.043,8.609,0.429,17.9,16.208,14.4,204.957
2015-10-30,4.958,30.229,40.292,10.062,22.75,198.708,85.0,62.792,40.0,21.958,15.917,1.708,20.7,16.942,13.7,220.667
2015-10-31,3.896,16.002,20.108,4.107,13.479,195.375,78.0,68.792,61.0,13.875,7.417,0.208,16.1,13.15,11.6,209.25
2015-11-01,3.877,12.292,13.854,1.562,13.792,197.042,84.0,63.167,43.0,14.333,9.625,0.864,17.3,12.825,7.4,211.375
2015-11-02,4.979,30.356,44.3,13.943,22.542,200.792,99.0,92.875,71.0,21.5,13.083,0.875,15.2,12.867,10.5,222.292
2015-11-03,4.062,17.986,21.731,3.746,14.688,196.333,93.0,65.0,32.0,18.042,7.0,0.958,21.3,16.529,13.5,214.375
2015-11-04,4.44,27.165,38.905,11.74,14.524,196.818,90.0,62.667,44.0,20.227,7.565,1.1,20.3,14.646,10.0,217.045
2015-11-05,5.979,37.248,63.973,26.726,25.229,204.261,92.0,70.636,46.0,43.609,16.0,2.708,20.4,14.317,9.4,247.87
2015-11-06,5.292,31.936,44.578,12.642,25.666,201.333,82.0,59.958,38.0,31.625,17.042,2.042,22.1,16.017,10.8,232.958
2015-11-07,3.756,21.479,28.604,7.125,28.458,197.292,85.0,74.417,52.0,23.208,21.0,0.682,21.0,15.05,11.9,220.5
2015-11-08,4.146,18.076,21.232,3.156,25.062,200.708,97.0,92.542,83.0,18.833,16.667,0.292,18.6,14.738,12.6,219.542
2015-11-09,4.708,23.188,48.812,25.625,32.084,200.667,96.0,87.75,75.0,30.167,13.542,0.125,22.2,19.571,17.0,230.833
2015-11-10,3.946,22.848,42.348,19.5,16.832,200.958,96.0,91.292,80.0,22.708,8.083,0.045,18.2,16.792,14.8,223.667
2015-11-11,3.0,15.354,19.188,3.833,7.896,196.75,76.0,54.25,34.0,14.542,2.125,0.208,18.1,15.075,12.6,211.292
2015-11-12,2.521,18.104,24.69,6.586,10.292,194.667,70.0,60.833,50.0,13.0,2.625,0.292,16.6,13.017,11.2,207.667
2015-11-13,2.844,20.036,29.32,9.286,12.416,195.5,77.0,67.542,56.0,15.167,7.292,0.227,16.4,12.596,9.8,210.667
2015-11-14,3.396,22.438,31.584,9.146,14.084,197.333,97.0,91.417,82.0,18.958,7.708,0.083,14.5,12.933,10.7,216.292
2015-11-15,4.542,22.932,37.85,14.918,10.708,209.708,97.0,88.875,72.0,21.25,5.208,0.167,19.1,15.846,14.1,230.958
2015-11-16,3.834,24.688,42.708,18.021,11.521,198.542,93.0,71.667,49.0,20.25,5.875,1.045,21.2,16.846,11.9,218.792
2015-11-17,4.486,33.065,48.239,15.174,25.938,200.208,96.0,80.292,53.0,24.542,13.333,0.667,22.8,18.483,15.5,224.75
2015-11-18,4.27,22.896,39.625,16.73,26.688,198.667,96.0,88.625,63.0,21.583,14.875,0.0,20.6,17.217,15.2,220.25
2015-11-19,2.0,14.072,18.062,3.99,6.629,193.455,95.0,69.043,46.0,12.5,2.273,0.0,17.4,14.438,12.8,205.955
2015-11-20,2.282,31.104,47.104,16.0,19.146,198.042,90.0,76.583,65.0,21.333,10.792,0.833,15.0,13.079,11.3,219.375
2015-11-21,3.33,21.152,34.932,13.779,14.792,199.208,90.0,63.708,39.0,21.917,10.833,0.958,20.3,15.033,10.6,221.125
2015-11-22,4.208,13.396,15.188,1.792,17.688,198.625,78.0,67.375,60.0,14.75,14.0,0.0,14.7,12.433,10.4,213.375
2015-11-23,4.229,16.732,20.198,3.466,21.73,199.375,98.0,85.917,73.0,17.417,14.417,0.0,12.4,10.988,9.6,216.792
2015-11-24,5.588,25.867,41.654,15.788,21.02,199.542,97.0,71.542,36.0,18.75,12.208,0.917,17.6,14.479,11.6,218.292
2015-11-25,3.292,17.911,25.788,7.876,8.812,194.8,96.0,76.333,53.0,11.85,3.167,0.0,10.9,8.775,5.8,206.65
2015-11-26,4.48,24.583,41.416,16.834,9.271,198.042,97.0,89.792,76.0,18.625,3.542,0.0,11.0,8.517,5.7,216.667
2015-11-27,5.146,29.798,55.948,26.15,8.396,202.542,96.0,47.75,12.0,22.25,4.875,0.333,17.0,11.446,7.3,224.792
2015-11-28,8.062,38.062,82.084,44.021,15.708,202.188,81.0,53.417,28.0,36.375,13.542,2.227,16.2,9.662,2.7,238.562
2015-11-29,4.646,16.044,19.802,3.758,9.479,187.125,78.0,62.292,36.0,17.875,7.5,0.292,14.9,9.696,4.5,205.0
2015-11-30,5.666,31.604,53.271,21.666,11.625,204.545,82.0,69.625,57.0,30.182,12.792,0.958,13.7,9.067,6.1,234.727
2015-12-01,5.452,26.044,45.718,19.674,15.667,199.583,88.0,65.542,39.0,18.083,10.542,0.955,16.9,10.196,3.6,217.667
2015-12-02,4.812,32.228,51.481,19.254,24.824,203.375,92.0,68.708,51.0,23.875,15.826,1.783,11.0,8.996,7.1,227.25
2015-12-03,7.562,39.446,97.125,57.678,38.208,216.333,99.0,84.917,43.0,37.286,21.958,3.333,13.8,10.988,8.7,253.619
2015-12-04,4.729,25.208,37.312,12.105,9.979,203.0,47.0,37.083,27.0,18.417,6.083,1.227,15.3,11.979,7.7,221.417
2015-12-05,7.271,38.294,93.908,55.614,13.562,213.167,85.0,59.208,39.0,32.917,10.208,2.167,15.3,9.779,4.2,246.083
2015-12-06,4.646,18.339,28.11,9.771,9.896,204.417,86.0,44.875,30.0,24.625,7.5,0.5,14.7,11.412,5.0,229.042
2015-12-07,3.938,21.854,30.896,9.042,13.161,201.375,69.0,54.375,39.0,18.333,7.708,0.318,12.6,8.679,5.4,219.708
2015-12-08,4.283,29.013,45.232,16.22,15.167,204.583,81.0,66.375,51.0,21.292,9.042,0.083,11.1,6.588,3.1,225.875
2015-12-09,7.354,39.375,91.23,51.854,24.979,217.792,87.0,69.125,45.0,37.625,18.25,0.25,12.8,6.5,1.7,255.417
2015-12-10,8.646,53.771,108.5,54.73,57.75,217.0,93.0,69.0,52.0,41.667,48.958,2.045,11.9,7.654,2.3,258.667
2015-12-11,4.812,22.271,39.438,17.166,30.832,197.5,98.0,72.583,40.0,22.042,15.864,0.0,21.9,15.262,8.1,219.542
2015-12-12,4.792,15.938,18.854,2.916,10.229,199.708,73.0,52.0,40.0,17.375,6.5,0.0,15.7,12.679,8.3,217.083
2015-12-13,5.73,19.354,22.02,2.666,27.896,204.083,94.0,84.458,68.0,20.583,15.25,0.182,10.8,9.983,8.1,224.667
2015-12-14,4.28,21.812,30.834,9.02,19.812,199.917,89.0,71.417,59.0,17.125,11.542,0.458,13.7,11.508,10.5,217.042
2015-12-15,5.714,32.784,64.476,31.692,23.625,206.833,83.0,67.292,55.0,26.333,15.0,0.75,14.6,11.154,9.0,233.167
2015-12-16,7.23,37.938,80.062,42.125,44.292,209.958,91.0,72.917,52.0,33.542,26.917,1.091,18.8,12.408,7.3,243.5
2015-12-17,4.338,22.93,32.205,9.274,5.744,198.19,86.0,46.75,32.0,13.762,3.174,0.609,13.4,11.229,6.6,211.952
2015-12-18,4.229,24.125,35.666,11.542,9.188,200.125,59.0,44.375,29.0,14.292,5.458,0.5,12.8,8.521,5.8,214.417
2015-12-19,3.938,21.083,34.875,13.792,9.458,199.167,67.0,45.042,31.0,14.5,5.417,0.545,12.8,7.842,3.0,213.667
2015-12-20,4.904,24.583,30.208,5.625,16.042,204.208,68.0,53.042,36.0,16.833,11.417,2.708,11.4,7.096,2.0,221.042
2015-12-21,6.688,43.354,78.562,35.208,39.854,207.25,67.0,56.75,44.0,27.125,34.208,2.625,12.6,8.662,6.0,234.375
2015-12-22,4.244,23.148,30.105,6.958,10.146,196.0,61.0,45.208,35.0,12.625,9.417,0.955,15.9,11.633,7.4,208.625
2015-12-23,5.854,30.125,39.292,9.166,32.896,201.0,98.0,70.167,53.0,20.5,28.0,0.875,7.8,6.3,4.8,221.5
2015-12-24,4.958,23.916,35.396,11.479,26.479,197.208,98.0,84.417,66.0,14.958,14.417,0.375,14.6,10.033,6.0,212.167
2015-12-25,4.864,20.726,32.141,11.414,15.172,196.571,89.0,54.417,28.0,12.905,7.739,0.6,16.1,11.625,7.8,209.476
2015-12-26,5.229,23.042,29.729,6.688,10.834,200.542,53.0,45.292,38.0,13.417,5.458,1.417,12.9,9.612,6.2,213.958
2015-12-27,4.458,13.875,18.208,4.334,7.375,198.042,68.0,42.25,31.0,11.958,4.0,0.792,11.9,8.671,5.6,210.0
2015-12-28,5.188,24.688,41.688,17.0,11.02,199.583,66.0,40.042,27.0,21.792,6.583,0.208,10.8,6.8,2.7,221.375
2015-12-29,5.261,22.913,37.03,14.117,9.771,202.917,67.0,43.542,28.0,19.083,8.167,0.25,13.2,6.938,1.7,222.0
2015-12-30,4.166,14.02,16.229,2.208,8.104,196.875,64.0,45.625,36.0,11.125,6.333,0.042,11.7,7.317,4.8,208.0
2015-12-31,4.812,16.25,18.646,2.396,12.479,199.667,87.0,68.125,54.0,14.083,9.917,0.0,9.7,5.254,2.0,213.75
2016-01-01,8.604,26.98,41.938,14.958,16.52,222.167,82.0,60.417,35.0,26.667,13.292,0.739,12.8,7.742,3.5,248.833
2016-01-02,9.208,29.604,53.396,23.792,14.292,215.292,86.0,62.542,41.0,25.208,10.958,0.609,13.1,7.817,4.6,240.5
2016-01-03,8.0,19.812,29.062,9.25,13.729,212.0,90.0,54.458,32.0,19.958,10.875,0.565,13.7,8.221,3.4,231.958
2016-01-04,8.0,21.188,27.73,6.542,15.916,208.25,65.0,51.0,40.0,16.333,14.333,1.609,13.2,8.704,4.8,224.583
2016-01-05,5.628,9.554,11.652,2.098,5.625,200.208,45.0,38.292,33.0,8.333,4.458,0.522,10.3,7.296,3.9,208.542
2016-01-06,6.08,24.988,46.214,21.226,7.052,207.875,67.0,47.625,34.0,17.125,6.208,0.174,8.6,4.925,2.1,225.0
2016-01-07,5.667,41.666,75.625,33.958,20.5,215.25,70.0,57.75,43.0,30.833,18.542,1.13,9.1,4.846,0.5,246.083
2016-01-08,4.458,27.146,37.208,10.062,30.125,208.042,99.0,77.375,57.0,22.208,24.583,0.609,6.6,4.229,2.0,230.25
2016-01-09,2.833,17.042,27.166,10.125,4.854,200.5,97.0,79.125,53.0,14.25,1.333,0.087,10.8,7.692,4.4,214.75
2016-01-10,4.25,31.188,57.062,25.875,9.458,206.875,84.0,49.708,28.0,20.542,6.542,1.783,12.6,9.1,6.5,227.417
2016-01-11,3.042,25.75,36.438,10.688,6.584,201.167,62.0,40.458,26.0,14.375,3.625,0.652,10.4,7.638,5.1,215.542
2016-01-12,4.043,36.696,69.196,32.5,10.0,211.458,63.0,51.708,39.0,21.833,7.417,1.304,11.6,6.95,2.0,233.292
2016-01-13,4.125,35.058,70.34,35.282,14.46,207.714,84.0,53.087,29.0,20.857,10.348,1.0,11.3,6.95,2.6,228.571
2016-01-14,3.5,24.542,42.188,17.646,9.208,206.083,85.0,50.875,31.0,16.792,7.833,0.696,6.5,2.867,-0.4,222.875
2016-01-15,2.667,13.792,17.917,4.125,4.188,203.792,60.0,37.5,28.0,11.583,2.458,1.043,5.0,1.779,-0.6,215.375
2016-01-16,3.667,28.104,64.25,36.146,6.97,212.042,73.0,44.458,18.0,20.917,4.042,1.87,8.1,3.529,-1.9,232.958
2016-01-17,2.625,24.688,34.604,9.916,6.271,202.75,66.0,49.583,31.0,12.958,4.542,1.348,11.1,6.333,3.2,215.708
2016-01-18,3.042,30.744,42.414,11.669,9.834,205.583,72.0,56.333,39.0,16.667,9.208,1.87,10.2,6.658,1.7,222.25
2016-01-19,3.565,29.784,40.568,10.786,12.458,203.75,57.0,45.792,31.0,15.917,13.208,0.87,11.1,6.792,3.0,219.667
2016-01-20,3.833,32.854,44.5,11.645,26.458,204.292,84.0,68.0,52.0,17.75,22.417,0.87,3.9,3.242,2.6,222.042
2016-01-21,3.042,17.042,21.084,4.042,8.604,202.042,84.0,52.458,26.0,11.083,8.208,0.652,10.5,6.25,3.0,213.125
2016-01-22,4.542,27.708,36.354,8.646,19.146,210.208,65.0,48.125,32.0,18.917,18.917,1.304,13.0,6.833,1.8,229.125
2016-01-23,2.583,14.25,17.458,3.208,4.396,200.667,48.0,34.208,24.0,9.125,4.792,2.522,7.7,4.654,1.4,209.792
2016-01-24,2.583,21.106,32.6,11.494,5.083,202.208,45.0,32.917,17.0,10.542,2.958,1.0,7.7,3.35,-0.4,212.75
2016-01-25,2.5,22.502,31.652,9.15,4.394,199.435,47.0,35.5,23.0,11.261,4.417,2.045,9.1,4.633,1.1,210.696
2016-01-26,3.565,40.058,85.932,45.873,11.479,201.458,73.0,48.583,28.0,18.417,10.125,2.652,10.4,5.367,-0.4,219.875
2016-01-27,3.042,28.75,43.646,14.896,13.584,199.167,79.0,57.0,46.0,15.833,10.542,1.739,15.1,10.604,3.3,215.0
2016-01-28,3.542,28.458,35.979,7.52,9.458,197.958,69.0,49.042,34.0,15.708,8.083,0.783,13.1,9.142,5.2,213.667
2016-01-29,3.833,24.646,30.896,6.25,15.521,199.917,87.0,61.125,50.0,17.208,12.083,1.174,12.9,8.812,5.0,217.125
2016-01-30,3.625,25.686,39.766,14.081,20.416,202.833,96.0,55.375,29.0,16.792,12.833,0.478,18.3,12.171,7.6,219.625
2016-01-31,2.333,15.166,18.896,3.729,5.188,194.167,38.0,27.917,19.0,9.042,2.792,0.348,10.1,6.779,3.8,203.208
2016-02-01,3.292,29.5,40.854,11.354,10.979,196.708,39.0,34.042,29.0,15.125,10.333,0.609,10.7,6.867,3.8,211.833
2016-02-02,2.478,18.017,28.294,10.276,5.812,194.833,42.0,27.625,17.0,9.875,2.667,2.609,9.5,5.1,2.3,204.708
2016-02-03,2.583,21.417,35.792,14.375,7.062,196.875,56.0,31.167,19.0,13.0,5.625,1.478,12.6,7.979,2.3,209.875
2016-02-04,2.667,21.396,24.979,3.583,9.062,192.667,79.0,41.042,22.0,11.167,6.667,1.391,13.1,9.038,5.8,203.833
2016-02-05,4.125,30.886,35.61,4.725,24.146,202.208,75.0,56.375,38.0,19.167,18.958,1.87,9.5,7.479,4.4,221.375
2016-02-06,3.333,20.886,29.948,9.062,16.792,194.458,73.0,45.458,27.0,12.333,8.708,1.222,14.9,9.496,5.8,206.792
2016-02-07,2.25,12.58,15.898,3.318,5.23,191.409,45.0,26.727,10.0,8.182,7.4,1.81,9.6,6.121,4.1,199.591
2016-02-08,2.5,19.229,24.188,4.958,3.708,192.208,26.0,20.652,16.0,10.458,2.5,1.087,10.7,7.192,4.0,202.667
2016-02-09,3.174,30.682,41.68,10.999,20.594,194.045,99.0,85.125,29.0,16.818,,0.2,6.3,2.846,1.3,210.864
2016-02-10,2.417,19.958,28.166,8.208,12.771,191.958,99.0,56.458,25.0,11.083,4.6,0.565,8.6,4.762,2.6,203.042
2016-02-11,2.875,17.667,23.208,5.542,5.604,194.708,49.0,29.833,20.0,10.625,4.625,0.739,8.7,5.158,-0.4,205.333
2016-02-12,2.167,10.334,11.458,1.125,5.188,194.458,47.0,34.042,21.0,8.583,2.708,0.696,10.4,5.988,2.4,203.042
2016-02-13,2.565,20.98,29.324,8.343,4.806,195.208,47.0,33.5,22.0,10.417,4.208,0.87,11.6,6.717,1.7,205.625
2016-02-14,2.458,18.312,23.312,5.0,5.271,194.083,46.0,32.833,21.0,9.542,5.167,0.739,10.9,6.829,2.7,203.625
2016-02-15,2.708,27.466,41.03,13.564,7.458,195.958,66.0,43.042,23.0,13.292,6.542,1.043,11.7,6.879,1.4,209.25
2016-02-16,3.391,30.462,40.216,9.754,17.084,195.542,97.0,59.0,34.0,14.167,13.75,1.739,12.2,8.046,2.8,209.708
2016-02-17,3.833,26.917,60.438,33.521,25.708,201.417,94.0,68.5,40.0,21.875,15.292,1.304,18.4,13.217,5.9,223.292
2016-02-18,2.167,14.062,16.5,2.438,6.708,190.542,62.0,44.583,32.0,9.333,7.0,0.609,10.7,8.662,6.8,199.875
2016-02-19,2.375,12.354,13.646,1.292,7.521,192.75,79.0,48.333,21.0,9.667,3.625,1.696,10.5,6.846,3.0,202.417
2016-02-20,2.75,23.643,29.887,6.244,21.708,193.083,99.0,63.792,38.0,15.167,11.375,0.652,18.3,10.379,3.4,208.25
2016-02-21,2.042,11.244,13.992,2.748,5.188,192.958,49.0,30.958,19.0,8.25,3.792,0.957,8.8,6.558,4.1,201.208
2016-02-22,2.542,20.166,25.354,5.188,11.458,193.667,73.0,52.958,33.0,11.625,6.625,1.739,11.0,7.325,1.8,205.292
2016-02-23,2.478,21.542,28.68,7.138,26.084,189.792,99.0,72.0,34.0,13.75,10.542,0.261,15.6,12.767,9.0,203.542
2016-02-24,2.25,13.46,16.35,2.89,5.246,192.5,50.0,27.5,18.0,8.727,4.174,0.857,11.6,8.208,5.4,201.227
2016-02-25,2.958,17.5,20.562,3.062,10.042,194.958,93.0,59.958,36.0,11.333,7.458,1.348,11.6,7.892,4.6,206.292
2016-02-26,2.875,17.0,19.25,2.25,13.562,197.708,92.0,56.0,29.0,12.875,11.625,1.13,12.6,9.042,5.2,210.583
2016-02-27,2.292,14.058,17.06,3.002,7.98,196.125,81.0,69.25,55.0,9.542,6.167,0.304,8.4,6.262,4.1,205.667
2016-02-28,2.208,15.438,18.958,3.521,9.5,195.667,80.0,64.667,49.0,9.625,6.875,0.609,9.0,5.562,2.9,205.292
2016-02-29,,,,,,,,,,,,,,,,
2016-03-01,3.333,24.708,31.229,6.52,18.0,196.917,99.0,73.292,47.0,13.667,14.333,1.478,11.1,7.008,2.0,210.583
2016-03-02,3.957,32.534,44.052,11.517,32.75,197.75,99.0,95.125,77.0,17.042,17.083,0.13,8.8,7.529,6.2,214.792
2016-03-03,3.583,25.604,55.167,29.562,17.188,200.458,99.0,51.458,20.0,18.292,11.583,1.304,15.4,9.279,4.7,218.75
2016-03-04,3.292,29.0,42.542,13.542,14.354,199.833,83.0,54.958,40.0,15.667,11.458,2.609,12.9,8.712,4.5,215.5
2016-03-05,4.292,21.769,25.158,3.388,28.5,200.708,89.0,68.833,38.0,17.417,21.333,1.87,15.5,10.712,5.6,218.125
2016-03-06,4.458,35.5,46.896,11.396,38.854,199.625,99.0,89.708,75.0,18.125,21.458,0.87,10.8,9.792,8.5,217.75
2016-03-07,2.917,20.417,24.729,4.312,9.146,195.208,98.0,59.458,34.0,11.333,5.083,0.609,10.6,6.638,2.9,206.542
2016-03-08,3.75,33.11,61.294,28.184,13.0,201.524,99.0,57.609,21.0,17.667,11.478,1.227,10.8,6.333,1.0,219.19
2016-03-09,3.739,30.342,40.908,10.566,11.521,199.0,68.0,46.625,27.0,17.708,10.083,1.783,12.1,8.283,3.3,216.708
2016-03-10,2.958,22.562,28.542,5.98,10.792,195.375,59.0,40.792,25.0,12.208,9.125,1.0,13.5,9.333,5.0,207.583
2016-03-11,2.292,14.062,16.478,2.416,9.396,195.5,69.0,48.333,31.0,9.792,8.167,0.391,12.6,8.092,5.0,205.292
2016-03-12,2.375,10.583,11.625,1.042,8.98,196.917,67.0,54.75,41.0,9.667,7.583,1.087,12.2,7.867,3.5,206.583
2016-03-13,2.917,22.646,28.354,5.708,16.875,196.208,99.0,76.542,55.0,13.958,13.5,0.783,12.9,9.217,6.2,210.167
2016-03-14,2.333,19.0,24.646,5.646,13.956,191.917,99.0,88.208,71.0,10.958,7.583,0.0,10.6,8.346,6.8,202.875
2016-03-15,2.125,19.375,24.688,5.312,9.125,192.667,98.0,79.125,59.0,9.833,5.583,0.0,7.4,5.321,3.6,202.5
2016-03-16,3.348,30.922,51.386,20.464,13.146,199.833,93.0,54.167,30.0,15.875,10.792,1.391,12.9,8.412,2.1,215.708
2016-03-17,2.083,18.087,22.6,4.514,8.604,194.35,53.0,39.542,24.0,9.25,7.667,0.609,14.7,9.817,4.9,203.6
2016-03-18,2.73,26.125,32.021,5.896,14.146,199.5,72.0,43.667,20.0,11.75,11.917,1.696,14.9,10.95,5.2,211.25
2016-03-19,4.375,22.833,27.5,4.666,36.792,200.75,75.0,43.125,26.0,13.792,34.75,1.957,18.0,12.829,6.9,214.542
2016-03-20,3.084,12.521,13.188,0.666,31.812,194.792,64.0,41.75,20.0,6.75,27.583,3.174,17.7,12.912,9.3,201.542
2016-03-21,2.334,18.25,21.125,2.875,12.854,192.083,99.0,92.708,71.0,8.042,8.458,0.957,12.3,9.942,7.6,200.125
2016-03-22,2.167,13.062,15.458,2.396,9.104,192.417,82.0,33.833,19.0,5.375,10.208,0.087,15.0,10.688,7.1,197.792
2016-03-23,2.74,26.739,34.674,7.934,15.271,195.375,65.0,41.333,31.0,10.583,13.208,0.957,13.7,10.133,5.7,205.958
2016-03-24,2.085,14.246,17.342,3.095,9.818,193.409,67.0,41.542,23.0,6.409,7.652,0.273,12.7,9.042,5.7,199.818
2016-03-25,2.27,11.812,13.625,1.812,7.917,194.625,58.0,46.375,31.0,7.25,8.417,0.609,12.2,8.158,3.9,201.875
2016-03-26,2.604,13.771,15.354,1.583,14.73,194.542,99.0,93.333,57.0,9.5,8.375,0.087,8.1,6.767,5.5,204.042
2016-03-27,2.36,19.946,25.88,5.935,4.792,192.792,99.0,91.25,71.0,8.25,2.667,0.0,8.4,5.325,3.3,201.042
2016-03-28,2.688,23.354,32.021,8.666,12.542,198.083,94.0,59.417,25.0,14.208,11.417,0.87,13.8,8.708,3.3,212.292
2016-03-29,2.938,19.432,23.024,3.592,21.917,197.583,94.0,67.583,41.0,11.625,17.667,1.304,14.0,9.779,4.9,209.208
2016-03-30,4.166,37.296,45.212,7.916,35.708,201.833,93.0,66.0,42.0,19.625,28.833,2.783,15.9,12.183,6.9,221.458
2016-03-31,2.792,18.375,20.417,2.042,18.104,193.792,99.0,64.25,37.0,8.958,14.417,0.304,12.7,9.446,5.7,202.75
2016-04-01,3.958,19.0,23.646,4.646,22.584,198.375,97.0,70.583,45.0,9.917,16.792,0.727,18.3,12.321,8.6,208.292
2016-04-02,3.562,14.042,16.562,2.521,14.292,197.458,92.0,71.25,57.0,7.75,11.0,0.182,13.2,10.533,8.0,205.208
2016-04-03,4.208,15.771,18.021,2.25,31.834,197.333,98.0,84.667,69.0,9.958,15.958,1.591,16.8,13.404,10.1,207.292
2016-04-04,3.792,13.27,15.417,2.146,16.5,191.25,97.0,84.083,67.0,7.583,8.75,0.091,19.7,15.525,10.6,198.833
2016-04-05,3.866,16.66,19.608,2.948,11.542,197.5,97.0,71.917,48.0,8.792,8.333,1.273,12.6,11.262,9.9,206.292
2016-04-06,5.396,33.896,53.604,19.708,27.5,206.375,92.0,63.917,26.0,17.708,18.333,3.045,19.4,14.017,7.2,224.083
2016-04-07,4.688,32.042,49.896,17.854,27.083,201.0,97.0,90.042,78.0,18.083,13.708,0.273,19.4,14.471,12.5,219.083
2016-04-08,4.198,19.466,31.07,11.604,15.092,199.333,90.0,61.435,27.0,13.571,8.217,0.81,21.7,16.296,12.3,212.905
2016-04-09,4.042,20.146,22.854,2.708,21.834,197.792,81.0,64.125,43.0,10.417,14.917,1.864,21.5,16.671,11.5,208.208
2016-04-10,4.75,20.104,23.292,3.188,27.604,200.375,90.0,65.208,27.0,12.5,17.75,1.909,24.0,16.942,10.8,212.875
2016-04-11,3.146,12.52,15.396,2.875,15.542,196.125,89.0,53.125,20.0,7.375,12.333,0.0,17.7,11.892,8.3,203.5
2016-04-12,3.402,12.222,14.574,2.352,16.396,199.25,72.0,48.042,29.0,7.917,13.25,0.955,15.4,10.888,5.1,207.167
2016-04-13,4.334,24.375,36.271,11.896,24.896,197.167,97.0,80.958,53.0,11.833,13.708,1.5,19.1,14.383,10.2,209.0
2016-04-14,3.75,17.792,21.979,4.188,13.958,192.458,96.0,84.417,59.0,10.167,6.292,0.0,18.6,15.892,13.7,202.625
2016-04-15,3.416,15.542,18.167,2.625,12.062,194.667,87.0,24.75,13.0,8.292,8.667,0.182,22.0,18.462,14.4,202.958
2016-04-16,3.417,15.604,17.021,1.417,14.625,195.833,77.0,54.75,20.0,7.958,10.875,1.045,20.3,15.804,11.1,203.792
2016-04-17,3.208,5.771,6.583,0.812,38.938,189.292,95.0,81.333,71.0,5.875,14.708,0.545,21.2,18.192,16.0,195.167
2016-04-18,3.958,16.688,18.896,2.208,31.396,192.0,92.0,71.208,46.0,8.292,17.625,1.955,22.7,18.108,14.2,200.292
2016-04-19,3.892,14.468,16.896,2.43,19.792,195.458,74.0,58.417,33.0,9.875,14.333,1.727,21.4,16.483,13.0,205.333
2016-04-20,3.5,12.854,14.583,1.729,13.521,196.583,81.0,59.75,37.0,8.333,10.667,1.955,18.3,15.221,10.7,204.917
2016-04-21,3.346,15.96,17.502,1.542,21.178,194.545,99.0,82.417,70.0,9.909,12.792,1.619,19.2,17.179,14.9,204.455
2016-04-22,3.646,13.98,16.458,2.479,17.958,192.125,97.0,71.875,50.0,9.75,10.292,1.0,22.1,17.4,14.1,201.875
2016-04-23,3.812,16.125,17.854,1.729,18.896,190.375,93.0,74.625,54.0,8.292,13.875,2.136,22.6,17.992,14.0,198.667
2016-04-24,3.52,9.75,10.375,0.625,29.854,194.542,96.0,65.083,24.0,8.333,18.375,0.955,19.6,16.488,12.7,202.875
2016-04-25,3.604,15.188,17.812,2.625,22.0,196.25,78.0,56.333,36.0,15.083,13.042,1.955,22.7,18.408,14.0,211.333
2016-04-26,3.657,20.367,28.098,7.731,20.542,199.167,89.0,67.667,43.0,13.917,12.875,2.182,23.9,19.521,15.2,213.083
2016-04-27,4.146,14.375,16.604,2.229,27.458,194.625,97.0,76.583,56.0,10.292,16.25,2.227,21.3,18.121,15.0,204.917
2016-04-28,3.396,20.583,25.666,5.084,11.98,193.792,98.0,96.208,94.0,10.292,5.708,0.0,15.6,14.625,13.5,204.083
2016-04-29,2.896,7.584,8.729,1.146,6.458,193.208,95.0,34.792,19.0,7.208,4.75,0.045,21.5,17.212,13.9,200.417
2016-04-30,3.312,12.521,14.104,1.583,16.188,194.5,77.0,44.833,20.0,8.0,12.458,1.636,20.5,16.775,12.4,202.5
2016-05-01,5.562,20.0,21.646,1.646,30.875,199.833,83.0,63.125,39.0,16.667,21.875,3.364,23.5,18.379,12.9,216.5
