date,NO2_mean,NOX_mean,NO_mean,CH4_mean,NMHC_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2015-04-04,6.812,7.646,0.834,191.708,8.208,5.25,0.75,,199.917
2015-04-05,3.542,3.812,0.27,191.583,6.75,4.958,1.375,,198.333
2015-04-06,7.282,8.548,1.266,193.417,9.792,4.478,0.625,,203.208
2015-04-07,4.521,5.646,1.125,193.208,8.125,6.833,0.458,,201.333
2015-04-08,6.104,7.25,1.146,191.292,7.958,4.917,0.833,,199.25
2015-04-09,9.0,10.104,1.104,191.333,9.125,6.708,1.083,,200.458
2015-04-10,4.208,5.021,0.812,190.625,7.625,5.5,0.75,,198.25
2015-04-11,5.396,6.167,0.771,190.083,8.667,2.917,0.792,,198.75
2015-04-12,5.646,6.334,0.688,190.875,8.792,9.875,0.792,,199.667
2015-04-13,9.604,11.104,1.5,192.0,8.958,9.333,1.333,,200.958
2015-04-14,9.25,10.562,1.312,192.292,10.792,5.583,1.0,,203.083
2015-04-15,16.562,19.562,3.0,194.458,13.375,7.333,1.542,,207.833
2015-04-16,9.466,10.754,1.288,192.043,10.0,2.042,0.609,,202.043
2015-04-17,4.979,5.688,0.708,191.292,8.125,3.792,0.583,,199.417
2015-04-18,8.334,10.02,1.688,192.75,9.708,13.875,0.958,,202.458
2015-04-19,4.229,5.084,0.854,190.792,8.167,2.667,0.0,,198.958
2015-04-20,10.022,11.218,1.196,192.043,10.739,2.174,0.708,,202.783
2015-04-21,11.688,13.5,1.812,192.375,12.875,6.0,0.5,,205.25
2015-04-22,15.438,17.188,1.75,192.833,15.25,19.208,1.042,,208.083
2015-04-23,12.584,15.104,2.52,192.0,12.958,13.208,1.75,,204.958
2015-04-24,7.542,8.229,0.688,190.75,10.708,14.833,1.458,,201.458
2015-04-25,8.396,9.708,1.312,190.833,10.375,8.292,1.083,,201.208
2015-04-26,6.375,6.917,0.542,193.542,11.875,13.917,1.333,,205.417
2015-04-27,9.52,10.084,0.562,191.167,12.125,24.0,2.167,,203.292
2015-04-28,12.834,13.688,0.854,193.083,15.75,35.083,1.583,,208.833
2015-04-29,14.854,15.812,0.958,193.875,15.917,22.292,1.542,,209.792
2015-04-30,21.241,23.842,2.601,195.696,15.565,19.917,2.696,,211.261
2015-05-01,13.166,14.834,1.666,193.833,12.042,21.667,1.583,,205.875
2015-05-02,8.604,9.542,0.938,192.25,10.667,20.25,1.042,,202.917
2015-05-03,10.334,11.25,0.917,190.875,12.125,14.583,1.5,,203.0
2015-05-04,4.405,4.938,0.532,188.583,9.333,7.542,0.5,,197.917
2015-05-05,2.146,2.416,0.271,192.833,7.083,10.792,0.375,,199.917
2015-05-06,3.708,4.062,0.354,192.292,7.625,20.875,0.583,,199.917
2015-05-07,4.604,5.52,0.917,191.875,9.0,18.5,0.333,,200.875
2015-05-08,10.375,13.104,2.729,195.167,12.0,11.417,0.708,,207.167
2015-05-09,3.771,5.333,1.562,193.083,8.167,4.292,0.0,,201.25
2015-05-10,4.125,5.417,1.292,193.5,8.167,3.083,0.0,,201.667
2015-05-11,8.812,11.354,2.542,193.667,10.125,7.292,0.917,,203.792
2015-05-12,7.958,9.708,1.75,192.417,9.375,5.0,0.875,,201.792
2015-05-13,6.666,7.77,1.104,194.75,10.25,9.524,0.417,,205.0
2015-05-14,5.592,7.074,1.482,192.043,8.957,6.75,0.043,,201.0
2015-05-15,4.166,5.771,1.604,191.417,7.458,2.083,0.083,,198.875
2015-05-16,8.458,10.188,1.729,193.083,9.917,2.833,0.125,,203.0
2015-05-17,6.375,7.834,1.458,193.75,9.583,4.792,0.125,,203.333
2015-05-18,10.264,13.239,2.976,192.958,11.792,5.583,1.125,,204.75
2015-05-19,2.854,3.438,0.583,189.208,7.083,7.292,0.792,,196.292
2015-05-20,8.715,10.164,1.449,191.783,11.783,6.864,0.375,,203.565
2015-05-21,5.0,6.292,1.292,190.417,9.25,5.083,0.042,,199.667
2015-05-22,11.084,13.125,2.042,191.125,11.875,10.375,0.875,,203.0
2015-05-23,8.5,9.292,0.792,190.417,12.083,10.125,1.167,,202.5
2015-05-24,5.771,6.146,0.375,190.333,9.833,8.667,0.583,,200.167
2015-05-25,4.0,4.875,0.875,189.708,7.625,4.375,1.0,,197.333
2015-05-26,6.562,7.938,1.375,189.583,9.125,8.667,0.542,,198.708
2015-05-27,6.542,7.812,1.271,189.5,9.125,3.75,0.458,,198.625
2015-05-28,3.538,4.194,0.657,189.391,7.957,6.833,0.696,,197.348
2015-05-29,7.479,8.708,1.229,189.292,10.917,12.5,0.792,,200.208
2015-05-30,5.312,5.562,0.25,186.167,9.875,13.042,0.833,,196.042
2015-05-31,4.604,4.834,0.229,189.458,8.417,7.333,0.125,,197.875
2015-06-01,8.385,10.214,1.829,192.125,10.375,5.0,0.958,,202.5
2015-06-02,11.062,12.479,1.417,189.625,11.25,11.25,1.083,,200.875
2015-06-03,8.25,8.52,0.271,189.917,12.292,10.348,0.5,,202.208
2015-06-04,4.77,5.729,0.958,191.25,9.208,3.083,0.0,,200.458
2015-06-05,3.812,5.458,1.646,191.042,7.458,1.917,0.0,,198.5
2015-06-06,2.625,4.188,1.562,190.75,6.667,3.083,0.0,,197.417
2015-06-07,3.458,4.646,1.188,189.708,7.208,3.458,0.0,,196.917
2015-06-08,7.165,9.655,2.49,189.667,9.333,5.0,0.667,,199.0
2015-06-09,2.375,2.712,0.338,187.917,6.792,3.667,0.0,,194.708
2015-06-10,6.188,7.396,1.208,190.083,9.125,2.75,0.208,,199.208
2015-06-11,4.768,5.89,1.122,188.913,8.696,2.667,0.0,,197.609
2015-06-12,4.334,5.666,1.334,188.875,9.625,4.542,0.583,,198.5
2015-06-13,5.146,5.708,0.562,187.917,9.208,5.5,0.208,,197.125
2015-06-14,8.271,9.292,1.021,190.458,11.708,9.458,0.333,,202.167
2015-06-15,7.452,8.826,1.373,189.583,10.792,11.458,0.5,,200.375
2015-06-16,7.042,8.146,1.104,191.083,11.0,15.625,0.208,,202.083
2015-06-17,4.396,4.562,0.166,190.652,11.783,13.565,0.304,,202.435
2015-06-18,3.916,4.416,0.5,185.292,10.25,4.792,0.333,,195.542
2015-06-19,4.375,4.771,0.396,185.875,9.958,7.25,0.208,,195.833
2015-06-20,4.312,4.875,0.562,188.5,9.208,7.958,0.0,,197.708
2015-06-21,5.229,6.042,0.812,188.25,10.458,7.042,0.5,,198.708
2015-06-22,6.916,8.188,1.271,188.042,11.0,9.542,0.25,,199.042
2015-06-23,7.666,9.0,1.333,188.292,10.25,3.875,0.0,,198.542
2015-06-24,7.396,8.688,1.292,188.375,10.375,5.417,0.0,,198.75
2015-06-25,11.446,14.491,3.044,189.435,13.174,6.583,0.478,,202.609
2015-06-26,7.854,9.875,2.021,190.583,11.708,9.917,0.292,,202.292
2015-06-27,9.833,13.479,3.646,193.167,10.25,5.417,2.208,,203.417
2015-06-28,7.104,8.312,1.208,191.458,9.958,5.708,0.333,,201.417
2015-06-29,11.074,13.636,2.563,190.417,12.375,7.958,0.0,,202.792
2015-06-30,8.812,10.646,1.834,189.542,10.458,6.708,0.083,,200.0
2015-07-01,6.154,9.962,3.808,188.208,9.458,4.667,0.0,,197.667
2015-07-02,6.938,13.816,6.879,188.286,9.667,3.833,0.0,,197.952
2015-07-03,3.708,4.354,0.646,186.958,9.167,4.125,0.0,,196.125
2015-07-04,3.875,4.521,0.646,186.25,8.833,1.958,0.0,,195.083
2015-07-05,2.354,2.688,0.334,186.708,8.875,4.833,0.0,,195.583
2015-07-06,5.021,5.604,0.584,188.583,9.958,7.167,0.0,,198.542
2015-07-07,6.168,7.549,1.38,186.696,11.304,7.652,0.0,,198.0
2015-07-08,3.375,4.667,1.292,184.208,9.917,2.667,0.0,,194.125
2015-07-09,7.054,9.364,2.31,186.391,11.652,5.125,0.087,,198.043
2015-07-10,8.229,10.792,2.562,186.875,15.292,7.042,0.042,,202.167
2015-07-11,7.771,8.666,0.896,189.542,12.417,9.667,0.083,,201.958
2015-07-12,7.521,8.062,0.542,192.25,14.375,12.583,0.125,,206.625
2015-07-13,9.67,11.318,1.648,186.5,14.708,11.25,0.083,,201.208
2015-07-14,4.729,5.25,0.521,187.958,11.417,15.958,0.0,,199.375
2015-07-15,3.354,4.438,1.084,186.167,8.5,4.0,0.0,,194.667
2015-07-16,3.0,4.354,1.354,185.25,8.042,2.917,0.0,,193.292
2015-07-17,8.896,11.958,3.062,187.25,13.125,5.958,0.167,,200.375
2015-07-18,13.812,16.75,2.938,193.5,15.542,7.792,0.042,,209.042
2015-07-19,6.979,7.812,0.834,187.917,11.958,7.0,0.0,,199.875
2015-07-20,6.562,7.396,0.833,186.083,11.75,8.75,0.0,,197.833
2015-07-21,9.75,11.958,2.208,184.773,14.5,9.318,0.13,,199.273
2015-07-22,9.146,11.646,2.5,181.708,13.917,8.083,0.0,,195.625
2015-07-23,11.628,17.786,6.158,186.13,14.0,12.667,0.304,,200.13
2015-07-24,7.375,9.188,1.812,183.458,9.458,6.958,0.125,,192.917
2015-07-25,6.896,8.625,1.729,182.208,9.958,7.208,0.125,,192.167
2015-07-26,8.958,11.834,2.875,182.833,12.083,10.417,0.333,,194.917
2015-07-27,13.367,16.7,3.334,185.917,13.542,15.333,0.792,,199.458
2015-07-28,15.688,19.062,3.375,186.667,15.708,16.667,0.833,,202.375
2015-07-29,11.708,14.375,2.666,182.833,14.125,11.792,0.417,,196.958
2015-07-30,13.542,17.583,4.042,186.708,16.0,20.458,0.917,,202.708
2015-07-31,13.062,15.396,2.334,187.333,17.042,20.25,0.792,,204.375
2015-08-01,4.666,5.458,0.792,192.167,8.875,8.708,0.0,,201.042
2015-08-02,5.666,6.812,1.146,196.75,10.042,7.75,0.625,,206.792
2015-08-03,11.854,14.458,2.604,195.167,15.208,13.167,0.625,,210.375
2015-08-04,8.708,10.812,2.104,185.958,12.625,17.292,0.375,,198.583
2015-08-05,6.667,7.021,0.354,180.792,11.792,18.667,0.5,,192.583
2015-08-06,6.733,7.43,0.696,181.348,11.304,15.417,0.0,,192.652
2015-08-07,12.625,15.27,2.646,189.708,14.667,6.708,0.458,,204.375
2015-08-08,6.333,8.166,1.834,187.458,10.5,8.0,0.333,,197.958
2015-08-09,3.292,4.0,0.708,187.292,9.292,7.208,0.0,,196.583
2015-08-10,9.098,11.074,1.976,185.875,12.292,10.375,0.625,,198.167
2015-08-11,8.896,10.771,1.875,187.333,13.917,11.5,0.167,,201.25
2015-08-12,5.646,6.604,0.958,188.083,10.958,9.875,0.125,,199.042
2015-08-13,6.646,7.812,1.167,191.792,10.708,8.375,0.167,,202.5
2015-08-14,3.312,3.666,0.354,184.5,9.458,6.875,0.042,,193.958
2015-08-15,5.625,6.48,0.854,186.958,10.5,5.625,0.125,,197.458
2015-08-16,5.166,6.125,0.958,187.958,10.708,7.125,0.0,,198.667
2015-08-17,4.229,5.438,1.208,185.667,9.208,6.667,0.083,,194.875
2015-08-18,8.021,9.938,1.916,191.458,9.542,5.25,0.083,,201.0
2015-08-19,5.729,7.334,1.604,188.182,10.5,2.636,0.0,,198.682
2015-08-20,5.522,7.039,1.516,186.087,11.087,6.417,0.0,,197.174
2015-08-21,7.417,10.0,2.584,187.292,11.917,8.792,0.0,,199.208
2015-08-22,6.375,8.438,2.062,190.75,11.958,11.333,0.042,,202.708
2015-08-23,4.77,6.292,1.521,191.375,10.042,7.125,0.042,,201.417
2015-08-24,4.582,5.978,1.395,189.958,9.125,3.083,0.0,,199.083
2015-08-25,7.084,8.521,1.438,190.708,11.083,6.167,0.0,,201.792
2015-08-26,4.062,5.042,0.979,187.833,8.875,6.375,0.0,,196.708
2015-08-27,5.666,6.812,1.146,187.292,9.333,6.792,0.0,,196.625
2015-08-28,6.354,8.292,1.938,188.625,10.25,9.458,0.0,,198.875
2015-08-29,4.208,4.917,0.708,187.917,9.417,9.333,0.0,,197.333
2015-08-30,4.604,5.27,0.666,187.5,10.667,8.083,0.042,,198.167
2015-08-31,7.396,9.208,1.812,187.304,12.217,8.667,0.083,,199.522
2015-09-01,7.458,10.25,2.792,187.125,12.375,10.833,0.0,,199.5
2015-09-02,8.087,9.304,1.218,189.583,12.708,10.391,0.042,,202.292
2015-09-03,6.7,7.8,1.1,190.087,11.696,10.208,0.348,,201.783
2015-09-04,8.146,9.375,1.229,190.375,10.75,7.75,0.0,,201.125
2015-09-05,5.625,7.229,1.604,190.375,9.292,6.042,0.125,,199.667
2015-09-06,7.354,9.688,2.334,194.708,11.167,5.542,0.667,,205.875
2015-09-07,7.334,9.394,2.06,191.917,11.042,8.167,0.542,,202.958
2015-09-08,8.292,11.208,2.916,191.042,10.75,6.708,0.583,,201.792
2015-09-09,7.083,8.479,1.396,189.917,9.333,6.917,0.625,,199.25
2015-09-10,3.625,4.062,0.438,187.25,7.458,3.958,0.458,,194.708
2015-09-11,6.354,8.021,1.666,188.542,9.917,4.542,0.292,,198.458
2015-09-12,9.354,11.5,2.146,190.5,11.792,6.75,0.417,,202.292
2015-09-13,6.188,6.646,0.458,189.792,10.167,4.167,0.0,,199.958
2015-09-14,10.688,15.52,4.833,191.125,12.167,3.958,0.292,,203.292
2015-09-15,10.458,16.292,5.834,195.042,11.833,6.417,0.208,,206.875
2015-09-16,8.812,14.312,5.5,193.042,13.375,8.208,0.458,,206.417
2015-09-17,7.14,8.812,1.671,190.522,9.652,7.958,0.217,,200.174
2015-09-18,11.688,16.834,5.146,194.708,11.208,5.958,0.542,,205.917
2015-09-19,11.166,12.896,1.729,191.045,11.318,2.87,0.208,,202.364
2015-09-20,3.917,4.625,0.708,189.125,7.0,2.875,0.0,,196.125
2015-09-21,7.894,9.983,2.089,190.375,9.583,7.5,0.208,,199.958
2015-09-22,6.562,7.625,1.062,190.917,8.167,11.167,0.25,,199.083
2015-09-23,8.458,10.688,2.229,191.0,9.25,10.542,0.5,,200.25
2015-09-24,8.521,10.062,1.542,191.375,10.083,15.5,0.708,,201.458
2015-09-25,4.27,5.271,1.0,188.542,6.167,8.5,0.208,,194.708
2015-09-26,3.834,4.312,0.479,188.0,5.542,5.417,0.25,,193.542
2015-09-27,4.354,5.23,0.875,189.167,6.917,4.917,0.208,,196.083
2015-09-28,6.146,7.562,1.416,193.0,7.083,4.708,0.167,,200.083
2015-09-29,3.375,4.875,1.5,193.125,4.958,1.958,0.0,,198.083
2015-09-30,4.812,6.438,1.625,192.792,5.417,1.708,0.0,,198.208
2015-10-01,6.557,8.796,2.239,191.261,9.478,2.708,0.783,,200.739
2015-10-02,2.646,3.354,0.708,192.792,8.083,5.125,0.0,,200.875
2015-10-03,3.812,4.521,0.708,192.833,8.333,4.333,0.0,,201.167
2015-10-04,4.208,5.104,0.896,191.375,8.417,3.792,0.0,,199.792
2015-10-05,9.35,13.492,4.142,192.75,12.5,3.0,0.208,,205.25
2015-10-06,12.417,20.292,7.875,193.25,14.667,3.708,0.583,,207.917
2015-10-07,11.438,18.48,7.042,195.292,16.542,6.125,0.75,,211.833
2015-10-08,4.146,5.02,0.875,192.667,9.333,3.708,0.292,,202.0
2015-10-09,6.396,7.584,1.188,193.208,9.292,3.75,0.0,,202.5
2015-10-10,7.666,9.021,1.354,193.792,11.875,7.667,0.167,,205.667
2015-10-11,4.188,4.75,0.562,194.042,9.0,8.875,0.625,,203.042
2015-10-12,6.208,6.958,0.75,196.583,10.042,7.542,0.25,,206.625
2015-10-13,5.75,7.125,1.375,194.542,10.167,0.583,0.167,,204.708
2015-10-14,6.75,9.271,2.521,194.667,9.042,2.458,0.0,,203.708
2015-10-15,10.865,13.157,2.292,192.087,10.217,4.375,0.0,,202.304
2015-10-16,22.416,40.125,17.708,197.667,19.458,10.583,0.708,,217.125
2015-10-17,20.312,34.125,13.812,198.625,22.417,18.208,0.542,,221.042
2015-10-18,7.396,8.0,0.604,191.625,12.167,17.375,0.417,,203.792
2015-10-19,8.685,9.669,0.984,192.792,10.125,13.458,0.167,,202.917
2015-10-20,10.938,12.688,1.75,193.167,11.208,6.909,0.042,,204.375
2015-10-21,6.646,8.23,1.584,191.409,10.136,5.167,0.083,,201.545
2015-10-22,9.396,10.708,1.312,191.458,11.833,5.167,0.0,,203.292
2015-10-23,13.812,20.416,6.604,192.625,17.833,9.458,0.292,,210.458
2015-10-24,7.5,8.375,0.875,191.292,10.292,9.25,0.083,,201.583
2015-10-25,2.646,3.75,1.104,193.917,7.708,5.458,0.0,,201.625
2015-10-26,10.98,13.854,2.875,192.875,11.208,20.25,0.0,,204.083
2015-10-27,14.792,22.75,7.958,194.708,14.958,12.333,1.042,,209.667
2015-10-28,6.125,7.0,0.875,191.75,10.333,15.042,0.0,,202.083
2015-10-29,9.966,12.193,2.226,193.913,11.13,13.375,0.0,,205.043
2015-10-30,7.875,9.584,1.708,194.25,10.0,11.208,0.0,,204.25
2015-10-31,10.062,11.292,1.229,195.625,14.0,15.75,0.0,,209.625
2015-11-01,12.416,13.729,1.312,194.5,14.625,20.667,0.0,,209.125
2015-11-02,23.761,39.542,15.78,200.625,26.0,14.708,0.333,,226.625
2015-11-03,18.166,26.792,8.625,192.667,17.0,21.292,0.083,,209.667
2015-11-04,20.188,29.73,9.542,193.375,19.792,18.417,1.083,,213.167
2015-11-05,31.792,45.396,13.604,195.542,29.792,20.542,0.75,,225.333
2015-11-06,8.041,9.167,1.125,191.25,10.0,17.042,0.0,,201.25
2015-11-07,11.646,13.646,2.0,192.333,10.25,6.875,0.333,,202.583
2015-11-08,17.27,19.875,2.604,194.25,13.667,8.542,0.417,,207.917
2015-11-09,14.312,18.521,4.208,194.792,12.5,3.917,0.042,,207.292
2015-11-10,14.042,17.25,3.208,194.958,9.292,1.167,0.0,,204.25
2015-11-11,13.271,16.792,3.521,194.333,9.917,2.583,0.0,,204.25
2015-11-12,17.565,22.027,4.462,193.87,13.739,2.083,0.391,,207.609
2015-11-13,25.25,48.875,23.625,201.917,21.708,8.292,1.333,,223.625
2015-11-14,7.646,8.292,0.646,193.083,8.25,2.667,0.792,,201.333
2015-11-15,12.188,15.583,3.396,195.917,11.375,4.208,0.042,,207.292
2015-11-16,15.628,19.483,3.855,197.792,14.875,11.5,0.208,,212.667
2015-11-17,17.688,29.354,11.666,203.5,18.292,13.333,0.792,,221.792
2015-11-18,5.938,7.167,1.23,194.455,7.727,3.739,0.0,,202.182
2015-11-19,12.854,15.667,2.812,195.958,10.167,4.542,0.125,,206.125
2015-11-20,23.021,33.062,10.042,199.75,17.083,7.5,0.75,,216.833
2015-11-21,7.229,8.875,1.646,196.417,7.75,4.042,0.083,,204.167
2015-11-22,3.271,4.125,0.854,195.917,6.208,4.458,0.0,,202.125
2015-11-23,10.771,12.52,1.75,197.708,9.583,11.042,0.042,,207.292
2015-11-24,16.729,20.5,3.77,199.5,11.333,6.0,0.0,,210.833
2015-11-25,22.354,37.583,15.23,198.625,12.625,2.833,0.333,,211.25
2015-11-26,29.256,52.966,23.71,196.087,18.652,4.643,1.652,,214.739
2015-11-27,20.854,31.708,10.854,193.833,13.583,6.111,1.0,,207.417
2015-11-28,12.875,15.292,2.416,190.208,9.917,1.583,0.0,,200.125
2015-11-29,13.0,17.271,4.271,192.958,13.25,4.375,0.25,,206.208
2015-11-30,19.019,26.94,7.921,190.292,12.917,4.5,0.542,,203.208
2015-12-01,6.286,7.582,1.296,190.5,7.0,7.708,0.0,,197.5
2015-12-02,20.121,27.062,6.942,191.583,11.917,10.917,1.042,,203.5
2015-12-03,12.771,14.355,1.584,192.458,11.042,5.292,1.042,,203.5
2015-12-04,12.812,15.812,3.0,194.958,10.833,6.875,0.417,,205.792
2015-12-05,16.584,19.834,3.25,193.292,10.833,5.208,0.208,,204.125
2015-12-06,6.979,8.084,1.104,191.417,10.0,4.375,0.042,,201.417
2015-12-07,16.896,21.5,4.604,191.625,13.667,4.167,0.083,,205.292
2015-12-08,18.423,27.024,8.602,190.167,11.417,3.435,0.13,,201.583
2015-12-09,35.812,79.333,43.521,193.958,27.208,9.417,1.5,,221.167
2015-12-10,36.794,63.502,26.708,197.478,24.087,15.667,1.696,,221.565
2015-12-11,20.375,29.729,9.354,197.708,15.75,7.792,0.583,,213.458
2015-12-12,19.396,27.271,7.875,196.0,12.625,9.583,0.75,,208.625
2015-12-13,19.708,29.083,9.375,195.208,11.542,4.75,0.167,,206.75
2015-12-14,31.633,67.504,35.872,200.417,23.125,7.458,1.583,,223.542
2015-12-15,21.52,30.062,8.542,196.583,14.792,4.625,1.333,,211.375
2015-12-16,14.479,16.896,2.416,196.5,12.773,4.696,0.333,,209.273
2015-12-17,8.792,10.438,1.646,198.417,8.75,5.75,0.083,,207.167
2015-12-18,22.625,36.938,14.312,198.208,12.75,5.875,0.458,,210.958
2015-12-19,4.458,6.188,1.729,196.208,6.375,5.125,0.042,,202.583
2015-12-20,16.875,25.208,8.334,195.458,11.75,5.583,0.167,,207.208
2015-12-21,37.417,80.708,43.292,202.667,24.917,11.5,0.833,,227.583
2015-12-22,15.5,20.354,4.854,196.0,10.25,6.25,1.667,,206.25
2015-12-23,23.0,35.208,12.208,199.208,14.375,6.042,1.875,,213.583
2015-12-24,36.234,70.403,34.169,199.739,26.522,13.75,1.957,,226.261
2015-12-25,11.625,15.125,3.5,197.292,9.792,8.917,0.25,,207.083
2015-12-26,11.584,14.5,2.917,196.083,8.125,7.125,0.792,,204.208
2015-12-27,6.354,8.208,1.854,196.542,6.125,4.375,0.625,,202.667
2015-12-28,14.142,18.902,4.761,196.333,8.5,5.708,0.667,,204.833
2015-12-29,9.854,11.708,1.854,195.333,7.042,4.958,0.917,,202.375
2015-12-30,32.062,54.312,22.25,197.75,18.5,6.125,1.0,,216.25
2015-12-31,24.521,59.667,35.146,201.792,18.583,8.042,1.125,,220.375
2016-01-01,29.396,42.98,13.584,198.417,14.208,6.792,0.667,,212.625
2016-01-02,25.708,34.708,9.0,200.917,15.792,24.667,1.5,,216.708
2016-01-03,31.625,43.708,12.084,205.667,18.875,30.208,1.208,,224.542
2016-01-04,37.333,61.708,24.375,203.625,19.708,15.5,1.5,,223.333
2016-01-05,26.214,37.948,11.734,199.65,12.15,7.818,0.913,,211.8
2016-01-06,34.604,56.583,21.98,202.292,14.167,7.292,3.333,,216.458
2016-01-07,33.958,80.688,46.73,201.208,16.792,7.833,1.667,,218.0
2016-01-08,18.208,23.229,5.021,200.167,10.333,9.0,1.417,,210.5
2016-01-09,41.142,82.114,40.972,210.292,26.875,12.375,3.708,,237.167
2016-01-10,9.271,11.77,2.5,199.208,7.208,5.083,0.917,,206.417
2016-01-11,10.438,13.396,2.958,201.583,7.625,4.375,0.667,,209.208
2016-01-12,22.896,30.334,7.438,202.875,9.792,6.167,1.25,,212.667
2016-01-13,29.167,45.23,16.062,201.667,13.167,5.75,1.333,,214.833
2016-01-14,36.458,72.625,36.166,204.375,17.458,8.417,1.708,,221.833
2016-01-15,44.812,101.25,56.438,209.625,25.25,10.042,3.083,,234.875
2016-01-16,14.542,19.396,4.854,200.083,8.833,2.208,1.042,,208.917
2016-01-17,30.708,48.666,17.958,200.25,13.583,2.292,1.125,,213.833
2016-01-18,33.896,56.438,22.542,203.208,17.75,4.417,2.125,,220.958
2016-01-19,25.721,35.291,9.57,196.826,13.565,3.792,1.217,,210.391
2016-01-20,35.875,61.479,25.604,198.125,18.167,5.958,0.458,,216.292
2016-01-21,31.833,59.708,27.875,198.0,18.333,3.917,0.625,,216.333
2016-01-22,30.917,48.354,17.438,205.042,17.5,8.458,2.458,,222.542
2016-01-23,17.547,21.538,3.99,197.182,10.364,0.875,0.542,,207.545
2016-01-24,34.625,58.73,24.104,197.6,14.6,6.375,3.667,,212.2
2016-01-25,39.708,85.104,45.396,197.0,11.25,12.833,6.375,,208.25
2016-01-26,29.375,39.188,9.812,198.125,12.625,7.0,1.083,,210.75
2016-01-27,10.0,11.125,1.125,198.042,7.083,5.625,1.042,,205.125
2016-01-28,8.062,9.979,1.916,197.583,5.75,5.583,0.0,,203.333
2016-01-29,14.438,16.833,2.396,197.458,10.292,5.167,0.208,,207.75
2016-01-30,18.729,25.438,6.708,199.583,9.875,5.875,0.708,,209.458
2016-01-31,29.458,53.021,23.562,199.125,12.583,7.458,1.333,,211.708
2016-02-01,21.542,32.896,11.354,197.833,9.125,3.75,0.583,,206.958
2016-02-02,6.915,9.372,2.458,197.783,6.435,2.208,0.0,,204.217
2016-02-03,11.584,14.73,3.146,196.458,8.083,1.417,0.0,,204.542
2016-02-04,13.354,15.375,2.021,193.5,8.917,4.917,0.0,,202.417
2016-02-05,22.542,29.271,6.729,196.625,13.125,8.542,1.333,,209.75
2016-02-06,21.496,26.44,4.945,196.087,15.348,7.217,1.708,,211.435
2016-02-07,9.084,11.646,2.562,193.167,8.667,2.667,0.0,,201.833
2016-02-08,7.375,9.271,1.896,192.458,7.75,1.917,0.0,,200.208
2016-02-09,29.208,48.271,19.062,194.167,17.042,4.333,1.167,,211.208
2016-02-10,28.104,44.771,16.666,195.125,16.542,6.75,1.417,,211.667
2016-02-11,18.708,24.375,5.666,192.958,12.5,2.25,0.5,,205.458
2016-02-12,7.042,8.292,1.25,190.958,7.542,2.625,0.0,,198.5
2016-02-13,8.375,10.375,2.0,190.083,7.917,1.875,0.0,,198.0
2016-02-14,12.875,15.25,2.375,191.478,9.348,2.25,0.0,,200.826
2016-02-15,27.354,39.521,12.166,192.417,14.167,5.375,0.25,,206.583
2016-02-16,21.778,25.48,3.702,195.304,12.565,11.625,0.609,,207.87
2016-02-17,14.792,16.562,1.771,197.083,11.0,17.667,0.25,,208.083
2016-02-18,6.562,8.5,1.938,196.375,7.667,3.625,0.0,,204.042
2016-02-19,11.542,13.812,2.27,196.542,8.833,5.0,0.0,,205.375
2016-02-20,25.15,37.201,12.052,200.625,16.0,6.435,0.917,,216.625
2016-02-21,7.479,10.396,2.916,196.875,7.625,2.375,0.0,,204.5
2016-02-22,22.979,34.188,11.208,197.792,13.167,4.625,0.917,,210.958
2016-02-23,14.75,18.5,3.75,196.833,10.583,3.292,0.875,,207.417
2016-02-24,11.042,13.438,2.396,197.042,9.0,6.458,0.0,,206.042
2016-02-25,14.5,17.416,2.916,198.083,12.208,5.75,0.083,,210.292
2016-02-26,11.604,14.188,2.584,196.667,8.542,3.042,0.0,,205.208
2016-02-27,37.417,63.979,26.562,199.792,17.208,9.167,1.708,,217.0
2016-02-28,26.979,35.354,8.375,198.792,15.417,5.792,1.083,,214.208
2016-02-29,,,,,,,,,
2016-03-01,17.604,21.75,4.146,196.875,10.667,6.75,0.375,,207.542
2016-03-02,21.754,28.782,7.028,196.87,15.957,6.542,0.261,,212.826
2016-03-03,7.479,8.938,1.458,197.083,7.125,7.417,0.0,,204.208
2016-03-04,8.584,10.542,1.958,197.417,9.0,6.5,0.042,,206.417
2016-03-05,5.604,6.688,1.084,197.375,5.917,8.5,0.0,,203.292
2016-03-06,12.132,15.446,3.314,196.727,9.0,6.087,0.083,,205.727
2016-03-07,7.875,9.375,1.5,195.583,8.167,3.167,0.0,,203.75
2016-03-08,14.208,17.562,3.354,195.625,11.333,4.375,0.125,,206.958
2016-03-09,16.646,20.979,4.334,196.375,10.375,6.125,0.25,,206.75
2016-03-10,15.0,18.188,3.188,195.167,9.958,4.417,0.083,,205.125
2016-03-11,16.188,20.48,4.292,194.417,9.542,2.75,0.208,,203.958
2016-03-12,20.417,27.938,7.521,195.792,11.333,4.208,1.125,,207.125
2016-03-13,27.729,43.0,15.27,201.25,17.125,10.167,1.417,,218.375
2016-03-14,19.25,26.021,6.771,197.0,11.458,6.833,2.333,,208.458
2016-03-15,15.166,20.708,5.542,195.583,11.417,5.542,0.292,,207.0
2016-03-16,7.28,8.908,1.627,194.609,7.043,2.333,0.0,,201.652
2016-03-17,7.729,9.646,1.916,194.087,7.304,2.458,0.125,,201.391
