date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,CH4_mean,NMHC_mean,SO2_mean,THC_mean
2018-10-09,3.413,7.978,9.413,1.435,13.145,19.042,190.652,5.174,1.0,195.826
2018-10-10,3.438,8.583,9.979,1.396,15.264,20.569,190.625,5.083,0.917,195.708
2018-10-11,3.23,8.5,10.271,1.771,11.708,16.514,190.083,6.25,0.542,196.333
2018-10-12,2.75,6.0,7.104,1.104,2.722,5.472,193.833,3.625,0.083,197.458
2018-10-13,2.396,5.125,6.083,0.958,5.093,7.653,197.583,3.958,0.25,201.542
2018-10-14,2.854,4.646,5.584,0.938,5.32,6.75,195.833,3.458,0.417,199.292
2018-10-15,3.729,9.354,12.354,3.0,8.569,10.792,195.833,6.5,0.708,202.333
2018-10-16,4.228,10.046,12.318,2.272,11.044,11.88,192.636,8.864,0.545,201.5
2018-10-17,3.292,9.083,11.75,2.666,11.083,14.0,192.333,7.875,0.5,200.208
2018-10-18,3.25,8.021,9.979,1.958,11.306,13.722,193.167,6.875,0.708,200.042
2018-10-19,3.896,10.458,13.125,2.666,10.833,16.736,195.292,9.375,0.75,204.667
2018-10-20,3.208,6.521,8.229,1.708,7.514,8.834,195.208,5.292,0.708,200.5
2018-10-21,3.084,6.292,7.396,1.104,6.306,7.444,195.708,5.375,0.292,201.083
2018-10-22,3.688,9.625,11.729,2.104,11.278,12.542,197.167,7.792,0.875,204.958
2018-10-23,4.456,15.5,18.608,3.109,16.222,19.875,192.304,10.0,1.043,202.304
2018-10-24,3.584,11.854,14.354,2.5,13.583,16.695,190.083,8.667,0.792,198.75
2018-10-25,3.396,9.146,11.042,1.896,13.828,15.903,190.174,5.696,0.792,195.87
2018-10-26,3.729,11.25,13.25,2.0,16.681,22.903,190.458,7.833,1.0,198.292
2018-10-27,3.312,7.916,8.896,0.979,9.167,14.5,184.875,6.042,0.417,190.917
2018-10-28,3.354,6.834,7.979,1.146,8.458,10.431,187.542,5.667,0.542,193.208
2018-10-29,4.062,10.416,12.979,2.562,9.986,13.167,189.208,7.083,0.542,196.292
