date,NO2_mean,NOX_mean,NO_mean,SO2_mean,PM25_mean,SPM_mean,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2012-08-19,7.028,8.875,1.8470000000000002,3.125,6.667,11.3955,183.696,,,,11.522,,,,195.217
2012-08-20,7.724333333333334,10.202666666666666,2.478333333333333,3.667,9.542,10.354,181.652,,,,7.609,,,,189.261
2012-08-21,14.319333333333333,19.236,4.916666666666667,3.625,10.458,15.8125,184.783,,,,15.696,,,,200.478
2012-08-22,10.375,17.930666666666667,7.5553333333333335,3.458,8.708,15.021,180.696,,,,13.13,,,,193.826
2012-08-23,11.441666666666668,16.097,4.655333333333334,3.261,8.609,13.915,181.591,,,,14.318,,,,195.909
2012-08-24,11.958333333333334,18.902666666666665,6.9446666666666665,3.5,10.208,11.6665,183.435,,,,13.13,,,,196.565
2012-08-25,7.999666666666667,11.652666666666667,3.653,3.708,9.833,12.6455,182.217,,,,10.609,,,,192.826
2012-08-26,4.041666666666667,4.847333333333333,0.8056666666666666,3.708,11.167,16.8335,180.478,,,,7.565,,,,188.043
2012-08-27,7.301666666666667,10.099333333333334,2.797333333333333,3.333,7.542,12.494,180.348,,,,6.261,,,,186.609
2012-08-28,6.499666666666667,9.305666666666667,2.8056666666666668,3.292,6.0,9.6665,182.043,,,,6.478,,,,188.522
2012-08-29,13.333666666666668,18.361,5.028,3.5,7.5,12.5835,181.304,,,,13.435,,,,194.739
2012-08-30,15.305666666666667,26.611333333333334,11.305666666666667,3.609,10.917,17.1455,182.391,,,,18.304,,,,200.696
2012-08-31,11.458333333333334,17.264,5.805666666666667,3.625,10.13,13.142,181.174,,,,14.783,,,,195.957
2012-09-01,8.208333333333334,10.430666666666667,2.222,3.0,8.958,11.1665,180.522,,,,10.087,,,,190.609
2012-09-02,7.3196666666666665,8.208333333333334,0.8886666666666666,3.625,9.458,12.8125,184.217,,,,10.13,,,,194.348
2012-09-03,14.674,17.457,2.783,3.292,6.875,9.479,184.826,,,,9.87,,,,194.696
2012-09-04,22.6605,25.8965,3.2365,4.25,20.292,26.676000000000002,187.087,,,,19.304,,,,206.391
2012-09-05,19.25,27.042,7.7915,5.0,17.5,23.7085,187.391,,,,20.478,,,,207.87
2012-09-06,17.178,21.4675,4.29,3.957,16.174,21.525,186.682,,,,17.545,,,,204.227
2012-09-07,14.5625,17.6875,3.125,4.167,16.833,20.0415,185.348,,,,17.609,,,,202.957
2012-09-08,11.625,14.729,3.104,3.292,11.5,15.896,185.217,,,,12.348,,,,197.565
2012-09-09,8.7705,11.0835,2.3125,3.167,7.167,10.604,184.87,,,,10.043,,,,194.913
2012-09-10,13.2085,18.937,5.7285,3.333,7.875,10.222,184.565,,,,13.652,,,,198.217
2012-09-11,12.0205,16.5,4.4795,3.083,8.292,9.4585,188.0,,,,15.87,,,,203.87
2012-09-12,15.5835,17.1455,1.5625,4.083,9.917,10.4165,190.652,,,,14.826,,,,205.478
2012-09-13,20.521,25.396,4.875,5.0,19.783,21.75,190.696,,,,20.043,,,,210.739
2012-09-14,18.393333333333334,25.458333333333332,7.064666666666667,3.958,20.5,28.6045,187.13,,,,18.565,,,,205.696
2012-09-15,8.916666666666666,11.514000000000001,2.5973333333333333,3.167,10.167,13.646,182.043,,,,9.0,,,,191.043
2012-09-16,4.514,5.027666666666667,0.514,2.917,8.958,13.3125,181.565,,,,6.609,,,,188.174
2012-09-17,3.173666666666667,4.043333333333334,0.8696666666666667,2.292,4.083,10.4375,181.087,,,,5.0,,,,186.087
2012-09-18,12.360999999999999,18.471999999999998,6.111,2.458,3.5,6.6455,184.478,,,,10.565,,,,195.043
2012-09-19,12.735999999999999,18.652666666666665,5.916333333333334,4.583,16.625,19.7745,189.087,,,,14.783,,,,203.87
2012-09-20,13.722333333333333,14.763666666666666,1.0413333333333332,4.458,24.0,29.4585,192.522,,,,13.261,,,,205.783
2012-09-21,13.437,14.695666666666668,1.2586666666666666,4.957,21.955,25.0735,193.19,,,,12.81,,,,206.0
2012-09-22,11.625,12.472333333333333,0.8473333333333333,4.875,22.042,20.4795,190.455,,,,13.909,,,,204.364
2012-09-23,7.291666666666667,7.416333333333334,0.125,4.25,17.458,22.1455,188.333,,,,14.833,,,,203.167
2012-09-24,13.289666666666667,14.739333333333335,1.4493333333333334,4.208,10.0,10.4435,190.0,,,,15.87,,,,205.87
2012-09-25,16.194666666666667,21.777666666666665,5.583333333333333,4.458,10.25,12.9375,190.217,,,,14.652,,,,204.87
2012-09-26,16.916666666666668,23.124666666666666,6.208000000000001,5.125,12.042,13.0625,189.217,,,,14.174,,,,203.391
2012-09-27,14.458333333333334,17.333333333333332,2.875,4.435,13.5,11.5075,188.333,,,,13.619,,,,201.952
2012-09-28,21.013666666666666,26.222333333333335,5.208333333333333,4.875,14.792,14.3335,190.652,,,,17.783,,,,208.435
2012-09-29,21.777666666666665,25.208333333333332,3.4303333333333335,6.25,28.625,35.9585,192.522,,,,21.826,,,,214.348
2012-09-30,8.847333333333333,9.347333333333333,0.4996666666666667,3.958,17.875,25.25,187.174,,,,9.783,,,,196.957
2012-10-01,12.723333333333334,15.957999999999998,3.2343333333333333,3.792,8.125,7.8295,188.478,,,,12.043,,,,200.522
2012-10-02,10.528,12.416666666666666,1.8886666666666667,3.5,9.333,8.354,189.261,,,,11.435,,,,200.696
2012-10-03,13.611333333333334,17.041666666666668,3.4303333333333335,3.542,10.083,9.9795,189.391,,,,13.261,,,,202.652
2012-10-04,15.354,19.878666666666664,4.524666666666667,3.87,9.652,10.0245,191.429,,,,23.238,,,,214.667
2012-10-05,10.889000000000001,12.264000000000001,1.375,3.875,9.958,10.1665,188.261,,,,22.435,,,,210.696
2012-10-06,14.597,17.652666666666665,3.0556666666666668,4.25,14.917,16.521,188.913,,,,19.261,,,,208.174
2012-10-07,5.9446666666666665,6.222333333333334,0.2776666666666667,3.583,13.042,13.1875,187.826,,,,11.783,,,,199.609
2012-10-08,10.898666666666665,12.449333333333334,1.5506666666666666,3.917,9.667,9.8125,189.652,,,,14.87,,,,204.522
2012-10-09,14.694666666666668,17.0,2.3053333333333335,4.042,10.292,7.8335,189.478,,,,15.522,,,,205.0
2012-10-10,17.245,22.793000000000003,5.547999999999999,4.167,14.167,14.487,188.913,,,,15.0,,,,203.913
2012-10-11,17.652666666666665,21.458333333333332,3.8056666666666668,4.435,19.125,22.396,188.565,,,,14.609,,,,203.174
2012-10-12,14.083333333333334,16.736,2.653,4.0,12.435,14.2665,190.696,,,,13.087,,,,203.783
2012-10-13,16.486,21.736,5.25,4.25,13.167,12.5625,190.913,,,,15.957,,,,206.87
2012-10-14,16.541666666666668,17.472333333333335,0.9306666666666666,4.875,22.708,23.1665,192.348,,,,16.304,,,,208.652
2012-10-15,17.826,23.522000000000002,5.695666666666667,4.708,28.0,28.5355,192.957,,,,19.522,,,,212.478
2012-10-16,17.458333333333332,23.70866666666667,6.25,4.875,23.708,25.625,190.304,,,,13.217,,,,203.522
2012-10-17,15.319333333333333,16.694333333333333,1.3753333333333335,4.043,11.583,13.9585,188.391,,,,10.087,,,,198.478
2012-10-18,14.750333333333336,16.764,2.014,3.333,12.087,13.2925,189.762,,,,13.095,,,,202.857
2012-10-19,10.986333333333334,12.625,1.639,3.583,10.0,9.4165,190.0,,,,10.478,,,,200.478
2012-10-20,19.791666666666668,26.653000000000002,6.8613333333333335,4.333,15.833,17.2705,192.348,,,,21.087,,,,213.435
2012-10-21,16.111,19.416666666666668,3.3056666666666668,4.833,23.958,27.3125,193.304,,,,17.565,,,,210.87
2012-10-22,18.362333333333332,22.536,4.174333333333333,4.708,24.25,27.9645,191.565,,,,14.261,,,,205.826
2012-10-23,17.486333333333334,19.944333333333333,2.4583333333333335,3.542,11.375,15.979,192.217,,,,15.478,,,,207.696
2012-10-24,17.25,22.152666666666665,4.902666666666667,3.625,9.833,10.396,191.391,,,,13.261,,,,204.652
2012-10-25,26.653000000000002,40.87533333333334,14.222333333333333,4.522,14.125,14.2915,194.261,,,,24.174,,,,218.435
2012-10-26,23.014,38.958333333333336,15.944666666666668,4.292,19.391,20.799500000000002,193.696,,,,23.0,,,,216.696
2012-10-27,15.305666666666667,20.972333333333335,5.666666666666667,4.25,23.042,21.9165,191.696,,,,15.478,,,,207.174
2012-10-28,10.889000000000001,11.930666666666667,1.0416666666666667,3.208,8.417,11.75,190.217,,,,9.565,,,,199.783
2012-10-29,14.738999999999999,18.362333333333336,3.6233333333333335,3.167,10.625,12.2925,192.478,,,,15.435,,,,207.913
2012-10-30,21.138666666666666,35.52766666666667,14.389000000000001,4.0,13.583,16.4165,194.913,,,,21.217,,,,216.13
2012-10-31,15.819333333333333,18.708333333333332,2.889,3.5,10.458,11.458,191.652,,,,12.261,,,,203.913
2012-11-01,16.148333333333333,22.621,6.472333333333334,3.783,14.696,16.438,193.286,,,,13.476,,,,206.762
2012-11-02,9.472,10.138666666666667,0.6666666666666666,3.042,11.75,10.375,191.478,,,,8.348,,,,199.826
2012-11-03,7.208333333333333,7.514,0.30533333333333335,3.042,16.958,14.3955,191.391,,,,7.391,,,,198.783
2012-11-04,15.833333333333334,18.277666666666665,2.4443333333333332,3.208,14.792,14.354,193.826,,,,14.478,,,,208.304
2012-11-05,20.943666666666665,26.031666666666666,5.087666666666666,3.75,15.208,16.106,191.913,,,,13.261,,,,205.174
2012-11-06,31.014,41.333333333333336,10.319333333333333,4.667,20.958,25.646,195.696,,,,25.522,,,,221.217
2012-11-07,24.805666666666667,30.861,6.055666666666667,4.458,21.625,20.9795,196.87,,,,19.043,,,,215.913
2012-11-08,27.778000000000002,37.278,9.5,4.391,29.609,28.485500000000002,195.217,,,,23.652,,,,218.87
2012-11-09,23.042,33.416666666666664,10.375,4.042,28.375,30.375,196.913,,,,24.696,,,,221.609
2012-11-10,19.083333333333332,24.958333333333332,5.875,3.542,15.0,16.354,192.391,,,,17.652,,,,210.043
2012-11-11,15.749666666666664,17.846999999999998,2.0973333333333333,2.75,5.125,5.396,189.783,,,,10.826,,,,200.609
2012-11-12,18.377,23.913,5.536333333333334,4.167,18.167,17.9585,192.826,,,,15.609,,,,208.435
2012-11-13,23.402666666666665,40.889,17.486333333333334,4.208,21.167,23.396,195.435,,,,20.174,,,,215.609
2012-11-14,13.680333333333332,15.930666666666667,2.25,3.875,12.875,12.0415,193.13,,,,10.87,,,,204.0
2012-11-15,14.895000000000001,17.398666666666667,2.5036666666666667,2.87,6.522,5.748,192.81,,,,10.143,,,,202.952
2012-11-16,24.041666666666668,40.55533333333333,16.514,3.167,10.625,11.583,193.609,,,,20.217,,,,213.826
2012-11-17,22.847333333333335,36.041666666666664,13.194333333333333,2.792,7.917,9.229,193.783,,,,21.261,,,,215.043
2012-11-18,6.8886666666666665,7.166666666666667,0.2776666666666667,3.083,11.625,12.5835,191.739,,,,7.261,,,,199.0
2012-11-19,23.739,32.724333333333334,8.985666666666667,4.333,16.583,15.177499999999998,193.696,,,,19.0,,,,212.696
2012-11-20,19.083333333333332,31.652666666666665,12.569333333333333,3.542,18.5,15.979,194.043,,,,19.348,,,,213.391
2012-11-21,16.875,20.472333333333335,3.5973333333333333,3.0,11.458,7.6665,192.913,,,,13.217,,,,206.13
2012-11-22,29.653000000000002,50.361333333333334,20.708333333333332,4.625,15.522,19.1325,195.182,,,,26.364,,,,221.545
2012-11-23,18.611333333333334,24.763666666666666,6.152666666666666,4.292,15.0,18.0835,194.565,,,,21.348,,,,215.913
2012-11-24,11.930666666666667,13.152666666666667,1.2223333333333333,3.708,6.917,7.8545,192.261,,,,9.087,,,,201.348
2012-11-25,19.555666666666667,26.611333333333334,7.055666666666667,3.917,8.875,6.5625,195.609,,,,17.0,,,,212.609
2012-11-26,22.116,30.709999999999997,8.594333333333333,3.542,8.458,7.921,191.783,,,,14.304,,,,206.087
2012-11-27,10.486333333333333,11.930666666666667,1.4443333333333335,3.083,5.75,4.9165,192.348,,,,8.174,,,,200.522
2012-11-28,27.083333333333332,55.75,28.666666666666668,4.25,13.583,12.583,196.696,,,,24.609,,,,221.304
2012-11-29,32.56933333333333,89.56966666666666,57.00033333333334,5.0,23.667,25.5625,201.783,,,,40.522,,,,242.304
2012-11-30,17.403000000000002,40.43066666666667,23.027666666666665,3.875,15.913,17.5625,197.857,,,,23.81,,,,221.667
2012-12-01,10.222,11.916666666666666,1.6946666666666665,3.5,3.5,4.5205,192.478,,,,8.174,,,,200.652
2012-12-02,12.347333333333333,13.541666666666666,1.1943333333333335,3.0,7.292,4.646,192.304,,,,8.696,,,,201.0
2012-12-03,25.982333333333333,46.006,20.023666666666667,3.958,11.792,9.525,195.913,,,,21.913,,,,217.826
2012-12-04,16.778000000000002,22.75,5.972,3.792,9.542,11.3125,194.478,,,,12.87,,,,207.348
2012-12-05,23.583333333333332,34.972,11.389000000000001,4.417,12.083,8.8335,194.652,,,,15.652,,,,210.304
2012-12-06,16.043333333333333,22.155666666666665,6.112333333333333,4.826,11.333,9.458,195.087,,,,12.652,,,,207.739
2012-12-07,28.505666666666666,39.047333333333334,10.541666666666666,4.625,15.7,11.879000000000001,194.842,,,,20.579,,,,215.421
2012-12-08,18.180666666666667,23.124666666666666,4.9446666666666665,4.583,19.792,14.646,195.217,,,,14.565,,,,209.783
2012-12-09,10.888666666666666,11.861333333333334,0.9723333333333333,4.458,12.917,9.2085,193.043,,,,8.826,,,,201.87
2012-12-10,13.116,16.130333333333333,3.014333333333333,3.125,7.958,4.7265,192.826,,,,8.435,,,,201.261
2012-12-11,20.736,36.55533333333333,15.819333333333333,3.417,7.583,7.6875,194.609,,,,16.174,,,,210.783
2012-12-12,19.930666666666667,34.389,14.458666666666668,3.375,9.542,6.7085,194.696,,,,15.174,,,,209.87
2012-12-13,27.152666666666665,51.90266666666667,24.75,3.696,13.87,10.904,198.273,,,,23.455,,,,221.727
2012-12-14,35.5,72.38866666666667,36.888666666666666,4.542,20.083,17.0625,198.087,,,,24.957,,,,223.043
2012-12-15,28.749666666666666,37.68066666666667,8.930666666666667,4.0,12.292,15.0835,193.13,,,,17.739,,,,210.87
2012-12-16,13.860999999999999,17.791666666666668,3.9303333333333335,3.458,12.458,10.6875,195.739,,,,15.609,,,,211.348
2012-12-17,33.855,54.71033333333333,20.855,4.833,17.958,18.958,197.652,,,,25.87,,,,223.522
2012-12-18,18.402666666666665,34.347,15.944333333333333,4.208,12.5,12.807,195.261,,,,16.0,,,,211.261
2012-12-19,15.527666666666667,18.236,2.7083333333333335,3.0,5.042,3.146,192.652,,,,8.783,,,,201.435
2012-12-20,30.857,49.916333333333334,19.05933333333333,4.0,14.458,12.25,197.13,,,,23.348,,,,220.478
2012-12-21,26.5,39.972,13.472,3.792,12.048,11.152000000000001,194.727,,,,19.0,,,,213.727
2012-12-22,19.944666666666667,26.416666666666668,6.472333333333334,3.583,9.083,8.104,192.0,,,,15.174,,,,207.174
2012-12-23,13.069333333333333,15.319333333333333,2.2496666666666667,4.125,17.167,15.375,195.478,,,,11.87,,,,207.348
2012-12-24,10.101666666666667,11.101333333333335,1.0,3.333,10.042,7.6875,192.87,,,,6.478,,,,199.348
2012-12-25,25.041666666666668,31.569666666666667,6.528,4.208,16.792,11.375,194.739,,,,14.652,,,,209.391
2012-12-26,12.347333333333333,13.653,1.3053333333333332,3.25,8.417,7.75,192.304,,,,6.783,,,,199.087
2012-12-27,28.111333333333334,42.139,14.028,3.792,7.826,9.913499999999999,196.045,,,,19.0,,,,215.045
2012-12-28,29.889,59.68066666666667,29.791666666666668,3.478,10.833,9.979,197.522,,,,22.478,,,,220.0
2012-12-29,17.653000000000002,22.069666666666667,4.416666666666667,3.417,9.0,7.3335,193.0,,,,13.217,,,,206.217
2012-12-30,17.111333333333334,22.264,5.152666666666667,3.292,3.667,6.396,194.304,,,,14.0,,,,208.304
2012-12-31,4.927666666666666,5.2316666666666665,0.30433333333333334,3.0,6.458,5.854,193.435,,,,5.217,,,,198.652
2013-01-01,16.458333333333332,20.013666666666666,3.5553333333333335,6.0,27.125,30.958,201.696,,,,18.261,,,,219.957
2013-01-02,9.722,10.277666666666667,0.5553333333333333,4.792,12.896,17.583,195.913,,,,10.174,,,,206.087
2013-01-03,18.805666666666667,24.0,5.194333333333334,4.417,9.8335,11.3125,198.217,,,,15.609,,,,213.826
2013-01-04,14.444333333333333,24.569333333333333,10.125,3.875,11.0415,12.167,201.826,,,,17.435,,,,219.261
2013-01-05,13.652666666666667,15.847333333333333,2.1943333333333332,3.125,5.021,7.646,196.435,,,,11.0,,,,207.435
2013-01-06,21.712999999999997,35.457,13.744666666666667,3.333,6.4295,6.3865,199.739,,,,19.043,,,,218.783
2013-01-07,30.708333333333332,63.153,32.44433333333333,4.292,10.979,8.979,200.304,,,,23.565,,,,223.87
2013-01-08,31.064000000000004,54.81333333333333,23.74933333333333,3.87,9.0835,11.542,196.478,,,,20.565,,,,217.043
2013-01-09,9.110999999999999,10.153,1.0416666666666667,3.042,2.1455,2.292,194.043,,,,7.609,,,,201.652
2013-01-10,14.518,16.99266666666667,2.4746666666666663,2.708,1.81,2.508,193.667,,,,9.952,,,,203.619
2013-01-11,19.944333333333333,25.069666666666667,5.125,3.833,10.354,9.854,195.217,,,,14.565,,,,209.783
2013-01-12,18.986,25.875,6.889,4.792,21.1455,20.875,198.522,,,,17.087,,,,215.609
2013-01-13,8.623,9.058,0.435,3.875,10.0625,12.1875,194.261,,,,8.087,,,,202.348
2013-01-14,24.889,37.15266666666667,12.264000000000001,3.5,7.4625,7.7455,197.261,,,,16.783,,,,214.043
2013-01-15,25.999666666666666,42.84733333333333,16.847333333333335,3.792,8.3545,6.875,197.0,,,,17.957,,,,214.957
2013-01-16,26.736,50.889,24.153000000000002,3.87,9.426,7.884,198.364,,,,19.545,,,,217.909
2013-01-17,20.569333333333333,31.555333333333333,10.986333333333334,3.875,9.6875,5.375,197.739,,,,15.217,,,,212.957
2013-01-18,22.389,34.69433333333333,12.305333333333332,5.833,22.9165,21.1875,201.13,,,,18.304,,,,219.435
2013-01-19,5.416666666666667,5.652666666666666,0.2363333333333333,3.0,6.7295,4.8335,195.087,,,,6.435,,,,201.522
2013-01-20,29.796999999999997,40.71033333333333,10.913333333333334,4.5,15.785,16.387,197.261,,,,17.348,,,,214.609
2013-01-21,26.069333333333333,45.292,19.221999999999998,4.917,23.167,19.479,200.783,,,,21.261,,,,222.043
2013-01-22,17.147333333333332,23.32766666666667,6.1803333333333335,4.0,12.8125,13.9375,199.565,,,,15.348,,,,214.913
2013-01-23,26.719333333333335,41.34866666666667,14.629,4.167,16.271,15.167,200.739,,,,19.348,,,,220.087
2013-01-24,34.57966666666667,72.92766666666667,38.34766666666667,6.364,19.152,18.0795,201.273,,,,27.5,,,,228.773
2013-01-25,37.57866666666667,74.07566666666666,36.497,7.208,29.771,30.646,202.739,,,,36.304,,,,239.043
2013-01-26,13.424333333333331,16.297,2.872666666666667,4.583,13.479,14.6455,197.609,,,,14.739,,,,212.348
2013-01-27,16.793666666666667,21.045666666666666,4.2523333333333335,3.375,7.8805,7.2125,193.87,,,,11.13,,,,205.0
2013-01-28,34.54266666666667,62.26166666666666,27.718333333333334,6.792,19.208,19.3335,200.435,,,,27.217,,,,227.652
2013-01-29,26.34866666666667,43.09866666666667,16.75,4.6,18.208,16.896,198.435,,,,22.0,,,,220.435
2013-01-30,40.36966666666667,89.64166666666667,49.272,4.435,21.0415,22.536,203.522,,,,38.304,,,,241.826
2013-01-31,21.014,33.278,12.264000000000001,4.917,16.75,17.229,197.87,,,,18.478,,,,216.348
2013-02-01,30.555333333333333,45.861,15.305666666666667,5.292,16.4795,17.375,196.957,,,,22.609,,,,219.565
2013-02-02,23.728333333333335,29.006333333333334,5.277666666666667,5.375,23.25,27.708,196.478,,,,18.261,,,,214.739
2013-02-03,25.217333333333332,47.303,22.08566666666667,5.458,22.9655,28.7085,198.609,,,,22.565,,,,221.174
2013-02-04,7.0553333333333335,7.6113333333333335,0.5553333333333333,3.522,2.5625,2.646,193.435,,,,6.522,,,,199.957
2013-02-05,8.894,9.852333333333334,0.959,2.917,4.792,4.663,193.909,,,,6.864,,,,200.773
2013-02-06,11.210666666666667,12.968666666666666,1.7576666666666665,3.042,4.322,4.5535,193.478,,,,6.609,,,,200.087
2013-02-07,13.564,17.584666666666667,4.020666666666667,3.0,5.5415,4.875,193.435,,,,8.261,,,,201.696
2013-02-08,16.650000000000002,19.724999999999998,3.0753333333333335,2.958,3.333,3.604,193.87,,,,13.87,,,,207.739
2013-02-09,7.472333333333334,7.966333333333334,0.494,2.375,3.479,4.396,193.391,,,,8.0,,,,201.391
2013-02-10,14.637666666666666,20.840333333333334,6.2026666666666666,3.083,9.2705,6.167,195.261,,,,13.217,,,,208.478
2013-02-11,7.097333333333334,7.5073333333333325,0.4103333333333334,2.333,4.2085,6.75,192.565,,,,6.174,,,,198.739
2013-02-12,17.416666666666668,25.078,7.661666666666666,2.875,6.2875,4.77,195.348,,,,13.478,,,,208.826
2013-02-13,13.875,17.278000000000002,3.403,2.565,5.035500000000001,5.6419999999999995,195.13,,,,12.261,,,,207.391
2013-02-14,26.603333333333335,35.955999999999996,9.352666666666666,2.708,5.75,5.913,195.636,,,,13.545,,,,209.182
2013-02-15,14.360999999999999,17.611333333333334,3.2496666666666667,2.542,3.896,3.875,193.826,,,,12.261,,,,206.087
2013-02-16,8.319333333333333,8.833333333333334,0.514,4.375,20.5625,20.229,195.217,,,,8.826,,,,204.043
2013-02-17,25.191999999999997,40.583333333333336,15.391333333333334,4.864,25.848,26.634,200.522,,,,16.565,,,,217.087
2013-02-18,7.0056666666666665,7.469333333333334,0.46366666666666667,3.042,9.667,12.6875,192.391,,,,5.348,,,,197.739
2013-02-19,7.569333333333333,8.167,0.5973333333333334,2.75,7.5205,8.8545,192.478,,,,5.565,,,,198.043
2013-02-20,20.028000000000002,29.819333333333333,9.791666666666666,3.375,11.7085,12.6045,195.174,,,,11.913,,,,207.087
2013-02-21,20.76733333333333,29.465666666666664,8.698333333333332,3.522,14.7635,15.331,197.545,,,,12.909,,,,210.455
2013-02-22,18.942,22.72066666666667,3.7783333333333338,3.542,12.0835,12.021,194.565,,,,12.565,,,,207.13
2013-02-23,14.362333333333334,16.261333333333333,1.899,3.833,12.6665,12.875,195.174,,,,11.696,,,,206.87
2013-02-24,24.768,33.30433333333333,8.536333333333333,4.208,13.774999999999999,12.440999999999999,195.957,,,,15.13,,,,211.087
2013-02-25,30.28533333333333,46.145,15.859666666666667,7.292,44.771,42.7915,203.0,,,,23.739,,,,226.739
2013-02-26,29.655333333333335,41.294666666666664,11.639333333333333,6.833,55.542,58.0,201.043,,,,17.652,,,,218.696
2013-02-27,26.529666666666667,31.593,5.0633333333333335,4.826,18.25,23.854,193.696,,,,15.0,,,,208.696
2013-02-28,10.569333333333333,11.985999999999999,1.4166666666666667,4.042,20.437,19.684,192.739,,,,9.174,,,,201.913
