date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,CO_mean,HUM_max,HUM_mean,HUM_min,TEMP_max,TEMP_mean,TEMP_min
2017-11-30,30.25,77.396,47.146,0.958,20.354,,93.0,73.625,59.0,16.8,13.238,10.4
2017-12-01,25.5,56.834,31.334,0.125,5.771,,76.0,64.792,49.0,12.4,10.254,7.4
2017-12-02,22.896,49.75,26.854,0.542,8.021,,87.0,62.917,34.0,13.2,8.667,4.2
2017-12-03,17.896,31.208,13.312,2.208,13.854,,79.0,61.917,33.0,15.1,8.892,4.0
2017-12-04,33.386,85.074,51.687,1.818,22.656,,80.0,67.292,55.0,11.9,8.742,4.9
2017-12-05,22.354,56.958,34.604,0.208,13.084,,93.0,56.75,32.0,11.5,7.95,4.8
2017-12-06,23.938,54.646,30.708,0.0,3.438,,84.0,63.625,49.0,9.8,6.329,3.3
2017-12-07,30.932,75.592,44.66,0.619,15.744,,87.0,66.667,39.0,11.6,6.917,3.1
2017-12-08,28.892,80.635,51.742,0.87,17.125,,94.0,77.333,59.0,7.6,5.621,3.8
2017-12-09,28.322,59.735,31.414,0.458,9.91,,74.0,60.292,43.0,8.2,5.217,1.0
2017-12-10,19.646,32.25,12.604,0.917,17.375,,89.0,64.375,41.0,12.2,7.767,2.6
2017-12-11,24.191,73.483,49.292,0.5,13.375,,99.0,71.042,34.0,11.9,7.408,4.4
2017-12-12,18.042,42.23,24.188,0.0,3.917,,81.0,55.417,42.0,6.3,4.283,2.9
2017-12-13,21.722,50.915,29.193,0.174,3.166,,85.0,73.708,56.0,7.0,3.875,1.5
2017-12-14,28.604,70.188,41.584,0.25,6.229,,89.0,63.833,41.0,9.2,4.292,-0.4
2017-12-15,33.688,87.292,53.604,1.0,8.729,,76.0,58.292,32.0,10.9,6.246,2.2
2017-12-16,27.416,61.416,34.0,2.0,23.5,,75.0,66.542,56.0,10.1,7.0,4.1
2017-12-17,10.104,17.375,7.27,0.458,2.208,,99.0,76.917,59.0,6.8,4.008,1.8
2017-12-18,30.848,69.304,38.456,0.478,7.875,,85.0,64.208,47.0,8.4,5.3,2.2
2017-12-19,34.0,99.416,65.417,0.375,14.646,,87.0,73.958,53.0,8.4,4.554,0.9
2017-12-20,33.125,82.5,49.375,0.208,14.208,,87.0,68.458,50.0,9.4,5.258,1.4
2017-12-21,32.188,83.292,51.104,0.042,16.312,,84.0,63.917,30.0,11.1,5.758,1.3
2017-12-22,38.958,90.562,51.604,0.708,23.916,,75.0,60.958,44.0,11.5,5.871,0.4
2017-12-23,31.084,57.607,26.524,0.417,27.354,,81.0,64.75,45.0,12.9,7.192,1.6
2017-12-24,22.667,33.396,10.729,0.5,32.938,,99.0,73.458,50.0,12.3,7.829,3.5
2017-12-25,23.913,50.37,26.456,0.174,9.771,,99.0,72.833,47.0,10.9,8.538,5.1
2017-12-26,19.812,46.584,26.771,0.042,4.354,,91.0,74.375,50.0,8.6,5.679,3.1
2017-12-27,24.334,56.354,32.021,0.0,2.5,,99.0,89.875,70.0,4.6,2.283,1.2
2017-12-28,26.625,62.166,35.542,0.0,5.104,,97.0,63.667,40.0,8.0,3.962,-0.4
2017-12-29,25.042,56.834,31.792,0.0,4.417,,86.0,67.458,53.0,7.6,4.796,1.2
2017-12-30,15.334,25.375,10.042,0.0,5.917,,72.0,54.708,36.0,10.0,6.279,2.8
2017-12-31,17.084,24.98,7.896,1.25,13.334,,99.0,83.167,62.0,7.0,4.692,3.1
2018-01-01,15.354,20.562,5.208,0.5,8.521,,81.0,63.167,45.0,9.6,4.858,-0.8
2018-01-02,6.188,9.438,3.25,0.667,4.729,,83.0,62.292,36.0,9.7,6.729,4.3
2018-01-03,9.896,14.479,4.584,0.583,3.896,,83.0,61.125,38.0,9.2,5.038,1.7
2018-01-04,21.788,34.408,12.622,0.478,7.862,,69.0,58.042,40.0,10.4,5.554,0.9
2018-01-05,18.854,30.604,11.75,0.833,14.0,,87.0,71.917,55.0,10.7,7.158,4.7
2018-01-06,11.458,16.562,5.104,0.25,4.896,,64.0,50.958,37.0,8.0,5.317,2.2
2018-01-07,30.761,66.696,35.934,0.478,8.771,,73.0,56.208,30.0,10.4,5.65,0.6
2018-01-08,27.938,66.729,38.792,1.125,16.25,,87.0,65.75,50.0,10.8,7.179,4.0
2018-01-09,20.229,40.188,19.958,0.125,4.23,,93.0,58.625,34.0,7.0,4.446,0.5
2018-01-10,31.771,66.292,34.52,2.667,16.334,,66.0,56.708,45.0,4.7,2.033,-1.6
2018-01-11,27.938,71.396,43.458,1.167,13.812,,72.0,53.583,29.0,11.6,6.508,2.5
2018-01-12,29.375,59.396,30.021,1.375,13.729,,71.0,55.208,37.0,9.3,5.629,2.2
2018-01-13,16.355,28.375,12.02,0.667,11.562,,82.0,56.167,25.0,13.5,6.617,0.6
2018-01-14,23.174,42.956,19.782,2.043,10.354,,76.0,56.708,35.0,12.1,6.312,1.0
2018-01-15,36.125,84.021,47.896,2.292,21.417,,93.0,69.208,51.0,8.0,5.496,2.0
2018-01-16,25.083,59.292,34.208,1.042,20.27,,96.0,65.958,35.0,10.7,6.771,4.6
2018-01-17,23.017,50.516,27.5,1.391,13.792,,84.0,68.583,47.0,9.7,6.312,4.0
2018-01-18,21.188,42.125,20.938,0.708,5.979,,83.0,52.042,35.0,8.9,5.796,3.0
2018-01-19,29.25,58.562,29.312,1.208,12.958,,75.0,61.875,47.0,11.6,5.958,0.0
2018-01-20,14.913,20.514,5.6,1.0,13.652,,99.0,83.208,65.0,9.1,6.125,4.6
2018-01-21,22.782,48.174,25.392,0.87,6.396,,83.0,68.083,46.0,7.8,5.425,3.2
2018-01-22,24.688,51.146,26.458,1.167,8.875,,85.0,62.5,37.0,9.7,6.604,3.2
2018-01-23,32.396,70.812,38.416,2.167,16.854,,75.0,61.708,48.0,10.9,5.917,1.0
2018-01-24,17.396,34.5,17.104,0.625,8.271,,84.0,51.583,32.0,7.9,5.675,1.6
2018-01-25,29.625,60.188,30.562,0.75,10.438,,63.0,50.792,39.0,8.4,5.108,0.7
2018-01-26,19.458,35.812,16.354,0.333,7.084,,82.0,66.583,43.0,5.9,3.338,0.1
2018-01-27,17.896,28.125,10.23,0.25,6.646,,82.0,60.375,41.0,8.2,3.517,-1.1
2018-01-28,34.065,74.696,40.63,0.957,18.667,,97.0,74.0,49.0,6.0,3.738,1.6
2018-01-29,21.084,44.104,23.021,0.667,11.604,,78.0,57.542,40.0,8.2,4.688,1.6
2018-01-30,35.604,73.916,38.312,1.167,18.625,,72.0,53.625,31.0,11.1,5.158,0.0
2018-01-31,30.271,67.604,37.334,1.875,22.416,,98.0,72.708,54.0,9.7,6.025,4.0
2018-02-01,24.5,53.146,28.646,0.375,5.771,,63.0,47.792,35.0,7.4,4.5,1.6
2018-02-02,25.729,48.98,23.25,1.208,15.25,,78.0,61.667,46.0,11.8,5.75,0.0
2018-02-03,18.074,26.012,7.938,0.833,14.396,,99.0,80.167,51.0,10.0,5.858,1.4
2018-02-04,21.418,45.546,24.128,0.773,14.197,,99.0,65.708,41.0,13.3,9.588,6.3
2018-02-05,33.312,67.125,33.812,0.875,20.938,,67.0,49.958,32.0,13.2,8.229,3.6
2018-02-06,34.084,83.208,49.125,1.125,23.375,,95.0,74.625,60.0,11.8,7.733,5.7
2018-02-07,25.021,66.646,41.625,1.167,17.188,,95.0,73.875,54.0,14.6,9.492,3.5
2018-02-08,19.042,36.542,17.5,0.458,5.979,,54.0,42.125,29.0,9.7,7.138,2.7
2018-02-09,23.104,40.271,17.166,0.833,6.625,,82.0,52.458,35.0,7.5,4.538,1.8
2018-02-10,6.0,8.25,2.25,0.208,3.812,,63.0,46.667,35.0,7.1,4.479,2.6
2018-02-11,20.152,34.0,13.848,0.739,8.958,,92.0,62.25,41.0,8.3,5.192,3.0
2018-02-12,26.292,53.292,27.0,0.583,6.98,,93.0,59.583,41.0,9.5,5.992,2.4
2018-02-13,29.688,60.584,30.896,1.0,14.25,,75.0,58.708,41.0,9.9,6.479,3.5
2018-02-14,21.0,40.478,19.478,0.609,7.476,,84.0,48.125,29.0,7.9,5.096,1.6
2018-02-15,35.208,71.104,35.896,0.875,13.708,,61.0,44.625,31.0,8.0,4.6,0.2
2018-02-16,19.684,38.408,18.723,1.333,14.116,,62.0,52.292,39.0,11.7,7.492,4.8
2018-02-17,12.188,15.688,3.5,0.5,14.979,,63.0,44.542,29.0,10.2,5.933,1.6
2018-02-18,34.06,63.988,29.928,1.043,14.949,,67.0,53.5,35.0,14.0,7.433,0.8
2018-02-19,37.261,87.182,49.92,1.25,29.062,,99.0,84.333,59.0,10.2,8.367,7.2
2018-02-20,25.0,61.438,36.438,1.333,11.771,,99.0,78.708,49.0,16.8,11.792,8.4
2018-02-21,17.125,31.396,14.271,0.958,10.396,,73.0,51.333,40.0,11.7,8.817,5.3
2018-02-22,31.125,64.166,33.042,1.375,18.708,,75.0,58.75,39.0,14.5,8.838,3.3
2018-02-23,15.875,26.188,10.312,1.083,17.084,,70.0,44.333,22.0,13.7,9.612,6.2
2018-02-24,17.708,22.708,5.0,2.167,22.292,,66.0,48.917,40.0,15.0,9.638,3.4
2018-02-25,24.105,46.074,21.97,2.435,20.333,,76.0,53.042,29.0,17.4,12.346,8.1
2018-02-26,21.398,36.126,14.728,1.542,20.354,,70.0,46.208,20.0,14.8,10.388,6.8
2018-02-27,38.188,73.75,35.562,1.792,23.146,,60.0,47.292,36.0,13.1,9.254,4.4
2018-02-28,28.25,55.75,27.5,1.667,22.458,,99.0,84.667,60.0,12.7,10.229,8.2
2018-03-01,20.854,37.458,16.604,0.958,14.02,,83.0,53.25,35.0,15.4,11.05,7.6
2018-03-02,19.334,30.333,11.0,1.167,20.5,,55.0,36.667,18.0,15.2,10.433,6.2
2018-03-03,18.584,24.19,5.607,3.208,31.137,,97.0,66.792,50.0,12.4,10.5,8.4
2018-03-04,22.086,46.761,24.674,0.955,8.013,,99.0,83.042,59.0,13.8,11.004,8.8
2018-03-05,25.916,43.625,17.708,1.167,19.521,,64.0,46.25,28.0,17.3,12.104,8.0
2018-03-06,32.646,62.292,29.646,1.583,22.188,,99.0,72.958,53.0,15.6,11.942,9.0
2018-03-07,19.062,35.146,16.083,0.833,8.229,,99.0,66.417,40.0,15.8,10.996,6.7
2018-03-08,18.792,35.98,17.188,0.5,7.125,,69.0,46.25,29.0,12.0,8.104,4.3
2018-03-09,19.25,30.188,10.938,2.458,10.979,,74.0,54.917,28.0,15.6,9.246,2.1
2018-03-10,17.375,22.23,4.854,0.708,16.542,,99.0,85.5,58.0,12.7,10.429,7.6
2018-03-11,22.739,41.913,19.174,1.0,6.916,,99.0,80.833,53.0,14.9,11.721,9.7
2018-03-12,28.291,52.254,23.964,1.304,16.542,,99.0,71.333,51.0,14.6,10.392,5.7
2018-03-13,21.062,37.646,16.584,0.875,11.979,,99.0,78.333,44.0,11.9,7.329,3.0
2018-03-14,22.542,42.834,20.292,0.917,11.042,,90.0,67.458,40.0,10.0,6.467,3.0
2018-03-15,26.729,50.292,23.562,1.958,18.708,,80.0,57.542,29.0,14.1,8.421,2.2
2018-03-16,17.72,27.672,9.952,1.417,12.092,,81.0,57.542,37.0,13.7,9.5,6.3
2018-03-17,13.562,18.584,5.02,0.792,8.062,,75.0,64.5,54.0,9.8,6.033,2.4
2018-03-18,28.196,49.717,21.522,1.435,8.25,,76.0,46.625,23.0,14.9,8.792,2.3
2018-03-19,34.042,67.208,33.166,1.75,16.0,,73.0,57.208,47.0,16.8,12.25,7.7
2018-03-20,29.688,52.542,22.854,2.417,18.062,,80.0,52.333,25.0,20.9,14.529,7.4
2018-03-21,31.271,52.312,21.042,1.083,24.98,,99.0,90.917,57.0,18.0,15.146,11.8
2018-03-22,16.312,28.708,12.395,1.0,15.062,,97.0,57.083,43.0,16.7,13.346,6.9
2018-03-23,13.916,24.979,11.062,0.583,10.125,,50.0,38.708,21.0,12.0,7.933,4.5
2018-03-24,11.896,16.083,4.188,0.958,8.584,,77.0,48.75,30.0,12.0,7.45,2.3
2018-03-25,29.652,52.804,23.152,2.609,18.667,,64.0,47.542,35.0,15.0,10.267,4.0
2018-03-26,23.646,41.084,17.438,2.958,25.938,,65.0,49.708,26.0,19.1,12.471,7.6
2018-03-27,31.354,47.688,16.333,1.583,23.25,,76.0,44.708,26.0,19.4,13.671,6.7
2018-03-28,28.854,44.354,15.5,1.417,18.062,,67.0,48.5,32.0,16.8,13.412,8.3
2018-03-29,27.834,48.792,20.958,2.083,14.708,,74.0,43.583,18.0,17.9,11.971,6.4
2018-03-30,26.016,40.016,14.0,1.5,24.254,,99.0,77.167,60.0,14.6,11.8,10.4
2018-03-31,9.729,12.542,2.812,0.917,6.146,,99.0,74.25,46.0,11.7,9.183,6.8
2018-04-01,14.479,17.604,3.125,1.083,18.833,,83.0,65.25,44.0,22.5,16.712,10.8
2018-04-02,30.956,54.174,23.218,2.304,42.542,,87.0,59.208,37.0,25.8,19.842,13.2
2018-04-03,31.906,53.958,22.052,2.565,50.196,,79.0,57.917,33.0,26.7,20.571,14.6
2018-04-04,24.458,41.521,17.062,1.917,37.062,,82.0,61.958,39.0,26.5,19.438,13.0
2018-04-05,21.18,39.454,18.275,0.167,11.688,,99.0,67.667,29.0,21.4,15.596,10.4
2018-04-06,18.271,35.004,16.734,0.083,23.688,,99.0,88.958,69.0,20.4,17.458,13.7
2018-04-07,14.458,25.271,10.812,0.0,20.75,,83.0,62.042,41.0,13.5,11.546,8.1
2018-04-08,9.062,13.312,4.25,0.0,10.875,,82.0,56.958,42.0,11.1,8.354,5.4
2018-04-09,25.913,47.652,21.739,1.435,14.833,,79.0,61.458,43.0,15.3,10.383,4.6
2018-04-10,24.416,42.188,17.77,1.792,27.104,,84.0,54.458,21.0,21.5,14.004,6.6
2018-04-11,34.834,55.354,20.521,1.542,31.062,,97.0,74.25,48.0,19.8,16.654,13.7
2018-04-12,24.584,44.375,19.792,0.958,15.584,,97.0,51.458,16.0,23.8,18.867,14.2
2018-04-13,21.347,37.086,15.739,0.478,11.77,,59.0,36.958,20.0,18.8,15.033,11.8
2018-04-14,19.646,31.98,12.334,0.875,17.562,,99.0,69.958,56.0,20.2,14.912,11.4
2018-04-15,9.0,13.188,4.188,0.083,6.125,,99.0,74.792,51.0,16.1,13.642,10.2
2018-04-16,21.152,41.109,19.956,0.174,32.417,,75.0,53.958,29.0,20.3,14.275,9.3
2018-04-17,29.944,57.006,27.062,1.708,42.032,,99.0,75.5,52.0,17.8,14.154,11.8
2018-04-18,22.916,44.167,21.25,0.542,13.375,,99.0,78.583,54.0,21.5,16.321,13.2
2018-04-19,24.458,48.646,24.188,1.458,25.02,,95.0,65.958,34.0,24.7,17.971,11.3
2018-04-20,30.416,53.292,22.875,1.583,25.875,,86.0,51.25,27.0,26.5,19.975,12.9
2018-04-21,30.854,43.48,12.625,2.083,34.979,,82.0,57.583,32.0,27.3,20.667,13.6
2018-04-22,16.271,18.834,2.562,2.0,36.375,,83.0,55.583,30.0,29.8,22.375,14.7
2018-04-23,18.196,26.565,8.37,1.13,29.104,,82.0,62.542,40.0,26.6,21.425,16.5
2018-04-24,8.376,9.86,1.483,0.136,19.667,,99.0,87.625,72.0,20.9,19.171,17.0
2018-04-25,12.312,24.146,11.834,0.333,9.0,,99.0,79.292,56.0,21.8,18.454,13.4
2018-04-26,18.292,33.167,14.875,0.625,6.771,,82.0,57.25,30.0,24.9,18.608,12.4
2018-04-27,25.482,40.318,14.836,0.875,14.504,,80.0,60.542,42.0,23.1,19.754,16.2
2018-04-28,19.042,27.312,8.271,0.333,24.584,,71.0,45.542,24.0,25.3,19.771,14.5
2018-04-29,12.354,14.438,2.084,1.125,19.292,,72.0,50.75,20.0,27.2,20.388,14.3
2018-04-30,19.434,24.565,5.131,0.826,22.208,,81.0,61.5,43.0,24.1,20.079,15.0
2018-05-01,21.165,32.93,11.764,1.522,28.782,,87.0,55.75,29.0,29.1,22.429,14.8
2018-05-02,14.771,19.458,4.688,0.417,23.396,,99.0,82.583,57.0,23.3,20.308,18.8
2018-05-03,10.666,17.23,6.562,0.167,11.375,,99.0,70.042,40.0,24.3,19.817,14.4
2018-05-04,11.646,15.916,4.271,0.0,10.875,,71.0,48.958,23.0,20.6,16.375,13.0
2018-05-05,13.855,18.104,4.25,1.0,14.208,,75.0,47.25,24.0,25.5,18.942,11.3
2018-05-06,10.354,12.479,2.125,2.167,21.896,,99.0,58.375,25.0,28.4,20.217,14.3
2018-05-07,26.196,45.304,19.108,0.0,13.604,,99.0,99.0,99.0,18.5,17.333,15.1
2018-05-08,27.542,48.979,21.438,0.875,12.646,,99.0,86.958,62.0,22.0,18.458,15.7
2018-05-09,18.5,33.834,15.334,0.208,10.208,,99.0,73.25,46.0,22.0,17.175,13.5
2018-05-10,15.708,28.917,13.208,0.375,8.52,,76.0,52.917,33.0,19.7,15.521,12.0
2018-05-11,23.256,38.914,15.658,1.792,10.48,,82.0,51.917,22.0,24.9,17.671,9.5
2018-05-12,20.688,31.25,10.562,2.208,20.708,,82.0,57.167,28.0,27.3,20.217,12.9
2018-05-13,8.958,11.625,2.666,0.042,11.458,,99.0,92.542,78.0,19.8,18.396,17.4
2018-05-14,22.304,41.413,19.109,0.609,11.688,,99.0,68.375,44.0,25.9,21.421,17.3
2018-05-15,29.938,49.211,19.274,2.364,19.084,,76.0,58.167,40.0,29.1,23.175,16.7
2018-05-16,28.23,40.729,12.5,1.792,30.292,,87.0,66.083,45.0,28.3,24.079,18.8
2018-05-17,26.812,42.958,16.145,1.625,47.0,,91.0,74.375,61.0,28.1,25.062,20.7
2018-05-18,29.0,51.229,22.229,1.792,47.212,,99.0,74.625,59.0,30.4,26.588,21.5
2018-05-19,8.75,15.125,6.375,0.333,10.584,,99.0,64.875,43.0,22.6,18.608,14.3
2018-05-20,10.958,14.708,3.75,1.292,7.354,,75.0,59.042,46.0,23.0,18.088,12.4
2018-05-21,22.652,41.0,18.348,1.435,13.021,,83.0,54.542,28.0,26.5,21.233,16.7
2018-05-22,22.875,37.979,15.104,1.667,17.229,,77.0,58.25,42.0,26.0,21.296,15.2
2018-05-23,18.688,31.958,13.271,0.542,14.104,,99.0,85.083,63.0,20.1,18.542,17.6
2018-05-24,20.771,37.562,16.792,0.708,9.812,,99.0,59.042,33.0,26.6,21.979,17.7
2018-05-25,30.598,49.131,18.533,2.083,22.116,,78.0,48.083,24.0,31.4,24.008,16.2
2018-05-26,23.417,33.584,10.166,4.875,29.729,,84.0,56.625,25.0,30.2,24.092,20.0
2018-05-27,11.375,14.271,2.896,2.208,23.521,,93.0,54.917,22.0,30.7,24.862,18.7
2018-05-28,10.891,13.5,2.609,1.043,21.166,,88.0,67.792,52.0,26.5,23.979,21.2
2018-05-29,15.645,22.354,6.708,0.5,16.02,,90.0,70.792,44.0,28.4,24.033,19.9
2018-05-30,23.229,39.48,16.25,0.333,20.042,,99.0,91.167,79.0,22.7,20.371,17.8
2018-05-31,25.812,49.542,23.729,0.417,16.062,,99.0,96.542,82.0,19.8,17.996,16.7
2018-06-01,24.004,42.572,18.568,0.227,14.721,,99.0,71.0,41.0,27.5,21.671,15.9
2018-06-02,19.334,30.021,10.688,1.333,14.979,,89.0,63.125,36.0,28.6,23.2,17.4
2018-06-03,10.0,13.042,3.042,1.542,10.688,,89.0,64.25,45.0,28.3,23.962,18.7
2018-06-04,24.718,38.044,13.326,1.783,16.417,,82.0,61.333,40.0,29.4,25.008,20.7
2018-06-05,23.458,37.042,13.584,1.833,16.375,,83.0,66.042,51.0,27.7,24.725,21.8
2018-06-06,27.938,47.854,19.916,0.125,17.521,,99.0,97.083,91.0,22.2,20.617,19.2
2018-06-07,24.73,42.792,18.062,1.167,22.083,,99.0,80.333,57.0,28.8,24.046,20.4
2018-06-08,23.801,34.038,10.238,1.208,26.592,,99.0,84.25,62.0,27.6,23.575,21.2
2018-06-09,16.25,24.833,8.583,0.625,22.084,,99.0,71.875,47.0,30.4,24.812,20.8
2018-06-10,14.312,20.084,5.77,1.042,28.334,,98.0,82.583,66.0,24.0,22.075,19.6
2018-06-11,16.109,38.913,22.804,0.696,18.646,,99.0,79.875,59.0,30.2,24.938,21.5
2018-06-12,14.542,29.417,14.875,0.583,3.916,,86.0,65.292,43.0,29.2,24.521,19.8
2018-06-13,13.875,26.166,12.292,0.292,4.625,,84.0,58.583,40.0,28.5,23.462,19.3
2018-06-14,20.0,36.167,16.166,0.958,10.562,,78.0,62.958,43.0,28.4,23.679,18.1
2018-06-15,21.27,43.542,22.27,1.208,15.916,,92.0,81.792,69.0,24.8,22.471,19.1
2018-06-16,12.458,21.25,8.792,0.75,7.917,,85.0,60.042,40.0,27.1,22.358,17.5
2018-06-17,6.625,8.292,1.666,0.708,10.146,,84.0,68.458,52.0,26.2,23.054,20.0
2018-06-18,20.717,36.956,16.239,0.913,8.979,,95.0,77.75,59.0,26.8,22.592,19.4
2018-06-19,19.525,32.876,13.35,0.957,12.916,,98.0,73.375,49.0,30.4,24.767,20.8
2018-06-20,23.312,44.792,21.479,0.208,12.02,,99.0,98.667,95.0,23.0,21.612,20.0
2018-06-21,23.792,42.479,18.688,0.833,14.792,,99.0,71.708,44.0,28.8,24.483,21.4
2018-06-22,26.146,46.604,20.458,1.208,18.812,,90.0,53.708,30.0,31.0,25.421,18.3
2018-06-23,18.354,26.338,7.984,0.667,19.092,,99.0,82.708,65.0,23.8,21.121,19.3
2018-06-24,9.375,13.875,4.5,0.708,13.208,,97.0,65.583,41.0,31.4,25.212,19.3
2018-06-25,27.066,41.804,14.74,2.304,30.188,,79.0,54.458,36.0,34.6,28.617,21.0
2018-06-26,11.188,14.208,3.021,0.75,25.646,,96.0,68.833,49.0,32.2,27.925,24.2
2018-06-27,8.854,13.062,4.208,0.375,19.271,,96.0,78.5,64.0,31.8,28.383,25.4
2018-06-28,8.416,13.666,5.25,0.583,30.208,,97.0,80.375,57.0,33.2,28.279,25.5
2018-06-29,4.98,9.958,4.98,0.0,14.271,,99.0,86.375,67.0,30.8,27.221,22.8
2018-06-30,5.354,10.542,5.188,0.0,11.625,,99.0,80.708,57.0,32.6,28.404,23.8
2018-07-01,2.438,4.521,2.083,0.0,18.208,,95.0,71.667,49.0,33.6,29.421,26.4
2018-07-02,9.152,21.26,12.108,0.435,18.916,,88.0,73.042,58.0,32.7,29.175,25.6
2018-07-03,5.364,8.928,3.564,0.0,14.856,,94.0,72.708,49.0,32.6,28.362,24.8
2018-07-04,4.7,6.088,1.388,0.0,20.3,,97.0,91.333,85.0,27.7,26.692,25.3
2018-07-05,8.084,11.208,3.125,0.0,24.479,,99.0,98.542,96.0,26.4,25.475,24.3
2018-07-06,9.938,16.916,6.979,0.0,12.062,,99.0,98.125,92.0,26.6,24.971,22.5
2018-07-07,3.292,6.542,3.25,0.0,15.771,,99.0,91.167,77.0,28.2,26.388,24.9
2018-07-08,4.125,8.334,4.208,0.0,10.792,,99.0,77.5,54.0,32.4,28.288,24.5
2018-07-09,11.891,24.326,12.434,0.304,14.584,,95.0,78.958,57.0,32.1,28.288,24.5
2018-07-10,13.604,27.854,14.25,0.667,17.104,,95.0,70.833,45.0,34.2,29.704,24.9
2018-07-11,16.208,32.584,16.375,0.542,21.458,,88.0,65.333,45.0,35.4,30.908,26.6
2018-07-12,14.812,37.146,22.334,0.417,12.708,,76.0,64.667,49.0,34.2,30.296,27.5
2018-07-13,16.958,39.73,22.77,0.75,22.688,,83.0,62.917,47.0,35.0,30.912,27.0
2018-07-14,15.854,28.208,12.355,0.833,27.438,,80.0,60.417,39.0,38.2,32.179,26.8
2018-07-15,10.0,12.104,2.104,1.875,38.604,,84.0,62.875,43.0,37.5,32.658,28.5
2018-07-16,12.739,18.892,6.152,1.478,52.854,,84.0,65.625,46.0,38.4,33.012,28.3
2018-07-17,16.521,25.208,8.688,1.5,67.125,,84.0,68.417,47.0,38.2,32.792,28.9
2018-07-18,19.875,35.354,15.479,1.458,66.604,,86.0,64.875,35.0,39.7,33.754,29.5
2018-07-19,16.839,25.892,9.054,1.417,69.86,,86.0,67.875,46.0,37.6,32.992,30.0
2018-07-20,11.021,22.354,11.334,0.917,16.292,,85.0,67.875,50.0,36.7,32.125,29.1
2018-07-21,10.0,17.604,7.604,1.0,15.062,,87.0,67.625,43.0,37.4,31.942,27.8
2018-07-22,6.834,10.979,4.146,0.875,13.688,,88.0,59.75,36.0,39.1,33.454,27.7
2018-07-23,13.028,31.759,18.73,0.227,17.062,,71.0,53.542,36.0,39.3,34.004,29.6
2018-07-24,17.188,32.52,15.333,1.042,29.375,,77.0,58.25,42.0,37.1,32.988,28.4
2018-07-25,23.396,36.52,13.125,1.958,54.792,,99.0,71.917,52.0,36.7,31.946,27.6
2018-07-26,16.562,27.688,11.125,0.917,29.646,,85.0,70.083,57.0,35.0,30.588,28.4
2018-07-27,20.542,33.896,13.354,2.25,26.688,,78.0,65.625,53.0,32.6,29.467,27.0
2018-07-28,13.979,20.834,6.854,1.0,25.583,,78.0,65.917,49.0,35.5,30.133,26.6
2018-07-29,2.542,2.916,0.375,0.042,12.48,,80.0,68.75,48.0,34.4,30.242,28.0
2018-07-30,16.543,31.218,14.674,1.348,19.479,,86.0,68.208,42.0,36.2,30.5,25.7
2018-07-31,17.0,36.292,19.292,1.75,19.229,,84.0,69.75,57.0,34.3,30.883,28.0
2018-08-01,21.375,39.438,18.062,1.75,26.854,,90.0,65.458,43.0,37.1,32.404,27.6
2018-08-02,18.75,32.458,13.708,1.292,32.666,,87.0,62.042,42.0,38.5,33.583,28.5
2018-08-03,20.372,40.784,20.413,0.913,22.928,,72.0,56.0,40.0,38.4,32.942,28.7
2018-08-04,21.646,31.0,9.354,1.917,41.229,,86.0,62.5,48.0,36.6,32.329,28.2
2018-08-05,9.938,13.604,3.666,1.583,41.188,,90.0,61.875,32.0,38.3,33.4,29.0
2018-08-06,16.131,29.609,13.478,0.565,28.896,,75.0,60.333,45.0,37.9,33.267,29.1
2018-08-07,17.766,31.6,13.834,0.792,19.525,,75.0,65.208,56.0,32.8,30.167,27.7
2018-08-08,14.792,29.708,14.917,0.167,14.229,,78.0,62.5,46.0,36.0,30.704,26.0
2018-08-09,12.75,28.958,16.208,0.833,11.312,,79.0,67.208,52.0,36.3,31.671,27.7
2018-08-10,16.084,31.729,15.646,1.0,25.062,,82.0,70.167,49.0,36.5,31.888,29.2
2018-08-11,11.021,17.938,6.916,0.833,26.083,,90.0,68.792,49.0,36.9,32.462,28.5
2018-08-12,7.562,10.0,2.438,0.25,23.292,,99.0,84.25,64.0,34.8,29.604,26.1
2018-08-13,9.37,15.826,6.456,0.826,16.854,,99.0,78.125,56.0,35.6,30.588,26.4
2018-08-14,6.042,9.875,3.833,0.375,14.833,,88.0,73.417,44.0,35.4,31.029,28.1
2018-08-15,3.104,3.958,0.854,0.0,7.625,,95.0,83.875,77.0,30.6,28.579,27.1
2018-08-16,7.979,16.604,8.625,0.208,27.958,,99.0,82.25,66.0,32.1,29.229,26.8
2018-08-17,12.475,26.378,13.903,0.087,4.729,,67.0,44.667,23.0,32.0,27.342,23.0
2018-08-18,12.083,21.146,9.062,0.708,10.688,,64.0,55.667,45.0,30.1,25.929,21.8
2018-08-19,8.19,9.828,1.636,1.208,12.336,,77.0,59.542,46.0,30.1,26.438,22.5
2018-08-20,21.652,33.544,11.891,1.13,30.666,,99.0,74.292,60.0,31.4,26.829,22.4
2018-08-21,8.167,14.396,6.229,0.125,21.875,,99.0,78.25,55.0,35.2,30.046,26.0
2018-08-22,7.666,15.73,8.062,0.167,16.938,,99.0,72.208,45.0,36.4,31.475,27.3
2018-08-23,5.583,12.125,6.542,0.208,16.688,,98.0,78.083,53.0,34.1,29.742,26.7
