date,NO2_mean,NOX_mean,NO_mean,SPM_mean,PM25_mean,SO2_mean,CO_mean
2018-10-04,9.302,21.0,11.698,4.385,2.292,4.0,2.667
2018-10-05,15.469,30.906,15.438,6.594,2.917,4.417,3.375
2018-10-06,13.385,22.136,8.75,8.312,6.125,3.667,2.833
2018-10-07,5.198,9.438,4.24,3.917,2.375,2.833,1.792
2018-10-08,6.0,11.458,5.458,5.365,4.75,2.958,1.917
2018-10-09,8.698,16.906,8.208,5.99,4.542,3.833,2.667
2018-10-10,11.614,22.073,10.458,5.969,3.917,3.667,3.0
2018-10-11,11.096,19.816,8.72,9.51,6.625,3.125,3.045
2018-10-12,7.083,13.729,6.646,4.198,3.667,3.375,2.25
2018-10-13,9.531,21.073,11.542,4.646,2.625,3.417,2.833
2018-10-14,9.542,18.531,8.99,5.542,3.25,3.667,2.792
2018-10-15,11.802,22.916,11.114,5.563,4.708,3.208,3.25
2018-10-16,6.99,15.021,8.032,4.729,2.958,3.292,2.333
2018-10-17,6.198,15.073,8.875,3.573,2.208,3.083,2.25
2018-10-18,8.131,17.119,8.989,3.127,0.875,2.75,2.417
2018-10-19,11.844,29.219,17.375,3.208,0.458,3.167,3.042
2018-10-20,12.281,27.916,15.636,6.354,1.375,3.125,3.917
2018-10-21,11.584,22.073,10.49,9.375,6.458,3.25,3.0
2018-10-22,14.666,29.437,14.771,10.854,7.667,3.875,3.167
2018-10-23,11.365,20.073,8.708,11.844,8.955,3.583,2.5
2018-10-24,8.979,14.666,5.688,8.135,7.333,3.042,2.25
2018-10-25,6.854,12.646,5.792,10.583,8.917,3.333,2.5
2018-10-26,12.604,24.894,12.291,12.692,10.208,3.458,3.318
2018-10-27,5.625,8.708,3.083,7.219,7.083,2.917,2.125
2018-10-28,6.625,12.427,5.802,4.219,3.708,3.0,2.458
2018-10-29,6.323,11.114,4.792,4.667,3.083,2.417,2.0
2018-10-30,5.614,11.448,5.834,3.354,1.625,2.083,2.25
2018-10-31,8.031,17.458,9.427,1.99,1.0,2.0,2.958
2018-11-01,9.67,20.309,10.639,3.24,2.5,2.042,2.667
2018-11-02,12.594,28.833,16.24,5.594,4.625,2.75,3.625
2018-11-03,13.74,25.458,11.719,6.594,4.25,3.0,3.125
2018-11-04,8.146,13.114,4.969,12.625,12.875,3.125,2.792
2018-11-05,17.917,33.438,15.521,21.625,20.375,4.583,4.917
2018-11-06,9.229,18.052,8.823,6.938,5.667,3.042,2.792
2018-11-07,10.229,19.636,9.406,4.146,2.125,4.1,2.708
2018-11-08,17.344,34.99,17.646,7.094,5.292,3.833,3.667
2018-11-09,7.917,12.563,4.646,4.99,3.5,2.833,2.083
2018-11-10,9.25,16.114,6.865,5.521,7.042,3.042,3.25
2018-11-11,5.677,11.084,5.406,5.208,6.125,2.75,2.333
2018-11-12,7.468,14.937,7.469,4.062,2.625,2.875,2.292
2018-11-13,7.406,16.282,8.875,2.781,2.583,2.333,2.375
2018-11-14,9.073,17.375,8.302,2.76,2.083,2.292,2.208
2018-11-15,9.046,19.437,10.392,2.76,1.708,2.5,2.75
2018-11-16,7.594,13.021,5.427,4.372,3.083,2.769,2.25
2018-11-17,6.656,13.25,6.594,4.347,3.333,,2.042
2018-11-18,6.114,11.198,5.083,4.097,2.0,,2.125
2018-11-19,12.823,28.938,16.115,4.839,2.958,2.857,2.917
2018-11-20,7.521,15.208,7.688,4.844,5.125,2.958,2.409
2018-11-21,10.823,21.833,11.01,6.469,5.833,3.167,3.042
2018-11-22,13.41,28.104,14.695,4.625,3.583,2.833,3.083
2018-11-23,5.531,14.292,8.76,3.542,0.708,2.458,2.125
2018-11-24,10.062,20.406,10.344,3.875,2.125,2.583,2.708
2018-11-25,13.25,26.771,13.521,8.021,6.0,3.5,3.583
2018-11-26,10.375,21.427,11.052,8.718,7.792,3.375,3.417
2018-11-27,10.521,19.875,9.354,11.75,10.458,3.542,3.042
2018-11-28,6.688,13.99,7.302,7.448,7.458,3.0,2.667
2018-11-29,7.906,17.021,9.114,4.149,2.391,2.565,2.375
2018-11-30,9.118,20.128,11.01,3.839,2.917,2.625,2.818
2018-12-01,6.541,12.833,6.292,6.834,6.042,2.875,2.25
2018-12-02,10.323,18.719,8.396,5.823,2.958,3.125,2.833
2018-12-03,28.0,63.698,35.698,10.386,11.542,5.667,5.083
2018-12-04,14.292,24.406,10.114,6.427,4.667,3.667,2.958
2018-12-05,6.531,13.615,7.083,7.302,6.0,2.917,2.125
2018-12-06,10.384,21.705,11.321,5.084,3.0,2.625,2.583
2018-12-07,10.208,20.334,10.125,4.927,2.167,2.375,2.458
2018-12-08,7.396,14.896,7.5,3.0,0.792,2.042,2.042
2018-12-09,5.479,12.136,6.656,3.625,4.542,2.333,1.958
2018-12-10,8.531,17.729,9.198,3.254,0.042,2.455,2.375
2018-12-11,13.604,28.584,14.979,4.458,1.458,2.333,3.125
2018-12-12,21.979,47.01,25.031,6.916,4.0,2.917,3.917
2018-12-13,22.094,42.156,20.062,5.521,5.625,4.583,3.455
2018-12-14,10.293,20.206,9.913,6.71,6.75,2.652,2.667
2018-12-15,8.229,15.75,7.521,5.49,1.458,2.625,2.458
2018-12-16,9.573,16.552,6.979,5.583,2.417,2.667,2.417
2018-12-17,16.386,32.052,15.667,21.408,20.458,3.542,4.917
2018-12-18,8.542,16.636,8.093,9.365,7.417,3.083,2.583
2018-12-19,8.532,16.438,7.906,6.5,6.417,3.083,2.125
2018-12-20,8.563,17.302,8.74,5.115,7.0,2.75,2.208
2018-12-21,13.535,27.997,14.462,6.542,6.167,3.208,3.364
2018-12-22,21.552,44.334,22.781,8.24,5.417,2.917,4.167
2018-12-23,14.74,28.781,14.042,9.032,8.25,3.0,3.167
2018-12-24,6.49,13.479,6.99,6.073,6.625,2.542,1.917
2018-12-25,11.844,23.864,12.021,4.625,4.333,2.917,2.583
2018-12-26,9.4,18.207,8.807,8.208,6.542,3.083,2.682
2018-12-27,6.688,14.416,7.729,4.052,1.667,2.417,2.458
2018-12-28,5.479,12.125,6.646,3.688,3.125,2.083,2.042
2018-12-29,5.469,11.729,6.26,4.49,1.0,2.042,1.833
2018-12-30,5.677,11.333,5.656,4.646,2.5,2.042,1.833
2018-12-31,9.375,17.719,8.344,3.49,3.375,2.625,2.125
