Station ID,Prefecture Code,Prefecture Name,City Code,City Name,Lat Deg,Lat Min,Lat Sec,Lon Deg,Lon Min,Lon Sec,Altitude (m),Year Start,Month Start,Day Start,Year End,Month End,Day End
46466010,46,Kagoshima-ken,46221,Shibushi-shi,31,28,21,131,5,56,3,1975,10,,,,
46482010,46,Kagoshima-ken,46482,Higashikushira-cho,31,21,44,130,59,58,3,1985,6,,,,
47201140,47,Okinawa-ken,47201,Naha-shi,26,12,24,127,41,38,10,1997,4,,,,
47201580,47,Okinawa-ken,47201,Naha-shi,26,12,56,127,41,9,10,1997,4,,,,
47206020,47,Okinawa-ken,47214,Miyakojima-shi,24,48,11,125,17,15,20,1998,6,,,,
47207020,47,Okinawa-ken,47207,Ishigaki-shi,24,20,26,124,11,13,20,1983,11,,,,
47208510,47,Okinawa-ken,47208,Urasoe-shi,26,16,0,127,43,26,10,1990,4,,,,
47209080,47,Okinawa-ken,47209,Nago-shi,26,35,35,127,59,15,10,1979,4,,,,
47210060,47,Okinawa-ken,47210,Itoman-shi,26,8,46,127,39,56,10,2003,5,1,,,
47211050,47,Okinawa-ken,47211,Okinawa-shi,26,20,52,127,49,10,95,2002,4,1,,,
47322010,47,Okinawa-ken,47213,Uruma-shi,26,21,21,127,58,18,3,1974,8,,,,
47329010,47,Okinawa-ken,47329,Nishihara-cho,26,13,18,127,45,27,10,1973,4,,,,
